Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	
60000	27.685548	2	0.289830	0.289830	0.289830	0.483550	
61000	27.685548	3	0.381610	0.364582	0.305117	0.381610	
62000	27.685548	4	0.285947	0.485646	0.529592	0.774255	
63000	27.685548	2	0.322019	0.322019	0.322019	0.569414	
64000	27.685548	3	0.329504	0.225018	0.329504	0.453752	
65000	27.685548	3	0.335707	0.255165	0.257942	0.335707	
66000	27.685548	2	0.325241	0.329423	0.329423	0.325241	
67000	27.685548	3	0.441943	0.303226	0.303226	0.337220	
68000	27.685548	3	0.450543	0.261425	0.261425	0.806303	
69000	27.685548	3	0.409550	0.409550	0.328468	0.705602	
70000	27.685548	3	0.417370	0.417370	0.275448	0.414822	
71000	27.685548	4	0.379907	0.251288	0.270628	0.445639	
72000	27.685548	4	0.447388	0.257445	0.245735	0.463198	
73000	27.685548	4	0.360494	0.306539	0.281352	0.714909	
74000	27.685548	4	0.403714	0.283944	0.532540	0.862855	
75000	27.685548	3	0.337503	0.378700	0.337503	0.605766	
76000	27.685548	3	0.315871	0.314600	0.366384	0.366384	
77000	27.685548	3	0.328544	0.434105	0.338453	0.434105	
78000	27.685548	3	0.479326	0.359494	0.359494	0.428425	
79000	27.685548	3	0.276937	0.340657	0.340657	0.916795	
80000	27.685548	2	0.350860	0.350860	0.350860	0.421211	
81000	27.685548	4	0.388591	0.429013	0.262931	0.488542	
82000	27.685548	2	0.298846	0.298846	0.298846	0.927156	
83000	27.685548	3	0.240374	0.350242	0.350242	0.422889	
84000	27.685548	4	0.317038	0.289356	0.271200	0.433630	
85000	27.685548	3	0.295715	0.364121	0.295715	0.762130	
86000	27.685548	2	0.285443	0.285443	0.285443	0.402135	
87000	27.685548	3	0.312460	0.304850	0.304850	1.121484	
88000	27.685548	3	0.318625	0.327947	0.367314	0.367314	
89000	27.685548	3	0.278392	0.278392	0.337400	0.513831	
90000	27.685548	4	0.464292	0.240565	0.268449	0.521140	
91000	27.685548	4	0.460453	0.238726	0.542263	0.371838	
92000	27.685548	2	0.406874	0.373381	0.373381	0.373381	
93000	27.685548	3	0.320452	0.387332	0.320452	0.390128	
94000	27.685548	2	0.292099	0.292099	0.292099	0.402080	
95000	27.685548	3	0.355536	0.355536	0.357229	0.702469	
96000	27.685548	4	0.303116	0.304449	0.433857	0.525960	
97000	27.685548	3	0.339214	0.303090	0.339214	0.497873	
98000	27.685548	3	0.355104	0.260009	0.355104	0.358640	
99000	27.685548	2	0.321625	0.321625	0.321625	0.433088	
100000	27.685548	2	0.285932	0.285932	0.285932	1.091651	
101000	27.685548	3	0.358960	0.249581	0.358960	0.480754	
102000	27.685548	2	0.281695	0.330431	0.281695	0.330431	
103000	27.685548	2	0.407054	0.363839	0.363839	0.407054	
104000	27.685548	4	0.303444	0.318035	0.264934	0.289831	
105000	27.685548	1	0.371315	0.371315	0.371315	0.371315	
106000	27.685548	2	0.324028	0.324028	0.324028	0.769240	
107000	27.685548	2	0.358160	0.244640	0.358160	0.358160	
108000	27.685548	3	0.262089	0.262099	0.262099	0.943419	
109000	27.685548	1	0.351154	0.351154	0.351154	0.351154	
110000	27.685548	3	0.319844	0.319844	0.410713	0.625818	
111000	27.685548	3	0.250631	0.250631	0.316869	0.546661	
112000	27.685548	1	0.293114	0.293114	0.293114	0.293114	
113000	27.685548	4	0.376656	0.264386	0.424820	0.451172	
114000	27.685548	3	0.337863	0.439692	0.337863	0.654775	
115000	27.685548	3	0.389648	0.389648	0.403570	0.412533	
116000	27.685548	3	0.378330	0.318379	0.350419	0.378330	
117000	27.685548	1	0.338544	0.338544	0.338544	0.338544	
118000	27.685548	3	0.323424	0.337068	0.337068	0.573859	
119000	27.685548	3	0.211100	0.343406	0.343406	0.492395	
120000	27.685548	2	0.296029	0.296029	0.317479	0.317479	
121000	27.685548	2	0.313839	0.313839	0.313839	0.389288	
122000	27.685548	1	0.356984	0.356984	0.356984	0.356984	
123000	27.685548	4	0.406634	0.295777	0.373461	0.480343	
124000	27.685548	2	0.308117	0.308117	0.308117	0.343351	
125000	27.685548	4	0.261351	0.360205	0.337448	0.477974	
126000	27.685548	2	0.252493	0.342759	0.252493	0.342759	
127000	27.685548	4	0.338347	0.263001	0.332157	0.384930	
128000	27.685548	3	0.399524	0.399524	0.288070	0.688502	
129000	27.685548	3	0.330607	0.330607	0.237017	0.561782	
130000	27.685548	3	0.457736	0.298990	0.298990	0.424704	
131000	27.685548	4	0.340282	0.310846	0.275272	0.507836	
132000	27.685548	1	0.333705	0.333705	0.333705	0.333705	
133000	27.685548	3	0.250043	0.323556	0.250043	0.551509	
134000	27.685548	2	0.333450	0.268371	0.333450	0.333450	
135000	27.685548	2	0.346090	0.346090	0.346090	0.464559	
136000	27.685548	3	0.338213	0.363174	0.363174	1.005402	
137000	27.685548	4	0.281731	0.265905	0.264299	0.406596	
138000	27.685548	3	0.415867	0.312803	0.454229	0.415867	
139000	27.685548	3	0.293095	0.322726	0.360013	0.322726	
140000	27.685548	1	0.371215	0.371215	0.371215	0.371215	
141000	27.685548	3	0.269677	0.323332	0.323332	0.619073	
142000	27.685548	2	0.307603	0.307603	0.307603	0.715544	
143000	27.685548	4	0.294536	0.255683	0.228798	0.488527	
144000	27.685548	3	0.386343	0.220112	0.386343	0.487115	
145000	27.685548	2	0.340129	0.340129	0.340129	0.522207	
146000	27.685548	4	0.401633	0.331638	0.377783	0.351755	
147000	27.685548	2	0.323451	0.323451	0.323451	0.396369	
148000	27.685548	3	0.361103	0.271782	0.361103	0.979442	
149000	27.685548	4	0.289503	0.386259	0.308620	0.875279	
150000	27.685548	3	0.338081	0.367979	0.367979	0.392365	
151000	27.685548	3	0.315993	0.352311	0.352311	0.483673	
152000	27.685548	2	0.315156	0.359999	0.315156	0.359999	
153000	27.685548	2	0.382821	0.406831	0.382821	0.382821	
154000	27.685548	2	0.318756	0.318756	0.318756	0.381579	
155000	27.685548	3	0.277689	0.327950	0.327950	0.531681	
156000	27.685548	3	0.283105	0.437157	0.283105	0.804150	
157000	27.685548	3	0.326416	0.342325	0.342325	0.567064	
158000	27.685548	4	0.338565	0.364437	0.339419	0.614836	
159000	27.685548	2	0.441339	0.333241	0.333241	0.441339	
160000	27.685548	3	0.391971	0.267021	0.267021	0.676321	
161000	27.685548	3	0.381080	0.299653	0.299653	0.393464	
162000	27.685548	2	0.344992	0.344992	0.411786	0.344992	
163000	27.685548	3	0.321134	0.313651	0.313651	0.462481	
164000	27.685548	4	0.334489	0.272922	0.239276	0.594221	
165000	27.685548	4	0.370152	0.331204	0.355140	0.886109	
166000	27.685548	3	0.443780	0.337683	0.443780	0.402155	
167000	27.685548	3	0.313790	0.313790	0.367093	0.716515	
168000	27.685548	3	0.306978	0.333914	0.333914	0.519638	
169000	27.685548	3	0.463761	0.368799	0.368799	0.439151	
170000	27.685548	3	0.349157	0.340317	0.349157	0.927309	
171000	27.685548	3	0.274913	0.374680	0.307982	0.374680	
172000	27.685548	3	0.349958	0.231323	0.349958	0.531387	
173000	27.685548	4	0.325553	0.523976	0.453630	0.735939	
174000	27.685548	1	0.270279	0.270279	0.270279	0.270279	
175000	27.685548	3	0.314826	0.314826	0.255217	0.633118	
176000	27.685548	4	0.323552	0.283643	0.234621	0.590485	
177000	27.685548	3	0.343361	0.343361	0.280417	1.008312	
178000	27.685548	3	0.352422	0.255719	0.255719	0.562945	
179000	27.685548	2	0.316573	0.316573	0.316573	0.514002	
180000	27.685548	3	0.451943	0.325680	0.325680	0.663882	
181000	27.685548	2	0.354660	0.354660	0.304960	0.354660	
182000	27.685548	3	0.331344	0.285443	0.285443	0.307653	
183000	27.685548	2	0.437246	0.212739	0.212739	0.437246	
184000	27.685548	3	0.377497	0.377497	0.382943	0.758131	
185000	27.685548	2	0.332890	0.332890	0.391114	0.391114	
186000	27.685548	2	0.302996	0.302996	0.302996	0.576697	
187000	27.685548	4	0.356770	0.300451	0.325525	0.491916	
188000	27.685548	3	0.391633	0.314050	0.314050	0.477073	
189000	27.685548	2	0.338240	0.295662	0.295662	0.338240	
190000	27.685548	3	0.270798	0.248391	0.270798	0.801581	
191000	27.685548	1	0.347834	0.347834	0.347834	0.347834	
192000	27.685548	3	0.302076	0.302076	0.362551	0.441237	
193000	27.685548	4	0.304328	0.357102	0.366820	0.585121	
194000	27.685548	2	0.287491	0.287491	0.246050	0.287491	
195000	27.685548	2	0.319571	0.378018	0.319571	0.319571	
196000	27.685548	3	0.291695	0.279465	0.291695	0.285854	
197000	27.685548	4	0.379100	0.429716	0.360416	0.491167	
198000	27.685548	4	0.295193	0.321357	0.475209	0.678490	
199000	27.685548	3	0.288087	0.415695	0.288087	0.637178	
200000	27.685548	1	0.319348	0.319348	0.319348	0.319348	
201000	27.685548	4	0.309662	0.326649	0.440833	0.781848	
202000	27.685548	3	0.312986	0.263289	0.312986	0.319743	
203000	27.685548	3	0.313880	0.313880	0.311869	0.357306	
204000	27.685548	2	0.372580	0.332733	0.332733	0.332733	
205000	27.685548	2	0.331765	0.331765	0.331765	0.778122	
206000	27.685548	3	0.385516	0.277154	0.277154	0.596374	
207000	27.685548	3	0.301016	0.301016	0.327503	0.483997	
208000	27.685548	3	0.335946	0.333571	0.333571	0.498808	
209000	27.685548	2	0.294835	0.294835	0.294835	0.278175	
210000	27.685548	2	0.320874	0.320874	0.320874	0.594857	
211000	27.685548	3	0.345359	0.334585	0.431986	0.431986	
212000	27.685548	2	0.268295	0.268295	0.268295	0.892648	
213000	27.685548	4	0.357694	0.285759	0.318581	0.652765	
214000	27.685548	1	0.360308	0.360308	0.360308	0.360308	
215000	27.685548	3	0.335323	0.306914	0.335323	0.495128	
216000	27.685548	3	0.335531	0.349309	0.335531	0.492887	
217000	27.685548	3	0.459954	0.374526	0.305539	0.459954	
218000	27.685548	2	0.361405	0.361405	0.292977	0.361405	
219000	27.685548	4	0.387335	0.325332	0.255349	0.294857	
220000	27.685548	1	0.346607	0.346607	0.346607	0.346607	
221000	27.685548	2	0.326935	0.326935	0.326935	0.352432	
222000	27.685548	4	0.363940	0.332819	0.410859	0.658995	
223000	27.685548	2	0.350007	0.313627	0.350007	0.350007	
224000	27.685548	3	0.343442	0.343442	0.353876	0.572006	
225000	27.685548	3	0.472956	0.369858	0.369858	0.437113	
226000	27.685548	3	0.308074	0.308074	0.437113	0.511312	
227000	27.685548	2	0.298332	0.372525	0.298332	0.372525	
228000	27.685548	2	0.331321	0.331321	0.331321	0.696424	
229000	27.685548	4	0.319631	0.324918	0.329606	1.039150	
230000	27.685548	4	0.364429	0.289389	0.361635	0.340784	
231000	27.685548	2	0.313252	0.429100	0.313252	0.429100	
232000	27.685548	1	0.344080	0.344080	0.344080	0.344080	
233000	27.685548	3	0.281419	0.368117	0.368117	0.520144	
234000	27.685548	3	0.312880	0.338172	0.312880	0.544738	
235000	27.685548	3	0.291463	0.291463	0.351415	0.607021	
236000	27.685548	3	0.402963	0.261616	0.261616	0.658831	
237000	27.685548	2	0.302892	0.252579	0.252579	0.302892	
238000	27.685548	2	0.320870	0.320870	0.320870	0.370134	
239000	27.685548	3	0.259746	0.364293	0.364293	0.464339	
240000	27.685548	2	0.398125	0.343448	0.343448	0.343448	
241000	27.685548	2	0.341857	0.341857	0.341857	0.845723	
242000	27.685548	4	0.390650	0.335765	0.372551	0.579462	
243000	27.685548	3	0.356258	0.356258	0.234900	0.724425	
244000	27.685548	3	0.371350	0.395677	0.371350	0.439920	
245000	27.685548	3	0.287891	0.430836	0.287891	0.445251	
246000	27.685548	2	0.294258	0.373035	0.373035	0.373035	
247000	27.685548	2	0.367389	0.367389	0.367389	0.773577	
248000	27.685548	2	0.278856	0.278856	0.278856	0.708098	
249000	27.685548	4	0.400728	0.348836	0.420338	0.309500	
250000	27.685548	4	0.405619	0.283104	0.431124	0.631844	
251000	27.685548	2	0.349491	0.349491	0.349491	0.499759	
252000	27.685548	2	0.297437	0.297437	0.297437	0.342639	
253000	27.685548	1	0.321164	0.321164	0.321164	0.321164	
254000	27.685548	3	0.340016	0.404807	0.340016	0.659025	
255000	27.685548	2	0.391800	0.391800	0.352799	0.391800	
256000	27.685548	4	0.338510	0.331569	0.354456	0.564182	
257000	27.685548	2	0.390139	0.390139	0.319283	0.390139	
258000	27.685548	3	0.305680	0.338620	0.305680	0.673068	
259000	27.685548	4	0.407458	0.219506	0.317814	0.509348	
260000	27.685548	3	0.502985	0.277673	0.277673	0.413449	
261000	27.685548	3	0.335629	0.411671	0.335629	0.401701	
262000	27.685548	3	0.325296	0.317112	0.317112	0.890407	
263000	27.685548	3	0.374293	0.374293	0.289748	0.505655	
264000	27.685548	4	0.279492	0.271420	0.366417	0.540151	
265000	27.685548	3	0.501575	0.315326	0.315326	0.416675	
266000	27.685548	3	0.367669	0.293222	0.293222	0.365467	
267000	27.685548	2	0.318430	0.318430	0.318430	0.385670	
268000	27.685548	2	0.507671	0.327316	0.327316	0.507671	
269000	27.685548	3	0.237770	0.351121	0.321141	0.351121	
270000	27.685548	1	0.273058	0.273058	0.273058	0.273058	
271000	27.685548	3	0.424687	0.291786	0.334159	0.334159	
272000	27.685548	3	0.277700	0.340854	0.273290	0.340854	
273000	27.685548	4	0.370232	0.327584	0.291039	0.719977	
274000	27.685548	2	0.344393	0.344393	0.344393	0.633260	
275000	27.685548	4	0.386054	0.284493	0.321691	0.396291	
276000	27.685548	3	0.300500	0.300500	0.358538	0.396586	
277000	27.685548	2	0.454929	0.445357	0.454929	0.454929	
278000	27.685548	2	0.303293	0.303293	0.303293	0.466474	
279000	27.685548	3	0.368017	0.398001	0.398001	0.622572	
280000	27.685548	2	0.326914	0.332920	0.332920	0.332920	
281000	27.685548	2	0.346514	0.310230	0.346514	0.346514	
282000	27.685548	2	0.363373	0.363373	0.363373	0.404366	
283000	27.685548	3	0.354530	0.300220	0.300220	0.609944	
284000	27.685548	4	0.228664	0.370877	0.350604	0.436455	
285000	27.685548	2	0.364198	0.364198	0.364198	0.729205	
286000	27.685548	3	0.283728	0.328330	0.283728	0.476647	
287000	27.685548	3	0.398033	0.222908	0.356787	0.356787	
288000	27.685548	2	0.356413	0.356413	0.289627	0.356413	
289000	27.685548	2	0.371430	0.372190	0.372190	0.371430	
290000	27.685548	2	0.354080	0.354080	0.354080	0.889970	
291000	27.685548	3	0.287192	0.293914	0.287192	0.524785	
292000	27.685548	3	0.399491	0.399491	0.393152	0.719187	
293000	27.685548	2	0.362098	0.362098	0.362098	0.550154	
294000	27.685548	3	0.306653	0.368844	0.399456	0.399456	
295000	27.685548	3	0.296921	0.296921	0.302152	0.398419	
296000	27.685548	2	0.318496	0.318496	0.318496	0.363042	
297000	27.685548	2	0.315764	0.315764	0.315764	0.832567	
298000	27.685548	2	0.348452	0.348452	0.348452	0.343351	
299000	27.685548	3	0.240542	0.412041	0.249813	0.412041	
300000	27.685548	4	0.324544	0.349919	0.391641	0.545960	
301000	27.685548	2	0.349106	0.239124	0.239124	0.349106	
302000	27.685548	3	0.335665	0.288950	0.335665	0.374478	
303000	27.685548	4	0.366006	0.293053	0.339941	0.338053	
304000	27.685548	1	0.329881	0.329881	0.329881	0.329881	
305000	27.685548	3	0.376596	0.349908	0.349908	0.411243	
306000	27.685548	3	0.444444	0.276918	0.276918	0.604974	
307000	27.685548	2	0.247462	0.247462	0.414387	0.414387	
308000	27.685548	3	0.393488	0.368446	0.368446	0.751605	
309000	27.685548	3	0.336727	0.336727	0.353470	0.504884	
310000	27.685548	3	0.402368	0.434426	0.402368	0.407397	
311000	27.685548	4	0.288541	0.301914	0.329650	0.692436	
312000	27.685548	2	0.318992	0.304688	0.318992	0.318992	
313000	27.685548	2	0.365948	0.365948	0.365948	0.461811	
314000	27.685548	3	0.366860	0.428246	0.428246	0.644078	
315000	27.685548	3	0.264648	0.264648	0.303081	0.536705	
316000	27.685548	3	0.352813	0.381484	0.381484	0.556161	
317000	27.685548	4	0.313293	0.341373	0.295011	0.516382	
318000	27.685548	2	0.414519	0.297385	0.297385	0.414519	
319000	27.685548	3	0.389777	0.356119	0.356119	0.913805	
320000	27.685548	2	0.386453	0.361272	0.361272	0.386453	
321000	27.685548	4	0.355642	0.318720	0.313896	0.831452	
322000	27.685548	2	0.334397	0.334397	0.334397	0.625746	
323000	27.685548	3	0.360533	0.314722	0.360533	0.757492	
324000	27.685548	3	0.347983	0.347983	0.490509	0.395818	
325000	27.685548	3	0.315315	0.300307	0.305197	0.305197	
326000	27.685548	3	0.380456	0.354086	0.354086	0.565534	
327000	27.685548	3	0.370690	0.270736	0.273018	0.370690	
328000	27.685548	4	0.292069	0.378251	0.338778	0.590391	
329000	27.685548	3	0.311903	0.311903	0.289068	0.346583	
330000	27.685548	4	0.294103	0.313247	0.335002	0.539698	
331000	27.685548	3	0.323496	0.288366	0.288366	0.483371	
332000	27.685548	4	0.443195	0.270200	0.311996	0.523126	
333000	27.685548	3	0.377006	0.413433	0.377006	0.793992	
334000	27.685548	2	0.289620	0.289620	0.289620	0.691876	
335000	27.685548	3	0.311438	0.239634	0.353378	0.353378	
336000	27.685548	2	0.360635	0.360635	0.540368	0.540368	
337000	27.685548	3	0.362144	0.246245	0.362144	0.687818	
338000	27.685548	3	0.266576	0.358253	0.353538	0.358253	
339000	27.685548	3	0.450353	0.255475	0.279804	0.450353	
340000	27.685548	4	0.250043	0.326006	0.347298	0.644493	
341000	27.685548	2	0.342005	0.342005	0.342005	0.380706	
342000	27.685548	4	0.354637	0.324859	0.256566	0.421727	
343000	27.685548	2	0.461627	0.202781	0.461627	0.461627	
344000	27.685548	2	0.307663	0.309292	0.307663	0.309292	
345000	27.685548	2	0.399191	0.315702	0.315702	0.399191	
346000	27.685548	2	0.284842	0.284842	0.284842	0.635881	
347000	27.685548	4	0.303243	0.413203	0.417123	0.442267	
348000	27.685548	3	0.326928	0.318622	0.318622	0.676430	
349000	27.685548	3	0.352505	0.352505	0.320637	0.614380	
350000	27.685548	3	0.380423	0.380423	0.252206	0.396659	
351000	27.685548	3	0.338398	0.338398	0.211218	0.340701	
352000	27.685548	2	0.336647	0.336647	0.336647	0.360590	
353000	27.685548	3	0.276120	0.293732	0.293732	0.561591	
354000	27.685548	2	0.307396	0.307396	0.307396	0.402965	
355000	27.685548	4	0.363540	0.410961	0.320657	0.699731	
356000	27.685548	1	0.306928	0.306928	0.306928	0.306928	
357000	27.685548	2	0.359292	0.359292	0.359292	0.557883	
358000	27.685548	3	0.335410	0.335410	0.315351	0.495346	
359000	27.685548	3	0.294070	0.294070	0.310215	0.511241	
360000	27.685548	3	0.320174	0.296903	0.369879	0.369879	
361000	27.685548	3	0.420104	0.420104	0.330348	0.560219	
362000	27.685548	4	0.352021	0.401668	0.247244	0.517957	
363000	27.685548	2	0.323373	0.323373	0.387973	0.387973	
364000	27.685548	4	0.256100	0.223691	0.262094	0.597873	
365000	27.685548	3	0.360824	0.360824	0.295990	0.616232	
366000	27.685548	3	0.342618	0.403859	0.342618	0.695156	
367000	27.685548	3	0.263817	0.409243	0.324202	0.409243	
368000	27.685548	3	0.388472	0.284403	0.388472	0.540529	
369000	27.685548	4	0.375778	0.235923	0.247530	0.759238	
370000	27.685548	2	0.282745	0.282745	0.282745	0.427593	
371000	27.685548	2	0.266830	0.266830	0.266830	0.367841	
372000	27.685548	3	0.311158	0.329118	0.386962	0.386962	
373000	27.685548	2	0.321399	0.332246	0.321399	0.332246	
374000	27.685548	4	0.331047	0.412325	0.480874	0.838431	
375000	27.685548	3	0.304326	0.304326	0.327566	0.467609	
376000	27.685548	2	0.364751	0.364751	0.364751	0.574669	
377000	27.685548	3	0.330687	0.272593	0.338163	0.330687	
378000	27.685548	4	0.426527	0.256908	0.299460	0.560927	
379000	27.685548	2	0.486381	0.310621	0.310621	0.486381	
380000	27.685548	2	0.321309	0.321309	0.321309	0.355465	
381000	27.685548	3	0.309890	0.309890	0.226101	0.722308	
382000	27.685548	2	0.333310	0.333310	0.278972	0.333310	
383000	27.685548	4	0.272276	0.332225	0.322393	0.460560	
384000	27.685548	2	0.411647	0.262921	0.262921	0.411647	
385000	27.685548	4	0.316530	0.262997	0.281026	0.336134	
386000	27.685548	4	0.476995	0.272268	0.245309	0.484278	
387000	27.685548	4	0.338303	0.308343	0.353449	0.352717	
388000	27.685548	3	0.335933	0.261712	0.261712	1.009468	
389000	27.685548	3	0.382676	0.274241	0.282204	0.382676	
390000	27.685548	3	0.340088	0.329978	0.329978	0.848389	
391000	27.685548	4	0.370170	0.453953	0.375955	0.739946	
392000	27.685548	3	0.326395	0.264064	0.362506	0.362506	
393000	27.685548	3	0.475412	0.234628	0.234628	0.448054	
394000	27.685548	2	0.372872	0.372872	0.372872	0.444189	
395000	27.685548	2	0.435490	0.297669	0.297669	0.435490	
396000	27.685548	3	0.336802	0.336802	0.380648	0.497682	
397000	27.685548	2	0.345277	0.345277	0.345277	0.496301	
398000	27.685548	2	0.327790	0.327790	0.327790	0.499806	
399000	27.685548	3	0.394116	0.353070	0.353070	0.413720	
400000	27.685548	1	0.361092	0.361092	0.361092	0.361092	
401000	27.685548	3	0.340316	0.340316	0.469245	0.503038	
402000	27.685548	1	0.280204	0.280204	0.280204	0.280204	
403000	27.685548	3	0.322821	0.322821	0.378716	0.503542	
404000	27.685548	2	0.414614	0.368581	0.368581	0.414614	
405000	27.685548	3	0.379701	0.379701	0.353454	0.448700	
406000	27.685548	3	0.417979	0.264045	0.264045	0.396941	
407000	27.685548	3	0.373783	0.316954	0.316954	0.552641	
408000	27.685548	2	0.358953	0.358953	0.358953	0.477482	
409000	27.685548	3	0.284300	0.312731	0.284300	1.082913	
410000	27.685548	3	0.390726	0.378378	0.378378	0.516402	
411000	27.685548	2	0.387709	0.310925	0.310925	0.387709	
412000	27.685548	3	0.356711	0.252190	0.252190	0.410945	
413000	27.685548	3	0.329851	0.262089	0.334505	0.329851	
414000	27.685548	1	0.339127	0.339127	0.339127	0.339127	
415000	27.685548	1	0.320282	0.320282	0.320282	0.320282	
416000	27.685548	4	0.325671	0.410749	0.287481	0.527938	
417000	27.685548	4	0.539024	0.333710	0.232523	0.468543	
418000	27.685548	3	0.385571	0.299338	0.299338	0.395859	
419000	27.685548	2	0.338032	0.338032	0.338015	0.338015	
420000	27.685548	4	0.522769	0.293415	0.351115	0.572608	
421000	27.685548	2	0.318056	0.318056	0.318056	0.509154	
422000	27.685548	2	0.322118	0.322118	0.322118	0.467701	
423000	27.685548	2	0.296939	0.296939	0.296939	0.546101	
424000	27.685548	3	0.409050	0.409050	0.472664	0.462188	
425000	27.685548	3	0.324365	0.434527	0.251967	0.434527	
426000	27.685548	4	0.311304	0.315070	0.375087	0.598397	
427000	27.685548	2	0.365728	0.365728	0.417130	0.417130	
428000	27.685548	2	0.267164	0.344368	0.267164	0.344368	
429000	27.685548	4	0.232034	0.293771	0.428320	0.580896	
430000	27.685548	3	0.362267	0.362267	0.243849	1.037964	
431000	27.685548	3	0.278232	0.308362	0.470657	0.470657	
432000	27.685548	4	0.434899	0.348028	0.324899	0.464731	
433000	27.685548	3	0.373520	0.479467	0.373520	0.716095	
434000	27.685548	3	0.308317	0.323058	0.323058	0.695366	
435000	27.685548	2	0.345639	0.345639	0.345639	0.768793	
436000	27.685548	4	0.400901	0.440046	0.363249	0.467653	
437000	27.685548	3	0.304194	0.291820	0.291820	0.692734	
438000	27.685548	3	0.302315	0.335626	0.335626	0.797105	
439000	27.685548	3	0.447587	0.317025	0.317025	0.679967	
440000	27.685548	3	0.370218	0.370218	0.238767	0.496649	
441000	27.685548	4	0.256577	0.434176	0.269775	0.603093	
442000	27.685548	2	0.372677	0.404680	0.372677	0.404680	
443000	27.685548	3	0.390636	0.290907	0.273885	0.390636	
444000	27.685548	2	0.352239	0.352239	0.352239	0.806277	
445000	27.685548	2	0.291497	0.291497	0.291497	0.450776	
446000	27.685548	4	0.422109	0.430775	0.247707	0.669456	
447000	27.685548	1	0.387297	0.387297	0.387297	0.387297	
448000	27.685548	3	0.358874	0.358874	0.297744	0.389419	
