Generation	ConcentrationParm	Degree	Pi[A,1]	Pi[C,1]	Pi[G,1]	Pi[T,1]	Pi[A,2]	Pi[C,2]	Pi[G,2]	Pi[T,2]	Pi[A,3]	Pi[C,3]	Pi[G,3]	Pi[T,3]	Pi[A,4]	Pi[C,4]	Pi[G,4]	Pi[T,4]	
620000	27.685548	1	0.276794	0.205167	0.202152	0.315886	0.276794	0.205167	0.202152	0.315886	0.276794	0.205167	0.202152	0.315886	0.276794	0.205167	0.202152	0.315886	
621000	27.685548	1	0.287827	0.196433	0.204701	0.311039	0.287827	0.196433	0.204701	0.311039	0.287827	0.196433	0.204701	0.311039	0.287827	0.196433	0.204701	0.311039	
622000	27.685548	1	0.297114	0.214398	0.171876	0.316612	0.297114	0.214398	0.171876	0.316612	0.297114	0.214398	0.171876	0.316612	0.297114	0.214398	0.171876	0.316612	
623000	27.685548	1	0.311592	0.178478	0.190794	0.319137	0.311592	0.178478	0.190794	0.319137	0.311592	0.178478	0.190794	0.319137	0.311592	0.178478	0.190794	0.319137	
624000	27.685548	1	0.285284	0.208672	0.204495	0.301549	0.285284	0.208672	0.204495	0.301549	0.285284	0.208672	0.204495	0.301549	0.285284	0.208672	0.204495	0.301549	
625000	27.685548	1	0.303654	0.179550	0.205156	0.311640	0.303654	0.179550	0.205156	0.311640	0.303654	0.179550	0.205156	0.311640	0.303654	0.179550	0.205156	0.311640	
626000	27.685548	1	0.293606	0.206373	0.196307	0.303714	0.293606	0.206373	0.196307	0.303714	0.293606	0.206373	0.196307	0.303714	0.293606	0.206373	0.196307	0.303714	
627000	27.685548	1	0.281697	0.219734	0.189468	0.309101	0.281697	0.219734	0.189468	0.309101	0.281697	0.219734	0.189468	0.309101	0.281697	0.219734	0.189468	0.309101	
628000	27.685548	1	0.287142	0.198531	0.181537	0.332790	0.287142	0.198531	0.181537	0.332790	0.287142	0.198531	0.181537	0.332790	0.287142	0.198531	0.181537	0.332790	
629000	27.685548	1	0.273038	0.211794	0.163784	0.351385	0.273038	0.211794	0.163784	0.351385	0.273038	0.211794	0.163784	0.351385	0.273038	0.211794	0.163784	0.351385	
630000	27.685548	1	0.286953	0.202202	0.178715	0.332130	0.286953	0.202202	0.178715	0.332130	0.286953	0.202202	0.178715	0.332130	0.286953	0.202202	0.178715	0.332130	
631000	27.685548	1	0.319498	0.190512	0.172306	0.317685	0.319498	0.190512	0.172306	0.317685	0.319498	0.190512	0.172306	0.317685	0.319498	0.190512	0.172306	0.317685	
632000	27.685548	1	0.271158	0.240640	0.158746	0.329457	0.271158	0.240640	0.158746	0.329457	0.271158	0.240640	0.158746	0.329457	0.271158	0.240640	0.158746	0.329457	
633000	27.685548	1	0.284510	0.209121	0.195737	0.310632	0.284510	0.209121	0.195737	0.310632	0.284510	0.209121	0.195737	0.310632	0.284510	0.209121	0.195737	0.310632	
634000	27.685548	1	0.288842	0.199500	0.196602	0.315055	0.288842	0.199500	0.196602	0.315055	0.288842	0.199500	0.196602	0.315055	0.288842	0.199500	0.196602	0.315055	
635000	27.685548	1	0.288583	0.198376	0.214702	0.298340	0.288583	0.198376	0.214702	0.298340	0.288583	0.198376	0.214702	0.298340	0.288583	0.198376	0.214702	0.298340	
636000	27.685548	1	0.294586	0.191766	0.203960	0.309688	0.294586	0.191766	0.203960	0.309688	0.294586	0.191766	0.203960	0.309688	0.294586	0.191766	0.203960	0.309688	
637000	27.685548	2	0.235016	0.193908	0.300474	0.270602	0.281966	0.199128	0.194721	0.324185	0.281966	0.199128	0.194721	0.324185	0.281966	0.199128	0.194721	0.324185	
638000	27.685548	1	0.283016	0.203787	0.193150	0.320047	0.283016	0.203787	0.193150	0.320047	0.283016	0.203787	0.193150	0.320047	0.283016	0.203787	0.193150	0.320047	
639000	27.685548	1	0.259962	0.222286	0.196982	0.320771	0.259962	0.222286	0.196982	0.320771	0.259962	0.222286	0.196982	0.320771	0.259962	0.222286	0.196982	0.320771	
640000	27.685548	1	0.272273	0.218739	0.203214	0.305774	0.272273	0.218739	0.203214	0.305774	0.272273	0.218739	0.203214	0.305774	0.272273	0.218739	0.203214	0.305774	
641000	27.685548	1	0.305963	0.203997	0.198092	0.291948	0.305963	0.203997	0.198092	0.291948	0.305963	0.203997	0.198092	0.291948	0.305963	0.203997	0.198092	0.291948	
642000	27.685548	1	0.268481	0.220888	0.193325	0.317305	0.268481	0.220888	0.193325	0.317305	0.268481	0.220888	0.193325	0.317305	0.268481	0.220888	0.193325	0.317305	
643000	27.685548	1	0.288478	0.202701	0.205793	0.303028	0.288478	0.202701	0.205793	0.303028	0.288478	0.202701	0.205793	0.303028	0.288478	0.202701	0.205793	0.303028	
644000	27.685548	1	0.273393	0.204205	0.201314	0.321088	0.273393	0.204205	0.201314	0.321088	0.273393	0.204205	0.201314	0.321088	0.273393	0.204205	0.201314	0.321088	
645000	27.685548	1	0.304256	0.216196	0.183858	0.295689	0.304256	0.216196	0.183858	0.295689	0.304256	0.216196	0.183858	0.295689	0.304256	0.216196	0.183858	0.295689	
646000	27.685548	1	0.264435	0.218824	0.193585	0.323155	0.264435	0.218824	0.193585	0.323155	0.264435	0.218824	0.193585	0.323155	0.264435	0.218824	0.193585	0.323155	
647000	27.685548	1	0.289134	0.204424	0.186760	0.319683	0.289134	0.204424	0.186760	0.319683	0.289134	0.204424	0.186760	0.319683	0.289134	0.204424	0.186760	0.319683	
648000	27.685548	1	0.291811	0.196544	0.205098	0.306547	0.291811	0.196544	0.205098	0.306547	0.291811	0.196544	0.205098	0.306547	0.291811	0.196544	0.205098	0.306547	
649000	27.685548	1	0.280186	0.225620	0.204032	0.290162	0.280186	0.225620	0.204032	0.290162	0.280186	0.225620	0.204032	0.290162	0.280186	0.225620	0.204032	0.290162	
650000	27.685548	1	0.288122	0.204122	0.201427	0.306329	0.288122	0.204122	0.201427	0.306329	0.288122	0.204122	0.201427	0.306329	0.288122	0.204122	0.201427	0.306329	
651000	27.685548	1	0.300015	0.195360	0.188622	0.316003	0.300015	0.195360	0.188622	0.316003	0.300015	0.195360	0.188622	0.316003	0.300015	0.195360	0.188622	0.316003	
652000	27.685548	1	0.291465	0.206485	0.183768	0.318283	0.291465	0.206485	0.183768	0.318283	0.291465	0.206485	0.183768	0.318283	0.291465	0.206485	0.183768	0.318283	
653000	27.685548	1	0.297104	0.208794	0.182207	0.311895	0.297104	0.208794	0.182207	0.311895	0.297104	0.208794	0.182207	0.311895	0.297104	0.208794	0.182207	0.311895	
654000	27.685548	1	0.289499	0.215130	0.180483	0.314888	0.289499	0.215130	0.180483	0.314888	0.289499	0.215130	0.180483	0.314888	0.289499	0.215130	0.180483	0.314888	
655000	27.685548	1	0.282702	0.215248	0.194088	0.307963	0.282702	0.215248	0.194088	0.307963	0.282702	0.215248	0.194088	0.307963	0.282702	0.215248	0.194088	0.307963	
656000	27.685548	1	0.300681	0.204439	0.193548	0.301332	0.300681	0.204439	0.193548	0.301332	0.300681	0.204439	0.193548	0.301332	0.300681	0.204439	0.193548	0.301332	
657000	27.685548	1	0.294999	0.203277	0.186059	0.315664	0.294999	0.203277	0.186059	0.315664	0.294999	0.203277	0.186059	0.315664	0.294999	0.203277	0.186059	0.315664	
658000	27.685548	2	0.292429	0.241798	0.187427	0.278347	0.292429	0.241798	0.187427	0.278347	0.329262	0.202878	0.133470	0.334390	0.329262	0.202878	0.133470	0.334390	
659000	27.685548	1	0.307536	0.221122	0.173860	0.297482	0.307536	0.221122	0.173860	0.297482	0.307536	0.221122	0.173860	0.297482	0.307536	0.221122	0.173860	0.297482	
660000	27.685548	1	0.290345	0.193198	0.207087	0.309369	0.290345	0.193198	0.207087	0.309369	0.290345	0.193198	0.207087	0.309369	0.290345	0.193198	0.207087	0.309369	
661000	27.685548	2	0.314851	0.197733	0.203708	0.283708	0.314851	0.197733	0.203708	0.283708	0.322154	0.153642	0.139026	0.385178	0.322154	0.153642	0.139026	0.385178	
662000	27.685548	1	0.309638	0.193203	0.184697	0.312463	0.309638	0.193203	0.184697	0.312463	0.309638	0.193203	0.184697	0.312463	0.309638	0.193203	0.184697	0.312463	
663000	27.685548	1	0.303630	0.226419	0.170731	0.299220	0.303630	0.226419	0.170731	0.299220	0.303630	0.226419	0.170731	0.299220	0.303630	0.226419	0.170731	0.299220	
664000	27.685548	1	0.278193	0.212688	0.168168	0.340950	0.278193	0.212688	0.168168	0.340950	0.278193	0.212688	0.168168	0.340950	0.278193	0.212688	0.168168	0.340950	
665000	27.685548	1	0.289679	0.207853	0.162685	0.339783	0.289679	0.207853	0.162685	0.339783	0.289679	0.207853	0.162685	0.339783	0.289679	0.207853	0.162685	0.339783	
666000	27.685548	1	0.298879	0.204506	0.192649	0.303965	0.298879	0.204506	0.192649	0.303965	0.298879	0.204506	0.192649	0.303965	0.298879	0.204506	0.192649	0.303965	
667000	27.685548	2	0.323529	0.210188	0.180456	0.285827	0.323529	0.210188	0.180456	0.285827	0.313487	0.179248	0.163924	0.343341	0.313487	0.179248	0.163924	0.343341	
668000	27.685548	1	0.301563	0.212923	0.191275	0.294239	0.301563	0.212923	0.191275	0.294239	0.301563	0.212923	0.191275	0.294239	0.301563	0.212923	0.191275	0.294239	
669000	27.685548	1	0.290441	0.208112	0.183030	0.318416	0.290441	0.208112	0.183030	0.318416	0.290441	0.208112	0.183030	0.318416	0.290441	0.208112	0.183030	0.318416	
670000	27.685548	1	0.291053	0.204254	0.194579	0.310114	0.291053	0.204254	0.194579	0.310114	0.291053	0.204254	0.194579	0.310114	0.291053	0.204254	0.194579	0.310114	
671000	27.685548	1	0.291602	0.212499	0.193572	0.302326	0.291602	0.212499	0.193572	0.302326	0.291602	0.212499	0.193572	0.302326	0.291602	0.212499	0.193572	0.302326	
672000	27.685548	1	0.291904	0.221674	0.201062	0.285360	0.291904	0.221674	0.201062	0.285360	0.291904	0.221674	0.201062	0.285360	0.291904	0.221674	0.201062	0.285360	
673000	27.685548	1	0.299550	0.215538	0.180030	0.304882	0.299550	0.215538	0.180030	0.304882	0.299550	0.215538	0.180030	0.304882	0.299550	0.215538	0.180030	0.304882	
674000	27.685548	1	0.331836	0.193606	0.146706	0.327852	0.331836	0.193606	0.146706	0.327852	0.331836	0.193606	0.146706	0.327852	0.331836	0.193606	0.146706	0.327852	
675000	27.685548	1	0.297234	0.207484	0.199142	0.296140	0.297234	0.207484	0.199142	0.296140	0.297234	0.207484	0.199142	0.296140	0.297234	0.207484	0.199142	0.296140	
676000	27.685548	1	0.298781	0.180652	0.194183	0.326384	0.298781	0.180652	0.194183	0.326384	0.298781	0.180652	0.194183	0.326384	0.298781	0.180652	0.194183	0.326384	
677000	27.685548	2	0.211776	0.153664	0.325859	0.308701	0.335906	0.150893	0.193911	0.319290	0.335906	0.150893	0.193911	0.319290	0.335906	0.150893	0.193911	0.319290	
678000	27.685548	1	0.288199	0.188247	0.181862	0.341692	0.288199	0.188247	0.181862	0.341692	0.288199	0.188247	0.181862	0.341692	0.288199	0.188247	0.181862	0.341692	
679000	27.685548	2	0.312315	0.206941	0.186443	0.294301	0.312315	0.206941	0.186443	0.294301	0.332562	0.170630	0.157624	0.339183	0.332562	0.170630	0.157624	0.339183	
680000	27.685548	1	0.293312	0.213049	0.189726	0.303913	0.293312	0.213049	0.189726	0.303913	0.293312	0.213049	0.189726	0.303913	0.293312	0.213049	0.189726	0.303913	
681000	27.685548	1	0.287348	0.222309	0.179072	0.311271	0.287348	0.222309	0.179072	0.311271	0.287348	0.222309	0.179072	0.311271	0.287348	0.222309	0.179072	0.311271	
682000	27.685548	1	0.308418	0.203263	0.173204	0.315116	0.308418	0.203263	0.173204	0.315116	0.308418	0.203263	0.173204	0.315116	0.308418	0.203263	0.173204	0.315116	
683000	27.685548	1	0.280501	0.216813	0.200578	0.302108	0.280501	0.216813	0.200578	0.302108	0.280501	0.216813	0.200578	0.302108	0.280501	0.216813	0.200578	0.302108	
684000	27.685548	1	0.269339	0.221365	0.195388	0.313908	0.269339	0.221365	0.195388	0.313908	0.269339	0.221365	0.195388	0.313908	0.269339	0.221365	0.195388	0.313908	
685000	27.685548	1	0.291159	0.195530	0.194951	0.318360	0.291159	0.195530	0.194951	0.318360	0.291159	0.195530	0.194951	0.318360	0.291159	0.195530	0.194951	0.318360	
686000	27.685548	2	0.261796	0.227503	0.218826	0.291875	0.261796	0.227503	0.218826	0.291875	0.326330	0.181346	0.132259	0.360065	0.326330	0.181346	0.132259	0.360065	
687000	27.685548	1	0.277975	0.212533	0.187257	0.322235	0.277975	0.212533	0.187257	0.322235	0.277975	0.212533	0.187257	0.322235	0.277975	0.212533	0.187257	0.322235	
688000	27.685548	1	0.292835	0.184563	0.183103	0.339499	0.292835	0.184563	0.183103	0.339499	0.292835	0.184563	0.183103	0.339499	0.292835	0.184563	0.183103	0.339499	
689000	27.685548	1	0.274093	0.203216	0.194282	0.328409	0.274093	0.203216	0.194282	0.328409	0.274093	0.203216	0.194282	0.328409	0.274093	0.203216	0.194282	0.328409	
690000	27.685548	2	0.300273	0.205553	0.236500	0.257674	0.300651	0.200609	0.159429	0.339310	0.300651	0.200609	0.159429	0.339310	0.300651	0.200609	0.159429	0.339310	
691000	27.685548	2	0.152466	0.295421	0.360639	0.191474	0.302107	0.182228	0.157560	0.358104	0.302107	0.182228	0.157560	0.358104	0.302107	0.182228	0.157560	0.358104	
692000	27.685548	3	0.147662	0.368421	0.275006	0.208912	0.298033	0.224640	0.148860	0.328467	0.302769	0.201571	0.131956	0.363705	0.302769	0.201571	0.131956	0.363705	
693000	27.685548	2	0.260796	0.233290	0.235462	0.270452	0.260796	0.233290	0.235462	0.270452	0.298770	0.188947	0.129340	0.382944	0.298770	0.188947	0.129340	0.382944	
694000	27.685548	1	0.283170	0.211668	0.195803	0.309359	0.283170	0.211668	0.195803	0.309359	0.283170	0.211668	0.195803	0.309359	0.283170	0.211668	0.195803	0.309359	
695000	27.685548	1	0.299799	0.193742	0.179093	0.327366	0.299799	0.193742	0.179093	0.327366	0.299799	0.193742	0.179093	0.327366	0.299799	0.193742	0.179093	0.327366	
696000	27.685548	1	0.295915	0.222950	0.170188	0.310947	0.295915	0.222950	0.170188	0.310947	0.295915	0.222950	0.170188	0.310947	0.295915	0.222950	0.170188	0.310947	
697000	27.685548	1	0.317380	0.190845	0.157465	0.334310	0.317380	0.190845	0.157465	0.334310	0.317380	0.190845	0.157465	0.334310	0.317380	0.190845	0.157465	0.334310	
698000	27.685548	1	0.287506	0.202837	0.197655	0.312002	0.287506	0.202837	0.197655	0.312002	0.287506	0.202837	0.197655	0.312002	0.287506	0.202837	0.197655	0.312002	
699000	27.685548	1	0.287199	0.201261	0.194188	0.317352	0.287199	0.201261	0.194188	0.317352	0.287199	0.201261	0.194188	0.317352	0.287199	0.201261	0.194188	0.317352	
700000	27.685548	1	0.273721	0.208533	0.201923	0.315824	0.273721	0.208533	0.201923	0.315824	0.273721	0.208533	0.201923	0.315824	0.273721	0.208533	0.201923	0.315824	
701000	27.685548	1	0.287989	0.206698	0.183035	0.322278	0.287989	0.206698	0.183035	0.322278	0.287989	0.206698	0.183035	0.322278	0.287989	0.206698	0.183035	0.322278	
702000	27.685548	1	0.286251	0.191142	0.196506	0.326102	0.286251	0.191142	0.196506	0.326102	0.286251	0.191142	0.196506	0.326102	0.286251	0.191142	0.196506	0.326102	
703000	27.685548	2	0.305084	0.183967	0.190131	0.320818	0.305084	0.183967	0.190131	0.320818	0.305084	0.183967	0.190131	0.320818	0.324980	0.115898	0.157990	0.401132	
704000	27.685548	1	0.283799	0.200409	0.186570	0.329222	0.283799	0.200409	0.186570	0.329222	0.283799	0.200409	0.186570	0.329222	0.283799	0.200409	0.186570	0.329222	
705000	27.685548	1	0.279226	0.203786	0.187776	0.329212	0.279226	0.203786	0.187776	0.329212	0.279226	0.203786	0.187776	0.329212	0.279226	0.203786	0.187776	0.329212	
706000	27.685548	1	0.285685	0.200727	0.191670	0.321918	0.285685	0.200727	0.191670	0.321918	0.285685	0.200727	0.191670	0.321918	0.285685	0.200727	0.191670	0.321918	
707000	27.685548	1	0.277139	0.215981	0.190778	0.316103	0.277139	0.215981	0.190778	0.316103	0.277139	0.215981	0.190778	0.316103	0.277139	0.215981	0.190778	0.316103	
708000	27.685548	1	0.308194	0.199924	0.197032	0.294850	0.308194	0.199924	0.197032	0.294850	0.308194	0.199924	0.197032	0.294850	0.308194	0.199924	0.197032	0.294850	
709000	27.685548	1	0.290008	0.199537	0.196949	0.313506	0.290008	0.199537	0.196949	0.313506	0.290008	0.199537	0.196949	0.313506	0.290008	0.199537	0.196949	0.313506	
710000	27.685548	2	0.225491	0.320958	0.196349	0.257203	0.298858	0.196357	0.189453	0.315331	0.298858	0.196357	0.189453	0.315331	0.298858	0.196357	0.189453	0.315331	
711000	27.685548	1	0.262970	0.229692	0.188482	0.318855	0.262970	0.229692	0.188482	0.318855	0.262970	0.229692	0.188482	0.318855	0.262970	0.229692	0.188482	0.318855	
712000	27.685548	1	0.273894	0.215274	0.188758	0.322074	0.273894	0.215274	0.188758	0.322074	0.273894	0.215274	0.188758	0.322074	0.273894	0.215274	0.188758	0.322074	
713000	27.685548	1	0.352991	0.174133	0.143022	0.329854	0.352991	0.174133	0.143022	0.329854	0.352991	0.174133	0.143022	0.329854	0.352991	0.174133	0.143022	0.329854	
714000	27.685548	2	0.157679	0.244919	0.316774	0.280629	0.275169	0.205882	0.170577	0.348372	0.275169	0.205882	0.170577	0.348372	0.275169	0.205882	0.170577	0.348372	
715000	27.685548	2	0.264528	0.230784	0.209294	0.295394	0.264528	0.230784	0.209294	0.295394	0.337069	0.181522	0.140914	0.340495	0.337069	0.181522	0.140914	0.340495	
716000	27.685548	1	0.298648	0.194671	0.211850	0.294831	0.298648	0.194671	0.211850	0.294831	0.298648	0.194671	0.211850	0.294831	0.298648	0.194671	0.211850	0.294831	
717000	27.685548	1	0.303508	0.224173	0.156214	0.316105	0.303508	0.224173	0.156214	0.316105	0.303508	0.224173	0.156214	0.316105	0.303508	0.224173	0.156214	0.316105	
718000	27.685548	1	0.296963	0.202711	0.154452	0.345873	0.296963	0.202711	0.154452	0.345873	0.296963	0.202711	0.154452	0.345873	0.296963	0.202711	0.154452	0.345873	
719000	27.685548	1	0.301488	0.192381	0.155977	0.350154	0.301488	0.192381	0.155977	0.350154	0.301488	0.192381	0.155977	0.350154	0.301488	0.192381	0.155977	0.350154	
720000	27.685548	1	0.290931	0.210320	0.182163	0.316586	0.290931	0.210320	0.182163	0.316586	0.290931	0.210320	0.182163	0.316586	0.290931	0.210320	0.182163	0.316586	
721000	27.685548	1	0.275044	0.206530	0.193473	0.324954	0.275044	0.206530	0.193473	0.324954	0.275044	0.206530	0.193473	0.324954	0.275044	0.206530	0.193473	0.324954	
722000	27.685548	1	0.295309	0.213070	0.205135	0.286486	0.295309	0.213070	0.205135	0.286486	0.295309	0.213070	0.205135	0.286486	0.295309	0.213070	0.205135	0.286486	
723000	27.685548	1	0.299647	0.199057	0.194002	0.307294	0.299647	0.199057	0.194002	0.307294	0.299647	0.199057	0.194002	0.307294	0.299647	0.199057	0.194002	0.307294	
724000	27.685548	1	0.300766	0.194472	0.155023	0.349740	0.300766	0.194472	0.155023	0.349740	0.300766	0.194472	0.155023	0.349740	0.300766	0.194472	0.155023	0.349740	
725000	27.685548	1	0.285150	0.214644	0.174928	0.325278	0.285150	0.214644	0.174928	0.325278	0.285150	0.214644	0.174928	0.325278	0.285150	0.214644	0.174928	0.325278	
726000	27.685548	1	0.337796	0.174358	0.148362	0.339484	0.337796	0.174358	0.148362	0.339484	0.337796	0.174358	0.148362	0.339484	0.337796	0.174358	0.148362	0.339484	
727000	27.685548	1	0.310572	0.196462	0.174985	0.317981	0.310572	0.196462	0.174985	0.317981	0.310572	0.196462	0.174985	0.317981	0.310572	0.196462	0.174985	0.317981	
728000	27.685548	1	0.330429	0.195100	0.139268	0.335203	0.330429	0.195100	0.139268	0.335203	0.330429	0.195100	0.139268	0.335203	0.330429	0.195100	0.139268	0.335203	
729000	27.685548	1	0.280675	0.208371	0.200574	0.310380	0.280675	0.208371	0.200574	0.310380	0.280675	0.208371	0.200574	0.310380	0.280675	0.208371	0.200574	0.310380	
730000	27.685548	1	0.301784	0.205058	0.179351	0.313807	0.301784	0.205058	0.179351	0.313807	0.301784	0.205058	0.179351	0.313807	0.301784	0.205058	0.179351	0.313807	
731000	27.685548	1	0.278013	0.217169	0.186769	0.318049	0.278013	0.217169	0.186769	0.318049	0.278013	0.217169	0.186769	0.318049	0.278013	0.217169	0.186769	0.318049	
732000	27.685548	1	0.279391	0.204772	0.197568	0.318269	0.279391	0.204772	0.197568	0.318269	0.279391	0.204772	0.197568	0.318269	0.279391	0.204772	0.197568	0.318269	
733000	27.685548	1	0.291204	0.197756	0.194137	0.316902	0.291204	0.197756	0.194137	0.316902	0.291204	0.197756	0.194137	0.316902	0.291204	0.197756	0.194137	0.316902	
734000	27.685548	1	0.269280	0.207244	0.203849	0.319627	0.269280	0.207244	0.203849	0.319627	0.269280	0.207244	0.203849	0.319627	0.269280	0.207244	0.203849	0.319627	
735000	27.685548	1	0.292070	0.215593	0.182251	0.310086	0.292070	0.215593	0.182251	0.310086	0.292070	0.215593	0.182251	0.310086	0.292070	0.215593	0.182251	0.310086	
736000	27.685548	1	0.268584	0.201358	0.180517	0.349541	0.268584	0.201358	0.180517	0.349541	0.268584	0.201358	0.180517	0.349541	0.268584	0.201358	0.180517	0.349541	
737000	27.685548	1	0.289191	0.210710	0.192461	0.307638	0.289191	0.210710	0.192461	0.307638	0.289191	0.210710	0.192461	0.307638	0.289191	0.210710	0.192461	0.307638	
738000	27.685548	2	0.220495	0.218570	0.352184	0.208750	0.327470	0.168733	0.149334	0.354463	0.327470	0.168733	0.149334	0.354463	0.327470	0.168733	0.149334	0.354463	
739000	27.685548	2	0.133319	0.218971	0.516158	0.131552	0.337881	0.179540	0.200006	0.282573	0.337881	0.179540	0.200006	0.282573	0.337881	0.179540	0.200006	0.282573	
740000	27.685548	2	0.323390	0.290120	0.189952	0.196538	0.287456	0.207385	0.203627	0.301533	0.287456	0.207385	0.203627	0.301533	0.287456	0.207385	0.203627	0.301533	
741000	27.685548	2	0.248165	0.269579	0.183029	0.299227	0.282230	0.199224	0.194407	0.324139	0.282230	0.199224	0.194407	0.324139	0.282230	0.199224	0.194407	0.324139	
742000	27.685548	1	0.284211	0.211470	0.183803	0.320516	0.284211	0.211470	0.183803	0.320516	0.284211	0.211470	0.183803	0.320516	0.284211	0.211470	0.183803	0.320516	
743000	27.685548	1	0.283900	0.195242	0.194402	0.326456	0.283900	0.195242	0.194402	0.326456	0.283900	0.195242	0.194402	0.326456	0.283900	0.195242	0.194402	0.326456	
744000	27.685548	1	0.263628	0.198430	0.196395	0.341547	0.263628	0.198430	0.196395	0.341547	0.263628	0.198430	0.196395	0.341547	0.263628	0.198430	0.196395	0.341547	
745000	27.685548	1	0.274044	0.208951	0.194609	0.322395	0.274044	0.208951	0.194609	0.322395	0.274044	0.208951	0.194609	0.322395	0.274044	0.208951	0.194609	0.322395	
746000	27.685548	1	0.302044	0.204533	0.195781	0.297643	0.302044	0.204533	0.195781	0.297643	0.302044	0.204533	0.195781	0.297643	0.302044	0.204533	0.195781	0.297643	
747000	27.685548	1	0.301774	0.214426	0.187063	0.296737	0.301774	0.214426	0.187063	0.296737	0.301774	0.214426	0.187063	0.296737	0.301774	0.214426	0.187063	0.296737	
748000	27.685548	1	0.276116	0.198603	0.192061	0.333220	0.276116	0.198603	0.192061	0.333220	0.276116	0.198603	0.192061	0.333220	0.276116	0.198603	0.192061	0.333220	
749000	27.685548	2	0.285378	0.202114	0.193303	0.319204	0.285378	0.202114	0.193303	0.319204	0.330736	0.205326	0.110277	0.353661	0.285378	0.202114	0.193303	0.319204	
750000	27.685548	1	0.281427	0.205234	0.185047	0.328293	0.281427	0.205234	0.185047	0.328293	0.281427	0.205234	0.185047	0.328293	0.281427	0.205234	0.185047	0.328293	
751000	27.685548	1	0.295336	0.204088	0.187509	0.313067	0.295336	0.204088	0.187509	0.313067	0.295336	0.204088	0.187509	0.313067	0.295336	0.204088	0.187509	0.313067	
752000	27.685548	1	0.280189	0.220986	0.188424	0.310401	0.280189	0.220986	0.188424	0.310401	0.280189	0.220986	0.188424	0.310401	0.280189	0.220986	0.188424	0.310401	
753000	27.685548	1	0.284481	0.222547	0.199905	0.293066	0.284481	0.222547	0.199905	0.293066	0.284481	0.222547	0.199905	0.293066	0.284481	0.222547	0.199905	0.293066	
754000	27.685548	2	0.261412	0.238485	0.222170	0.277934	0.261412	0.238485	0.222170	0.277934	0.350904	0.149166	0.140609	0.359322	0.350904	0.149166	0.140609	0.359322	
755000	27.685548	1	0.300405	0.212278	0.183530	0.303786	0.300405	0.212278	0.183530	0.303786	0.300405	0.212278	0.183530	0.303786	0.300405	0.212278	0.183530	0.303786	
756000	27.685548	1	0.292952	0.194461	0.193204	0.319383	0.292952	0.194461	0.193204	0.319383	0.292952	0.194461	0.193204	0.319383	0.292952	0.194461	0.193204	0.319383	
757000	27.685548	2	0.264101	0.246889	0.210235	0.278775	0.264101	0.246889	0.210235	0.278775	0.264101	0.246889	0.210235	0.278775	0.285725	0.114089	0.130906	0.469280	
758000	27.685548	1	0.297671	0.213087	0.177864	0.311377	0.297671	0.213087	0.177864	0.311377	0.297671	0.213087	0.177864	0.311377	0.297671	0.213087	0.177864	0.311377	
759000	27.685548	1	0.275818	0.201887	0.196507	0.325788	0.275818	0.201887	0.196507	0.325788	0.275818	0.201887	0.196507	0.325788	0.275818	0.201887	0.196507	0.325788	
760000	27.685548	1	0.285340	0.204853	0.192708	0.317099	0.285340	0.204853	0.192708	0.317099	0.285340	0.204853	0.192708	0.317099	0.285340	0.204853	0.192708	0.317099	
761000	27.685548	1	0.286755	0.205058	0.189781	0.318406	0.286755	0.205058	0.189781	0.318406	0.286755	0.205058	0.189781	0.318406	0.286755	0.205058	0.189781	0.318406	
762000	27.685548	1	0.305310	0.214597	0.175547	0.304546	0.305310	0.214597	0.175547	0.304546	0.305310	0.214597	0.175547	0.304546	0.305310	0.214597	0.175547	0.304546	
763000	27.685548	1	0.307012	0.199674	0.186130	0.307183	0.307012	0.199674	0.186130	0.307183	0.307012	0.199674	0.186130	0.307183	0.307012	0.199674	0.186130	0.307183	
764000	27.685548	1	0.300470	0.203890	0.185308	0.310333	0.300470	0.203890	0.185308	0.310333	0.300470	0.203890	0.185308	0.310333	0.300470	0.203890	0.185308	0.310333	
765000	27.685548	2	0.208834	0.253844	0.307697	0.229625	0.281731	0.198709	0.188634	0.330926	0.281731	0.198709	0.188634	0.330926	0.281731	0.198709	0.188634	0.330926	
766000	27.685548	1	0.279355	0.194564	0.167526	0.358555	0.279355	0.194564	0.167526	0.358555	0.279355	0.194564	0.167526	0.358555	0.279355	0.194564	0.167526	0.358555	
767000	27.685548	1	0.300259	0.206059	0.198789	0.294894	0.300259	0.206059	0.198789	0.294894	0.300259	0.206059	0.198789	0.294894	0.300259	0.206059	0.198789	0.294894	
768000	27.685548	2	0.272689	0.206749	0.204641	0.315921	0.272689	0.206749	0.204641	0.315921	0.291779	0.218309	0.145203	0.344708	0.291779	0.218309	0.145203	0.344708	
769000	27.685548	1	0.315961	0.208964	0.175738	0.299337	0.315961	0.208964	0.175738	0.299337	0.315961	0.208964	0.175738	0.299337	0.315961	0.208964	0.175738	0.299337	
770000	27.685548	1	0.260945	0.221775	0.209292	0.307987	0.260945	0.221775	0.209292	0.307987	0.260945	0.221775	0.209292	0.307987	0.260945	0.221775	0.209292	0.307987	
771000	27.685548	1	0.265716	0.225461	0.205352	0.303470	0.265716	0.225461	0.205352	0.303470	0.265716	0.225461	0.205352	0.303470	0.265716	0.225461	0.205352	0.303470	
