Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	1.695768	3	0.211690	0.056339	0.740513	0.740513	0.056339	0.211690	
2000	1.695768	3	0.210189	0.054850	0.739105	0.739105	0.054850	0.210189	
3000	1.695768	4	0.210686	0.055620	0.790748	0.645257	0.055620	0.210686	
4000	1.695768	3	0.197417	0.053154	0.720140	0.720140	0.053154	0.197417	
5000	1.695768	3	0.201513	0.055372	0.728538	0.728538	0.055372	0.201513	
6000	1.695768	4	0.203219	0.056382	0.801930	0.671976	0.056382	0.203219	
7000	1.695768	3	0.193047	0.056783	0.735831	0.735831	0.056783	0.193047	
8000	1.695768	3	0.195923	0.057532	0.771803	0.771803	0.057532	0.195923	
9000	1.695768	3	0.192451	0.057134	0.740173	0.740173	0.057134	0.192451	
10000	1.695768	4	0.194248	0.057172	0.781918	0.781918	0.057172	0.195437	
11000	1.695768	3	0.195455	0.058161	0.745704	0.745704	0.058161	0.195455	
12000	1.695768	4	0.200967	0.055075	0.754643	0.754643	0.055075	0.192420	
13000	1.695768	3	0.188455	0.057692	0.764956	0.764956	0.057692	0.188455	
14000	1.695768	3	0.190669	0.057809	0.783560	0.783560	0.057809	0.190669	
15000	1.695768	3	0.186183	0.055482	0.739234	0.739234	0.055482	0.186183	
16000	1.695768	3	0.196208	0.056705	0.730258	0.730258	0.056705	0.196208	
17000	1.695768	3	0.187624	0.055404	0.712840	0.712840	0.055404	0.187624	
18000	1.695768	4	0.185683	0.057527	0.812031	0.710903	0.057527	0.185683	
19000	1.695768	3	0.200383	0.056082	0.716160	0.716160	0.056082	0.200383	
20000	1.695768	3	0.199982	0.055364	0.752103	0.752103	0.055364	0.199982	
21000	1.695768	3	0.189733	0.056304	0.779451	0.779451	0.056304	0.189733	
22000	1.695768	4	0.195763	0.053940	0.818671	0.703060	0.053940	0.195763	
23000	1.695768	3	0.200904	0.058012	0.829004	0.829004	0.058012	0.200904	
24000	1.695768	3	0.201312	0.057411	0.749549	0.749549	0.057411	0.201312	
25000	1.695768	3	0.201477	0.056462	0.728969	0.728969	0.056462	0.201477	
26000	1.695768	4	0.197460	0.056094	0.781438	0.773406	0.056094	0.197460	
27000	1.695768	3	0.200608	0.056254	0.724774	0.724774	0.056254	0.200608	
28000	1.695768	3	0.197918	0.057045	0.807001	0.807001	0.057045	0.197918	
29000	1.695768	3	0.186561	0.054250	0.768497	0.768497	0.054250	0.186561	
30000	1.695768	3	0.202470	0.056261	0.770027	0.770027	0.056261	0.202470	
31000	1.695768	4	0.200059	0.057241	0.774184	0.737440	0.057241	0.200059	
32000	1.695768	3	0.203672	0.057795	0.734125	0.734125	0.057795	0.203672	
33000	1.695768	4	0.195013	0.057895	0.794580	0.790350	0.057895	0.195013	
34000	1.695768	3	0.202500	0.054927	0.762430	0.762430	0.054927	0.202500	
35000	1.695768	3	0.190216	0.057225	0.788558	0.788558	0.057225	0.190216	
36000	1.695768	3	0.197852	0.058192	0.762460	0.762460	0.058192	0.197852	
