Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	1.695768	3	0.188424	0.056545	0.652503	0.652503	0.056545	0.188424	
2000	1.695768	3	0.214961	0.056951	0.661904	0.661904	0.056951	0.214961	
3000	1.695768	3	0.203553	0.056379	0.699073	0.699073	0.056379	0.203553	
4000	1.695768	3	0.206996	0.057330	0.725273	0.725273	0.057330	0.206996	
5000	1.695768	3	0.195019	0.059662	0.709087	0.709087	0.059662	0.195019	
6000	1.695768	3	0.189872	0.057533	0.705493	0.705493	0.057533	0.189872	
7000	1.695768	3	0.187192	0.054219	0.726316	0.726316	0.054219	0.187192	
8000	1.695768	3	0.189200	0.058180	0.701207	0.701207	0.058180	0.189200	
9000	1.695768	3	0.182204	0.059149	0.717539	0.717539	0.059149	0.182204	
10000	1.695768	4	0.192980	0.056683	0.721787	0.721787	0.056683	0.177461	
11000	1.695768	3	0.190231	0.058663	0.763421	0.763421	0.058663	0.190231	
12000	1.695768	3	0.189916	0.058261	0.688587	0.688587	0.058261	0.189916	
13000	1.695768	3	0.180660	0.055918	0.739721	0.739721	0.055918	0.180660	
14000	1.695768	3	0.199597	0.056654	0.743062	0.743062	0.056654	0.199597	
15000	1.695768	4	0.202951	0.056852	0.751966	0.751966	0.056852	0.177870	
16000	1.695768	3	0.190347	0.053825	0.728968	0.728968	0.053825	0.190347	
17000	1.695768	3	0.185888	0.056293	0.743875	0.743875	0.056293	0.185888	
18000	1.695768	3	0.171170	0.055167	0.770176	0.770176	0.055167	0.171170	
19000	1.695768	3	0.189170	0.056101	0.772940	0.772940	0.056101	0.189170	
20000	1.695768	3	0.184969	0.055417	0.738350	0.738350	0.055417	0.184969	
21000	1.695768	3	0.198253	0.058229	0.764077	0.764077	0.058229	0.198253	
22000	1.695768	3	0.189152	0.053783	0.752025	0.752025	0.053783	0.189152	
23000	1.695768	3	0.196684	0.056071	0.759913	0.759913	0.056071	0.196684	
24000	1.695768	3	0.187379	0.057495	0.764394	0.764394	0.057495	0.187379	
25000	1.695768	3	0.190877	0.054220	0.751690	0.751690	0.054220	0.190877	
26000	1.695768	3	0.186792	0.057371	0.761380	0.761380	0.057371	0.186792	
27000	1.695768	3	0.196444	0.056949	0.736841	0.736841	0.056949	0.196444	
28000	1.695768	3	0.183667	0.055827	0.771767	0.771767	0.055827	0.183667	
29000	1.695768	3	0.195511	0.054571	0.772876	0.772876	0.054571	0.195511	
30000	1.695768	3	0.188367	0.059390	0.762385	0.762385	0.059390	0.188367	
31000	1.695768	4	0.205610	0.058439	0.771868	0.771868	0.058439	0.190160	
32000	1.695768	3	0.182392	0.058617	0.754925	0.754925	0.058617	0.182392	
33000	1.695768	3	0.184268	0.053679	0.778925	0.778925	0.053679	0.184268	
34000	1.695768	3	0.209468	0.056825	0.768727	0.768727	0.056825	0.209468	
35000	1.695768	3	0.189289	0.055531	0.769781	0.769781	0.055531	0.189289	
36000	1.695768	3	0.193052	0.057794	0.782104	0.782104	0.057794	0.193052	
