Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	1.695768	4	0.190742	0.054955	0.700169	0.662298	0.054955	0.190742	
2000	1.695768	4	0.240896	0.056360	0.748911	0.748911	0.056360	0.218054	
3000	1.695768	4	0.179249	0.057185	0.705263	0.726846	0.057185	0.179249	
4000	1.695768	3	0.193212	0.053525	0.719227	0.719227	0.053525	0.193212	
5000	1.695768	4	0.184445	0.054142	0.716088	0.773436	0.054142	0.184445	
6000	1.695768	4	0.211218	0.053556	0.745993	0.799342	0.053556	0.211218	
7000	1.695768	3	0.199073	0.053210	0.716377	0.716377	0.053210	0.199073	
8000	1.695768	3	0.192839	0.056135	0.712346	0.712346	0.056135	0.192839	
9000	1.695768	3	0.191009	0.054884	0.754684	0.754684	0.054884	0.191009	
10000	1.695768	4	0.197593	0.065029	0.714485	0.714485	0.036726	0.197593	
11000	1.695768	3	0.187145	0.064682	0.739151	0.739151	0.064682	0.187145	
12000	1.695768	3	0.197065	0.056526	0.725690	0.725690	0.056526	0.197065	
13000	1.695768	3	0.198218	0.056721	0.699212	0.699212	0.056721	0.198218	
14000	1.695768	3	0.200488	0.053477	0.762679	0.762679	0.053477	0.200488	
15000	1.695768	3	0.196909	0.056170	0.779358	0.779358	0.056170	0.196909	
16000	1.695768	3	0.197813	0.055949	0.723424	0.723424	0.055949	0.197813	
17000	1.695768	3	0.198150	0.058969	0.756964	0.756964	0.058969	0.198150	
18000	1.695768	3	0.193905	0.058069	0.707082	0.707082	0.058069	0.193905	
19000	1.695768	3	0.195222	0.054909	0.747791	0.747791	0.054909	0.195222	
20000	1.695768	3	0.197537	0.058877	0.780091	0.780091	0.058877	0.197537	
21000	1.695768	3	0.197184	0.055251	0.721816	0.721816	0.055251	0.197184	
22000	1.695768	4	0.194189	0.055896	0.697162	0.697162	0.049949	0.194189	
23000	1.695768	3	0.192243	0.059856	0.766102	0.766102	0.059856	0.192243	
24000	1.695768	3	0.189257	0.054470	0.714900	0.714900	0.054470	0.189257	
25000	1.695768	4	0.193661	0.062228	0.678392	0.742449	0.062228	0.193661	
26000	1.695768	3	0.195822	0.055118	0.760960	0.760960	0.055118	0.195822	
27000	1.695768	3	0.192362	0.058228	0.771031	0.771031	0.058228	0.192362	
28000	1.695768	3	0.191809	0.058873	0.721604	0.721604	0.058873	0.191809	
29000	1.695768	3	0.192316	0.060332	0.760864	0.760864	0.060332	0.192316	
30000	1.695768	3	0.195669	0.057807	0.741702	0.741702	0.057807	0.195669	
31000	1.695768	3	0.194585	0.055524	0.772448	0.772448	0.055524	0.194585	
32000	1.695768	3	0.196742	0.058538	0.705374	0.705374	0.058538	0.196742	
33000	1.695768	3	0.191649	0.059654	0.772319	0.772319	0.059654	0.191649	
34000	1.695768	4	0.192844	0.057726	0.787927	0.787927	0.055331	0.192844	
35000	1.695768	3	0.191733	0.059171	0.796744	0.796744	0.059171	0.191733	
36000	1.695768	3	0.189139	0.062349	0.747126	0.747126	0.062349	0.189139	
37000	1.695768	4	0.189151	0.045218	0.769437	0.769437	0.054289	0.189151	
38000	1.695768	4	0.201559	0.058062	0.756277	0.785667	0.058062	0.201559	
39000	1.695768	3	0.201776	0.059526	0.770281	0.770281	0.059526	0.201776	
40000	1.695768	3	0.192795	0.058190	0.758792	0.758792	0.058190	0.192795	
41000	1.695768	3	0.191826	0.060562	0.830956	0.830956	0.060562	0.191826	
42000	1.695768	4	0.187265	0.061479	0.790242	0.790242	0.046721	0.187265	
43000	1.695768	4	0.198414	0.064301	0.775126	0.775126	0.064301	0.196507	
44000	1.695768	3	0.196738	0.059798	0.776292	0.776292	0.059798	0.196738	
45000	1.695768	3	0.186896	0.061213	0.807456	0.807456	0.061213	0.186896	
46000	1.695768	3	0.195184	0.057303	0.764556	0.764556	0.057303	0.195184	
47000	1.695768	3	0.190096	0.057654	0.773981	0.773981	0.057654	0.190096	
48000	1.695768	3	0.179782	0.061594	0.772967	0.772967	0.061594	0.179782	
49000	1.695768	3	0.190685	0.057847	0.729598	0.729598	0.057847	0.190685	
50000	1.695768	4	0.187262	0.062259	0.778635	0.818295	0.062259	0.187262	
51000	1.695768	3	0.186678	0.062792	0.788989	0.788989	0.062792	0.186678	
52000	1.695768	3	0.188257	0.061942	0.777072	0.777072	0.061942	0.188257	
53000	1.695768	4	0.194798	0.065775	0.779026	0.913266	0.065775	0.194798	
54000	1.695768	3	0.193098	0.058210	0.785133	0.785133	0.058210	0.193098	
55000	1.695768	3	0.181380	0.058421	0.796397	0.796397	0.058421	0.181380	
56000	1.695768	3	0.182970	0.059113	0.821167	0.821167	0.059113	0.182970	
57000	1.695768	3	0.189603	0.058887	0.854697	0.854697	0.058887	0.189603	
58000	1.695768	3	0.193236	0.062274	0.864234	0.864234	0.062274	0.193236	
59000	1.695768	3	0.198531	0.061523	0.820427	0.820427	0.061523	0.198531	
60000	1.695768	3	0.194891	0.058605	0.797023	0.797023	0.058605	0.194891	
61000	1.695768	3	0.191126	0.062816	0.897453	0.897453	0.062816	0.191126	
62000	1.695768	3	0.200148	0.075588	0.823791	0.823791	0.075588	0.200148	
63000	1.695768	3	0.197802	0.061380	0.751142	0.751142	0.061380	0.197802	
64000	1.695768	3	0.191042	0.060676	0.810111	0.810111	0.060676	0.191042	
65000	1.695768	3	0.194643	0.065566	0.768679	0.768679	0.065566	0.194643	
66000	1.695768	3	0.190358	0.061428	0.776566	0.776566	0.061428	0.190358	
67000	1.695768	4	0.189881	0.058395	0.820424	0.757089	0.058395	0.189881	
68000	1.695768	3	0.192567	0.060935	0.728294	0.728294	0.060935	0.192567	
69000	1.695768	3	0.191177	0.059267	0.825734	0.825734	0.059267	0.191177	
70000	1.695768	3	0.199241	0.062522	0.798805	0.798805	0.062522	0.199241	
71000	1.695768	3	0.196043	0.061632	0.834947	0.834947	0.061632	0.196043	
72000	1.695768	4	0.194877	0.070038	0.818735	0.818735	0.048687	0.194877	
73000	1.695768	3	0.195387	0.061493	0.816182	0.816182	0.061493	0.195387	
74000	1.695768	3	0.192160	0.058858	0.805997	0.805997	0.058858	0.192160	
75000	1.695768	3	0.186888	0.058053	0.817816	0.817816	0.058053	0.186888	
76000	1.695768	3	0.186811	0.055822	0.792548	0.792548	0.055822	0.186811	
77000	1.695768	4	0.188587	0.064574	0.779805	0.897893	0.064574	0.188587	
78000	1.695768	3	0.183573	0.058523	0.818039	0.818039	0.058523	0.183573	
79000	1.695768	3	0.188327	0.061460	0.766437	0.766437	0.061460	0.188327	
80000	1.695768	3	0.186545	0.062701	0.814796	0.814796	0.062701	0.186545	
81000	1.695768	4	0.191061	0.059854	0.813594	0.813594	0.059854	0.183056	
82000	1.695768	5	0.192347	0.042406	0.777085	0.904905	0.053709	0.192347	
83000	1.695768	4	0.194551	0.069428	0.778796	0.778796	0.060575	0.194551	
84000	1.695768	3	0.193129	0.061794	0.788323	0.788323	0.061794	0.193129	
85000	1.695768	4	0.184926	0.074352	0.852248	0.852248	0.055604	0.184926	
86000	1.695768	3	0.196378	0.060384	0.823863	0.823863	0.060384	0.196378	
87000	1.695768	4	0.196469	0.065466	0.797706	0.797706	0.060412	0.196469	
88000	1.695768	3	0.185159	0.061350	0.819188	0.819188	0.061350	0.185159	
89000	1.695768	3	0.190877	0.058811	0.822817	0.822817	0.058811	0.190877	
90000	1.695768	3	0.193187	0.059818	0.821825	0.821825	0.059818	0.193187	
91000	1.695768	3	0.190083	0.063380	0.883472	0.883472	0.063380	0.190083	
92000	1.695768	3	0.192887	0.059122	0.802625	0.802625	0.059122	0.192887	
93000	1.695768	3	0.197282	0.056749	0.832672	0.832672	0.056749	0.197282	
94000	1.695768	3	0.196379	0.063490	0.760355	0.760355	0.063490	0.196379	
95000	1.695768	3	0.197652	0.060506	0.844256	0.844256	0.060506	0.197652	
96000	1.695768	3	0.200186	0.061849	0.775525	0.775525	0.061849	0.200186	
97000	1.695768	3	0.190939	0.058110	0.822744	0.822744	0.058110	0.190939	
98000	1.695768	4	0.182490	0.061224	0.832107	0.976180	0.061224	0.182490	
99000	1.695768	3	0.192750	0.061255	0.767230	0.767230	0.061255	0.192750	
100000	1.695768	3	0.194048	0.063604	0.815048	0.815048	0.063604	0.194048	
101000	1.695768	4	0.188863	0.061080	0.802522	0.802522	0.058183	0.188863	
102000	1.695768	3	0.198782	0.059675	0.794297	0.794297	0.059675	0.198782	
103000	1.695768	4	0.186127	0.059839	0.839932	1.059642	0.059839	0.186127	
104000	1.695768	3	0.198915	0.058742	0.828783	0.828783	0.058742	0.198915	
105000	1.695768	4	0.190570	0.059768	0.807637	0.792443	0.059768	0.190570	
106000	1.695768	3	0.183191	0.059999	0.852443	0.852443	0.059999	0.183191	
107000	1.695768	4	0.193095	0.080934	0.812456	0.812456	0.056839	0.193095	
108000	1.695768	3	0.202898	0.071447	0.840867	0.840867	0.071447	0.202898	
109000	1.695768	3	0.192159	0.061623	0.787531	0.787531	0.061623	0.192159	
110000	1.695768	3	0.198653	0.061786	0.812493	0.812493	0.061786	0.198653	
111000	1.695768	4	0.193910	0.062816	0.815234	0.871647	0.062816	0.193910	
112000	1.695768	3	0.195977	0.064105	0.835909	0.835909	0.064105	0.195977	
113000	1.695768	3	0.193748	0.061504	0.847544	0.847544	0.061504	0.193748	
114000	1.695768	3	0.197406	0.062829	0.790078	0.790078	0.062829	0.197406	
115000	1.695768	4	0.206357	0.059839	0.802487	0.802487	0.059839	0.192350	
116000	1.695768	3	0.194003	0.062782	0.797029	0.797029	0.062782	0.194003	
117000	1.695768	3	0.188692	0.065300	0.844186	0.844186	0.065300	0.188692	
118000	1.695768	3	0.191002	0.067326	0.806402	0.806402	0.067326	0.191002	
119000	1.695768	3	0.192155	0.058465	0.837106	0.837106	0.058465	0.192155	
120000	1.695768	3	0.202516	0.061113	0.789797	0.789797	0.061113	0.202516	
121000	1.695768	3	0.203341	0.059548	0.822614	0.822614	0.059548	0.203341	
122000	1.695768	4	0.196249	0.063387	0.798482	0.799385	0.063387	0.196249	
123000	1.695768	3	0.200350	0.061754	0.760289	0.760289	0.061754	0.200350	
124000	1.695768	3	0.188220	0.058664	0.832924	0.832924	0.058664	0.188220	
125000	1.695768	4	0.190715	0.059569	0.807676	0.953228	0.059569	0.190715	
126000	1.695768	3	0.196590	0.061398	0.804410	0.804410	0.061398	0.196590	
127000	1.695768	4	0.187521	0.064845	0.798837	0.907828	0.064845	0.187521	
128000	1.695768	3	0.194295	0.061346	0.828365	0.828365	0.061346	0.194295	
129000	1.695768	3	0.193166	0.061959	0.836661	0.836661	0.061959	0.193166	
130000	1.695768	3	0.196705	0.061443	0.828072	0.828072	0.061443	0.196705	
131000	1.695768	4	0.195037	0.059456	0.758987	0.891716	0.059456	0.195037	
132000	1.695768	3	0.189244	0.062345	0.813021	0.813021	0.062345	0.189244	
133000	1.695768	3	0.189085	0.063283	0.832883	0.832883	0.063283	0.189085	
134000	1.695768	3	0.185969	0.059311	0.894316	0.894316	0.059311	0.185969	
135000	1.695768	3	0.188567	0.057276	0.824825	0.824825	0.057276	0.188567	
136000	1.695768	3	0.196457	0.062978	0.765738	0.765738	0.062978	0.196457	
137000	1.695768	3	0.186236	0.048848	0.805855	0.805855	0.048848	0.186236	
138000	1.695768	3	0.201148	0.056420	0.860867	0.860867	0.056420	0.201148	
139000	1.695768	3	0.205953	0.061781	0.834774	0.834774	0.061781	0.205953	
140000	1.695768	4	0.187418	0.063922	0.815821	0.815821	0.057753	0.187418	
141000	1.695768	3	0.197020	0.059743	0.802415	0.802415	0.059743	0.197020	
142000	1.695768	3	0.192432	0.061030	0.829913	0.829913	0.061030	0.192432	
143000	1.695768	4	0.184649	0.063501	0.933808	0.918420	0.063501	0.184649	
144000	1.695768	3	0.196384	0.064054	0.812240	0.812240	0.064054	0.196384	
145000	1.695768	3	0.194105	0.065464	0.775003	0.775003	0.065464	0.194105	
146000	1.695768	3	0.186209	0.062606	0.775412	0.775412	0.062606	0.186209	
147000	1.695768	3	0.185515	0.063485	0.818165	0.818165	0.063485	0.185515	
148000	1.695768	3	0.189007	0.060733	0.862520	0.862520	0.060733	0.189007	
149000	1.695768	3	0.186374	0.060452	0.870458	0.870458	0.060452	0.186374	
