Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	1.695768	3	0.216281	0.054663	0.662185	0.662185	0.054663	0.216281	
2000	1.695768	4	0.182260	0.058106	0.688060	0.688060	0.058106	0.225507	
3000	1.695768	3	0.201700	0.056597	0.675633	0.675633	0.056597	0.201700	
4000	1.695768	3	0.209444	0.058344	0.709581	0.709581	0.058344	0.209444	
5000	1.695768	3	0.203020	0.058025	0.751947	0.751947	0.058025	0.203020	
6000	1.695768	3	0.191438	0.058134	0.729010	0.729010	0.058134	0.191438	
7000	1.695768	3	0.198322	0.055366	0.720821	0.720821	0.055366	0.198322	
8000	1.695768	3	0.203018	0.058230	0.688933	0.688933	0.058230	0.203018	
9000	1.695768	3	0.187294	0.058810	0.679836	0.679836	0.058810	0.187294	
10000	1.695768	4	0.197560	0.057097	0.707702	0.707702	0.052443	0.197560	
11000	1.695768	3	0.192777	0.058268	0.746439	0.746439	0.058268	0.192777	
12000	1.695768	3	0.195605	0.056194	0.724276	0.724276	0.056194	0.195605	
13000	1.695768	3	0.202352	0.055644	0.725178	0.725178	0.055644	0.202352	
14000	1.695768	3	0.192385	0.055904	0.729328	0.729328	0.055904	0.192385	
15000	1.695768	3	0.195234	0.057691	0.703930	0.703930	0.057691	0.195234	
16000	1.695768	3	0.201852	0.057061	0.698274	0.698274	0.057061	0.201852	
17000	1.695768	3	0.194699	0.052299	0.688634	0.688634	0.052299	0.194699	
18000	1.695768	3	0.192728	0.054130	0.707664	0.707664	0.054130	0.192728	
19000	1.695768	4	0.188776	0.055467	0.749283	0.749283	0.055467	0.205297	
20000	1.695768	3	0.190042	0.057763	0.751789	0.751789	0.057763	0.190042	
21000	1.695768	4	0.183621	0.058935	0.721484	0.719588	0.058935	0.183621	
22000	1.695768	3	0.197163	0.055433	0.768631	0.768631	0.055433	0.197163	
23000	1.695768	4	0.200777	0.058759	0.713849	0.713849	0.058759	0.192320	
24000	1.695768	3	0.172593	0.057611	0.720011	0.720011	0.057611	0.172593	
25000	1.695768	3	0.197138	0.058569	0.726649	0.726649	0.058569	0.197138	
26000	1.695768	3	0.196544	0.059816	0.758434	0.758434	0.059816	0.196544	
27000	1.695768	3	0.194337	0.060247	0.736237	0.736237	0.060247	0.194337	
28000	1.695768	4	0.190049	0.057971	0.773797	0.773797	0.057971	0.205692	
