Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	1.695768	4	0.196541	0.055397	0.646696	0.694626	0.055397	0.196541	
2000	1.695768	5	0.192491	0.057101	0.698452	0.754266	0.057101	0.217606	
3000	1.695768	4	0.196370	0.054984	0.601607	0.803259	0.054984	0.196370	
4000	1.695768	4	0.202649	0.057708	0.657985	0.657985	0.057708	0.209864	
5000	1.695768	3	0.199578	0.054888	0.663814	0.663814	0.054888	0.199578	
6000	1.695768	3	0.209656	0.051130	0.686310	0.686310	0.051130	0.209656	
7000	1.695768	3	0.202501	0.053777	0.683913	0.683913	0.053777	0.202501	
8000	1.695768	3	0.199594	0.055522	0.651499	0.651499	0.055522	0.199594	
9000	1.695768	4	0.195187	0.059475	0.675661	0.808352	0.059475	0.195187	
10000	1.695768	4	0.190572	0.059571	0.648836	0.751265	0.059571	0.190572	
11000	1.695768	3	0.189755	0.054882	0.731979	0.731979	0.054882	0.189755	
12000	1.695768	3	0.200255	0.056052	0.665771	0.665771	0.056052	0.200255	
13000	1.695768	3	0.193841	0.060223	0.714093	0.714093	0.060223	0.193841	
14000	1.695768	4	0.197882	0.057508	0.617921	0.765750	0.057508	0.197882	
15000	1.695768	3	0.199677	0.058081	0.699830	0.699830	0.058081	0.199677	
16000	1.695768	4	0.197460	0.059806	0.615512	0.747547	0.059806	0.197460	
17000	1.695768	3	0.207586	0.057163	0.669591	0.669591	0.057163	0.207586	
18000	1.695768	4	0.195314	0.054253	0.752310	0.752310	0.060665	0.195314	
19000	1.695768	4	0.191250	0.058802	0.710348	0.789982	0.058802	0.191250	
20000	1.695768	3	0.192507	0.061951	0.701689	0.701689	0.061951	0.192507	
21000	1.695768	3	0.194457	0.060262	0.684835	0.684835	0.060262	0.194457	
22000	1.695768	4	0.185530	0.058294	0.690826	0.690826	0.058294	0.197010	
23000	1.695768	3	0.196585	0.058012	0.697968	0.697968	0.058012	0.196585	
24000	1.695768	3	0.191265	0.057554	0.618515	0.618515	0.057554	0.191265	
25000	1.695768	4	0.194599	0.059923	0.690881	0.794989	0.059923	0.194599	
26000	1.695768	5	0.190124	0.060910	0.600090	0.741437	0.060910	0.197479	
27000	1.695768	3	0.186310	0.060130	0.707293	0.707293	0.060130	0.186310	
28000	1.695768	3	0.192836	0.059555	0.654658	0.654658	0.059555	0.192836	
29000	1.695768	3	0.188821	0.062258	0.757248	0.757248	0.062258	0.188821	
30000	1.695768	3	0.199328	0.060378	0.707174	0.707174	0.060378	0.199328	
31000	1.695768	3	0.189818	0.060624	0.742462	0.742462	0.060624	0.189818	
32000	1.695768	4	0.202602	0.057848	0.685869	0.826793	0.057848	0.202602	
33000	1.695768	4	0.191652	0.063566	0.682573	0.682573	0.063566	0.193153	
34000	1.695768	4	0.199156	0.055421	0.708749	0.830017	0.055421	0.199156	
35000	1.695768	3	0.196793	0.060760	0.745420	0.745420	0.060760	0.196793	
36000	1.695768	3	0.198461	0.059432	0.703236	0.703236	0.059432	0.198461	
37000	1.695768	4	0.194189	0.057689	0.660662	0.887630	0.057689	0.194189	
38000	1.695768	3	0.189052	0.054384	0.812113	0.812113	0.054384	0.189052	
39000	1.695768	4	0.197873	0.057886	0.672508	0.815901	0.057886	0.197873	
40000	1.695768	3	0.198757	0.061808	0.704468	0.704468	0.061808	0.198757	
41000	1.695768	4	0.194696	0.065011	0.669981	0.861367	0.065011	0.194696	
42000	1.695768	3	0.205711	0.065021	0.811619	0.811619	0.065021	0.205711	
43000	1.695768	4	0.198966	0.064251	0.721683	0.854264	0.064251	0.198966	
44000	1.695768	3	0.192329	0.063269	0.795265	0.795265	0.063269	0.192329	
45000	1.695768	3	0.201895	0.062922	0.853857	0.853857	0.062922	0.201895	
46000	1.695768	3	0.202561	0.062595	0.741382	0.741382	0.062595	0.202561	
