Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	1.695768	4	0.167712	0.055985	0.717739	0.717739	0.055985	0.199300	
2000	1.695768	4	0.151200	0.054778	0.747459	0.747459	0.054778	0.208713	
3000	1.695768	4	0.169085	0.054598	0.688689	0.688689	0.054598	0.192384	
4000	1.695768	5	0.149384	0.051407	0.704341	0.667618	0.051407	0.253593	
5000	1.695768	3	0.189431	0.056646	0.720641	0.720641	0.056646	0.189431	
6000	1.695768	3	0.181743	0.051392	0.742548	0.742548	0.051392	0.181743	
7000	1.695768	3	0.182967	0.055681	0.737161	0.737161	0.055681	0.182967	
8000	1.695768	4	0.180222	0.049555	0.730119	0.730119	0.053745	0.180222	
9000	1.695768	4	0.182499	0.055989	0.701305	0.701305	0.055989	0.220784	
10000	1.695768	3	0.181193	0.050368	0.725352	0.725352	0.050368	0.181193	
11000	1.695768	3	0.192030	0.054149	0.698385	0.698385	0.054149	0.192030	
12000	1.695768	3	0.191275	0.051226	0.726856	0.726856	0.051226	0.191275	
13000	1.695768	3	0.184847	0.051720	0.685515	0.685515	0.051720	0.184847	
14000	1.695768	4	0.171877	0.054304	0.699449	0.699449	0.054304	0.188269	
15000	1.695768	3	0.192280	0.053181	0.665965	0.665965	0.053181	0.192280	
16000	1.695768	4	0.155610	0.051492	0.713217	0.713217	0.051492	0.206367	
17000	1.695768	3	0.183248	0.055655	0.693841	0.693841	0.055655	0.183248	
18000	1.695768	4	0.175230	0.052638	0.707137	0.678022	0.052638	0.175230	
19000	1.695768	3	0.191848	0.050465	0.723643	0.723643	0.050465	0.191848	
20000	1.695768	3	0.176059	0.053021	0.740119	0.740119	0.053021	0.176059	
21000	1.695768	4	0.191295	0.055822	0.711227	0.711227	0.055822	0.178362	
22000	1.695768	3	0.176262	0.052775	0.697075	0.697075	0.052775	0.176262	
23000	1.695768	4	0.173704	0.055223	0.775580	0.715180	0.055223	0.173704	
24000	1.695768	3	0.187313	0.051344	0.723368	0.723368	0.051344	0.187313	
25000	1.695768	4	0.164818	0.051946	0.740170	0.740170	0.051946	0.222654	
26000	1.695768	3	0.181206	0.054914	0.760693	0.760693	0.054914	0.181206	
27000	1.695768	4	0.177264	0.054637	0.707477	0.707477	0.054637	0.183696	
28000	1.695768	3	0.173952	0.057124	0.717503	0.717503	0.057124	0.173952	
29000	1.695768	3	0.170892	0.053563	0.746200	0.746200	0.053563	0.170892	
30000	1.695768	3	0.188042	0.053550	0.718486	0.718486	0.053550	0.188042	
31000	1.695768	5	0.160680	0.056056	0.711860	0.706265	0.056056	0.214871	
32000	1.695768	3	0.184712	0.055650	0.715210	0.715210	0.055650	0.184712	
33000	1.695768	3	0.182169	0.055571	0.748798	0.748798	0.055571	0.182169	
34000	1.695768	3	0.184927	0.057752	0.749753	0.749753	0.057752	0.184927	
35000	1.695768	3	0.186719	0.058546	0.777010	0.777010	0.058546	0.186719	
36000	1.695768	3	0.186674	0.056299	0.730272	0.730272	0.056299	0.186674	
37000	1.695768	3	0.181810	0.055271	0.757366	0.757366	0.055271	0.181810	
38000	1.695768	3	0.189618	0.054666	0.751865	0.751865	0.054666	0.189618	
39000	1.695768	3	0.187271	0.058846	0.748792	0.748792	0.058846	0.187271	
40000	1.695768	3	0.188291	0.056992	0.763162	0.763162	0.056992	0.188291	
41000	1.695768	3	0.180143	0.060155	0.719482	0.719482	0.060155	0.180143	
42000	1.695768	3	0.188762	0.055665	0.774398	0.774398	0.055665	0.188762	
43000	1.695768	3	0.186247	0.055956	0.756732	0.756732	0.055956	0.186247	
44000	1.695768	3	0.187978	0.054620	0.726339	0.726339	0.054620	0.187978	
45000	1.695768	3	0.181721	0.053824	0.733745	0.733745	0.053824	0.181721	
46000	1.695768	3	0.187242	0.057714	0.720644	0.720644	0.057714	0.187242	
47000	1.695768	3	0.186236	0.052866	0.759829	0.759829	0.052866	0.186236	
48000	1.695768	3	0.191967	0.056620	0.772510	0.772510	0.056620	0.191967	
49000	1.695768	3	0.190363	0.057734	0.694675	0.694675	0.057734	0.190363	
50000	1.695768	4	0.194903	0.057730	0.712700	0.724500	0.057730	0.194903	
51000	1.695768	3	0.184836	0.057235	0.716342	0.716342	0.057235	0.184836	
52000	1.695768	3	0.190369	0.056331	0.623973	0.623973	0.056331	0.190369	
53000	1.695768	3	0.182430	0.056065	0.693291	0.693291	0.056065	0.182430	
54000	1.695768	3	0.181903	0.057348	0.705288	0.705288	0.057348	0.181903	
55000	1.695768	3	0.180170	0.056150	0.719180	0.719180	0.056150	0.180170	
56000	1.695768	3	0.191368	0.057328	0.744537	0.744537	0.057328	0.191368	
57000	1.695768	3	0.179635	0.059178	0.692816	0.692816	0.059178	0.179635	
58000	1.695768	4	0.192374	0.056257	0.720706	0.723442	0.056257	0.192374	
59000	1.695768	4	0.185596	0.055415	0.688409	0.686098	0.055415	0.185596	
60000	1.695768	4	0.185938	0.057444	0.742855	0.742855	0.057728	0.185938	
61000	1.695768	3	0.186937	0.059403	0.723483	0.723483	0.059403	0.186937	
62000	1.695768	3	0.185368	0.056840	0.709310	0.709310	0.056840	0.185368	
63000	1.695768	3	0.181654	0.056725	0.744552	0.744552	0.056725	0.181654	
64000	1.695768	3	0.176583	0.057008	0.769852	0.769852	0.057008	0.176583	
65000	1.695768	3	0.185259	0.057610	0.709415	0.709415	0.057610	0.185259	
66000	1.695768	3	0.181741	0.059379	0.735779	0.735779	0.059379	0.181741	
67000	1.695768	3	0.178617	0.058710	0.739889	0.739889	0.058710	0.178617	
68000	1.695768	3	0.186382	0.058596	0.728177	0.728177	0.058596	0.186382	
69000	1.695768	3	0.185657	0.057656	0.732615	0.732615	0.057656	0.185657	
70000	1.695768	3	0.181963	0.062416	0.724461	0.724461	0.062416	0.181963	
71000	1.695768	4	0.179900	0.060757	0.753499	0.754874	0.060757	0.179900	
72000	1.695768	3	0.181288	0.059427	0.722954	0.722954	0.059427	0.181288	
73000	1.695768	3	0.193747	0.060870	0.727763	0.727763	0.060870	0.193747	
74000	1.695768	3	0.182230	0.058838	0.708248	0.708248	0.058838	0.182230	
75000	1.695768	3	0.185281	0.061660	0.748652	0.748652	0.061660	0.185281	
76000	1.695768	3	0.187425	0.056246	0.737041	0.737041	0.056246	0.187425	
77000	1.695768	3	0.187693	0.056822	0.753470	0.753470	0.056822	0.187693	
78000	1.695768	3	0.186201	0.059719	0.695977	0.695977	0.059719	0.186201	
79000	1.695768	3	0.184528	0.059214	0.685522	0.685522	0.059214	0.184528	
80000	1.695768	4	0.174930	0.062169	0.702245	0.702245	0.062169	0.193323	
81000	1.695768	3	0.189586	0.062754	0.689561	0.689561	0.062754	0.189586	
82000	1.695768	4	0.184384	0.061626	0.744005	0.781744	0.061626	0.184384	
83000	1.695768	3	0.182916	0.059994	0.759198	0.759198	0.059994	0.182916	
84000	1.695768	3	0.184175	0.062016	0.694835	0.694835	0.062016	0.184175	
85000	1.695768	3	0.181530	0.059944	0.712231	0.712231	0.059944	0.181530	
86000	1.695768	3	0.173692	0.059321	0.705922	0.705922	0.059321	0.173692	
87000	1.695768	3	0.181248	0.058468	0.737511	0.737511	0.058468	0.181248	
88000	1.695768	3	0.189765	0.058224	0.751957	0.751957	0.058224	0.189765	
89000	1.695768	5	0.188990	0.058483	0.754065	0.729744	0.058483	0.195374	
90000	1.695768	3	0.195817	0.061041	0.750020	0.750020	0.061041	0.195817	
91000	1.695768	4	0.193635	0.061662	0.690807	0.690807	0.061662	0.178530	
92000	1.695768	3	0.177638	0.060519	0.800360	0.800360	0.060519	0.177638	
93000	1.695768	3	0.180821	0.059751	0.734480	0.734480	0.059751	0.180821	
94000	1.695768	3	0.187509	0.057127	0.713544	0.713544	0.057127	0.187509	
95000	1.695768	3	0.177997	0.060980	0.772889	0.772889	0.060980	0.177997	
96000	1.695768	4	0.182630	0.062235	0.817153	0.705554	0.062235	0.182630	
97000	1.695768	3	0.175192	0.060152	0.754102	0.754102	0.060152	0.175192	
98000	1.695768	3	0.179059	0.061742	0.758202	0.758202	0.061742	0.179059	
99000	1.695768	3	0.181829	0.059355	0.751119	0.751119	0.059355	0.181829	
100000	1.695768	3	0.181299	0.059217	0.775783	0.775783	0.059217	0.181299	
101000	1.695768	3	0.191126	0.062835	0.719911	0.719911	0.062835	0.191126	
102000	1.695768	3	0.173710	0.058644	0.757978	0.757978	0.058644	0.173710	
103000	1.695768	3	0.175066	0.059784	0.730527	0.730527	0.059784	0.175066	
104000	1.695768	3	0.187188	0.060670	0.718761	0.718761	0.060670	0.187188	
105000	1.695768	3	0.186582	0.059423	0.768412	0.768412	0.059423	0.186582	
106000	1.695768	3	0.182422	0.061745	0.742860	0.742860	0.061745	0.182422	
107000	1.695768	3	0.182129	0.060787	0.713515	0.713515	0.060787	0.182129	
108000	1.695768	3	0.184347	0.059202	0.752934	0.752934	0.059202	0.184347	
109000	1.695768	3	0.179605	0.061210	0.778670	0.778670	0.061210	0.179605	
110000	1.695768	4	0.180237	0.063280	0.759761	0.697950	0.063280	0.180237	
111000	1.695768	4	0.185185	0.061389	0.741374	0.696752	0.061389	0.185185	
112000	1.695768	3	0.188578	0.058445	0.735564	0.735564	0.058445	0.188578	
113000	1.695768	3	0.182640	0.059144	0.792211	0.792211	0.059144	0.182640	
114000	1.695768	4	0.176132	0.059833	0.753671	0.753671	0.059833	0.171754	
115000	1.695768	3	0.183116	0.058953	0.746213	0.746213	0.058953	0.183116	
116000	1.695768	4	0.182992	0.057385	0.748457	0.748457	0.057385	0.187864	
117000	1.695768	3	0.175724	0.062485	0.769148	0.769148	0.062485	0.175724	
118000	1.695768	3	0.188722	0.061692	0.740720	0.740720	0.061692	0.188722	
119000	1.695768	3	0.188602	0.060329	0.739335	0.739335	0.060329	0.188602	
120000	1.695768	4	0.189209	0.061983	0.746468	0.711309	0.061983	0.189209	
121000	1.695768	3	0.177792	0.061166	0.768076	0.768076	0.061166	0.177792	
