Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	1.695768	3	0.188882	0.056202	0.766236	0.766236	0.056202	0.188882	
2000	1.695768	4	0.195873	0.059583	0.774934	0.827008	0.059583	0.195873	
3000	1.695768	4	0.194562	0.059735	0.775215	0.861844	0.059735	0.194562	
4000	1.695768	4	0.202276	0.061344	0.803045	0.787970	0.061344	0.202276	
5000	1.695768	3	0.200463	0.056464	0.778450	0.778450	0.056464	0.200463	
6000	1.695768	3	0.191899	0.061380	0.807887	0.807887	0.061380	0.191899	
7000	1.695768	3	0.198494	0.060983	0.840563	0.840563	0.060983	0.198494	
8000	1.695768	3	0.198004	0.063237	0.805518	0.805518	0.063237	0.198004	
9000	1.695768	3	0.192246	0.060223	0.731760	0.731760	0.060223	0.192246	
10000	1.695768	4	0.196958	0.060258	0.766841	0.773368	0.060258	0.196958	
11000	1.695768	3	0.203368	0.059433	0.761237	0.761237	0.059433	0.203368	
12000	1.695768	3	0.198843	0.060333	0.769161	0.769161	0.060333	0.198843	
13000	1.695768	3	0.189965	0.058961	0.817568	0.817568	0.058961	0.189965	
14000	1.695768	3	0.204249	0.060548	0.729043	0.729043	0.060548	0.204249	
15000	1.695768	3	0.199825	0.061223	0.804815	0.804815	0.061223	0.199825	
16000	1.695768	3	0.191857	0.058515	0.770168	0.770168	0.058515	0.191857	
17000	1.695768	3	0.194061	0.059962	0.758185	0.758185	0.059962	0.194061	
18000	1.695768	3	0.198957	0.058780	0.770777	0.770777	0.058780	0.198957	
19000	1.695768	3	0.191342	0.059313	0.779031	0.779031	0.059313	0.191342	
20000	1.695768	3	0.190733	0.060306	0.756854	0.756854	0.060306	0.190733	
21000	1.695768	3	0.198087	0.059310	0.720578	0.720578	0.059310	0.198087	
22000	1.695768	3	0.196218	0.058568	0.786206	0.786206	0.058568	0.196218	
23000	1.695768	3	0.186594	0.059714	0.754330	0.754330	0.059714	0.186594	
24000	1.695768	3	0.201017	0.059263	0.753308	0.753308	0.059263	0.201017	
25000	1.695768	3	0.188441	0.057112	0.777676	0.777676	0.057112	0.188441	
26000	1.695768	3	0.200172	0.056633	0.738330	0.738330	0.056633	0.200172	
27000	1.695768	3	0.193578	0.059504	0.787345	0.787345	0.059504	0.193578	
28000	1.695768	3	0.194433	0.059060	0.778131	0.778131	0.059060	0.194433	
29000	1.695768	3	0.201992	0.059207	0.754230	0.754230	0.059207	0.201992	
30000	1.695768	3	0.192567	0.059165	0.787422	0.787422	0.059165	0.192567	
31000	1.695768	3	0.188200	0.056949	0.751494	0.751494	0.056949	0.188200	
32000	1.695768	3	0.195210	0.059485	0.762173	0.762173	0.059485	0.195210	
33000	1.695768	3	0.196896	0.059515	0.783051	0.783051	0.059515	0.196896	
34000	1.695768	3	0.190523	0.059581	0.752758	0.752758	0.059581	0.190523	
35000	1.695768	3	0.195115	0.059948	0.751776	0.751776	0.059948	0.195115	
36000	1.695768	3	0.204407	0.059380	0.763665	0.763665	0.059380	0.204407	
37000	1.695768	3	0.195036	0.059435	0.714106	0.714106	0.059435	0.195036	
38000	1.695768	3	0.198710	0.059743	0.728741	0.728741	0.059743	0.198710	
39000	1.695768	4	0.199217	0.058461	0.779693	0.776729	0.058461	0.199217	
40000	1.695768	3	0.191477	0.056748	0.793326	0.793326	0.056748	0.191477	
41000	1.695768	3	0.189377	0.058073	0.755468	0.755468	0.058073	0.189377	
42000	1.695768	3	0.199283	0.060287	0.740631	0.740631	0.060287	0.199283	
43000	1.695768	3	0.195115	0.061805	0.808218	0.808218	0.061805	0.195115	
44000	1.695768	3	0.195515	0.061218	0.773797	0.773797	0.061218	0.195515	
45000	1.695768	3	0.194460	0.060472	0.794389	0.794389	0.060472	0.194460	
46000	1.695768	3	0.205273	0.059283	0.808398	0.808398	0.059283	0.205273	
