Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.119883	0.257735	0.120447	0.128762	0.242834	0.130339	0.119883	0.257735	0.120447	0.128762	0.242834	0.130339	0.119883	0.257735	0.120447	0.128762	0.242834	0.130339	0.263204	0.129879	0.132725	0.112396	0.142794	0.219002	0.263204	0.129879	0.132725	0.112396	0.142794	0.219002	0.263204	0.129879	0.132725	0.112396	0.142794	0.219002	
2000	71.353907	2	0.111788	0.252829	0.121250	0.148602	0.245126	0.120405	0.111788	0.252829	0.121250	0.148602	0.245126	0.120405	0.111788	0.252829	0.121250	0.148602	0.245126	0.120405	0.259141	0.129340	0.131063	0.126433	0.124419	0.229604	0.259141	0.129340	0.131063	0.126433	0.124419	0.229604	0.259141	0.129340	0.131063	0.126433	0.124419	0.229604	
3000	71.353907	2	0.102003	0.266028	0.119857	0.143302	0.241039	0.127771	0.102003	0.266028	0.119857	0.143302	0.241039	0.127771	0.102003	0.266028	0.119857	0.143302	0.241039	0.127771	0.252902	0.129928	0.125785	0.131611	0.127715	0.232058	0.252902	0.129928	0.125785	0.131611	0.127715	0.232058	0.252902	0.129928	0.125785	0.131611	0.127715	0.232058	
4000	71.353907	2	0.113658	0.272222	0.115575	0.128175	0.249300	0.121070	0.113658	0.272222	0.115575	0.128175	0.249300	0.121070	0.113658	0.272222	0.115575	0.128175	0.249300	0.121070	0.240877	0.143485	0.136145	0.133077	0.118808	0.227609	0.240877	0.143485	0.136145	0.133077	0.118808	0.227609	0.240877	0.143485	0.136145	0.133077	0.118808	0.227609	
5000	71.353907	2	0.115905	0.269554	0.119169	0.132771	0.241527	0.121074	0.115905	0.269554	0.119169	0.132771	0.241527	0.121074	0.115905	0.269554	0.119169	0.132771	0.241527	0.121074	0.239113	0.136787	0.132368	0.135032	0.123460	0.233239	0.239113	0.136787	0.132368	0.135032	0.123460	0.233239	0.239113	0.136787	0.132368	0.135032	0.123460	0.233239	
6000	71.353907	2	0.111479	0.257769	0.123679	0.142845	0.243448	0.120780	0.111479	0.257769	0.123679	0.142845	0.243448	0.120780	0.111479	0.257769	0.123679	0.142845	0.243448	0.120780	0.254320	0.129879	0.121473	0.122822	0.129967	0.241538	0.254320	0.129879	0.121473	0.122822	0.129967	0.241538	0.254320	0.129879	0.121473	0.122822	0.129967	0.241538	
7000	71.353907	2	0.117609	0.261575	0.115403	0.138440	0.238327	0.128645	0.117609	0.261575	0.115403	0.138440	0.238327	0.128645	0.117609	0.261575	0.115403	0.138440	0.238327	0.128645	0.244141	0.126031	0.140126	0.121925	0.129364	0.238413	0.244141	0.126031	0.140126	0.121925	0.129364	0.238413	0.244141	0.126031	0.140126	0.121925	0.129364	0.238413	
8000	71.353907	3	0.115550	0.259649	0.120138	0.135099	0.240073	0.129492	0.115550	0.259649	0.120138	0.135099	0.240073	0.129492	0.115550	0.259649	0.120138	0.135099	0.240073	0.129492	0.231189	0.141288	0.132714	0.120224	0.122699	0.251886	0.129836	0.166044	0.125646	0.109515	0.085883	0.383075	0.231189	0.141288	0.132714	0.120224	0.122699	0.251886	
9000	71.353907	2	0.121027	0.255587	0.113507	0.146876	0.240875	0.122128	0.121027	0.255587	0.113507	0.146876	0.240875	0.122128	0.121027	0.255587	0.113507	0.146876	0.240875	0.122128	0.247078	0.131739	0.128184	0.131904	0.123843	0.237251	0.247078	0.131739	0.128184	0.131904	0.123843	0.237251	0.247078	0.131739	0.128184	0.131904	0.123843	0.237251	
10000	71.353907	3	0.110998	0.266565	0.121160	0.138007	0.240133	0.123137	0.110998	0.266565	0.121160	0.138007	0.240133	0.123137	0.110998	0.266565	0.121160	0.138007	0.240133	0.123137	0.241406	0.139568	0.132857	0.118074	0.123145	0.244949	0.131160	0.214506	0.155578	0.162853	0.106124	0.229778	0.241406	0.139568	0.132857	0.118074	0.123145	0.244949	
