Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.135182	0.221591	0.137949	0.121954	0.242547	0.140776	0.135182	0.221591	0.137949	0.121954	0.242547	0.140776	0.135182	0.221591	0.137949	0.121954	0.242547	0.140776	0.249842	0.130441	0.131405	0.127590	0.136229	0.224492	0.249842	0.130441	0.131405	0.127590	0.136229	0.224492	0.249842	0.130441	0.131405	0.127590	0.136229	0.224492	
2000	71.353907	2	0.135705	0.235660	0.128830	0.115968	0.245987	0.137851	0.135705	0.235660	0.128830	0.115968	0.245987	0.137851	0.135705	0.235660	0.128830	0.115968	0.245987	0.137851	0.248943	0.117990	0.131314	0.117766	0.139817	0.244171	0.248943	0.117990	0.131314	0.117766	0.139817	0.244171	0.248943	0.117990	0.131314	0.117766	0.139817	0.244171	
3000	71.353907	2	0.135268	0.232039	0.126948	0.124259	0.254606	0.126881	0.135268	0.232039	0.126948	0.124259	0.254606	0.126881	0.135268	0.232039	0.126948	0.124259	0.254606	0.126881	0.250919	0.119842	0.130126	0.118712	0.130735	0.249666	0.250919	0.119842	0.130126	0.118712	0.130735	0.249666	0.250919	0.119842	0.130126	0.118712	0.130735	0.249666	
4000	71.353907	2	0.125736	0.232536	0.125302	0.116587	0.260854	0.138985	0.125736	0.232536	0.125302	0.116587	0.260854	0.138985	0.125736	0.232536	0.125302	0.116587	0.260854	0.138985	0.256114	0.117013	0.135186	0.124282	0.130355	0.237049	0.256114	0.117013	0.135186	0.124282	0.130355	0.237049	0.256114	0.117013	0.135186	0.124282	0.130355	0.237049	
5000	71.353907	2	0.131903	0.229316	0.123904	0.105209	0.264041	0.145627	0.131903	0.229316	0.123904	0.105209	0.264041	0.145627	0.131903	0.229316	0.123904	0.105209	0.264041	0.145627	0.235148	0.122655	0.132663	0.123041	0.147417	0.239075	0.235148	0.122655	0.132663	0.123041	0.147417	0.239075	0.235148	0.122655	0.132663	0.123041	0.147417	0.239075	
6000	71.353907	2	0.129314	0.227988	0.121472	0.115156	0.264357	0.141712	0.129314	0.227988	0.121472	0.115156	0.264357	0.141712	0.129314	0.227988	0.121472	0.115156	0.264357	0.141712	0.243332	0.123329	0.132718	0.117640	0.134542	0.248439	0.243332	0.123329	0.132718	0.117640	0.134542	0.248439	0.243332	0.123329	0.132718	0.117640	0.134542	0.248439	
7000	71.353907	2	0.119272	0.233156	0.129322	0.122313	0.258241	0.137695	0.119272	0.233156	0.129322	0.122313	0.258241	0.137695	0.119272	0.233156	0.129322	0.122313	0.258241	0.137695	0.246524	0.122981	0.133816	0.121165	0.143487	0.232027	0.246524	0.122981	0.133816	0.121165	0.143487	0.232027	0.246524	0.122981	0.133816	0.121165	0.143487	0.232027	
8000	71.353907	2	0.128708	0.234140	0.126289	0.117636	0.256947	0.136280	0.128708	0.234140	0.126289	0.117636	0.256947	0.136280	0.128708	0.234140	0.126289	0.117636	0.256947	0.136280	0.251284	0.123429	0.132179	0.127793	0.132807	0.232507	0.251284	0.123429	0.132179	0.127793	0.132807	0.232507	0.251284	0.123429	0.132179	0.127793	0.132807	0.232507	
9000	71.353907	2	0.134739	0.227950	0.132167	0.126142	0.253619	0.125383	0.134739	0.227950	0.132167	0.126142	0.253619	0.125383	0.134739	0.227950	0.132167	0.126142	0.253619	0.125383	0.243645	0.118392	0.125542	0.127830	0.146393	0.238198	0.243645	0.118392	0.125542	0.127830	0.146393	0.238198	0.243645	0.118392	0.125542	0.127830	0.146393	0.238198	
10000	71.353907	2	0.129330	0.232758	0.120384	0.121926	0.258678	0.136924	0.129330	0.232758	0.120384	0.121926	0.258678	0.136924	0.129330	0.232758	0.120384	0.121926	0.258678	0.136924	0.251151	0.121538	0.132230	0.124722	0.126840	0.243518	0.251151	0.121538	0.132230	0.124722	0.126840	0.243518	0.251151	0.121538	0.132230	0.124722	0.126840	0.243518	
