Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	3	0.129852	0.223550	0.121218	0.133309	0.270528	0.121544	0.129852	0.223550	0.121218	0.133309	0.270528	0.121544	0.129852	0.223550	0.121218	0.133309	0.270528	0.121544	0.255981	0.119820	0.134383	0.132277	0.123782	0.233757	0.219476	0.164499	0.100634	0.157061	0.122205	0.236125	0.255981	0.119820	0.134383	0.132277	0.123782	0.233757	
2000	71.353907	2	0.140397	0.240318	0.126122	0.114075	0.255767	0.123319	0.140397	0.240318	0.126122	0.114075	0.255767	0.123319	0.140397	0.240318	0.126122	0.114075	0.255767	0.123319	0.260248	0.110761	0.132791	0.127030	0.123755	0.245417	0.260248	0.110761	0.132791	0.127030	0.123755	0.245417	0.260248	0.110761	0.132791	0.127030	0.123755	0.245417	
3000	71.353907	2	0.143045	0.237150	0.131878	0.117216	0.255310	0.115400	0.143045	0.237150	0.131878	0.117216	0.255310	0.115400	0.143045	0.237150	0.131878	0.117216	0.255310	0.115400	0.249013	0.126790	0.127316	0.114743	0.129028	0.253110	0.249013	0.126790	0.127316	0.114743	0.129028	0.253110	0.249013	0.126790	0.127316	0.114743	0.129028	0.253110	
4000	71.353907	2	0.137482	0.244777	0.128340	0.110866	0.262897	0.115637	0.137482	0.244777	0.128340	0.110866	0.262897	0.115637	0.137482	0.244777	0.128340	0.110866	0.262897	0.115637	0.253889	0.112902	0.136849	0.113045	0.135201	0.248115	0.253889	0.112902	0.136849	0.113045	0.135201	0.248115	0.253889	0.112902	0.136849	0.113045	0.135201	0.248115	
5000	71.353907	2	0.145493	0.251512	0.135024	0.102872	0.251781	0.113317	0.145493	0.251512	0.135024	0.102872	0.251781	0.113317	0.145493	0.251512	0.135024	0.102872	0.251781	0.113317	0.246924	0.121846	0.129377	0.121202	0.134454	0.246197	0.246924	0.121846	0.129377	0.121202	0.134454	0.246197	0.246924	0.121846	0.129377	0.121202	0.134454	0.246197	
6000	71.353907	2	0.132767	0.253802	0.132353	0.118781	0.247753	0.114544	0.132767	0.253802	0.132353	0.118781	0.247753	0.114544	0.132767	0.253802	0.132353	0.118781	0.247753	0.114544	0.241033	0.128302	0.126388	0.116679	0.130078	0.257520	0.241033	0.128302	0.126388	0.116679	0.130078	0.257520	0.241033	0.128302	0.126388	0.116679	0.130078	0.257520	
7000	71.353907	2	0.134249	0.256634	0.130298	0.119390	0.245553	0.113877	0.134249	0.256634	0.130298	0.119390	0.245553	0.113877	0.134249	0.256634	0.130298	0.119390	0.245553	0.113877	0.251694	0.124188	0.135952	0.113738	0.120956	0.253471	0.251694	0.124188	0.135952	0.113738	0.120956	0.253471	0.251694	0.124188	0.135952	0.113738	0.120956	0.253471	
8000	71.353907	2	0.135005	0.263929	0.122811	0.112867	0.252588	0.112801	0.135005	0.263929	0.122811	0.112867	0.252588	0.112801	0.135005	0.263929	0.122811	0.112867	0.252588	0.112801	0.231399	0.113325	0.142614	0.120501	0.132484	0.259676	0.231399	0.113325	0.142614	0.120501	0.132484	0.259676	0.231399	0.113325	0.142614	0.120501	0.132484	0.259676	
9000	71.353907	2	0.144235	0.245059	0.127062	0.120027	0.243716	0.119902	0.144235	0.245059	0.127062	0.120027	0.243716	0.119902	0.144235	0.245059	0.127062	0.120027	0.243716	0.119902	0.240180	0.133379	0.139060	0.113243	0.118928	0.255211	0.240180	0.133379	0.139060	0.113243	0.118928	0.255211	0.240180	0.133379	0.139060	0.113243	0.118928	0.255211	
10000	71.353907	2	0.135669	0.253407	0.125767	0.110716	0.251337	0.123103	0.135669	0.253407	0.125767	0.110716	0.251337	0.123103	0.135669	0.253407	0.125767	0.110716	0.251337	0.123103	0.255643	0.130002	0.134389	0.110953	0.125208	0.243804	0.255643	0.130002	0.134389	0.110953	0.125208	0.243804	0.255643	0.130002	0.134389	0.110953	0.125208	0.243804	
11000	71.353907	2	0.137768	0.246789	0.126103	0.110592	0.265123	0.113625	0.137768	0.246789	0.126103	0.110592	0.265123	0.113625	0.137768	0.246789	0.126103	0.110592	0.265123	0.113625	0.249412	0.120442	0.140582	0.115748	0.123235	0.250580	0.249412	0.120442	0.140582	0.115748	0.123235	0.250580	0.249412	0.120442	0.140582	0.115748	0.123235	0.250580	
12000	71.353907	2	0.137644	0.231376	0.126637	0.118204	0.260830	0.125308	0.137644	0.231376	0.126637	0.118204	0.260830	0.125308	0.137644	0.231376	0.126637	0.118204	0.260830	0.125308	0.252635	0.134533	0.140644	0.106472	0.120048	0.245668	0.252635	0.134533	0.140644	0.106472	0.120048	0.245668	0.252635	0.134533	0.140644	0.106472	0.120048	0.245668	
13000	71.353907	2	0.132302	0.246269	0.120491	0.120926	0.253032	0.126980	0.132302	0.246269	0.120491	0.120926	0.253032	0.126980	0.132302	0.246269	0.120491	0.120926	0.253032	0.126980	0.240490	0.129973	0.133180	0.116323	0.128169	0.251865	0.240490	0.129973	0.133180	0.116323	0.128169	0.251865	0.240490	0.129973	0.133180	0.116323	0.128169	0.251865	
14000	71.353907	2	0.138299	0.239284	0.126503	0.118987	0.263653	0.113273	0.138299	0.239284	0.126503	0.118987	0.263653	0.113273	0.138299	0.239284	0.126503	0.118987	0.263653	0.113273	0.237660	0.128269	0.142199	0.121697	0.111275	0.258900	0.237660	0.128269	0.142199	0.121697	0.111275	0.258900	0.237660	0.128269	0.142199	0.121697	0.111275	0.258900	
15000	71.353907	3	0.138201	0.239966	0.125714	0.124119	0.248849	0.123151	0.132433	0.186101	0.108969	0.230527	0.213750	0.128220	0.138201	0.239966	0.125714	0.124119	0.248849	0.123151	0.254864	0.135220	0.129877	0.117126	0.127029	0.235884	0.254864	0.135220	0.129877	0.117126	0.127029	0.235884	0.254864	0.135220	0.129877	0.117126	0.127029	0.235884	
16000	71.353907	2	0.135115	0.251058	0.120542	0.124066	0.238913	0.130306	0.135115	0.251058	0.120542	0.124066	0.238913	0.130306	0.135115	0.251058	0.120542	0.124066	0.238913	0.130306	0.234960	0.127176	0.140727	0.112240	0.119181	0.265717	0.234960	0.127176	0.140727	0.112240	0.119181	0.265717	0.234960	0.127176	0.140727	0.112240	0.119181	0.265717	
17000	71.353907	2	0.127232	0.262219	0.125137	0.122061	0.247721	0.115631	0.127232	0.262219	0.125137	0.122061	0.247721	0.115631	0.127232	0.262219	0.125137	0.122061	0.247721	0.115631	0.251473	0.139748	0.128072	0.117999	0.117965	0.244742	0.251473	0.139748	0.128072	0.117999	0.117965	0.244742	0.251473	0.139748	0.128072	0.117999	0.117965	0.244742	
18000	71.353907	2	0.126739	0.248910	0.125103	0.133525	0.251988	0.113735	0.126739	0.248910	0.125103	0.133525	0.251988	0.113735	0.126739	0.248910	0.125103	0.133525	0.251988	0.113735	0.248416	0.139494	0.127310	0.108710	0.129764	0.246306	0.248416	0.139494	0.127310	0.108710	0.129764	0.246306	0.248416	0.139494	0.127310	0.108710	0.129764	0.246306	
19000	71.353907	2	0.137108	0.245936	0.125514	0.116235	0.269026	0.106181	0.137108	0.245936	0.125514	0.116235	0.269026	0.106181	0.137108	0.245936	0.125514	0.116235	0.269026	0.106181	0.257705	0.125620	0.133672	0.111341	0.116498	0.255165	0.257705	0.125620	0.133672	0.111341	0.116498	0.255165	0.257705	0.125620	0.133672	0.111341	0.116498	0.255165	
20000	71.353907	2	0.136889	0.235584	0.125588	0.130146	0.260962	0.110831	0.136889	0.235584	0.125588	0.130146	0.260962	0.110831	0.136889	0.235584	0.125588	0.130146	0.260962	0.110831	0.255876	0.133020	0.123526	0.112829	0.122985	0.251763	0.255876	0.133020	0.123526	0.112829	0.122985	0.251763	0.255876	0.133020	0.123526	0.112829	0.122985	0.251763	
21000	71.353907	2	0.139299	0.233107	0.128105	0.123575	0.266063	0.109850	0.139299	0.233107	0.128105	0.123575	0.266063	0.109850	0.139299	0.233107	0.128105	0.123575	0.266063	0.109850	0.244605	0.136418	0.127507	0.116205	0.118486	0.256779	0.244605	0.136418	0.127507	0.116205	0.118486	0.256779	0.244605	0.136418	0.127507	0.116205	0.118486	0.256779	
22000	71.353907	2	0.138076	0.247344	0.123349	0.109442	0.260810	0.120978	0.138076	0.247344	0.123349	0.109442	0.260810	0.120978	0.138076	0.247344	0.123349	0.109442	0.260810	0.120978	0.240894	0.124181	0.142009	0.112740	0.116374	0.263801	0.240894	0.124181	0.142009	0.112740	0.116374	0.263801	0.240894	0.124181	0.142009	0.112740	0.116374	0.263801	
23000	71.353907	2	0.136540	0.240036	0.126855	0.113783	0.262767	0.120019	0.136540	0.240036	0.126855	0.113783	0.262767	0.120019	0.136540	0.240036	0.126855	0.113783	0.262767	0.120019	0.245233	0.128472	0.127157	0.116773	0.129997	0.252368	0.245233	0.128472	0.127157	0.116773	0.129997	0.252368	0.245233	0.128472	0.127157	0.116773	0.129997	0.252368	
24000	71.353907	2	0.139545	0.244115	0.121107	0.110758	0.258366	0.126109	0.139545	0.244115	0.121107	0.110758	0.258366	0.126109	0.139545	0.244115	0.121107	0.110758	0.258366	0.126109	0.245674	0.133746	0.132200	0.112581	0.128327	0.247472	0.245674	0.133746	0.132200	0.112581	0.128327	0.247472	0.245674	0.133746	0.132200	0.112581	0.128327	0.247472	
