Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.120103	0.245748	0.136987	0.123655	0.245635	0.127872	0.120103	0.245748	0.136987	0.123655	0.245635	0.127872	0.120103	0.245748	0.136987	0.123655	0.245635	0.127872	0.223590	0.155290	0.121486	0.124367	0.119385	0.255882	0.223590	0.155290	0.121486	0.124367	0.119385	0.255882	0.223590	0.155290	0.121486	0.124367	0.119385	0.255882	
2000	71.353907	2	0.124188	0.235232	0.137909	0.136904	0.244971	0.120796	0.124188	0.235232	0.137909	0.136904	0.244971	0.120796	0.124188	0.235232	0.137909	0.136904	0.244971	0.120796	0.237818	0.144459	0.124402	0.125539	0.121975	0.245808	0.237818	0.144459	0.124402	0.125539	0.121975	0.245808	0.237818	0.144459	0.124402	0.125539	0.121975	0.245808	
3000	71.353907	2	0.141510	0.227231	0.126900	0.125995	0.252822	0.125542	0.141510	0.227231	0.126900	0.125995	0.252822	0.125542	0.141510	0.227231	0.126900	0.125995	0.252822	0.125542	0.220017	0.146483	0.117736	0.124116	0.133052	0.258596	0.220017	0.146483	0.117736	0.124116	0.133052	0.258596	0.220017	0.146483	0.117736	0.124116	0.133052	0.258596	
4000	71.353907	2	0.120068	0.239878	0.132074	0.139484	0.242979	0.125516	0.120068	0.239878	0.132074	0.139484	0.242979	0.125516	0.120068	0.239878	0.132074	0.139484	0.242979	0.125516	0.237940	0.144221	0.136197	0.116747	0.116130	0.248765	0.237940	0.144221	0.136197	0.116747	0.116130	0.248765	0.237940	0.144221	0.136197	0.116747	0.116130	0.248765	
5000	71.353907	2	0.128788	0.235697	0.123412	0.132495	0.246147	0.133461	0.128788	0.235697	0.123412	0.132495	0.246147	0.133461	0.128788	0.235697	0.123412	0.132495	0.246147	0.133461	0.216022	0.142811	0.128033	0.132102	0.132291	0.248741	0.216022	0.142811	0.128033	0.132102	0.132291	0.248741	0.216022	0.142811	0.128033	0.132102	0.132291	0.248741	
6000	71.353907	2	0.127270	0.234259	0.126630	0.134397	0.247756	0.129689	0.127270	0.234259	0.126630	0.134397	0.247756	0.129689	0.127270	0.234259	0.126630	0.134397	0.247756	0.129689	0.232071	0.132275	0.119902	0.118894	0.139030	0.257828	0.232071	0.132275	0.119902	0.118894	0.139030	0.257828	0.232071	0.132275	0.119902	0.118894	0.139030	0.257828	
7000	71.353907	2	0.128727	0.234880	0.127952	0.127116	0.253847	0.127478	0.128727	0.234880	0.127952	0.127116	0.253847	0.127478	0.128727	0.234880	0.127952	0.127116	0.253847	0.127478	0.221104	0.135750	0.130578	0.113048	0.135687	0.263832	0.221104	0.135750	0.130578	0.113048	0.135687	0.263832	0.221104	0.135750	0.130578	0.113048	0.135687	0.263832	
8000	71.353907	2	0.127214	0.224188	0.129681	0.126304	0.261675	0.130938	0.127214	0.224188	0.129681	0.126304	0.261675	0.130938	0.127214	0.224188	0.129681	0.126304	0.261675	0.130938	0.227745	0.135222	0.137896	0.121226	0.130448	0.247463	0.227745	0.135222	0.137896	0.121226	0.130448	0.247463	0.227745	0.135222	0.137896	0.121226	0.130448	0.247463	
9000	71.353907	2	0.122915	0.239196	0.130897	0.130426	0.251163	0.125403	0.122915	0.239196	0.130897	0.130426	0.251163	0.125403	0.122915	0.239196	0.130897	0.130426	0.251163	0.125403	0.226068	0.150089	0.129694	0.128289	0.127823	0.238036	0.226068	0.150089	0.129694	0.128289	0.127823	0.238036	0.226068	0.150089	0.129694	0.128289	0.127823	0.238036	
10000	71.353907	2	0.134756	0.238870	0.124320	0.130088	0.251955	0.120012	0.134756	0.238870	0.124320	0.130088	0.251955	0.120012	0.134756	0.238870	0.124320	0.130088	0.251955	0.120012	0.226627	0.143233	0.140513	0.113988	0.125276	0.250363	0.226627	0.143233	0.140513	0.113988	0.125276	0.250363	0.226627	0.143233	0.140513	0.113988	0.125276	0.250363	
11000	71.353907	2	0.130616	0.237187	0.118903	0.127000	0.256055	0.130239	0.130616	0.237187	0.118903	0.127000	0.256055	0.130239	0.130616	0.237187	0.118903	0.127000	0.256055	0.130239	0.233996	0.135989	0.127697	0.127588	0.126844	0.247886	0.233996	0.135989	0.127697	0.127588	0.126844	0.247886	0.233996	0.135989	0.127697	0.127588	0.126844	0.247886	
12000	71.353907	2	0.135866	0.244593	0.126239	0.120844	0.244781	0.127677	0.135866	0.244593	0.126239	0.120844	0.244781	0.127677	0.135866	0.244593	0.126239	0.120844	0.244781	0.127677	0.226047	0.136307	0.127136	0.128536	0.129526	0.252448	0.226047	0.136307	0.127136	0.128536	0.129526	0.252448	0.226047	0.136307	0.127136	0.128536	0.129526	0.252448	
13000	71.353907	2	0.129269	0.235575	0.128646	0.124185	0.253300	0.129025	0.129269	0.235575	0.128646	0.124185	0.253300	0.129025	0.129269	0.235575	0.128646	0.124185	0.253300	0.129025	0.234739	0.137631	0.125686	0.120673	0.128154	0.253117	0.234739	0.137631	0.125686	0.120673	0.128154	0.253117	0.234739	0.137631	0.125686	0.120673	0.128154	0.253117	
14000	71.353907	2	0.127904	0.223671	0.134249	0.132860	0.249476	0.131840	0.127904	0.223671	0.134249	0.132860	0.249476	0.131840	0.127904	0.223671	0.134249	0.132860	0.249476	0.131840	0.224974	0.141021	0.132784	0.120255	0.122168	0.258798	0.224974	0.141021	0.132784	0.120255	0.122168	0.258798	0.224974	0.141021	0.132784	0.120255	0.122168	0.258798	
15000	71.353907	2	0.125916	0.238918	0.119245	0.132497	0.247877	0.135547	0.125916	0.238918	0.119245	0.132497	0.247877	0.135547	0.125916	0.238918	0.119245	0.132497	0.247877	0.135547	0.232419	0.142641	0.126279	0.111198	0.125063	0.262400	0.232419	0.142641	0.126279	0.111198	0.125063	0.262400	0.232419	0.142641	0.126279	0.111198	0.125063	0.262400	
16000	71.353907	2	0.129141	0.230321	0.131626	0.118878	0.260336	0.129699	0.129141	0.230321	0.131626	0.118878	0.260336	0.129699	0.129141	0.230321	0.131626	0.118878	0.260336	0.129699	0.238797	0.150625	0.125038	0.123183	0.122140	0.240216	0.238797	0.150625	0.125038	0.123183	0.122140	0.240216	0.238797	0.150625	0.125038	0.123183	0.122140	0.240216	
17000	71.353907	2	0.116356	0.235768	0.128634	0.145209	0.246555	0.127479	0.116356	0.235768	0.128634	0.145209	0.246555	0.127479	0.116356	0.235768	0.128634	0.145209	0.246555	0.127479	0.214935	0.158302	0.130570	0.120859	0.129510	0.245824	0.214935	0.158302	0.130570	0.120859	0.129510	0.245824	0.214935	0.158302	0.130570	0.120859	0.129510	0.245824	
18000	71.353907	2	0.122746	0.234192	0.132151	0.129105	0.246647	0.135159	0.122746	0.234192	0.132151	0.129105	0.246647	0.135159	0.122746	0.234192	0.132151	0.129105	0.246647	0.135159	0.235380	0.136331	0.134705	0.119815	0.126362	0.247408	0.235380	0.136331	0.134705	0.119815	0.126362	0.247408	0.235380	0.136331	0.134705	0.119815	0.126362	0.247408	
