Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.140131	0.246727	0.139630	0.124501	0.236408	0.112602	0.140131	0.246727	0.139630	0.124501	0.236408	0.112602	0.140131	0.246727	0.139630	0.124501	0.236408	0.112602	0.225104	0.143159	0.165627	0.106892	0.124463	0.234755	0.225104	0.143159	0.165627	0.106892	0.124463	0.234755	0.225104	0.143159	0.165627	0.106892	0.124463	0.234755	
2000	71.353907	2	0.136882	0.231574	0.127959	0.129029	0.255242	0.119313	0.136882	0.231574	0.127959	0.129029	0.255242	0.119313	0.136882	0.231574	0.127959	0.129029	0.255242	0.119313	0.229645	0.150744	0.130966	0.128924	0.134114	0.225608	0.229645	0.150744	0.130966	0.128924	0.134114	0.225608	0.229645	0.150744	0.130966	0.128924	0.134114	0.225608	
3000	71.353907	2	0.128876	0.235861	0.130934	0.140937	0.244203	0.119190	0.128876	0.235861	0.130934	0.140937	0.244203	0.119190	0.128876	0.235861	0.130934	0.140937	0.244203	0.119190	0.236820	0.138437	0.122261	0.132618	0.137812	0.232052	0.236820	0.138437	0.122261	0.132618	0.137812	0.232052	0.236820	0.138437	0.122261	0.132618	0.137812	0.232052	
4000	71.353907	2	0.125466	0.225972	0.125593	0.148970	0.249733	0.124267	0.125466	0.225972	0.125593	0.148970	0.249733	0.124267	0.125466	0.225972	0.125593	0.148970	0.249733	0.124267	0.244899	0.126410	0.114590	0.134971	0.142639	0.236492	0.244899	0.126410	0.114590	0.134971	0.142639	0.236492	0.244899	0.126410	0.114590	0.134971	0.142639	0.236492	
5000	71.353907	2	0.121355	0.230928	0.124486	0.148349	0.252281	0.122602	0.121355	0.230928	0.124486	0.148349	0.252281	0.122602	0.121355	0.230928	0.124486	0.148349	0.252281	0.122602	0.253156	0.139669	0.130343	0.127695	0.131566	0.217572	0.253156	0.139669	0.130343	0.127695	0.131566	0.217572	0.253156	0.139669	0.130343	0.127695	0.131566	0.217572	
6000	71.353907	2	0.124140	0.237106	0.122237	0.153910	0.250499	0.112108	0.124140	0.237106	0.122237	0.153910	0.250499	0.112108	0.124140	0.237106	0.122237	0.153910	0.250499	0.112108	0.265113	0.124549	0.125743	0.120261	0.144046	0.220288	0.265113	0.124549	0.125743	0.120261	0.144046	0.220288	0.265113	0.124549	0.125743	0.120261	0.144046	0.220288	
7000	71.353907	2	0.143984	0.231365	0.124665	0.138772	0.236622	0.124593	0.143984	0.231365	0.124665	0.138772	0.236622	0.124593	0.143984	0.231365	0.124665	0.138772	0.236622	0.124593	0.253850	0.139185	0.127355	0.126235	0.137300	0.216075	0.253850	0.139185	0.127355	0.126235	0.137300	0.216075	0.253850	0.139185	0.127355	0.126235	0.137300	0.216075	
8000	71.353907	2	0.124030	0.242496	0.128856	0.142670	0.245821	0.116126	0.124030	0.242496	0.128856	0.142670	0.245821	0.116126	0.124030	0.242496	0.128856	0.142670	0.245821	0.116126	0.231471	0.125913	0.131075	0.125856	0.138543	0.247142	0.231471	0.125913	0.131075	0.125856	0.138543	0.247142	0.231471	0.125913	0.131075	0.125856	0.138543	0.247142	
9000	71.353907	2	0.122048	0.248543	0.126163	0.135436	0.239078	0.128732	0.122048	0.248543	0.126163	0.135436	0.239078	0.128732	0.122048	0.248543	0.126163	0.135436	0.239078	0.128732	0.241108	0.123140	0.137040	0.126612	0.147878	0.224222	0.241108	0.123140	0.137040	0.126612	0.147878	0.224222	0.241108	0.123140	0.137040	0.126612	0.147878	0.224222	
10000	71.353907	2	0.129036	0.231735	0.128760	0.140664	0.253053	0.116751	0.129036	0.231735	0.128760	0.140664	0.253053	0.116751	0.129036	0.231735	0.128760	0.140664	0.253053	0.116751	0.242468	0.128478	0.120923	0.127488	0.150780	0.229862	0.242468	0.128478	0.120923	0.127488	0.150780	0.229862	0.242468	0.128478	0.120923	0.127488	0.150780	0.229862	
11000	71.353907	2	0.131549	0.233642	0.129353	0.141988	0.243810	0.119658	0.131549	0.233642	0.129353	0.141988	0.243810	0.119658	0.131549	0.233642	0.129353	0.141988	0.243810	0.119658	0.237843	0.136285	0.134186	0.118255	0.133534	0.239897	0.237843	0.136285	0.134186	0.118255	0.133534	0.239897	0.237843	0.136285	0.134186	0.118255	0.133534	0.239897	
12000	71.353907	3	0.124568	0.225210	0.132725	0.133127	0.260724	0.123646	0.124568	0.225210	0.132725	0.133127	0.260724	0.123646	0.124568	0.225210	0.132725	0.133127	0.260724	0.123646	0.238851	0.131341	0.124222	0.125925	0.136944	0.242716	0.120629	0.166205	0.054951	0.236151	0.158660	0.263403	0.238851	0.131341	0.124222	0.125925	0.136944	0.242716	
13000	71.353907	2	0.132290	0.228381	0.124913	0.139994	0.263667	0.110755	0.132290	0.228381	0.124913	0.139994	0.263667	0.110755	0.132290	0.228381	0.124913	0.139994	0.263667	0.110755	0.240689	0.139721	0.133012	0.127300	0.134266	0.225011	0.240689	0.139721	0.133012	0.127300	0.134266	0.225011	0.240689	0.139721	0.133012	0.127300	0.134266	0.225011	
14000	71.353907	2	0.131453	0.235526	0.125225	0.132806	0.254772	0.120218	0.131453	0.235526	0.125225	0.132806	0.254772	0.120218	0.131453	0.235526	0.125225	0.132806	0.254772	0.120218	0.248755	0.127576	0.133950	0.123902	0.135013	0.230804	0.248755	0.127576	0.133950	0.123902	0.135013	0.230804	0.248755	0.127576	0.133950	0.123902	0.135013	0.230804	
15000	71.353907	2	0.132579	0.230944	0.127873	0.155429	0.235168	0.118006	0.132579	0.230944	0.127873	0.155429	0.235168	0.118006	0.132579	0.230944	0.127873	0.155429	0.235168	0.118006	0.233797	0.134889	0.123123	0.125021	0.142118	0.241051	0.233797	0.134889	0.123123	0.125021	0.142118	0.241051	0.233797	0.134889	0.123123	0.125021	0.142118	0.241051	
16000	71.353907	2	0.127387	0.246180	0.127959	0.134819	0.242457	0.121197	0.127387	0.246180	0.127959	0.134819	0.242457	0.121197	0.127387	0.246180	0.127959	0.134819	0.242457	0.121197	0.249500	0.133440	0.127569	0.128184	0.132662	0.228644	0.249500	0.133440	0.127569	0.128184	0.132662	0.228644	0.249500	0.133440	0.127569	0.128184	0.132662	0.228644	
17000	71.353907	2	0.120677	0.242913	0.130998	0.133889	0.249438	0.122086	0.120677	0.242913	0.130998	0.133889	0.249438	0.122086	0.120677	0.242913	0.130998	0.133889	0.249438	0.122086	0.242321	0.135047	0.125704	0.122800	0.132617	0.241511	0.242321	0.135047	0.125704	0.122800	0.132617	0.241511	0.242321	0.135047	0.125704	0.122800	0.132617	0.241511	
18000	71.353907	2	0.121537	0.255482	0.128401	0.131022	0.239311	0.124246	0.121537	0.255482	0.128401	0.131022	0.239311	0.124246	0.121537	0.255482	0.128401	0.131022	0.239311	0.124246	0.258968	0.134015	0.126790	0.120287	0.137223	0.222717	0.258968	0.134015	0.126790	0.120287	0.137223	0.222717	0.258968	0.134015	0.126790	0.120287	0.137223	0.222717	
19000	71.353907	2	0.132474	0.250349	0.121419	0.136152	0.242167	0.117438	0.132474	0.250349	0.121419	0.136152	0.242167	0.117438	0.132474	0.250349	0.121419	0.136152	0.242167	0.117438	0.255126	0.136312	0.130695	0.114176	0.136833	0.226857	0.255126	0.136312	0.130695	0.114176	0.136833	0.226857	0.255126	0.136312	0.130695	0.114176	0.136833	0.226857	
20000	71.353907	2	0.126160	0.239347	0.125659	0.135762	0.235981	0.137092	0.126160	0.239347	0.125659	0.135762	0.235981	0.137092	0.126160	0.239347	0.125659	0.135762	0.235981	0.137092	0.259000	0.127070	0.123319	0.120386	0.146026	0.224198	0.259000	0.127070	0.123319	0.120386	0.146026	0.224198	0.259000	0.127070	0.123319	0.120386	0.146026	0.224198	
21000	71.353907	2	0.119280	0.259350	0.129283	0.129325	0.245214	0.117549	0.119280	0.259350	0.129283	0.129325	0.245214	0.117549	0.119280	0.259350	0.129283	0.129325	0.245214	0.117549	0.254466	0.135573	0.122527	0.121208	0.132592	0.233635	0.254466	0.135573	0.122527	0.121208	0.132592	0.233635	0.254466	0.135573	0.122527	0.121208	0.132592	0.233635	
22000	71.353907	2	0.124226	0.253908	0.116961	0.145833	0.228056	0.131016	0.124226	0.253908	0.116961	0.145833	0.228056	0.131016	0.124226	0.253908	0.116961	0.145833	0.228056	0.131016	0.240610	0.131465	0.131431	0.122585	0.126276	0.247633	0.240610	0.131465	0.131431	0.122585	0.126276	0.247633	0.240610	0.131465	0.131431	0.122585	0.126276	0.247633	
23000	71.353907	2	0.123081	0.257399	0.124386	0.146745	0.231524	0.116866	0.123081	0.257399	0.124386	0.146745	0.231524	0.116866	0.123081	0.257399	0.124386	0.146745	0.231524	0.116866	0.250333	0.135553	0.135160	0.123684	0.122980	0.232290	0.250333	0.135553	0.135160	0.123684	0.122980	0.232290	0.250333	0.135553	0.135160	0.123684	0.122980	0.232290	
24000	71.353907	2	0.120530	0.242250	0.128558	0.144657	0.236522	0.127483	0.120530	0.242250	0.128558	0.144657	0.236522	0.127483	0.120530	0.242250	0.128558	0.144657	0.236522	0.127483	0.253867	0.131843	0.129273	0.125271	0.137467	0.222279	0.253867	0.131843	0.129273	0.125271	0.137467	0.222279	0.253867	0.131843	0.129273	0.125271	0.137467	0.222279	
