Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.139911	0.241015	0.134726	0.125045	0.222634	0.136669	0.139911	0.241015	0.134726	0.125045	0.222634	0.136669	0.139911	0.241015	0.134726	0.125045	0.222634	0.136669	0.256001	0.132688	0.129606	0.125450	0.126162	0.230093	0.256001	0.132688	0.129606	0.125450	0.126162	0.230093	0.256001	0.132688	0.129606	0.125450	0.126162	0.230093	
2000	71.353907	2	0.131608	0.224029	0.139108	0.113719	0.248574	0.142963	0.131608	0.224029	0.139108	0.113719	0.248574	0.142963	0.131608	0.224029	0.139108	0.113719	0.248574	0.142963	0.247370	0.128541	0.135746	0.113578	0.133148	0.241617	0.247370	0.128541	0.135746	0.113578	0.133148	0.241617	0.247370	0.128541	0.135746	0.113578	0.133148	0.241617	
3000	71.353907	2	0.133576	0.238466	0.130897	0.122993	0.244739	0.129330	0.133576	0.238466	0.130897	0.122993	0.244739	0.129330	0.133576	0.238466	0.130897	0.122993	0.244739	0.129330	0.249003	0.122274	0.140316	0.110856	0.139543	0.238007	0.249003	0.122274	0.140316	0.110856	0.139543	0.238007	0.249003	0.122274	0.140316	0.110856	0.139543	0.238007	
4000	71.353907	2	0.141784	0.227984	0.132918	0.115857	0.250964	0.130494	0.141784	0.227984	0.132918	0.115857	0.250964	0.130494	0.141784	0.227984	0.132918	0.115857	0.250964	0.130494	0.257154	0.123018	0.134952	0.120741	0.130396	0.233739	0.257154	0.123018	0.134952	0.120741	0.130396	0.233739	0.257154	0.123018	0.134952	0.120741	0.130396	0.233739	
5000	71.353907	2	0.141574	0.240597	0.128066	0.110441	0.246056	0.133267	0.141574	0.240597	0.128066	0.110441	0.246056	0.133267	0.141574	0.240597	0.128066	0.110441	0.246056	0.133267	0.244593	0.125597	0.131294	0.109452	0.126681	0.262383	0.244593	0.125597	0.131294	0.109452	0.126681	0.262383	0.244593	0.125597	0.131294	0.109452	0.126681	0.262383	
6000	71.353907	2	0.139239	0.240844	0.126720	0.116968	0.247275	0.128954	0.139239	0.240844	0.126720	0.116968	0.247275	0.128954	0.139239	0.240844	0.126720	0.116968	0.247275	0.128954	0.253702	0.124496	0.130239	0.112921	0.123410	0.255233	0.253702	0.124496	0.130239	0.112921	0.123410	0.255233	0.253702	0.124496	0.130239	0.112921	0.123410	0.255233	
7000	71.353907	2	0.136084	0.235248	0.116116	0.122398	0.257871	0.132282	0.136084	0.235248	0.116116	0.122398	0.257871	0.132282	0.136084	0.235248	0.116116	0.122398	0.257871	0.132282	0.234993	0.140015	0.135768	0.111510	0.127780	0.249934	0.234993	0.140015	0.135768	0.111510	0.127780	0.249934	0.234993	0.140015	0.135768	0.111510	0.127780	0.249934	
8000	71.353907	2	0.130548	0.232997	0.124463	0.134816	0.252221	0.124956	0.130548	0.232997	0.124463	0.134816	0.252221	0.124956	0.130548	0.232997	0.124463	0.134816	0.252221	0.124956	0.256721	0.132252	0.132608	0.113570	0.124550	0.240299	0.256721	0.132252	0.132608	0.113570	0.124550	0.240299	0.256721	0.132252	0.132608	0.113570	0.124550	0.240299	
9000	71.353907	2	0.130098	0.230536	0.121034	0.134474	0.256951	0.126907	0.130098	0.230536	0.121034	0.134474	0.256951	0.126907	0.130098	0.230536	0.121034	0.134474	0.256951	0.126907	0.240600	0.141335	0.137260	0.113367	0.126477	0.240961	0.240600	0.141335	0.137260	0.113367	0.126477	0.240961	0.240600	0.141335	0.137260	0.113367	0.126477	0.240961	
10000	71.353907	2	0.142686	0.223989	0.135945	0.118455	0.249870	0.129054	0.142686	0.223989	0.135945	0.118455	0.249870	0.129054	0.142686	0.223989	0.135945	0.118455	0.249870	0.129054	0.264103	0.131042	0.139831	0.120862	0.119128	0.225034	0.264103	0.131042	0.139831	0.120862	0.119128	0.225034	0.264103	0.131042	0.139831	0.120862	0.119128	0.225034	
11000	71.353907	2	0.132937	0.238982	0.131575	0.122236	0.242842	0.131430	0.132937	0.238982	0.131575	0.122236	0.242842	0.131430	0.132937	0.238982	0.131575	0.122236	0.242842	0.131430	0.239387	0.137209	0.128349	0.120449	0.125100	0.249506	0.239387	0.137209	0.128349	0.120449	0.125100	0.249506	0.239387	0.137209	0.128349	0.120449	0.125100	0.249506	
12000	71.353907	2	0.138670	0.220066	0.124826	0.135051	0.251130	0.130258	0.138670	0.220066	0.124826	0.135051	0.251130	0.130258	0.138670	0.220066	0.124826	0.135051	0.251130	0.130258	0.249197	0.133199	0.124489	0.122779	0.126849	0.243488	0.249197	0.133199	0.124489	0.122779	0.126849	0.243488	0.249197	0.133199	0.124489	0.122779	0.126849	0.243488	
13000	71.353907	2	0.135546	0.242598	0.131387	0.125826	0.237199	0.127445	0.135546	0.242598	0.131387	0.125826	0.237199	0.127445	0.135546	0.242598	0.131387	0.125826	0.237199	0.127445	0.232557	0.143665	0.125262	0.115263	0.116800	0.266454	0.232557	0.143665	0.125262	0.115263	0.116800	0.266454	0.232557	0.143665	0.125262	0.115263	0.116800	0.266454	
14000	71.353907	2	0.144323	0.222538	0.125510	0.119666	0.255619	0.132343	0.144323	0.222538	0.125510	0.119666	0.255619	0.132343	0.144323	0.222538	0.125510	0.119666	0.255619	0.132343	0.247275	0.128989	0.131443	0.117084	0.128359	0.246850	0.247275	0.128989	0.131443	0.117084	0.128359	0.246850	0.247275	0.128989	0.131443	0.117084	0.128359	0.246850	
