Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.129953	0.233822	0.134074	0.140122	0.231626	0.130403	0.129953	0.233822	0.134074	0.140122	0.231626	0.130403	0.129953	0.233822	0.134074	0.140122	0.231626	0.130403	0.214728	0.095493	0.127301	0.120627	0.177482	0.264369	0.214728	0.095493	0.127301	0.120627	0.177482	0.264369	0.214728	0.095493	0.127301	0.120627	0.177482	0.264369	
2000	71.353907	2	0.135353	0.241233	0.132096	0.131176	0.233819	0.126324	0.135353	0.241233	0.132096	0.131176	0.233819	0.126324	0.135353	0.241233	0.132096	0.131176	0.233819	0.126324	0.243144	0.114881	0.137959	0.127961	0.120953	0.255102	0.243144	0.114881	0.137959	0.127961	0.120953	0.255102	0.243144	0.114881	0.137959	0.127961	0.120953	0.255102	
3000	71.353907	2	0.137455	0.234291	0.128530	0.137176	0.239559	0.122990	0.137455	0.234291	0.128530	0.137176	0.239559	0.122990	0.137455	0.234291	0.128530	0.137176	0.239559	0.122990	0.257445	0.125769	0.130680	0.125455	0.110093	0.250559	0.257445	0.125769	0.130680	0.125455	0.110093	0.250559	0.257445	0.125769	0.130680	0.125455	0.110093	0.250559	
4000	71.353907	2	0.136517	0.243484	0.137610	0.131353	0.228972	0.122064	0.136517	0.243484	0.137610	0.131353	0.228972	0.122064	0.136517	0.243484	0.137610	0.131353	0.228972	0.122064	0.252095	0.122860	0.141273	0.127636	0.114796	0.241340	0.252095	0.122860	0.141273	0.127636	0.114796	0.241340	0.252095	0.122860	0.141273	0.127636	0.114796	0.241340	
5000	71.353907	2	0.142644	0.241071	0.130381	0.130067	0.232977	0.122861	0.142644	0.241071	0.130381	0.130067	0.232977	0.122861	0.142644	0.241071	0.130381	0.130067	0.232977	0.122861	0.250597	0.123342	0.142294	0.114984	0.121477	0.247306	0.250597	0.123342	0.142294	0.114984	0.121477	0.247306	0.250597	0.123342	0.142294	0.114984	0.121477	0.247306	
6000	71.353907	2	0.129495	0.243515	0.135910	0.129040	0.243512	0.118528	0.129495	0.243515	0.135910	0.129040	0.243512	0.118528	0.129495	0.243515	0.135910	0.129040	0.243512	0.118528	0.250694	0.125687	0.140511	0.118836	0.110699	0.253573	0.250694	0.125687	0.140511	0.118836	0.110699	0.253573	0.250694	0.125687	0.140511	0.118836	0.110699	0.253573	
7000	71.353907	2	0.136180	0.245282	0.124205	0.138426	0.232693	0.123214	0.136180	0.245282	0.124205	0.138426	0.232693	0.123214	0.136180	0.245282	0.124205	0.138426	0.232693	0.123214	0.258217	0.127678	0.134679	0.115415	0.116449	0.247562	0.258217	0.127678	0.134679	0.115415	0.116449	0.247562	0.258217	0.127678	0.134679	0.115415	0.116449	0.247562	
8000	71.353907	2	0.142402	0.246273	0.132251	0.117316	0.226671	0.135086	0.142402	0.246273	0.132251	0.117316	0.226671	0.135086	0.142402	0.246273	0.132251	0.117316	0.226671	0.135086	0.245432	0.115641	0.141680	0.119999	0.120038	0.257209	0.245432	0.115641	0.141680	0.119999	0.120038	0.257209	0.245432	0.115641	0.141680	0.119999	0.120038	0.257209	
9000	71.353907	2	0.130287	0.250952	0.131260	0.126100	0.234548	0.126852	0.130287	0.250952	0.131260	0.126100	0.234548	0.126852	0.130287	0.250952	0.131260	0.126100	0.234548	0.126852	0.265010	0.112597	0.135839	0.122490	0.118503	0.245560	0.265010	0.112597	0.135839	0.122490	0.118503	0.245560	0.265010	0.112597	0.135839	0.122490	0.118503	0.245560	
10000	71.353907	2	0.137031	0.242595	0.125994	0.138499	0.234087	0.121794	0.137031	0.242595	0.125994	0.138499	0.234087	0.121794	0.137031	0.242595	0.125994	0.138499	0.234087	0.121794	0.256374	0.119141	0.131845	0.118894	0.116219	0.257527	0.256374	0.119141	0.131845	0.118894	0.116219	0.257527	0.256374	0.119141	0.131845	0.118894	0.116219	0.257527	
