Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.114893	0.246472	0.118902	0.167265	0.234961	0.117508	0.114893	0.246472	0.118902	0.167265	0.234961	0.117508	0.114893	0.246472	0.118902	0.167265	0.234961	0.117508	0.227947	0.106205	0.133215	0.127092	0.129522	0.276019	0.227947	0.106205	0.133215	0.127092	0.129522	0.276019	0.227947	0.106205	0.133215	0.127092	0.129522	0.276019	
2000	71.353907	2	0.128087	0.234634	0.111566	0.143223	0.270809	0.111681	0.128087	0.234634	0.111566	0.143223	0.270809	0.111681	0.128087	0.234634	0.111566	0.143223	0.270809	0.111681	0.251597	0.109721	0.130350	0.128431	0.131923	0.247978	0.251597	0.109721	0.130350	0.128431	0.131923	0.247978	0.251597	0.109721	0.130350	0.128431	0.131923	0.247978	
3000	71.353907	2	0.119376	0.253774	0.112059	0.135911	0.249822	0.129058	0.119376	0.253774	0.112059	0.135911	0.249822	0.129058	0.119376	0.253774	0.112059	0.135911	0.249822	0.129058	0.256636	0.125320	0.130864	0.124701	0.126688	0.235792	0.256636	0.125320	0.130864	0.124701	0.126688	0.235792	0.256636	0.125320	0.130864	0.124701	0.126688	0.235792	
4000	71.353907	2	0.135782	0.258966	0.114186	0.136682	0.233861	0.120523	0.135782	0.258966	0.114186	0.136682	0.233861	0.120523	0.135782	0.258966	0.114186	0.136682	0.233861	0.120523	0.241707	0.119701	0.133598	0.122783	0.119507	0.262704	0.241707	0.119701	0.133598	0.122783	0.119507	0.262704	0.241707	0.119701	0.133598	0.122783	0.119507	0.262704	
5000	71.353907	2	0.125685	0.246615	0.112105	0.136340	0.248756	0.130499	0.125685	0.246615	0.112105	0.136340	0.248756	0.130499	0.125685	0.246615	0.112105	0.136340	0.248756	0.130499	0.238190	0.112906	0.128867	0.128436	0.124524	0.267077	0.238190	0.112906	0.128867	0.128436	0.124524	0.267077	0.238190	0.112906	0.128867	0.128436	0.124524	0.267077	
6000	71.353907	2	0.120438	0.243099	0.123780	0.137994	0.245244	0.129445	0.120438	0.243099	0.123780	0.137994	0.245244	0.129445	0.120438	0.243099	0.123780	0.137994	0.245244	0.129445	0.269268	0.124466	0.126273	0.126576	0.123888	0.229528	0.269268	0.124466	0.126273	0.126576	0.123888	0.229528	0.269268	0.124466	0.126273	0.126576	0.123888	0.229528	
7000	71.353907	2	0.119057	0.248391	0.118388	0.129588	0.252706	0.131870	0.119057	0.248391	0.118388	0.129588	0.252706	0.131870	0.119057	0.248391	0.118388	0.129588	0.252706	0.131870	0.243731	0.124494	0.128200	0.127099	0.125806	0.250669	0.243731	0.124494	0.128200	0.127099	0.125806	0.250669	0.243731	0.124494	0.128200	0.127099	0.125806	0.250669	
8000	71.353907	2	0.129717	0.249184	0.119127	0.131410	0.242498	0.128065	0.129717	0.249184	0.119127	0.131410	0.242498	0.128065	0.129717	0.249184	0.119127	0.131410	0.242498	0.128065	0.244442	0.112517	0.124675	0.126035	0.125102	0.267229	0.244442	0.112517	0.124675	0.126035	0.125102	0.267229	0.244442	0.112517	0.124675	0.126035	0.125102	0.267229	
9000	71.353907	2	0.123152	0.253922	0.116223	0.134931	0.252592	0.119180	0.123152	0.253922	0.116223	0.134931	0.252592	0.119180	0.123152	0.253922	0.116223	0.134931	0.252592	0.119180	0.244515	0.130554	0.122052	0.126370	0.124317	0.252192	0.244515	0.130554	0.122052	0.126370	0.124317	0.252192	0.244515	0.130554	0.122052	0.126370	0.124317	0.252192	
10000	71.353907	2	0.129502	0.249527	0.109795	0.131909	0.247748	0.131519	0.129502	0.249527	0.109795	0.131909	0.247748	0.131519	0.129502	0.249527	0.109795	0.131909	0.247748	0.131519	0.257695	0.119515	0.133109	0.120862	0.126525	0.242295	0.257695	0.119515	0.133109	0.120862	0.126525	0.242295	0.257695	0.119515	0.133109	0.120862	0.126525	0.242295	
11000	71.353907	2	0.127191	0.255029	0.117799	0.138554	0.238544	0.122883	0.127191	0.255029	0.117799	0.138554	0.238544	0.122883	0.127191	0.255029	0.117799	0.138554	0.238544	0.122883	0.250720	0.122407	0.128025	0.125945	0.129684	0.243218	0.250720	0.122407	0.128025	0.125945	0.129684	0.243218	0.250720	0.122407	0.128025	0.125945	0.129684	0.243218	
12000	71.353907	2	0.131518	0.251681	0.115700	0.133774	0.241543	0.125785	0.131518	0.251681	0.115700	0.133774	0.241543	0.125785	0.131518	0.251681	0.115700	0.133774	0.241543	0.125785	0.249115	0.130901	0.123796	0.117116	0.136177	0.242895	0.249115	0.130901	0.123796	0.117116	0.136177	0.242895	0.249115	0.130901	0.123796	0.117116	0.136177	0.242895	
13000	71.353907	2	0.123284	0.251976	0.116858	0.140161	0.241820	0.125901	0.123284	0.251976	0.116858	0.140161	0.241820	0.125901	0.123284	0.251976	0.116858	0.140161	0.241820	0.125901	0.259771	0.123019	0.131770	0.116108	0.124038	0.245295	0.259771	0.123019	0.131770	0.116108	0.124038	0.245295	0.259771	0.123019	0.131770	0.116108	0.124038	0.245295	
14000	71.353907	2	0.133259	0.247646	0.110595	0.142283	0.234955	0.131261	0.133259	0.247646	0.110595	0.142283	0.234955	0.131261	0.133259	0.247646	0.110595	0.142283	0.234955	0.131261	0.250366	0.130517	0.139964	0.121715	0.120242	0.237196	0.250366	0.130517	0.139964	0.121715	0.120242	0.237196	0.250366	0.130517	0.139964	0.121715	0.120242	0.237196	
15000	71.353907	2	0.131786	0.242408	0.114038	0.136461	0.245657	0.129650	0.131786	0.242408	0.114038	0.136461	0.245657	0.129650	0.131786	0.242408	0.114038	0.136461	0.245657	0.129650	0.276034	0.134763	0.133453	0.116461	0.112576	0.226713	0.276034	0.134763	0.133453	0.116461	0.112576	0.226713	0.276034	0.134763	0.133453	0.116461	0.112576	0.226713	
16000	71.353907	2	0.126173	0.243350	0.115755	0.149209	0.243807	0.121705	0.126173	0.243350	0.115755	0.149209	0.243807	0.121705	0.126173	0.243350	0.115755	0.149209	0.243807	0.121705	0.272851	0.128384	0.117996	0.123058	0.126805	0.230906	0.272851	0.128384	0.117996	0.123058	0.126805	0.230906	0.272851	0.128384	0.117996	0.123058	0.126805	0.230906	
17000	71.353907	2	0.122704	0.257295	0.116941	0.138492	0.240260	0.124309	0.122704	0.257295	0.116941	0.138492	0.240260	0.124309	0.122704	0.257295	0.116941	0.138492	0.240260	0.124309	0.252886	0.137263	0.137467	0.112999	0.123018	0.236367	0.252886	0.137263	0.137467	0.112999	0.123018	0.236367	0.252886	0.137263	0.137467	0.112999	0.123018	0.236367	
18000	71.353907	2	0.116275	0.260806	0.113624	0.135931	0.241858	0.131505	0.116275	0.260806	0.113624	0.135931	0.241858	0.131505	0.116275	0.260806	0.113624	0.135931	0.241858	0.131505	0.245371	0.122629	0.129221	0.118457	0.128935	0.255387	0.245371	0.122629	0.129221	0.118457	0.128935	0.255387	0.245371	0.122629	0.129221	0.118457	0.128935	0.255387	
19000	71.353907	2	0.137015	0.247157	0.114489	0.137114	0.243695	0.120530	0.137015	0.247157	0.114489	0.137114	0.243695	0.120530	0.137015	0.247157	0.114489	0.137114	0.243695	0.120530	0.268776	0.105910	0.132729	0.124167	0.134915	0.233503	0.268776	0.105910	0.132729	0.124167	0.134915	0.233503	0.268776	0.105910	0.132729	0.124167	0.134915	0.233503	
20000	71.353907	2	0.123367	0.244855	0.115707	0.153884	0.237811	0.124376	0.123367	0.244855	0.115707	0.153884	0.237811	0.124376	0.123367	0.244855	0.115707	0.153884	0.237811	0.124376	0.238586	0.123952	0.125051	0.130275	0.133810	0.248326	0.238586	0.123952	0.125051	0.130275	0.133810	0.248326	0.238586	0.123952	0.125051	0.130275	0.133810	0.248326	
21000	71.353907	2	0.127187	0.244539	0.115256	0.140672	0.233452	0.138894	0.127187	0.244539	0.115256	0.140672	0.233452	0.138894	0.127187	0.244539	0.115256	0.140672	0.233452	0.138894	0.237227	0.119716	0.132924	0.128525	0.132053	0.249556	0.237227	0.119716	0.132924	0.128525	0.132053	0.249556	0.237227	0.119716	0.132924	0.128525	0.132053	0.249556	
22000	71.353907	2	0.136825	0.241995	0.115709	0.145964	0.235830	0.123677	0.136825	0.241995	0.115709	0.145964	0.235830	0.123677	0.136825	0.241995	0.115709	0.145964	0.235830	0.123677	0.262170	0.123150	0.128055	0.120410	0.135954	0.230263	0.262170	0.123150	0.128055	0.120410	0.135954	0.230263	0.262170	0.123150	0.128055	0.120410	0.135954	0.230263	
23000	71.353907	2	0.127798	0.243890	0.122817	0.142695	0.241136	0.121665	0.127798	0.243890	0.122817	0.142695	0.241136	0.121665	0.127798	0.243890	0.122817	0.142695	0.241136	0.121665	0.242995	0.127792	0.137014	0.130751	0.133802	0.227646	0.242995	0.127792	0.137014	0.130751	0.133802	0.227646	0.242995	0.127792	0.137014	0.130751	0.133802	0.227646	
24000	71.353907	2	0.134216	0.239194	0.119830	0.135659	0.251129	0.119972	0.134216	0.239194	0.119830	0.135659	0.251129	0.119972	0.134216	0.239194	0.119830	0.135659	0.251129	0.119972	0.266629	0.131382	0.124299	0.121415	0.122164	0.234111	0.266629	0.131382	0.124299	0.121415	0.122164	0.234111	0.266629	0.131382	0.124299	0.121415	0.122164	0.234111	
25000	71.353907	2	0.128747	0.247507	0.115222	0.151693	0.231193	0.125638	0.128747	0.247507	0.115222	0.151693	0.231193	0.125638	0.128747	0.247507	0.115222	0.151693	0.231193	0.125638	0.243487	0.137791	0.137696	0.125731	0.119286	0.236008	0.243487	0.137791	0.137696	0.125731	0.119286	0.236008	0.243487	0.137791	0.137696	0.125731	0.119286	0.236008	
26000	71.353907	2	0.130690	0.243195	0.114960	0.141647	0.244861	0.124646	0.130690	0.243195	0.114960	0.141647	0.244861	0.124646	0.130690	0.243195	0.114960	0.141647	0.244861	0.124646	0.245738	0.113615	0.138216	0.117276	0.132617	0.252538	0.245738	0.113615	0.138216	0.117276	0.132617	0.252538	0.245738	0.113615	0.138216	0.117276	0.132617	0.252538	
27000	71.353907	2	0.130445	0.241410	0.120566	0.141381	0.243776	0.122422	0.130445	0.241410	0.120566	0.141381	0.243776	0.122422	0.130445	0.241410	0.120566	0.141381	0.243776	0.122422	0.253902	0.128814	0.139495	0.123142	0.115725	0.238922	0.253902	0.128814	0.139495	0.123142	0.115725	0.238922	0.253902	0.128814	0.139495	0.123142	0.115725	0.238922	
28000	71.353907	2	0.129551	0.249591	0.116694	0.141310	0.238075	0.124780	0.129551	0.249591	0.116694	0.141310	0.238075	0.124780	0.129551	0.249591	0.116694	0.141310	0.238075	0.124780	0.246738	0.137814	0.127889	0.120066	0.126103	0.241390	0.246738	0.137814	0.127889	0.120066	0.126103	0.241390	0.246738	0.137814	0.127889	0.120066	0.126103	0.241390	
29000	71.353907	2	0.137069	0.233836	0.107949	0.141814	0.247263	0.132069	0.137069	0.233836	0.107949	0.141814	0.247263	0.132069	0.137069	0.233836	0.107949	0.141814	0.247263	0.132069	0.255068	0.124480	0.137385	0.119206	0.125795	0.238066	0.255068	0.124480	0.137385	0.119206	0.125795	0.238066	0.255068	0.124480	0.137385	0.119206	0.125795	0.238066	
30000	71.353907	2	0.133040	0.249460	0.111824	0.140734	0.250118	0.114825	0.133040	0.249460	0.111824	0.140734	0.250118	0.114825	0.133040	0.249460	0.111824	0.140734	0.250118	0.114825	0.250872	0.119723	0.131945	0.120514	0.135783	0.241164	0.250872	0.119723	0.131945	0.120514	0.135783	0.241164	0.250872	0.119723	0.131945	0.120514	0.135783	0.241164	
31000	71.353907	2	0.127407	0.243939	0.108122	0.145896	0.252431	0.122206	0.127407	0.243939	0.108122	0.145896	0.252431	0.122206	0.127407	0.243939	0.108122	0.145896	0.252431	0.122206	0.252154	0.121618	0.130272	0.133654	0.123512	0.238790	0.252154	0.121618	0.130272	0.133654	0.123512	0.238790	0.252154	0.121618	0.130272	0.133654	0.123512	0.238790	
32000	71.353907	2	0.126483	0.245408	0.114680	0.140056	0.251712	0.121661	0.126483	0.245408	0.114680	0.140056	0.251712	0.121661	0.126483	0.245408	0.114680	0.140056	0.251712	0.121661	0.253017	0.134684	0.125610	0.120636	0.130373	0.235680	0.253017	0.134684	0.125610	0.120636	0.130373	0.235680	0.253017	0.134684	0.125610	0.120636	0.130373	0.235680	
33000	71.353907	2	0.124867	0.247997	0.119798	0.140160	0.242417	0.124761	0.124867	0.247997	0.119798	0.140160	0.242417	0.124761	0.124867	0.247997	0.119798	0.140160	0.242417	0.124761	0.257903	0.122558	0.143027	0.122195	0.116748	0.237568	0.257903	0.122558	0.143027	0.122195	0.116748	0.237568	0.257903	0.122558	0.143027	0.122195	0.116748	0.237568	
34000	71.353907	2	0.134057	0.240973	0.117624	0.140166	0.242447	0.124734	0.134057	0.240973	0.117624	0.140166	0.242447	0.124734	0.134057	0.240973	0.117624	0.140166	0.242447	0.124734	0.258159	0.122808	0.138484	0.122757	0.121720	0.236071	0.258159	0.122808	0.138484	0.122757	0.121720	0.236071	0.258159	0.122808	0.138484	0.122757	0.121720	0.236071	
35000	71.353907	2	0.128365	0.253755	0.114021	0.141591	0.242238	0.120031	0.128365	0.253755	0.114021	0.141591	0.242238	0.120031	0.128365	0.253755	0.114021	0.141591	0.242238	0.120031	0.252263	0.126680	0.130219	0.120108	0.132592	0.238137	0.252263	0.126680	0.130219	0.120108	0.132592	0.238137	0.252263	0.126680	0.130219	0.120108	0.132592	0.238137	
36000	71.353907	2	0.135204	0.230765	0.115614	0.130104	0.260018	0.128295	0.135204	0.230765	0.115614	0.130104	0.260018	0.128295	0.135204	0.230765	0.115614	0.130104	0.260018	0.128295	0.253793	0.121894	0.128488	0.119686	0.137159	0.238981	0.253793	0.121894	0.128488	0.119686	0.137159	0.238981	0.253793	0.121894	0.128488	0.119686	0.137159	0.238981	
37000	71.353907	2	0.129410	0.238576	0.116571	0.138960	0.256988	0.119495	0.129410	0.238576	0.116571	0.138960	0.256988	0.119495	0.129410	0.238576	0.116571	0.138960	0.256988	0.119495	0.266147	0.113745	0.138229	0.127163	0.124312	0.230403	0.266147	0.113745	0.138229	0.127163	0.124312	0.230403	0.266147	0.113745	0.138229	0.127163	0.124312	0.230403	
38000	71.353907	2	0.128572	0.254089	0.116729	0.137583	0.243608	0.119418	0.128572	0.254089	0.116729	0.137583	0.243608	0.119418	0.128572	0.254089	0.116729	0.137583	0.243608	0.119418	0.250609	0.122531	0.132546	0.128918	0.117414	0.247983	0.250609	0.122531	0.132546	0.128918	0.117414	0.247983	0.250609	0.122531	0.132546	0.128918	0.117414	0.247983	
39000	71.353907	2	0.128697	0.253179	0.119615	0.144337	0.240780	0.113391	0.128697	0.253179	0.119615	0.144337	0.240780	0.113391	0.128697	0.253179	0.119615	0.144337	0.240780	0.113391	0.255867	0.126204	0.130072	0.121667	0.124523	0.241667	0.255867	0.126204	0.130072	0.121667	0.124523	0.241667	0.255867	0.126204	0.130072	0.121667	0.124523	0.241667	
40000	71.353907	2	0.120032	0.243089	0.115782	0.139878	0.243728	0.137492	0.120032	0.243089	0.115782	0.139878	0.243728	0.137492	0.120032	0.243089	0.115782	0.139878	0.243728	0.137492	0.261946	0.128539	0.131605	0.121413	0.124329	0.232169	0.261946	0.128539	0.131605	0.121413	0.124329	0.232169	0.261946	0.128539	0.131605	0.121413	0.124329	0.232169	
41000	71.353907	2	0.139355	0.242642	0.110845	0.144408	0.236915	0.125835	0.139355	0.242642	0.110845	0.144408	0.236915	0.125835	0.139355	0.242642	0.110845	0.144408	0.236915	0.125835	0.251955	0.125205	0.133236	0.122812	0.130066	0.236725	0.251955	0.125205	0.133236	0.122812	0.130066	0.236725	0.251955	0.125205	0.133236	0.122812	0.130066	0.236725	
42000	71.353907	2	0.122458	0.243470	0.111091	0.146082	0.253709	0.123191	0.122458	0.243470	0.111091	0.146082	0.253709	0.123191	0.122458	0.243470	0.111091	0.146082	0.253709	0.123191	0.255644	0.130639	0.121882	0.123028	0.125503	0.243304	0.255644	0.130639	0.121882	0.123028	0.125503	0.243304	0.255644	0.130639	0.121882	0.123028	0.125503	0.243304	
43000	71.353907	2	0.126709	0.243108	0.117764	0.134401	0.247273	0.130745	0.126709	0.243108	0.117764	0.134401	0.247273	0.130745	0.126709	0.243108	0.117764	0.134401	0.247273	0.130745	0.261261	0.134744	0.131520	0.118732	0.126966	0.226776	0.261261	0.134744	0.131520	0.118732	0.126966	0.226776	0.261261	0.134744	0.131520	0.118732	0.126966	0.226776	
44000	71.353907	2	0.130618	0.252530	0.112958	0.132359	0.250014	0.121522	0.130618	0.252530	0.112958	0.132359	0.250014	0.121522	0.130618	0.252530	0.112958	0.132359	0.250014	0.121522	0.250444	0.130788	0.131308	0.128119	0.126255	0.233087	0.250444	0.130788	0.131308	0.128119	0.126255	0.233087	0.250444	0.130788	0.131308	0.128119	0.126255	0.233087	
45000	71.353907	2	0.125882	0.259402	0.112985	0.139989	0.242086	0.119657	0.125882	0.259402	0.112985	0.139989	0.242086	0.119657	0.125882	0.259402	0.112985	0.139989	0.242086	0.119657	0.263692	0.124369	0.128932	0.117870	0.127426	0.237712	0.263692	0.124369	0.128932	0.117870	0.127426	0.237712	0.263692	0.124369	0.128932	0.117870	0.127426	0.237712	
46000	71.353907	2	0.127364	0.251642	0.115705	0.136509	0.248645	0.120136	0.127364	0.251642	0.115705	0.136509	0.248645	0.120136	0.127364	0.251642	0.115705	0.136509	0.248645	0.120136	0.260899	0.126816	0.125668	0.113839	0.126058	0.246721	0.260899	0.126816	0.125668	0.113839	0.126058	0.246721	0.260899	0.126816	0.125668	0.113839	0.126058	0.246721	
47000	71.353907	2	0.142624	0.253058	0.114961	0.135690	0.232092	0.121575	0.142624	0.253058	0.114961	0.135690	0.232092	0.121575	0.142624	0.253058	0.114961	0.135690	0.232092	0.121575	0.268693	0.123229	0.131425	0.123319	0.123538	0.229795	0.268693	0.123229	0.131425	0.123319	0.123538	0.229795	0.268693	0.123229	0.131425	0.123319	0.123538	0.229795	
