Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.135239	0.268684	0.127398	0.120511	0.232267	0.115902	0.135239	0.268684	0.127398	0.120511	0.232267	0.115902	0.135239	0.268684	0.127398	0.120511	0.232267	0.115902	0.249178	0.108552	0.154140	0.128987	0.125901	0.233242	0.249178	0.108552	0.154140	0.128987	0.125901	0.233242	0.249178	0.108552	0.154140	0.128987	0.125901	0.233242	
2000	71.353907	2	0.137812	0.246193	0.128321	0.120184	0.249636	0.117855	0.137812	0.246193	0.128321	0.120184	0.249636	0.117855	0.137812	0.246193	0.128321	0.120184	0.249636	0.117855	0.260464	0.120473	0.135942	0.131102	0.121755	0.230265	0.260464	0.120473	0.135942	0.131102	0.121755	0.230265	0.260464	0.120473	0.135942	0.131102	0.121755	0.230265	
3000	71.353907	2	0.141724	0.255802	0.118818	0.106500	0.242982	0.134173	0.141724	0.255802	0.118818	0.106500	0.242982	0.134173	0.141724	0.255802	0.118818	0.106500	0.242982	0.134173	0.261367	0.122587	0.130166	0.123255	0.129256	0.233368	0.261367	0.122587	0.130166	0.123255	0.129256	0.233368	0.261367	0.122587	0.130166	0.123255	0.129256	0.233368	
4000	71.353907	2	0.130493	0.265896	0.124107	0.116812	0.234216	0.128476	0.130493	0.265896	0.124107	0.116812	0.234216	0.128476	0.130493	0.265896	0.124107	0.116812	0.234216	0.128476	0.251513	0.112657	0.151382	0.124395	0.130913	0.229139	0.251513	0.112657	0.151382	0.124395	0.130913	0.229139	0.251513	0.112657	0.151382	0.124395	0.130913	0.229139	
5000	71.353907	2	0.131431	0.258347	0.118505	0.103503	0.254897	0.133317	0.131431	0.258347	0.118505	0.103503	0.254897	0.133317	0.131431	0.258347	0.118505	0.103503	0.254897	0.133317	0.266759	0.120656	0.128957	0.131945	0.127161	0.224523	0.266759	0.120656	0.128957	0.131945	0.127161	0.224523	0.266759	0.120656	0.128957	0.131945	0.127161	0.224523	
6000	71.353907	2	0.135664	0.260036	0.118814	0.114589	0.246857	0.124041	0.135664	0.260036	0.118814	0.114589	0.246857	0.124041	0.135664	0.260036	0.118814	0.114589	0.246857	0.124041	0.254723	0.127782	0.134929	0.129811	0.125734	0.227021	0.254723	0.127782	0.134929	0.129811	0.125734	0.227021	0.254723	0.127782	0.134929	0.129811	0.125734	0.227021	
7000	71.353907	2	0.133721	0.267948	0.122453	0.117556	0.234406	0.123916	0.133721	0.267948	0.122453	0.117556	0.234406	0.123916	0.133721	0.267948	0.122453	0.117556	0.234406	0.123916	0.262308	0.127358	0.123269	0.125347	0.123418	0.238299	0.262308	0.127358	0.123269	0.125347	0.123418	0.238299	0.262308	0.127358	0.123269	0.125347	0.123418	0.238299	
8000	71.353907	2	0.131088	0.254132	0.123073	0.117657	0.241361	0.132689	0.131088	0.254132	0.123073	0.117657	0.241361	0.132689	0.131088	0.254132	0.123073	0.117657	0.241361	0.132689	0.252742	0.111860	0.138554	0.127333	0.123925	0.245585	0.252742	0.111860	0.138554	0.127333	0.123925	0.245585	0.252742	0.111860	0.138554	0.127333	0.123925	0.245585	
9000	71.353907	2	0.144211	0.272413	0.117156	0.105872	0.229214	0.131134	0.144211	0.272413	0.117156	0.105872	0.229214	0.131134	0.144211	0.272413	0.117156	0.105872	0.229214	0.131134	0.258623	0.123293	0.121192	0.131234	0.136225	0.229432	0.258623	0.123293	0.121192	0.131234	0.136225	0.229432	0.258623	0.123293	0.121192	0.131234	0.136225	0.229432	
10000	71.353907	2	0.130343	0.261551	0.125580	0.109309	0.249861	0.123357	0.130343	0.261551	0.125580	0.109309	0.249861	0.123357	0.130343	0.261551	0.125580	0.109309	0.249861	0.123357	0.255988	0.131876	0.131110	0.114609	0.123814	0.242604	0.255988	0.131876	0.131110	0.114609	0.123814	0.242604	0.255988	0.131876	0.131110	0.114609	0.123814	0.242604	
11000	71.353907	2	0.120481	0.265474	0.120566	0.102605	0.250276	0.140599	0.120481	0.265474	0.120566	0.102605	0.250276	0.140599	0.120481	0.265474	0.120566	0.102605	0.250276	0.140599	0.258992	0.124604	0.132127	0.128360	0.131833	0.224084	0.258992	0.124604	0.132127	0.128360	0.131833	0.224084	0.258992	0.124604	0.132127	0.128360	0.131833	0.224084	
12000	71.353907	2	0.127765	0.244357	0.115912	0.117375	0.261737	0.132854	0.127765	0.244357	0.115912	0.117375	0.261737	0.132854	0.127765	0.244357	0.115912	0.117375	0.261737	0.132854	0.252685	0.124744	0.136489	0.118624	0.133628	0.233830	0.252685	0.124744	0.136489	0.118624	0.133628	0.233830	0.252685	0.124744	0.136489	0.118624	0.133628	0.233830	
13000	71.353907	2	0.126632	0.249480	0.121339	0.109076	0.260657	0.132817	0.126632	0.249480	0.121339	0.109076	0.260657	0.132817	0.126632	0.249480	0.121339	0.109076	0.260657	0.132817	0.252288	0.122618	0.142774	0.124086	0.126798	0.231436	0.252288	0.122618	0.142774	0.124086	0.126798	0.231436	0.252288	0.122618	0.142774	0.124086	0.126798	0.231436	
14000	71.353907	2	0.131165	0.264108	0.119529	0.111474	0.232242	0.141484	0.131165	0.264108	0.119529	0.111474	0.232242	0.141484	0.131165	0.264108	0.119529	0.111474	0.232242	0.141484	0.255517	0.118466	0.129978	0.119156	0.132079	0.244803	0.255517	0.118466	0.129978	0.119156	0.132079	0.244803	0.255517	0.118466	0.129978	0.119156	0.132079	0.244803	
15000	71.353907	2	0.140848	0.245267	0.131140	0.102544	0.256803	0.123398	0.140848	0.245267	0.131140	0.102544	0.256803	0.123398	0.140848	0.245267	0.131140	0.102544	0.256803	0.123398	0.250615	0.111832	0.143029	0.125482	0.129264	0.239778	0.250615	0.111832	0.143029	0.125482	0.129264	0.239778	0.250615	0.111832	0.143029	0.125482	0.129264	0.239778	
16000	71.353907	2	0.131268	0.243549	0.125430	0.105435	0.261294	0.133023	0.131268	0.243549	0.125430	0.105435	0.261294	0.133023	0.131268	0.243549	0.125430	0.105435	0.261294	0.133023	0.243831	0.130939	0.135427	0.116451	0.131175	0.242177	0.243831	0.130939	0.135427	0.116451	0.131175	0.242177	0.243831	0.130939	0.135427	0.116451	0.131175	0.242177	
17000	71.353907	2	0.140690	0.249995	0.125125	0.114018	0.242421	0.127750	0.140690	0.249995	0.125125	0.114018	0.242421	0.127750	0.140690	0.249995	0.125125	0.114018	0.242421	0.127750	0.246256	0.130407	0.132470	0.120044	0.131572	0.239251	0.246256	0.130407	0.132470	0.120044	0.131572	0.239251	0.246256	0.130407	0.132470	0.120044	0.131572	0.239251	
18000	71.353907	2	0.131556	0.246307	0.120571	0.110900	0.255902	0.134764	0.131556	0.246307	0.120571	0.110900	0.255902	0.134764	0.131556	0.246307	0.120571	0.110900	0.255902	0.134764	0.251044	0.123911	0.145113	0.123174	0.117963	0.238796	0.251044	0.123911	0.145113	0.123174	0.117963	0.238796	0.251044	0.123911	0.145113	0.123174	0.117963	0.238796	
19000	71.353907	2	0.128958	0.248341	0.110277	0.121251	0.256836	0.134336	0.128958	0.248341	0.110277	0.121251	0.256836	0.134336	0.128958	0.248341	0.110277	0.121251	0.256836	0.134336	0.257920	0.125063	0.127077	0.125481	0.133491	0.230969	0.257920	0.125063	0.127077	0.125481	0.133491	0.230969	0.257920	0.125063	0.127077	0.125481	0.133491	0.230969	
20000	71.353907	2	0.120009	0.268181	0.121938	0.105681	0.251679	0.132513	0.120009	0.268181	0.121938	0.105681	0.251679	0.132513	0.120009	0.268181	0.121938	0.105681	0.251679	0.132513	0.241031	0.112699	0.148354	0.096320	0.150752	0.250844	0.241031	0.112699	0.148354	0.096320	0.150752	0.250844	0.241031	0.112699	0.148354	0.096320	0.150752	0.250844	
