Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.120148	0.268199	0.120935	0.133242	0.246927	0.110550	0.120148	0.268199	0.120935	0.133242	0.246927	0.110550	0.120148	0.268199	0.120935	0.133242	0.246927	0.110550	0.254422	0.109312	0.135463	0.118121	0.124784	0.257898	0.254422	0.109312	0.135463	0.118121	0.124784	0.257898	0.254422	0.109312	0.135463	0.118121	0.124784	0.257898	
2000	71.353907	2	0.117158	0.275536	0.120325	0.122290	0.248592	0.116100	0.117158	0.275536	0.120325	0.122290	0.248592	0.116100	0.117158	0.275536	0.120325	0.122290	0.248592	0.116100	0.237881	0.113500	0.126448	0.124851	0.126565	0.270755	0.237881	0.113500	0.126448	0.124851	0.126565	0.270755	0.237881	0.113500	0.126448	0.124851	0.126565	0.270755	
3000	71.353907	2	0.123870	0.253216	0.126955	0.122298	0.255559	0.118102	0.123870	0.253216	0.126955	0.122298	0.255559	0.118102	0.123870	0.253216	0.126955	0.122298	0.255559	0.118102	0.261611	0.119108	0.129845	0.120498	0.121468	0.247469	0.261611	0.119108	0.129845	0.120498	0.121468	0.247469	0.261611	0.119108	0.129845	0.120498	0.121468	0.247469	
4000	71.353907	2	0.129923	0.245947	0.127414	0.130091	0.250853	0.115772	0.129923	0.245947	0.127414	0.130091	0.250853	0.115772	0.129923	0.245947	0.127414	0.130091	0.250853	0.115772	0.260794	0.115079	0.131118	0.113120	0.123882	0.256007	0.260794	0.115079	0.131118	0.113120	0.123882	0.256007	0.260794	0.115079	0.131118	0.113120	0.123882	0.256007	
5000	71.353907	2	0.134803	0.243836	0.125409	0.124907	0.258642	0.112403	0.134803	0.243836	0.125409	0.124907	0.258642	0.112403	0.134803	0.243836	0.125409	0.124907	0.258642	0.112403	0.248225	0.113483	0.130959	0.117107	0.118697	0.271529	0.248225	0.113483	0.130959	0.117107	0.118697	0.271529	0.248225	0.113483	0.130959	0.117107	0.118697	0.271529	
6000	71.353907	2	0.131497	0.261162	0.124870	0.109619	0.251197	0.121655	0.131497	0.261162	0.124870	0.109619	0.251197	0.121655	0.131497	0.261162	0.124870	0.109619	0.251197	0.121655	0.256526	0.123097	0.134359	0.116277	0.119857	0.249883	0.256526	0.123097	0.134359	0.116277	0.119857	0.249883	0.256526	0.123097	0.134359	0.116277	0.119857	0.249883	
7000	71.353907	2	0.126806	0.266481	0.128951	0.125312	0.242847	0.109603	0.126806	0.266481	0.128951	0.125312	0.242847	0.109603	0.126806	0.266481	0.128951	0.125312	0.242847	0.109603	0.244336	0.115236	0.141436	0.118518	0.120415	0.260059	0.244336	0.115236	0.141436	0.118518	0.120415	0.260059	0.244336	0.115236	0.141436	0.118518	0.120415	0.260059	
8000	71.353907	2	0.130689	0.254666	0.128256	0.134574	0.240174	0.111640	0.130689	0.254666	0.128256	0.134574	0.240174	0.111640	0.130689	0.254666	0.128256	0.134574	0.240174	0.111640	0.242206	0.125669	0.138750	0.124053	0.134268	0.235054	0.242206	0.125669	0.138750	0.124053	0.134268	0.235054	0.242206	0.125669	0.138750	0.124053	0.134268	0.235054	
9000	71.353907	2	0.123256	0.262026	0.125208	0.115236	0.243880	0.130394	0.123256	0.262026	0.125208	0.115236	0.243880	0.130394	0.123256	0.262026	0.125208	0.115236	0.243880	0.130394	0.240508	0.107825	0.139771	0.121060	0.123971	0.266864	0.240508	0.107825	0.139771	0.121060	0.123971	0.266864	0.240508	0.107825	0.139771	0.121060	0.123971	0.266864	
10000	71.353907	2	0.131518	0.274735	0.127258	0.118684	0.237075	0.110730	0.131518	0.274735	0.127258	0.118684	0.237075	0.110730	0.131518	0.274735	0.127258	0.118684	0.237075	0.110730	0.243129	0.116589	0.139598	0.116245	0.127946	0.256492	0.243129	0.116589	0.139598	0.116245	0.127946	0.256492	0.243129	0.116589	0.139598	0.116245	0.127946	0.256492	
11000	71.353907	2	0.133405	0.258266	0.127957	0.118165	0.249763	0.112444	0.133405	0.258266	0.127957	0.118165	0.249763	0.112444	0.133405	0.258266	0.127957	0.118165	0.249763	0.112444	0.262835	0.115586	0.135908	0.115234	0.124169	0.246269	0.262835	0.115586	0.135908	0.115234	0.124169	0.246269	0.262835	0.115586	0.135908	0.115234	0.124169	0.246269	
12000	71.353907	2	0.127257	0.258186	0.130969	0.116204	0.259500	0.107885	0.127257	0.258186	0.130969	0.116204	0.259500	0.107885	0.127257	0.258186	0.130969	0.116204	0.259500	0.107885	0.251147	0.101310	0.139866	0.121709	0.139872	0.246096	0.251147	0.101310	0.139866	0.121709	0.139872	0.246096	0.251147	0.101310	0.139866	0.121709	0.139872	0.246096	
13000	71.353907	2	0.126579	0.258801	0.116834	0.126861	0.251713	0.119212	0.126579	0.258801	0.116834	0.126861	0.251713	0.119212	0.126579	0.258801	0.116834	0.126861	0.251713	0.119212	0.257346	0.112596	0.145289	0.107047	0.122487	0.255236	0.257346	0.112596	0.145289	0.107047	0.122487	0.255236	0.257346	0.112596	0.145289	0.107047	0.122487	0.255236	
14000	71.353907	2	0.125393	0.251683	0.130380	0.122403	0.253650	0.116491	0.125393	0.251683	0.130380	0.122403	0.253650	0.116491	0.125393	0.251683	0.130380	0.122403	0.253650	0.116491	0.265693	0.105222	0.136246	0.124128	0.121823	0.246888	0.265693	0.105222	0.136246	0.124128	0.121823	0.246888	0.265693	0.105222	0.136246	0.124128	0.121823	0.246888	
15000	71.353907	2	0.117595	0.261195	0.122662	0.126073	0.252733	0.119743	0.117595	0.261195	0.122662	0.126073	0.252733	0.119743	0.117595	0.261195	0.122662	0.126073	0.252733	0.119743	0.253059	0.119762	0.139676	0.109237	0.119401	0.258865	0.253059	0.119762	0.139676	0.109237	0.119401	0.258865	0.253059	0.119762	0.139676	0.109237	0.119401	0.258865	
