Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.134183	0.254092	0.138785	0.126975	0.228418	0.117547	0.134183	0.254092	0.138785	0.126975	0.228418	0.117547	0.134183	0.254092	0.138785	0.126975	0.228418	0.117547	0.224059	0.133826	0.127744	0.149107	0.128612	0.236651	0.224059	0.133826	0.127744	0.149107	0.128612	0.236651	0.224059	0.133826	0.127744	0.149107	0.128612	0.236651	
2000	71.353907	2	0.139308	0.237935	0.142048	0.120083	0.237735	0.122892	0.139308	0.237935	0.142048	0.120083	0.237735	0.122892	0.139308	0.237935	0.142048	0.120083	0.237735	0.122892	0.243601	0.124626	0.120518	0.128810	0.131157	0.251288	0.243601	0.124626	0.120518	0.128810	0.131157	0.251288	0.243601	0.124626	0.120518	0.128810	0.131157	0.251288	
3000	71.353907	2	0.139326	0.226646	0.136337	0.111086	0.265804	0.120801	0.139326	0.226646	0.136337	0.111086	0.265804	0.120801	0.139326	0.226646	0.136337	0.111086	0.265804	0.120801	0.237550	0.123411	0.119894	0.135215	0.133264	0.250665	0.237550	0.123411	0.119894	0.135215	0.133264	0.250665	0.237550	0.123411	0.119894	0.135215	0.133264	0.250665	
4000	71.353907	2	0.127134	0.240187	0.123110	0.138986	0.240398	0.130185	0.127134	0.240187	0.123110	0.138986	0.240398	0.130185	0.127134	0.240187	0.123110	0.138986	0.240398	0.130185	0.237017	0.138685	0.109570	0.136536	0.120775	0.257417	0.237017	0.138685	0.109570	0.136536	0.120775	0.257417	0.237017	0.138685	0.109570	0.136536	0.120775	0.257417	
5000	71.353907	2	0.114857	0.251798	0.139000	0.126237	0.246878	0.121230	0.114857	0.251798	0.139000	0.126237	0.246878	0.121230	0.114857	0.251798	0.139000	0.126237	0.246878	0.121230	0.248708	0.136760	0.113994	0.127323	0.123643	0.249572	0.248708	0.136760	0.113994	0.127323	0.123643	0.249572	0.248708	0.136760	0.113994	0.127323	0.123643	0.249572	
6000	71.353907	2	0.106086	0.245645	0.142630	0.124786	0.249708	0.131145	0.106086	0.245645	0.142630	0.124786	0.249708	0.131145	0.106086	0.245645	0.142630	0.124786	0.249708	0.131145	0.242346	0.134276	0.106965	0.127704	0.133506	0.255203	0.242346	0.134276	0.106965	0.127704	0.133506	0.255203	0.242346	0.134276	0.106965	0.127704	0.133506	0.255203	
7000	71.353907	2	0.111418	0.263692	0.130214	0.123993	0.238576	0.132107	0.111418	0.263692	0.130214	0.123993	0.238576	0.132107	0.111418	0.263692	0.130214	0.123993	0.238576	0.132107	0.244456	0.135737	0.107255	0.128387	0.122900	0.261265	0.244456	0.135737	0.107255	0.128387	0.122900	0.261265	0.244456	0.135737	0.107255	0.128387	0.122900	0.261265	
8000	71.353907	2	0.104703	0.251335	0.142455	0.129882	0.242924	0.128701	0.104703	0.251335	0.142455	0.129882	0.242924	0.128701	0.104703	0.251335	0.142455	0.129882	0.242924	0.128701	0.239223	0.125054	0.121345	0.137716	0.128992	0.247670	0.239223	0.125054	0.121345	0.137716	0.128992	0.247670	0.239223	0.125054	0.121345	0.137716	0.128992	0.247670	
9000	71.353907	2	0.123550	0.264445	0.140796	0.126954	0.219657	0.124599	0.123550	0.264445	0.140796	0.126954	0.219657	0.124599	0.123550	0.264445	0.140796	0.126954	0.219657	0.124599	0.231431	0.129456	0.119762	0.128602	0.134459	0.256291	0.231431	0.129456	0.119762	0.128602	0.134459	0.256291	0.231431	0.129456	0.119762	0.128602	0.134459	0.256291	
10000	71.353907	2	0.119590	0.243935	0.140002	0.129211	0.245861	0.121401	0.119590	0.243935	0.140002	0.129211	0.245861	0.121401	0.119590	0.243935	0.140002	0.129211	0.245861	0.121401	0.255201	0.135281	0.117082	0.125317	0.126383	0.240736	0.255201	0.135281	0.117082	0.125317	0.126383	0.240736	0.255201	0.135281	0.117082	0.125317	0.126383	0.240736	
11000	71.353907	2	0.122423	0.253446	0.137630	0.118672	0.241696	0.126133	0.122423	0.253446	0.137630	0.118672	0.241696	0.126133	0.122423	0.253446	0.137630	0.118672	0.241696	0.126133	0.262897	0.130642	0.110184	0.122067	0.126821	0.247389	0.262897	0.130642	0.110184	0.122067	0.126821	0.247389	0.262897	0.130642	0.110184	0.122067	0.126821	0.247389	
12000	71.353907	2	0.124619	0.243183	0.131644	0.123582	0.234623	0.142349	0.124619	0.243183	0.131644	0.123582	0.234623	0.142349	0.124619	0.243183	0.131644	0.123582	0.234623	0.142349	0.251462	0.135971	0.105836	0.132706	0.134529	0.239496	0.251462	0.135971	0.105836	0.132706	0.134529	0.239496	0.251462	0.135971	0.105836	0.132706	0.134529	0.239496	
13000	71.353907	2	0.128886	0.249688	0.141674	0.126860	0.229622	0.123270	0.128886	0.249688	0.141674	0.126860	0.229622	0.123270	0.128886	0.249688	0.141674	0.126860	0.229622	0.123270	0.245563	0.143056	0.104246	0.132629	0.129090	0.245416	0.245563	0.143056	0.104246	0.132629	0.129090	0.245416	0.245563	0.143056	0.104246	0.132629	0.129090	0.245416	
14000	71.353907	2	0.133335	0.240675	0.133347	0.125002	0.242161	0.125480	0.133335	0.240675	0.133347	0.125002	0.242161	0.125480	0.133335	0.240675	0.133347	0.125002	0.242161	0.125480	0.241604	0.143253	0.124136	0.124211	0.134448	0.232347	0.241604	0.143253	0.124136	0.124211	0.134448	0.232347	0.241604	0.143253	0.124136	0.124211	0.134448	0.232347	
15000	71.353907	2	0.119818	0.252428	0.133359	0.129904	0.241655	0.122837	0.119818	0.252428	0.133359	0.129904	0.241655	0.122837	0.119818	0.252428	0.133359	0.129904	0.241655	0.122837	0.258967	0.144516	0.103421	0.129939	0.130073	0.233085	0.258967	0.144516	0.103421	0.129939	0.130073	0.233085	0.258967	0.144516	0.103421	0.129939	0.130073	0.233085	
16000	71.353907	2	0.121931	0.239981	0.137771	0.124191	0.252546	0.123580	0.121931	0.239981	0.137771	0.124191	0.252546	0.123580	0.121931	0.239981	0.137771	0.124191	0.252546	0.123580	0.243686	0.132621	0.107615	0.128648	0.132957	0.254474	0.243686	0.132621	0.107615	0.128648	0.132957	0.254474	0.243686	0.132621	0.107615	0.128648	0.132957	0.254474	
17000	71.353907	2	0.123688	0.245400	0.131423	0.137202	0.237318	0.124969	0.123688	0.245400	0.131423	0.137202	0.237318	0.124969	0.123688	0.245400	0.131423	0.137202	0.237318	0.124969	0.240711	0.142366	0.105779	0.126857	0.138746	0.245542	0.240711	0.142366	0.105779	0.126857	0.138746	0.245542	0.240711	0.142366	0.105779	0.126857	0.138746	0.245542	
18000	71.353907	2	0.119060	0.244602	0.139354	0.114016	0.256265	0.126702	0.119060	0.244602	0.139354	0.114016	0.256265	0.126702	0.119060	0.244602	0.139354	0.114016	0.256265	0.126702	0.260658	0.125377	0.105975	0.133219	0.130727	0.244044	0.260658	0.125377	0.105975	0.133219	0.130727	0.244044	0.260658	0.125377	0.105975	0.133219	0.130727	0.244044	
19000	71.353907	2	0.118140	0.245689	0.135517	0.130241	0.243149	0.127265	0.118140	0.245689	0.135517	0.130241	0.243149	0.127265	0.118140	0.245689	0.135517	0.130241	0.243149	0.127265	0.233536	0.134537	0.124512	0.120892	0.128779	0.257745	0.233536	0.134537	0.124512	0.120892	0.128779	0.257745	0.233536	0.134537	0.124512	0.120892	0.128779	0.257745	
20000	71.353907	2	0.121934	0.243050	0.138974	0.133591	0.246591	0.115859	0.121934	0.243050	0.138974	0.133591	0.246591	0.115859	0.121934	0.243050	0.138974	0.133591	0.246591	0.115859	0.254960	0.141679	0.102934	0.130597	0.127201	0.242628	0.254960	0.141679	0.102934	0.130597	0.127201	0.242628	0.254960	0.141679	0.102934	0.130597	0.127201	0.242628	
21000	71.353907	2	0.127476	0.239539	0.135775	0.127465	0.251632	0.118114	0.127476	0.239539	0.135775	0.127465	0.251632	0.118114	0.127476	0.239539	0.135775	0.127465	0.251632	0.118114	0.259375	0.136123	0.115274	0.127281	0.126478	0.235468	0.259375	0.136123	0.115274	0.127281	0.126478	0.235468	0.259375	0.136123	0.115274	0.127281	0.126478	0.235468	
