Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.110226	0.253597	0.142639	0.130109	0.229412	0.134017	0.110226	0.253597	0.142639	0.130109	0.229412	0.134017	0.110226	0.253597	0.142639	0.130109	0.229412	0.134017	0.248025	0.100807	0.152127	0.114692	0.107021	0.277328	0.248025	0.100807	0.152127	0.114692	0.107021	0.277328	0.248025	0.100807	0.152127	0.114692	0.107021	0.277328	
2000	71.353907	2	0.126980	0.254996	0.126378	0.129631	0.235257	0.126757	0.126980	0.254996	0.126378	0.129631	0.235257	0.126757	0.126980	0.254996	0.126378	0.129631	0.235257	0.126757	0.255649	0.117391	0.132524	0.128285	0.115868	0.250285	0.255649	0.117391	0.132524	0.128285	0.115868	0.250285	0.255649	0.117391	0.132524	0.128285	0.115868	0.250285	
3000	71.353907	2	0.118034	0.252138	0.125446	0.139005	0.244468	0.120909	0.118034	0.252138	0.125446	0.139005	0.244468	0.120909	0.118034	0.252138	0.125446	0.139005	0.244468	0.120909	0.255686	0.111089	0.126384	0.133869	0.124392	0.248581	0.255686	0.111089	0.126384	0.133869	0.124392	0.248581	0.255686	0.111089	0.126384	0.133869	0.124392	0.248581	
4000	71.353907	2	0.121093	0.256898	0.127664	0.129402	0.240969	0.123973	0.121093	0.256898	0.127664	0.129402	0.240969	0.123973	0.121093	0.256898	0.127664	0.129402	0.240969	0.123973	0.260017	0.110071	0.147123	0.122800	0.127831	0.232159	0.260017	0.110071	0.147123	0.122800	0.127831	0.232159	0.260017	0.110071	0.147123	0.122800	0.127831	0.232159	
5000	71.353907	2	0.115791	0.258554	0.121420	0.135972	0.240464	0.127798	0.115791	0.258554	0.121420	0.135972	0.240464	0.127798	0.115791	0.258554	0.121420	0.135972	0.240464	0.127798	0.267042	0.119498	0.127090	0.123160	0.115831	0.247379	0.267042	0.119498	0.127090	0.123160	0.115831	0.247379	0.267042	0.119498	0.127090	0.123160	0.115831	0.247379	
6000	71.353907	2	0.127212	0.261520	0.125203	0.135429	0.233750	0.116885	0.127212	0.261520	0.125203	0.135429	0.233750	0.116885	0.127212	0.261520	0.125203	0.135429	0.233750	0.116885	0.263023	0.124152	0.133507	0.117351	0.126440	0.235527	0.263023	0.124152	0.133507	0.117351	0.126440	0.235527	0.263023	0.124152	0.133507	0.117351	0.126440	0.235527	
7000	71.353907	2	0.122095	0.255800	0.124701	0.132267	0.240020	0.125118	0.122095	0.255800	0.124701	0.132267	0.240020	0.125118	0.122095	0.255800	0.124701	0.132267	0.240020	0.125118	0.246406	0.118856	0.131292	0.119133	0.114712	0.269600	0.246406	0.118856	0.131292	0.119133	0.114712	0.269600	0.246406	0.118856	0.131292	0.119133	0.114712	0.269600	
8000	71.353907	2	0.126270	0.262714	0.128441	0.125468	0.225998	0.131107	0.126270	0.262714	0.128441	0.125468	0.225998	0.131107	0.126270	0.262714	0.128441	0.125468	0.225998	0.131107	0.270394	0.128423	0.125246	0.125057	0.115703	0.235177	0.270394	0.128423	0.125246	0.125057	0.115703	0.235177	0.270394	0.128423	0.125246	0.125057	0.115703	0.235177	
9000	71.353907	2	0.119182	0.261683	0.117831	0.134633	0.241459	0.125212	0.119182	0.261683	0.117831	0.134633	0.241459	0.125212	0.119182	0.261683	0.117831	0.134633	0.241459	0.125212	0.260173	0.117137	0.128880	0.128461	0.122874	0.242474	0.260173	0.117137	0.128880	0.128461	0.122874	0.242474	0.260173	0.117137	0.128880	0.128461	0.122874	0.242474	
10000	71.353907	2	0.119428	0.247279	0.129044	0.140852	0.245379	0.118018	0.119428	0.247279	0.129044	0.140852	0.245379	0.118018	0.119428	0.247279	0.129044	0.140852	0.245379	0.118018	0.279356	0.112731	0.131326	0.123386	0.120153	0.233048	0.279356	0.112731	0.131326	0.123386	0.120153	0.233048	0.279356	0.112731	0.131326	0.123386	0.120153	0.233048	
11000	71.353907	2	0.138172	0.260426	0.123538	0.130484	0.223127	0.124252	0.138172	0.260426	0.123538	0.130484	0.223127	0.124252	0.138172	0.260426	0.123538	0.130484	0.223127	0.124252	0.255071	0.126988	0.131449	0.125293	0.111204	0.249996	0.255071	0.126988	0.131449	0.125293	0.111204	0.249996	0.255071	0.126988	0.131449	0.125293	0.111204	0.249996	
12000	71.353907	2	0.124037	0.258674	0.124033	0.141663	0.230578	0.121016	0.124037	0.258674	0.124033	0.141663	0.230578	0.121016	0.124037	0.258674	0.124033	0.141663	0.230578	0.121016	0.250580	0.115484	0.123040	0.128755	0.125333	0.256808	0.250580	0.115484	0.123040	0.128755	0.125333	0.256808	0.250580	0.115484	0.123040	0.128755	0.125333	0.256808	
13000	71.353907	2	0.121177	0.256162	0.124915	0.136714	0.238439	0.122593	0.121177	0.256162	0.124915	0.136714	0.238439	0.122593	0.121177	0.256162	0.124915	0.136714	0.238439	0.122593	0.270754	0.122263	0.115817	0.127629	0.117965	0.245572	0.270754	0.122263	0.115817	0.127629	0.117965	0.245572	0.270754	0.122263	0.115817	0.127629	0.117965	0.245572	
14000	71.353907	2	0.123376	0.253999	0.120150	0.130071	0.241746	0.130657	0.123376	0.253999	0.120150	0.130071	0.241746	0.130657	0.123376	0.253999	0.120150	0.130071	0.241746	0.130657	0.267176	0.121475	0.123069	0.125621	0.119521	0.243139	0.267176	0.121475	0.123069	0.125621	0.119521	0.243139	0.267176	0.121475	0.123069	0.125621	0.119521	0.243139	
