Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.146382	0.235963	0.131691	0.112520	0.244007	0.129437	0.146382	0.235963	0.131691	0.112520	0.244007	0.129437	0.146382	0.235963	0.131691	0.112520	0.244007	0.129437	0.217154	0.129058	0.140583	0.114002	0.154666	0.244537	0.217154	0.129058	0.140583	0.114002	0.154666	0.244537	0.217154	0.129058	0.140583	0.114002	0.154666	0.244537	
2000	71.353907	2	0.132882	0.229687	0.128036	0.133351	0.250822	0.125222	0.132882	0.229687	0.128036	0.133351	0.250822	0.125222	0.132882	0.229687	0.128036	0.133351	0.250822	0.125222	0.236847	0.124378	0.134247	0.110120	0.138308	0.256100	0.236847	0.124378	0.134247	0.110120	0.138308	0.256100	0.236847	0.124378	0.134247	0.110120	0.138308	0.256100	
3000	71.353907	2	0.137057	0.244510	0.123344	0.129572	0.239060	0.126456	0.137057	0.244510	0.123344	0.129572	0.239060	0.126456	0.137057	0.244510	0.123344	0.129572	0.239060	0.126456	0.225748	0.128041	0.143953	0.109422	0.128080	0.264755	0.225748	0.128041	0.143953	0.109422	0.128080	0.264755	0.225748	0.128041	0.143953	0.109422	0.128080	0.264755	
4000	71.353907	2	0.133634	0.234920	0.124291	0.126662	0.251560	0.128932	0.133634	0.234920	0.124291	0.126662	0.251560	0.128932	0.133634	0.234920	0.124291	0.126662	0.251560	0.128932	0.231910	0.132985	0.138302	0.117330	0.131522	0.247952	0.231910	0.132985	0.138302	0.117330	0.131522	0.247952	0.231910	0.132985	0.138302	0.117330	0.131522	0.247952	
5000	71.353907	2	0.129335	0.248492	0.123121	0.127831	0.239962	0.131258	0.129335	0.248492	0.123121	0.127831	0.239962	0.131258	0.129335	0.248492	0.123121	0.127831	0.239962	0.131258	0.220951	0.127912	0.133091	0.117216	0.134673	0.266156	0.220951	0.127912	0.133091	0.117216	0.134673	0.266156	0.220951	0.127912	0.133091	0.117216	0.134673	0.266156	
6000	71.353907	2	0.127976	0.243049	0.126871	0.131281	0.255626	0.115197	0.127976	0.243049	0.126871	0.131281	0.255626	0.115197	0.127976	0.243049	0.126871	0.131281	0.255626	0.115197	0.246443	0.129807	0.133748	0.116022	0.130302	0.243679	0.246443	0.129807	0.133748	0.116022	0.130302	0.243679	0.246443	0.129807	0.133748	0.116022	0.130302	0.243679	
7000	71.353907	2	0.138068	0.257843	0.121960	0.122426	0.226400	0.133302	0.138068	0.257843	0.121960	0.122426	0.226400	0.133302	0.138068	0.257843	0.121960	0.122426	0.226400	0.133302	0.227029	0.142820	0.139535	0.115213	0.127388	0.248015	0.227029	0.142820	0.139535	0.115213	0.127388	0.248015	0.227029	0.142820	0.139535	0.115213	0.127388	0.248015	
8000	71.353907	2	0.142351	0.253359	0.129517	0.103575	0.243257	0.127941	0.142351	0.253359	0.129517	0.103575	0.243257	0.127941	0.142351	0.253359	0.129517	0.103575	0.243257	0.127941	0.249172	0.135309	0.126529	0.107854	0.139042	0.242095	0.249172	0.135309	0.126529	0.107854	0.139042	0.242095	0.249172	0.135309	0.126529	0.107854	0.139042	0.242095	
9000	71.353907	2	0.129416	0.249822	0.133043	0.120994	0.237683	0.129041	0.129416	0.249822	0.133043	0.120994	0.237683	0.129041	0.129416	0.249822	0.133043	0.120994	0.237683	0.129041	0.237754	0.146685	0.133819	0.104946	0.124135	0.252661	0.237754	0.146685	0.133819	0.104946	0.124135	0.252661	0.237754	0.146685	0.133819	0.104946	0.124135	0.252661	
10000	71.353907	2	0.126066	0.262215	0.130557	0.109031	0.250304	0.121827	0.126066	0.262215	0.130557	0.109031	0.250304	0.121827	0.126066	0.262215	0.130557	0.109031	0.250304	0.121827	0.231575	0.127650	0.137516	0.112265	0.138973	0.252021	0.231575	0.127650	0.137516	0.112265	0.138973	0.252021	0.231575	0.127650	0.137516	0.112265	0.138973	0.252021	
11000	71.353907	2	0.128073	0.250840	0.125359	0.122939	0.248684	0.124104	0.128073	0.250840	0.125359	0.122939	0.248684	0.124104	0.128073	0.250840	0.125359	0.122939	0.248684	0.124104	0.240205	0.128600	0.126381	0.121145	0.134212	0.249458	0.240205	0.128600	0.126381	0.121145	0.134212	0.249458	0.240205	0.128600	0.126381	0.121145	0.134212	0.249458	
12000	71.353907	2	0.135747	0.242960	0.130200	0.120198	0.242785	0.128111	0.135747	0.242960	0.130200	0.120198	0.242785	0.128111	0.135747	0.242960	0.130200	0.120198	0.242785	0.128111	0.245573	0.127919	0.132244	0.118828	0.135416	0.240020	0.245573	0.127919	0.132244	0.118828	0.135416	0.240020	0.245573	0.127919	0.132244	0.118828	0.135416	0.240020	
13000	71.353907	2	0.135325	0.257021	0.125597	0.132510	0.235913	0.113634	0.135325	0.257021	0.125597	0.132510	0.235913	0.113634	0.135325	0.257021	0.125597	0.132510	0.235913	0.113634	0.241524	0.124997	0.130484	0.109415	0.132743	0.260837	0.241524	0.124997	0.130484	0.109415	0.132743	0.260837	0.241524	0.124997	0.130484	0.109415	0.132743	0.260837	
