Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	71.353907	2	0.126480	0.265120	0.138190	0.104001	0.231226	0.134983	0.126480	0.265120	0.138190	0.104001	0.231226	0.134983	0.126480	0.265120	0.138190	0.104001	0.231226	0.134983	0.253748	0.118829	0.114373	0.129375	0.136300	0.247376	0.253748	0.118829	0.114373	0.129375	0.136300	0.247376	0.253748	0.118829	0.114373	0.129375	0.136300	0.247376	
2000	71.353907	2	0.132932	0.241521	0.136448	0.118044	0.239086	0.131969	0.132932	0.241521	0.136448	0.118044	0.239086	0.131969	0.132932	0.241521	0.136448	0.118044	0.239086	0.131969	0.235970	0.127623	0.127111	0.130479	0.123690	0.255127	0.235970	0.127623	0.127111	0.130479	0.123690	0.255127	0.235970	0.127623	0.127111	0.130479	0.123690	0.255127	
3000	71.353907	2	0.133174	0.241199	0.130685	0.118731	0.245678	0.130533	0.133174	0.241199	0.130685	0.118731	0.245678	0.130533	0.133174	0.241199	0.130685	0.118731	0.245678	0.130533	0.259712	0.126533	0.129086	0.128307	0.131948	0.224414	0.259712	0.126533	0.129086	0.128307	0.131948	0.224414	0.259712	0.126533	0.129086	0.128307	0.131948	0.224414	
4000	71.353907	2	0.130156	0.253011	0.131861	0.113193	0.242282	0.129497	0.130156	0.253011	0.131861	0.113193	0.242282	0.129497	0.130156	0.253011	0.131861	0.113193	0.242282	0.129497	0.266518	0.117277	0.118058	0.133832	0.128930	0.235384	0.266518	0.117277	0.118058	0.133832	0.128930	0.235384	0.266518	0.117277	0.118058	0.133832	0.128930	0.235384	
5000	71.353907	2	0.123488	0.239223	0.122945	0.134737	0.255888	0.123719	0.123488	0.239223	0.122945	0.134737	0.255888	0.123719	0.123488	0.239223	0.122945	0.134737	0.255888	0.123719	0.246645	0.113256	0.112805	0.125738	0.133792	0.267763	0.246645	0.113256	0.112805	0.125738	0.133792	0.267763	0.246645	0.113256	0.112805	0.125738	0.133792	0.267763	
6000	71.353907	2	0.132956	0.249314	0.125208	0.117990	0.253529	0.121002	0.132956	0.249314	0.125208	0.117990	0.253529	0.121002	0.132956	0.249314	0.125208	0.117990	0.253529	0.121002	0.254300	0.105151	0.118057	0.127339	0.140279	0.254874	0.254300	0.105151	0.118057	0.127339	0.140279	0.254874	0.254300	0.105151	0.118057	0.127339	0.140279	0.254874	
7000	71.353907	2	0.138313	0.251403	0.130766	0.113309	0.243306	0.122903	0.138313	0.251403	0.130766	0.113309	0.243306	0.122903	0.138313	0.251403	0.130766	0.113309	0.243306	0.122903	0.259857	0.121962	0.118153	0.128216	0.129284	0.242527	0.259857	0.121962	0.118153	0.128216	0.129284	0.242527	0.259857	0.121962	0.118153	0.128216	0.129284	0.242527	
8000	71.353907	2	0.129238	0.241476	0.128563	0.124910	0.248227	0.127587	0.129238	0.241476	0.128563	0.124910	0.248227	0.127587	0.129238	0.241476	0.128563	0.124910	0.248227	0.127587	0.245935	0.122079	0.111811	0.135114	0.133843	0.251219	0.245935	0.122079	0.111811	0.135114	0.133843	0.251219	0.245935	0.122079	0.111811	0.135114	0.133843	0.251219	
9000	71.353907	2	0.119137	0.246091	0.128193	0.118246	0.254844	0.133490	0.119137	0.246091	0.128193	0.118246	0.254844	0.133490	0.119137	0.246091	0.128193	0.118246	0.254844	0.133490	0.247578	0.131875	0.122648	0.127321	0.119780	0.250798	0.247578	0.131875	0.122648	0.127321	0.119780	0.250798	0.247578	0.131875	0.122648	0.127321	0.119780	0.250798	
10000	71.353907	2	0.123905	0.258793	0.129343	0.124110	0.245382	0.118467	0.123905	0.258793	0.129343	0.124110	0.245382	0.118467	0.123905	0.258793	0.129343	0.124110	0.245382	0.118467	0.244281	0.126008	0.124847	0.128252	0.118282	0.258330	0.244281	0.126008	0.124847	0.128252	0.118282	0.258330	0.244281	0.126008	0.124847	0.128252	0.118282	0.258330	
11000	71.353907	2	0.124053	0.262611	0.127337	0.114520	0.245005	0.126474	0.124053	0.262611	0.127337	0.114520	0.245005	0.126474	0.124053	0.262611	0.127337	0.114520	0.245005	0.126474	0.252717	0.122474	0.114479	0.136587	0.131097	0.242646	0.252717	0.122474	0.114479	0.136587	0.131097	0.242646	0.252717	0.122474	0.114479	0.136587	0.131097	0.242646	
12000	71.353907	2	0.123855	0.255570	0.126540	0.122852	0.230133	0.141050	0.123855	0.255570	0.126540	0.122852	0.230133	0.141050	0.123855	0.255570	0.126540	0.122852	0.230133	0.141050	0.244192	0.128440	0.116942	0.129702	0.129674	0.251049	0.244192	0.128440	0.116942	0.129702	0.129674	0.251049	0.244192	0.128440	0.116942	0.129702	0.129674	0.251049	
13000	71.353907	2	0.127156	0.255800	0.132047	0.104424	0.243692	0.136880	0.127156	0.255800	0.132047	0.104424	0.243692	0.136880	0.127156	0.255800	0.132047	0.104424	0.243692	0.136880	0.250455	0.125860	0.114873	0.129831	0.125610	0.253370	0.250455	0.125860	0.114873	0.129831	0.125610	0.253370	0.250455	0.125860	0.114873	0.129831	0.125610	0.253370	
14000	71.353907	2	0.122130	0.255764	0.126086	0.116577	0.248281	0.131161	0.122130	0.255764	0.126086	0.116577	0.248281	0.131161	0.122130	0.255764	0.126086	0.116577	0.248281	0.131161	0.250355	0.128130	0.126484	0.120425	0.120654	0.253952	0.250355	0.128130	0.126484	0.120425	0.120654	0.253952	0.250355	0.128130	0.126484	0.120425	0.120654	0.253952	
15000	71.353907	2	0.131181	0.245652	0.130453	0.121479	0.245168	0.126067	0.131181	0.245652	0.130453	0.121479	0.245168	0.126067	0.131181	0.245652	0.130453	0.121479	0.245168	0.126067	0.247604	0.129102	0.108068	0.135728	0.128914	0.250584	0.247604	0.129102	0.108068	0.135728	0.128914	0.250584	0.247604	0.129102	0.108068	0.135728	0.128914	0.250584	
16000	71.353907	2	0.125071	0.252767	0.129065	0.118103	0.247364	0.127630	0.125071	0.252767	0.129065	0.118103	0.247364	0.127630	0.125071	0.252767	0.129065	0.118103	0.247364	0.127630	0.248634	0.123226	0.127659	0.128759	0.123169	0.248553	0.248634	0.123226	0.127659	0.128759	0.123169	0.248553	0.248634	0.123226	0.127659	0.128759	0.123169	0.248553	
17000	71.353907	2	0.126863	0.241299	0.137216	0.122010	0.242754	0.129857	0.126863	0.241299	0.137216	0.122010	0.242754	0.129857	0.126863	0.241299	0.137216	0.122010	0.242754	0.129857	0.260170	0.147290	0.134404	0.094967	0.121607	0.241562	0.260170	0.147290	0.134404	0.094967	0.121607	0.241562	0.260170	0.147290	0.134404	0.094967	0.121607	0.241562	
18000	71.353907	2	0.119321	0.251233	0.124245	0.124249	0.248538	0.132414	0.119321	0.251233	0.124245	0.124249	0.248538	0.132414	0.119321	0.251233	0.124245	0.124249	0.248538	0.132414	0.235066	0.120268	0.112847	0.143157	0.139331	0.249332	0.235066	0.120268	0.112847	0.143157	0.139331	0.249332	0.235066	0.120268	0.112847	0.143157	0.139331	0.249332	
19000	71.353907	3	0.124283	0.251738	0.121376	0.115587	0.257461	0.129554	0.127684	0.149765	0.159194	0.149775	0.203439	0.210143	0.124283	0.251738	0.121376	0.115587	0.257461	0.129554	0.249078	0.110333	0.114774	0.130529	0.126738	0.268548	0.249078	0.110333	0.114774	0.130529	0.126738	0.268548	0.249078	0.110333	0.114774	0.130529	0.126738	0.268548	
