Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	71.353907	3	9.084106	7.501070	17.918885	7.501070	7.501070	17.918885	
2000	71.353907	4	8.117031	7.531159	18.396355	7.531159	8.846497	18.396355	
3000	71.353907	4	9.298051	6.989184	17.936890	6.989184	8.655373	17.936890	
4000	71.353907	4	8.791379	7.149702	18.290015	7.149702	11.222523	18.290015	
5000	71.353907	4	8.290163	8.290163	18.118468	7.817443	10.248300	18.118468	
6000	71.353907	4	8.385701	6.572087	16.892730	6.572087	10.481798	16.892730	
7000	71.353907	4	8.560014	6.283629	16.650137	6.283629	10.681948	16.650137	
8000	71.353907	4	8.443165	7.601815	17.768799	7.601815	11.497573	17.768799	
9000	71.353907	4	8.718122	8.180174	17.636527	8.180174	11.597440	17.636527	
10000	71.353907	4	7.896172	8.417568	16.241288	7.896172	10.280195	16.241288	
11000	71.353907	3	6.845413	6.845413	16.777923	6.845413	10.153602	16.777923	
12000	71.353907	4	8.172195	7.554521	16.914004	7.554521	10.251438	16.914004	
13000	71.353907	4	8.066348	8.118946	16.579982	8.066348	10.670003	16.579982	
14000	71.353907	4	7.384684	9.154923	16.969809	7.384684	10.504149	16.969809	
15000	71.353907	4	8.219504	8.255883	16.274783	8.219504	11.573559	16.274783	
16000	71.353907	3	7.738296	7.738296	17.500804	7.738296	10.657309	17.500804	
17000	71.353907	4	7.724250	8.976537	15.979484	7.724250	10.430589	15.979484	
18000	71.353907	4	7.950058	8.898646	17.066219	7.950058	10.857413	17.066219	
19000	71.353907	4	7.686400	9.029693	16.647267	7.686400	10.332258	16.647267	
20000	71.353907	5	8.414127	9.250586	16.652924	7.459319	10.003059	16.652924	
21000	71.353907	4	8.468571	7.681887	16.265319	7.681887	10.616660	16.265319	
22000	71.353907	5	8.863010	8.278157	16.304177	8.328261	9.996522	16.304177	
23000	71.353907	5	8.256234	9.495967	16.152866	7.502384	10.433545	16.152866	
24000	71.353907	3	7.334686	7.334686	16.120050	7.334686	10.707242	16.120050	
25000	71.353907	4	7.726022	8.835461	15.994764	7.726022	10.970555	15.994764	
26000	71.353907	4	8.438688	7.617931	15.712979	7.617931	10.756183	15.712979	
27000	71.353907	4	7.744208	7.610518	16.314321	7.610518	10.360020	16.314321	
28000	71.353907	4	8.019539	7.382783	16.542775	7.382783	11.446501	16.542775	
29000	71.353907	4	7.496844	8.704682	17.287749	7.496844	10.400325	17.287749	
30000	71.353907	4	8.202100	7.606160	16.656961	7.606160	10.510282	16.656961	
31000	71.353907	3	7.855980	7.855980	16.716035	7.855980	10.349612	16.716035	
32000	71.353907	4	6.349060	8.161444	15.697980	6.349060	10.418537	15.697980	
33000	71.353907	4	8.400931	7.529272	16.436025	7.529272	11.422869	16.436025	
34000	71.353907	4	7.209004	9.016323	15.704444	7.209004	10.249544	15.704444	
35000	71.353907	4	7.421424	9.443025	16.412561	7.421424	11.300397	16.412561	
36000	71.353907	3	6.466579	6.466579	15.587564	6.466579	9.599112	15.587564	
37000	71.353907	4	8.241540	8.173564	15.072760	8.173564	10.386739	15.072760	
38000	71.353907	4	7.922908	8.393383	15.783812	7.922908	10.149457	15.783812	
39000	71.353907	3	7.352573	7.352573	15.053480	7.352573	9.689687	15.053480	
40000	71.353907	5	8.160766	8.495416	15.636174	7.914110	9.762900	15.636174	
41000	71.353907	5	8.092209	8.742629	15.758746	7.767629	9.811495	15.758746	
42000	71.353907	4	6.974331	7.613251	15.666585	6.974331	9.946224	15.666585	
43000	71.353907	5	8.096990	8.696041	15.529093	7.883820	10.833841	15.529093	
44000	71.353907	3	7.350400	7.350400	15.459174	7.350400	10.357191	15.459174	
45000	71.353907	4	7.908484	7.073545	15.474755	7.073545	9.710197	15.474755	
46000	71.353907	3	7.620230	7.620230	15.338438	7.620230	9.386401	15.338438	
47000	71.353907	3	8.448161	8.448161	15.013926	8.448161	10.156861	15.013926	
48000	71.353907	4	6.614024	9.081752	15.242723	6.614024	9.317975	15.242723	
49000	71.353907	5	7.501540	7.979831	15.329109	7.532160	10.620933	15.329109	
50000	71.353907	3	7.100923	7.100923	15.663686	7.100923	9.885756	15.663686	
51000	71.353907	4	6.289953	8.631036	15.081439	6.289953	10.026936	15.081439	
52000	71.353907	3	6.859020	6.859020	15.017044	6.859020	9.457675	15.017044	
53000	71.353907	3	6.927615	6.927615	14.656889	6.927615	9.638919	14.656889	
54000	71.353907	4	7.682415	7.953840	14.989507	7.682415	9.193646	14.989507	
55000	71.353907	4	6.078124	8.635052	14.334655	6.078124	9.908207	14.334655	
56000	71.353907	4	7.643598	7.749756	15.134763	7.749756	10.359577	15.134763	
57000	71.353907	4	7.358386	7.996694	14.363630	7.358386	9.315842	14.363630	
58000	71.353907	4	6.141333	8.323195	14.528029	6.141333	9.363594	14.528029	
59000	71.353907	4	6.188678	7.832474	15.370139	6.188678	8.806291	15.370139	
60000	71.353907	3	7.336529	7.336529	14.938888	7.336529	9.407491	14.938888	
61000	71.353907	4	6.604785	8.404728	14.299179	6.604785	10.124732	14.299179	
62000	71.353907	4	7.659511	8.543369	15.430498	7.659511	10.003151	15.430498	
63000	71.353907	4	7.540605	7.340818	15.164234	7.340818	9.366881	15.164234	
64000	71.353907	3	6.686746	6.686746	14.468529	6.686746	9.971653	14.468529	
65000	71.353907	3	7.609098	7.609098	14.566216	7.609098	9.728937	14.566216	
66000	71.353907	4	6.172607	8.122406	14.545755	6.172607	9.117156	14.545755	
67000	71.353907	4	7.903066	8.210954	15.308609	7.903066	9.649285	15.308609	
68000	71.353907	3	6.933543	6.933543	14.805809	6.933543	9.982735	14.805809	
69000	71.353907	4	7.088377	8.512818	15.534363	7.088377	10.039824	15.534363	
70000	71.353907	3	6.970653	6.970653	15.152591	6.970653	10.021081	15.152591	
71000	71.353907	4	6.779995	7.599605	14.793581	6.779995	10.636034	14.793581	
72000	71.353907	4	6.035807	7.749445	15.113051	6.035807	9.725979	15.113051	
73000	71.353907	4	6.202286	7.669608	14.290786	6.202286	9.314372	14.290786	
74000	71.353907	3	6.880376	6.880376	15.248117	6.880376	9.591612	15.248117	
75000	71.353907	4	6.604069	8.429865	15.076623	6.604069	9.116092	15.076623	
76000	71.353907	4	6.145784	8.878441	14.746837	6.145784	10.518897	14.746837	
77000	71.353907	3	6.331506	6.331506	14.594606	6.331506	10.382533	14.594606	
78000	71.353907	4	6.454975	7.960978	14.697207	6.454975	8.748394	14.697207	
79000	71.353907	4	6.059282	7.767899	14.850334	6.059282	9.188450	14.850334	
80000	71.353907	4	6.083519	9.274449	14.935539	6.083519	9.506243	14.935539	
81000	71.353907	3	6.472890	6.472890	14.517024	6.472890	10.267829	14.517024	
82000	71.353907	3	6.949617	6.949617	14.820263	6.949617	9.526999	14.820263	
83000	71.353907	3	7.188438	7.188438	14.900537	7.188438	9.975100	14.900537	
84000	71.353907	4	6.410820	7.539794	14.861259	6.410820	9.185593	14.861259	
85000	71.353907	4	6.254209	9.025850	15.308707	6.254209	9.629991	15.308707	
86000	71.353907	3	6.567864	6.567864	15.283470	6.567864	9.422507	15.283470	
87000	71.353907	4	8.298884	7.577231	15.455351	7.577231	9.491527	15.455351	
88000	71.353907	4	7.241576	8.349955	14.949088	7.241576	9.159307	14.949088	
