Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	71.353907	5	9.890557	10.116101	21.730766	8.955062	10.637565	21.730766	
2000	71.353907	5	12.393130	11.133327	22.745163	8.569444	10.587122	22.745163	
3000	71.353907	5	11.215326	10.110438	20.792333	7.579510	10.298418	20.792333	
4000	71.353907	5	10.640358	11.395078	21.107576	9.035147	10.838487	21.107576	
5000	71.353907	5	11.134140	10.592421	20.233944	7.740768	11.637485	20.233944	
6000	71.353907	5	12.477531	11.232060	19.842529	8.473280	9.733816	19.842529	
7000	71.353907	5	10.474181	10.814955	19.966664	8.912360	10.736241	19.966664	
8000	71.353907	5	10.783061	10.453643	20.012206	7.804164	9.730258	20.012206	
9000	71.353907	5	10.404253	10.849638	20.329073	8.693351	10.455065	20.329073	
10000	71.353907	5	10.645677	10.461583	20.429277	9.043363	10.835054	20.429277	
11000	71.353907	5	10.600799	10.105855	19.619581	8.315645	11.413091	19.619581	
12000	71.353907	5	10.758216	10.835701	19.625463	8.859525	11.249699	19.625463	
13000	71.353907	5	10.885066	9.951286	19.787006	9.653098	10.193323	19.787006	
14000	71.353907	5	10.718428	10.767365	19.910062	7.644610	10.133511	19.910062	
15000	71.353907	5	11.511175	10.561202	19.162741	8.630631	11.727520	19.162741	
16000	71.353907	5	11.512361	10.357759	20.220077	8.913077	9.596111	20.220077	
17000	71.353907	5	10.696853	10.219003	20.127657	8.004280	10.674964	20.127657	
18000	71.353907	5	10.395329	10.776252	20.087634	8.220031	10.638797	20.087634	
19000	71.353907	5	11.693314	10.173516	20.623279	9.236099	10.235500	20.623279	
20000	71.353907	5	11.899133	11.100074	20.298773	7.719548	10.596099	20.298773	
21000	71.353907	4	10.833723	11.461578	19.937600	8.617109	10.833723	19.937600	
22000	71.353907	4	10.436208	10.513973	20.649960	9.014314	10.513973	20.649960	
23000	71.353907	5	10.917453	11.169905	20.142439	7.189662	10.461073	20.142439	
24000	71.353907	5	11.011933	10.842495	20.290663	7.882071	10.427175	20.290663	
25000	71.353907	5	11.019215	11.325811	19.927359	8.079232	10.133390	19.927359	
26000	71.353907	5	11.512806	9.972039	19.230899	8.411628	10.601507	19.230899	
27000	71.353907	5	11.836494	11.625505	20.209705	8.644155	10.279398	20.209705	
28000	71.353907	5	11.171637	10.724031	19.364187	7.462159	10.621303	19.364187	
29000	71.353907	5	11.466552	10.798561	19.318375	8.874058	10.995077	19.318375	
30000	71.353907	5	10.342788	9.805776	20.077188	8.077763	10.610435	20.077188	
31000	71.353907	4	11.163431	11.501786	19.689152	7.457404	11.163431	19.689152	
32000	71.353907	4	11.056229	11.056229	20.936829	8.344168	10.309126	20.936829	
33000	71.353907	5	10.647174	10.724689	20.248086	8.878306	11.122179	20.248086	
34000	71.353907	4	10.887417	10.861877	19.877147	9.247881	10.887417	19.877147	
35000	71.353907	5	11.380380	11.472112	19.484433	8.037635	10.337968	19.484433	
36000	71.353907	4	11.508269	10.054151	20.097215	9.025484	11.508269	20.097215	
37000	71.353907	4	12.120109	10.629644	19.432304	8.406656	10.629644	19.432304	
38000	71.353907	5	11.528386	10.113073	19.718284	8.340941	10.753326	19.718284	
39000	71.353907	5	11.554795	9.068627	19.677895	7.642937	9.797583	19.677895	
40000	71.353907	4	10.856379	10.607612	20.137681	7.461786	10.607612	20.137681	
41000	71.353907	5	10.874008	9.928242	18.356741	8.332937	11.037446	18.356741	
42000	71.353907	4	10.749227	10.749227	19.671610	8.597874	10.415773	19.671610	
43000	71.353907	4	11.298081	10.082151	19.250932	8.327800	10.082151	19.250932	
44000	71.353907	5	11.611003	10.321378	19.606322	8.297348	11.099376	19.606322	
45000	71.353907	5	10.557434	10.529522	19.340276	7.791622	9.858015	19.340276	
46000	71.353907	5	10.755295	10.591508	19.086413	8.409051	10.612816	19.086413	
47000	71.353907	4	9.886774	10.926974	19.056150	8.186160	10.926974	19.056150	
48000	71.353907	5	11.316600	11.155892	19.406387	9.007360	10.552603	19.406387	
49000	71.353907	4	10.644921	10.952737	18.669741	7.909533	10.644921	18.669741	
50000	71.353907	5	11.198599	10.652654	19.756516	7.272617	10.564954	19.756516	
51000	71.353907	5	10.728706	10.749549	19.313102	7.812080	10.854558	19.313102	
52000	71.353907	4	11.160016	9.769228	19.581592	8.496152	11.160016	19.581592	
53000	71.353907	5	10.735309	10.520900	18.397197	9.121745	10.322401	18.397197	
54000	71.353907	5	11.327271	11.110062	19.688792	8.971009	11.306901	19.688792	
55000	71.353907	4	11.460804	10.695831	19.372688	9.009807	11.460804	19.372688	
56000	71.353907	5	11.175622	11.161236	19.898938	8.423967	12.357165	19.898938	
57000	71.353907	5	11.157969	10.738168	19.076570	7.715242	11.070906	19.076570	
58000	71.353907	5	10.744849	10.643341	19.461439	7.518739	11.209389	19.461439	
59000	71.353907	5	11.310296	10.583320	18.650488	9.246210	11.807583	18.650488	
60000	71.353907	5	10.152369	10.089290	19.319996	8.703933	10.664857	19.319996	
61000	71.353907	4	10.557178	10.710547	19.862556	7.922763	10.557178	19.862556	
