Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	71.353907	5	10.272977	10.291030	20.530993	7.908704	9.718460	20.530993	
2000	71.353907	5	12.521981	9.909035	20.908318	8.386887	11.673976	20.908318	
3000	71.353907	5	9.793399	9.137230	19.626853	8.027167	9.771940	19.626853	
4000	71.353907	5	11.375293	8.761537	19.650937	8.787872	11.637257	19.650937	
5000	71.353907	4	10.444784	8.721517	20.840220	8.721517	10.931149	20.840220	
6000	71.353907	5	11.093004	8.506909	18.904415	8.855012	11.202568	18.904415	
7000	71.353907	5	10.261292	9.162339	17.860033	9.066326	12.654104	17.860033	
8000	71.353907	5	11.145614	10.315234	16.826201	9.113318	11.558994	16.826201	
9000	71.353907	5	10.405883	9.644212	17.117025	8.590353	11.372065	17.117025	
10000	71.353907	4	10.118355	8.078485	16.259724	8.078485	10.845209	16.259724	
11000	71.353907	5	10.030066	8.565485	17.201910	7.373227	10.549537	17.201910	
12000	71.353907	4	9.509126	8.917210	16.601721	8.917210	11.093579	16.601721	
13000	71.353907	5	10.187515	9.152536	16.759197	9.165131	10.015810	16.759197	
14000	71.353907	5	9.719042	8.907516	16.145087	7.214153	10.921097	16.145087	
15000	71.353907	4	9.168036	7.825866	15.359329	7.825866	11.334299	15.359329	
16000	71.353907	4	9.821397	7.891778	16.118941	7.891778	10.705709	16.118941	
17000	71.353907	5	8.489350	8.571537	15.345333	7.595713	10.661832	15.345333	
18000	71.353907	5	8.557766	8.592050	15.581512	7.491871	10.192044	15.581512	
19000	71.353907	5	9.649567	8.680636	15.512581	7.975539	10.317161	15.512581	
20000	71.353907	5	9.372313	8.411411	14.708331	7.338578	10.208129	14.708331	
21000	71.353907	3	7.737716	7.737716	15.737247	7.737716	9.469719	15.737247	
22000	71.353907	4	8.852887	8.414396	15.367247	8.414396	10.298847	15.367247	
23000	71.353907	5	9.209158	8.362638	15.091093	7.940189	9.552861	15.091093	
24000	71.353907	4	9.633018	7.979557	15.257064	7.979557	8.734482	15.257064	
25000	71.353907	5	8.974795	8.857748	15.686653	8.167446	9.619850	15.686653	
