Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	71.353907	4	10.262885	8.139242	20.912814	8.139242	11.198342	20.912814	
2000	71.353907	4	10.249306	8.906807	19.378957	7.952257	19.378957	19.378957	
3000	71.353907	4	10.865193	10.043777	20.933790	7.657569	10.865193	20.933790	
4000	71.353907	4	9.511164	9.737814	19.207902	9.737814	11.647844	19.207902	
5000	71.353907	5	10.492275	9.445038	20.479097	7.923101	11.952412	20.479097	
6000	71.353907	5	11.561963	10.845527	21.309794	9.038665	11.968515	21.309794	
7000	71.353907	3	10.372545	10.372545	20.402957	8.068923	20.402957	20.402957	
8000	71.353907	5	10.113382	9.599507	22.765297	9.326136	10.483981	22.765297	
9000	71.353907	5	10.978500	9.435744	20.840260	8.118278	11.836586	20.840260	
10000	71.353907	4	10.648126	10.648126	20.600567	8.466236	10.871934	20.600567	
11000	71.353907	4	10.906160	10.557956	19.239273	8.247816	19.239273	19.239273	
12000	71.353907	5	10.608205	10.325389	20.108801	9.227838	11.497003	20.108801	
13000	71.353907	5	10.233103	10.941167	20.431289	8.614037	11.630775	20.431289	
14000	71.353907	4	10.447658	10.120093	20.961499	8.992857	20.961499	20.961499	
15000	71.353907	4	12.635092	10.384219	20.344336	9.226014	12.635092	20.344336	
16000	71.353907	4	11.745055	11.448131	21.099381	7.691416	11.745055	21.099381	
17000	71.353907	5	10.435444	9.864698	21.214950	7.818480	10.089475	21.214950	
18000	71.353907	5	10.911060	10.200686	19.650628	8.125514	11.916974	19.650628	
19000	71.353907	4	11.877280	11.001406	19.966926	8.285809	11.877280	19.966926	
20000	71.353907	5	10.893827	10.677292	20.781517	7.339900	11.278672	20.781517	
21000	71.353907	5	10.343892	11.122486	19.436352	9.226854	11.743579	19.436352	
22000	71.353907	5	10.641742	9.689909	20.496069	7.681225	10.890598	20.496069	
23000	71.353907	4	10.554162	10.825211	20.128690	8.847608	10.825211	20.128690	
24000	71.353907	5	11.262617	9.550412	20.480781	8.197590	11.354946	20.480781	
25000	71.353907	4	10.469156	11.565747	19.797345	8.492477	11.565747	19.797345	
26000	71.353907	4	10.747531	8.815651	19.296676	8.815651	10.399882	19.296676	
27000	71.353907	5	10.491809	9.903570	19.604304	9.311398	9.669687	19.604304	
28000	71.353907	4	10.357687	9.323254	18.520424	9.323254	11.713785	18.520424	
29000	71.353907	5	10.059543	9.674993	19.242984	9.227840	10.103863	19.242984	
30000	71.353907	5	9.977355	9.751239	18.928827	8.423718	12.188965	18.928827	
31000	71.353907	4	10.133260	8.767877	19.607301	8.767877	10.944934	19.607301	
32000	71.353907	5	10.120385	9.665984	18.070565	8.474537	11.219553	18.070565	
33000	71.353907	5	9.372016	10.232398	18.748682	8.779667	10.905961	18.748682	
34000	71.353907	4	10.114848	10.305921	19.399340	8.542856	10.305921	19.399340	
35000	71.353907	5	9.808105	9.778510	18.865723	8.901100	11.282243	18.865723	
36000	71.353907	5	9.148207	10.637927	18.173018	7.408271	10.183969	18.173018	
37000	71.353907	5	9.107817	9.137589	17.176183	7.669986	10.922575	17.176183	
38000	71.353907	4	8.840752	8.840752	18.088772	8.367848	11.156549	18.088772	
39000	71.353907	5	8.952496	9.042739	19.066421	7.740337	10.206711	19.066421	
40000	71.353907	5	9.453295	9.370148	18.068343	7.837910	9.871333	18.068343	
41000	71.353907	5	9.829780	9.830284	18.365898	8.059980	11.229888	18.365898	
42000	71.353907	5	9.309182	9.614420	16.854214	7.732277	9.976475	16.854214	
43000	71.353907	4	8.322615	9.069450	19.165583	8.322615	9.618252	19.165583	
44000	71.353907	5	9.244744	9.340591	17.987638	8.356246	10.134406	17.987638	
45000	71.353907	4	8.751240	9.519279	17.086416	8.751240	10.745831	17.086416	
46000	71.353907	4	8.889922	9.754864	17.733964	8.889922	10.591715	17.733964	
47000	71.353907	5	8.907408	9.722059	17.122906	7.977575	10.343156	17.122906	
48000	71.353907	4	8.380894	9.838671	16.928281	8.380894	9.984144	16.928281	
49000	71.353907	5	9.912720	9.059674	18.596003	7.889010	11.046154	18.596003	
50000	71.353907	5	10.637981	9.742617	17.113008	8.179776	10.358672	17.113008	
51000	71.353907	4	8.965237	8.965237	16.863680	8.723104	10.109205	16.863680	
52000	71.353907	5	8.463602	8.885935	17.697093	7.623221	10.055428	17.697093	
53000	71.353907	5	10.412541	9.536814	16.475201	8.052675	11.286699	16.475201	
54000	71.353907	5	9.449807	9.483434	18.300390	8.216656	10.427009	18.300390	
55000	71.353907	4	9.850243	9.225219	17.379750	8.299817	9.850243	17.379750	
56000	71.353907	5	9.898829	9.744164	16.845159	7.903255	9.867634	16.845159	
57000	71.353907	5	9.720478	9.065768	16.561346	7.496346	9.991170	16.561346	
58000	71.353907	5	11.253341	8.640206	17.047757	7.515821	9.058971	17.047757	
59000	71.353907	5	9.873534	8.961892	18.238239	8.798172	9.989275	18.238239	
60000	71.353907	4	9.375231	8.890944	18.277516	8.890944	11.055125	18.277516	
61000	71.353907	5	11.537127	8.622857	17.641214	8.323534	11.048019	17.641214	
62000	71.353907	4	9.603165	8.176940	16.860144	8.176940	10.676111	16.860144	
63000	71.353907	4	8.089078	9.053409	18.562230	8.089078	9.805745	18.562230	
64000	71.353907	5	10.551133	9.779482	16.850622	7.052238	10.626457	16.850622	
65000	71.353907	5	9.774181	10.074168	16.056569	9.299428	10.335036	16.056569	
66000	71.353907	5	10.778821	9.196553	16.212870	7.688405	11.874434	16.212870	
67000	71.353907	5	9.506130	9.045537	16.450343	8.672194	10.390919	16.450343	
68000	71.353907	5	10.343372	8.829434	16.478088	7.215059	10.651397	16.478088	
69000	71.353907	4	9.634322	9.629945	16.981365	8.753938	9.634322	16.981365	
70000	71.353907	4	9.507855	8.506707	17.089517	8.506707	9.918928	17.089517	
71000	71.353907	5	9.289909	9.299017	17.130592	8.410498	10.364042	17.130592	
72000	71.353907	4	10.072867	8.203206	16.726186	8.203206	10.217871	16.726186	
73000	71.353907	5	8.998528	9.690452	17.454639	7.452126	11.829226	17.454639	
74000	71.353907	5	8.617543	9.586105	17.067110	7.811707	10.134973	17.067110	
75000	71.353907	5	8.983929	9.547720	17.239349	7.784223	11.030396	17.239349	
76000	71.353907	5	9.381128	9.060966	16.405970	8.160553	10.177866	16.405970	
77000	71.353907	4	9.183961	9.183961	17.311558	8.085832	10.802431	17.311558	
78000	71.353907	5	10.300105	9.364050	16.275787	8.351989	9.689629	16.275787	
79000	71.353907	5	9.891678	9.676659	16.389454	7.197879	9.997981	16.389454	
80000	71.353907	5	9.142661	9.802904	17.240938	7.798249	11.102216	17.240938	
81000	71.353907	5	9.744537	9.436945	17.076246	7.980116	9.704514	17.076246	
82000	71.353907	4	11.580860	9.463921	17.258089	9.463921	9.138333	17.258089	
83000	71.353907	5	10.061426	9.571837	16.473159	7.890076	9.365727	16.473159	
84000	71.353907	5	12.047627	9.005521	17.560913	8.304454	10.479953	17.560913	
85000	71.353907	4	11.014473	9.668985	16.570817	8.713285	11.014473	16.570817	
86000	71.353907	4	9.587878	8.439922	16.316098	8.439922	10.038454	16.316098	
87000	71.353907	5	11.511607	9.516413	17.991732	7.701322	10.653913	17.991732	
88000	71.353907	5	12.726567	8.582588	18.391743	7.946348	10.172429	18.391743	
89000	71.353907	5	11.278776	8.695847	16.865777	8.916420	9.806137	16.865777	
90000	71.353907	4	10.616172	9.409838	16.799350	9.409838	9.844408	16.799350	
91000	71.353907	4	16.344999	8.516131	16.344999	7.944233	10.045934	16.344999	
92000	71.353907	4	10.970482	7.861414	16.866167	7.861414	10.467565	16.866167	
93000	71.353907	5	11.350416	9.695784	16.349757	8.282886	10.448477	16.349757	
94000	71.353907	5	11.131125	8.857681	16.697339	8.379033	9.829048	16.697339	
95000	71.353907	4	9.595249	7.721593	16.465378	7.721593	9.453702	16.465378	
96000	71.353907	5	10.553918	8.902609	15.779099	7.744835	10.056164	15.779099	
97000	71.353907	5	10.215379	8.742069	16.108437	7.924638	10.326925	16.108437	
98000	71.353907	5	11.110371	9.399705	15.998477	8.286350	9.830591	15.998477	
99000	71.353907	4	10.571410	7.962475	15.843224	7.962475	9.003661	15.843224	
100000	71.353907	5	10.292028	9.246667	16.768129	8.247704	9.815337	16.768129	
101000	71.353907	4	10.639795	8.293587	16.584133	7.920479	10.639795	16.584133	
102000	71.353907	5	12.188605	9.253239	16.257013	8.230015	10.003657	16.257013	
103000	71.353907	4	10.610160	8.070768	15.823353	8.070768	10.615120	15.823353	
104000	71.353907	5	11.721118	8.227215	17.361525	6.760308	10.515228	17.361525	
105000	71.353907	5	11.213732	8.324682	16.878852	7.988637	9.871301	16.878852	
106000	71.353907	5	10.416356	9.453624	16.356074	7.832851	9.002428	16.356074	
107000	71.353907	4	9.825277	8.298498	16.392753	8.298498	9.786853	16.392753	
108000	71.353907	5	11.973732	9.661665	16.506631	8.826041	9.453800	16.506631	
109000	71.353907	5	9.679857	9.082535	15.944242	7.524430	10.886072	15.944242	
110000	71.353907	5	11.100484	9.638628	16.540778	7.698970	10.218450	16.540778	
111000	71.353907	5	10.159757	8.385662	15.856565	8.392179	8.664762	15.856565	
112000	71.353907	4	10.675095	8.623558	16.461034	8.623558	8.916484	16.461034	
113000	71.353907	5	11.159520	8.779521	15.650675	7.599625	8.871873	15.650675	
114000	71.353907	4	9.996042	7.322122	16.324081	7.322122	8.688270	16.324081	
115000	71.353907	4	9.829082	7.327828	16.086231	7.327828	9.606091	16.086231	
116000	71.353907	5	10.125098	9.434556	16.067635	7.149837	9.719856	16.067635	
117000	71.353907	5	9.214958	8.701113	15.394188	8.811496	9.306812	15.394188	
118000	71.353907	5	9.656102	8.412343	15.452182	8.351655	9.533479	15.452182	
119000	71.353907	4	10.439869	7.613837	15.442933	7.613837	8.605302	15.442933	
120000	71.353907	5	10.295111	8.999792	15.616080	8.326712	9.373156	15.616080	
121000	71.353907	4	10.145875	7.958251	16.071354	7.958251	8.114061	16.071354	
122000	71.353907	5	11.044547	8.432982	14.761761	8.662294	9.083924	14.761761	
123000	71.353907	4	10.302360	8.572115	15.470508	8.572115	9.638032	15.470508	
124000	71.353907	4	10.261114	8.839531	14.862995	8.839531	9.100724	14.862995	
125000	71.353907	4	10.270776	8.213395	15.712568	8.213395	8.988148	15.712568	
126000	71.353907	4	11.317388	8.793347	15.631852	8.793347	9.284923	15.631852	
127000	71.353907	4	10.815235	7.355043	15.902941	7.355043	8.973894	15.902941	
128000	71.353907	5	10.210595	8.847433	14.887210	6.242261	9.107195	14.887210	
129000	71.353907	4	10.574146	8.003187	15.249072	8.003187	10.334230	15.249072	
130000	71.353907	4	9.266731	7.512820	14.748175	7.512820	8.603237	14.748175	
131000	71.353907	4	10.264543	8.527615	14.959025	8.527615	9.825633	14.959025	
132000	71.353907	5	9.873371	8.749682	15.309508	7.920831	8.985050	15.309508	
133000	71.353907	5	9.912019	9.018901	15.699287	8.476556	9.627604	15.699287	
134000	71.353907	4	10.009950	8.222530	14.674673	8.222530	9.373603	14.674673	
135000	71.353907	5	10.117000	8.692274	15.602551	8.486559	9.139334	15.602551	
136000	71.353907	5	10.258483	8.289529	15.796275	9.068394	9.260759	15.796275	
137000	71.353907	4	8.821892	9.122462	15.307781	8.821892	9.927222	15.307781	
138000	71.353907	5	9.485867	9.403978	15.633875	8.606628	10.219645	15.633875	
139000	71.353907	5	10.508255	8.112354	15.789015	7.659888	8.638040	15.789015	
140000	71.353907	4	9.438981	7.566020	15.850335	7.566020	8.370006	15.850335	
141000	71.353907	4	9.579073	8.378688	14.910182	8.378688	9.831211	14.910182	
142000	71.353907	4	10.205411	8.150671	14.928300	8.150671	9.534664	14.928300	
143000	71.353907	5	9.136294	8.407133	14.802984	7.675015	9.554109	14.802984	
144000	71.353907	5	9.846927	9.036663	15.118896	8.632343	9.052631	15.118896	
145000	71.353907	5	10.228276	8.257432	15.044828	8.590063	10.200768	15.044828	
146000	71.353907	5	10.068440	9.330820	15.086131	8.511786	9.224294	15.086131	
