Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.122023	0.234615	0.125932	0.128444	0.246753	0.142234	0.122023	0.234615	0.125932	0.128444	0.246753	0.142234	0.122023	0.234615	0.125932	0.128444	0.246753	0.142234	0.236540	0.112450	0.146552	0.125055	0.122364	0.257039	0.236540	0.112450	0.146552	0.125055	0.122364	0.257039	0.236540	0.112450	0.146552	0.125055	0.122364	0.257039	
2000	0.092720	2	0.122187	0.235594	0.136599	0.126628	0.242606	0.136386	0.122187	0.235594	0.136599	0.126628	0.242606	0.136386	0.122187	0.235594	0.136599	0.126628	0.242606	0.136386	0.229667	0.119182	0.142449	0.130854	0.120646	0.257202	0.229667	0.119182	0.142449	0.130854	0.120646	0.257202	0.229667	0.119182	0.142449	0.130854	0.120646	0.257202	
3000	0.092720	2	0.126715	0.234993	0.134606	0.128624	0.239376	0.135687	0.126715	0.234993	0.134606	0.128624	0.239376	0.135687	0.126715	0.234993	0.134606	0.128624	0.239376	0.135687	0.226180	0.126869	0.148169	0.129062	0.116934	0.252786	0.226180	0.126869	0.148169	0.129062	0.116934	0.252786	0.226180	0.126869	0.148169	0.129062	0.116934	0.252786	
4000	0.092720	2	0.126563	0.231242	0.127830	0.126147	0.254413	0.133805	0.126563	0.231242	0.127830	0.126147	0.254413	0.133805	0.126563	0.231242	0.127830	0.126147	0.254413	0.133805	0.231462	0.119579	0.145320	0.122898	0.122086	0.258657	0.231462	0.119579	0.145320	0.122898	0.122086	0.258657	0.231462	0.119579	0.145320	0.122898	0.122086	0.258657	
5000	0.092720	2	0.116120	0.238404	0.131028	0.129303	0.248951	0.136194	0.116120	0.238404	0.131028	0.129303	0.248951	0.136194	0.116120	0.238404	0.131028	0.129303	0.248951	0.136194	0.241901	0.116116	0.130090	0.136108	0.119447	0.256338	0.241901	0.116116	0.130090	0.136108	0.119447	0.256338	0.241901	0.116116	0.130090	0.136108	0.119447	0.256338	
6000	0.092720	2	0.123580	0.240718	0.128993	0.129553	0.242580	0.134576	0.123580	0.240718	0.128993	0.129553	0.242580	0.134576	0.123580	0.240718	0.128993	0.129553	0.242580	0.134576	0.236131	0.116923	0.142111	0.126345	0.126941	0.251549	0.236131	0.116923	0.142111	0.126345	0.126941	0.251549	0.236131	0.116923	0.142111	0.126345	0.126941	0.251549	
7000	0.092720	2	0.127312	0.241031	0.131998	0.135912	0.236965	0.126781	0.127312	0.241031	0.131998	0.135912	0.236965	0.126781	0.127312	0.241031	0.131998	0.135912	0.236965	0.126781	0.224631	0.115878	0.137983	0.124248	0.137066	0.260194	0.224631	0.115878	0.137983	0.124248	0.137066	0.260194	0.224631	0.115878	0.137983	0.124248	0.137066	0.260194	
8000	0.092720	2	0.128078	0.243162	0.118399	0.129120	0.250615	0.130626	0.128078	0.243162	0.118399	0.129120	0.250615	0.130626	0.128078	0.243162	0.118399	0.129120	0.250615	0.130626	0.235696	0.132028	0.130921	0.123988	0.137304	0.240063	0.235696	0.132028	0.130921	0.123988	0.137304	0.240063	0.235696	0.132028	0.130921	0.123988	0.137304	0.240063	
9000	0.092720	2	0.116456	0.227675	0.130764	0.138723	0.260585	0.125797	0.116456	0.227675	0.130764	0.138723	0.260585	0.125797	0.116456	0.227675	0.130764	0.138723	0.260585	0.125797	0.231731	0.122077	0.144815	0.128630	0.130487	0.242260	0.231731	0.122077	0.144815	0.128630	0.130487	0.242260	0.231731	0.122077	0.144815	0.128630	0.130487	0.242260	
10000	0.092720	2	0.118758	0.241586	0.127343	0.122846	0.260803	0.128664	0.118758	0.241586	0.127343	0.122846	0.260803	0.128664	0.118758	0.241586	0.127343	0.122846	0.260803	0.128664	0.218601	0.123189	0.136808	0.125852	0.135131	0.260419	0.218601	0.123189	0.136808	0.125852	0.135131	0.260419	0.218601	0.123189	0.136808	0.125852	0.135131	0.260419	
