Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.142231	0.248442	0.117486	0.132690	0.234757	0.124394	0.142231	0.248442	0.117486	0.132690	0.234757	0.124394	0.142231	0.248442	0.117486	0.132690	0.234757	0.124394	0.258566	0.118048	0.135467	0.125034	0.121512	0.241372	0.258566	0.118048	0.135467	0.125034	0.121512	0.241372	0.258566	0.118048	0.135467	0.125034	0.121512	0.241372	
2000	0.092720	2	0.125952	0.252884	0.126912	0.134321	0.230578	0.129354	0.125952	0.252884	0.126912	0.134321	0.230578	0.129354	0.125952	0.252884	0.126912	0.134321	0.230578	0.129354	0.256033	0.116910	0.140328	0.127472	0.117489	0.241770	0.256033	0.116910	0.140328	0.127472	0.117489	0.241770	0.256033	0.116910	0.140328	0.127472	0.117489	0.241770	
3000	0.092720	2	0.119856	0.260862	0.127615	0.125493	0.235359	0.130816	0.119856	0.260862	0.127615	0.125493	0.235359	0.130816	0.119856	0.260862	0.127615	0.125493	0.235359	0.130816	0.253352	0.130750	0.139823	0.121868	0.123217	0.230990	0.253352	0.130750	0.139823	0.121868	0.123217	0.230990	0.253352	0.130750	0.139823	0.121868	0.123217	0.230990	
4000	0.092720	2	0.130744	0.246573	0.122820	0.123587	0.249470	0.126806	0.130744	0.246573	0.122820	0.123587	0.249470	0.126806	0.130744	0.246573	0.122820	0.123587	0.249470	0.126806	0.251674	0.128800	0.135117	0.122542	0.130719	0.231147	0.251674	0.128800	0.135117	0.122542	0.130719	0.231147	0.251674	0.128800	0.135117	0.122542	0.130719	0.231147	
5000	0.092720	2	0.133299	0.250312	0.129035	0.121840	0.236379	0.129134	0.133299	0.250312	0.129035	0.121840	0.236379	0.129134	0.133299	0.250312	0.129035	0.121840	0.236379	0.129134	0.252848	0.127049	0.136486	0.127494	0.126339	0.229785	0.252848	0.127049	0.136486	0.127494	0.126339	0.229785	0.252848	0.127049	0.136486	0.127494	0.126339	0.229785	
6000	0.092720	2	0.124533	0.252208	0.125921	0.128573	0.245193	0.123572	0.124533	0.252208	0.125921	0.128573	0.245193	0.123572	0.124533	0.252208	0.125921	0.128573	0.245193	0.123572	0.262475	0.124269	0.131609	0.125258	0.124123	0.232265	0.262475	0.124269	0.131609	0.125258	0.124123	0.232265	0.262475	0.124269	0.131609	0.125258	0.124123	0.232265	
7000	0.092720	2	0.125978	0.272463	0.124507	0.121381	0.219820	0.135851	0.125978	0.272463	0.124507	0.121381	0.219820	0.135851	0.125978	0.272463	0.124507	0.121381	0.219820	0.135851	0.247222	0.119952	0.137207	0.123032	0.133362	0.239224	0.247222	0.119952	0.137207	0.123032	0.133362	0.239224	0.247222	0.119952	0.137207	0.123032	0.133362	0.239224	
8000	0.092720	2	0.125220	0.248184	0.131703	0.118313	0.246950	0.129630	0.125220	0.248184	0.131703	0.118313	0.246950	0.129630	0.125220	0.248184	0.131703	0.118313	0.246950	0.129630	0.247796	0.126432	0.139780	0.128136	0.118992	0.238864	0.247796	0.126432	0.139780	0.128136	0.118992	0.238864	0.247796	0.126432	0.139780	0.128136	0.118992	0.238864	
9000	0.092720	2	0.110276	0.258617	0.125064	0.118751	0.249132	0.138160	0.110276	0.258617	0.125064	0.118751	0.249132	0.138160	0.110276	0.258617	0.125064	0.118751	0.249132	0.138160	0.238797	0.130267	0.138055	0.122526	0.120693	0.249661	0.238797	0.130267	0.138055	0.122526	0.120693	0.249661	0.238797	0.130267	0.138055	0.122526	0.120693	0.249661	
10000	0.092720	2	0.125894	0.242289	0.121805	0.138590	0.243973	0.127450	0.125894	0.242289	0.121805	0.138590	0.243973	0.127450	0.125894	0.242289	0.121805	0.138590	0.243973	0.127450	0.265145	0.119863	0.125558	0.125567	0.130702	0.233165	0.265145	0.119863	0.125558	0.125567	0.130702	0.233165	0.265145	0.119863	0.125558	0.125567	0.130702	0.233165	
