Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.119640	0.273387	0.136591	0.116178	0.236515	0.117689	0.119640	0.273387	0.136591	0.116178	0.236515	0.117689	0.119640	0.273387	0.136591	0.116178	0.236515	0.117689	0.250510	0.123054	0.126565	0.125984	0.127262	0.246626	0.250510	0.123054	0.126565	0.125984	0.127262	0.246626	0.250510	0.123054	0.126565	0.125984	0.127262	0.246626	
2000	0.092720	2	0.125233	0.290113	0.126418	0.118121	0.219957	0.120159	0.125233	0.290113	0.126418	0.118121	0.219957	0.120159	0.125233	0.290113	0.126418	0.118121	0.219957	0.120159	0.263303	0.102564	0.127346	0.127696	0.119379	0.259712	0.263303	0.102564	0.127346	0.127696	0.119379	0.259712	0.263303	0.102564	0.127346	0.127696	0.119379	0.259712	
3000	0.092720	2	0.121495	0.286897	0.131833	0.103114	0.238222	0.118439	0.121495	0.286897	0.131833	0.103114	0.238222	0.118439	0.121495	0.286897	0.131833	0.103114	0.238222	0.118439	0.247908	0.118724	0.136819	0.118447	0.123907	0.254195	0.247908	0.118724	0.136819	0.118447	0.123907	0.254195	0.247908	0.118724	0.136819	0.118447	0.123907	0.254195	
4000	0.092720	2	0.125883	0.268106	0.126123	0.114014	0.244776	0.121099	0.125883	0.268106	0.126123	0.114014	0.244776	0.121099	0.125883	0.268106	0.126123	0.114014	0.244776	0.121099	0.249935	0.117403	0.142246	0.109321	0.127896	0.253199	0.249935	0.117403	0.142246	0.109321	0.127896	0.253199	0.249935	0.117403	0.142246	0.109321	0.127896	0.253199	
5000	0.092720	2	0.121108	0.278862	0.127676	0.107933	0.249282	0.115140	0.121108	0.278862	0.127676	0.107933	0.249282	0.115140	0.121108	0.278862	0.127676	0.107933	0.249282	0.115140	0.260564	0.110107	0.128742	0.117375	0.127021	0.256190	0.260564	0.110107	0.128742	0.117375	0.127021	0.256190	0.260564	0.110107	0.128742	0.117375	0.127021	0.256190	
6000	0.092720	2	0.117441	0.280557	0.124201	0.119769	0.244278	0.113754	0.117441	0.280557	0.124201	0.119769	0.244278	0.113754	0.117441	0.280557	0.124201	0.119769	0.244278	0.113754	0.257773	0.115925	0.123530	0.114030	0.142063	0.246680	0.257773	0.115925	0.123530	0.114030	0.142063	0.246680	0.257773	0.115925	0.123530	0.114030	0.142063	0.246680	
7000	0.092720	2	0.131398	0.269931	0.119770	0.118116	0.245279	0.115506	0.131398	0.269931	0.119770	0.118116	0.245279	0.115506	0.131398	0.269931	0.119770	0.118116	0.245279	0.115506	0.244547	0.115984	0.126755	0.123628	0.118341	0.270745	0.244547	0.115984	0.126755	0.123628	0.118341	0.270745	0.244547	0.115984	0.126755	0.123628	0.118341	0.270745	
8000	0.092720	2	0.129817	0.276548	0.125620	0.111766	0.235509	0.120741	0.129817	0.276548	0.125620	0.111766	0.235509	0.120741	0.129817	0.276548	0.125620	0.111766	0.235509	0.120741	0.251887	0.112412	0.137044	0.113169	0.121393	0.264094	0.251887	0.112412	0.137044	0.113169	0.121393	0.264094	0.251887	0.112412	0.137044	0.113169	0.121393	0.264094	
9000	0.092720	2	0.125259	0.271168	0.120345	0.117157	0.250405	0.115667	0.125259	0.271168	0.120345	0.117157	0.250405	0.115667	0.125259	0.271168	0.120345	0.117157	0.250405	0.115667	0.246751	0.114977	0.136036	0.121698	0.124162	0.256376	0.246751	0.114977	0.136036	0.121698	0.124162	0.256376	0.246751	0.114977	0.136036	0.121698	0.124162	0.256376	
10000	0.092720	2	0.135477	0.274994	0.126516	0.112993	0.238760	0.111259	0.135477	0.274994	0.126516	0.112993	0.238760	0.111259	0.135477	0.274994	0.126516	0.112993	0.238760	0.111259	0.239230	0.112898	0.135896	0.121594	0.124202	0.266181	0.239230	0.112898	0.135896	0.121594	0.124202	0.266181	0.239230	0.112898	0.135896	0.121594	0.124202	0.266181	
