Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.128072	0.250111	0.122661	0.122163	0.230641	0.146352	0.128072	0.250111	0.122661	0.122163	0.230641	0.146352	0.128072	0.250111	0.122661	0.122163	0.230641	0.146352	0.236756	0.136746	0.119076	0.124360	0.128824	0.254239	0.236756	0.136746	0.119076	0.124360	0.128824	0.254239	0.236756	0.136746	0.119076	0.124360	0.128824	0.254239	
2000	0.092720	2	0.123778	0.246265	0.126325	0.140913	0.222864	0.139854	0.123778	0.246265	0.126325	0.140913	0.222864	0.139854	0.123778	0.246265	0.126325	0.140913	0.222864	0.139854	0.242151	0.134795	0.117860	0.118364	0.134310	0.252519	0.242151	0.134795	0.117860	0.118364	0.134310	0.252519	0.242151	0.134795	0.117860	0.118364	0.134310	0.252519	
3000	0.092720	2	0.130305	0.246506	0.121308	0.129476	0.229952	0.142452	0.130305	0.246506	0.121308	0.129476	0.229952	0.142452	0.130305	0.246506	0.121308	0.129476	0.229952	0.142452	0.218915	0.137332	0.124489	0.125551	0.134668	0.259045	0.218915	0.137332	0.124489	0.125551	0.134668	0.259045	0.218915	0.137332	0.124489	0.125551	0.134668	0.259045	
4000	0.092720	2	0.133729	0.238165	0.122048	0.141658	0.226156	0.138244	0.133729	0.238165	0.122048	0.141658	0.226156	0.138244	0.133729	0.238165	0.122048	0.141658	0.226156	0.138244	0.237180	0.135502	0.127876	0.120417	0.126267	0.252757	0.237180	0.135502	0.127876	0.120417	0.126267	0.252757	0.237180	0.135502	0.127876	0.120417	0.126267	0.252757	
5000	0.092720	2	0.132833	0.254643	0.122070	0.136606	0.226339	0.127510	0.132833	0.254643	0.122070	0.136606	0.226339	0.127510	0.132833	0.254643	0.122070	0.136606	0.226339	0.127510	0.236903	0.134770	0.127068	0.122784	0.127694	0.250782	0.236903	0.134770	0.127068	0.122784	0.127694	0.250782	0.236903	0.134770	0.127068	0.122784	0.127694	0.250782	
6000	0.092720	2	0.129800	0.230503	0.127030	0.147231	0.227350	0.138087	0.129800	0.230503	0.127030	0.147231	0.227350	0.138087	0.129800	0.230503	0.127030	0.147231	0.227350	0.138087	0.229213	0.132091	0.132219	0.121350	0.133522	0.251605	0.229213	0.132091	0.132219	0.121350	0.133522	0.251605	0.229213	0.132091	0.132219	0.121350	0.133522	0.251605	
7000	0.092720	2	0.137065	0.234029	0.121714	0.145109	0.231501	0.130581	0.137065	0.234029	0.121714	0.145109	0.231501	0.130581	0.137065	0.234029	0.121714	0.145109	0.231501	0.130581	0.242479	0.110844	0.133886	0.127936	0.132900	0.251956	0.242479	0.110844	0.133886	0.127936	0.132900	0.251956	0.242479	0.110844	0.133886	0.127936	0.132900	0.251956	
8000	0.092720	2	0.129966	0.240536	0.125092	0.130741	0.227312	0.146352	0.129966	0.240536	0.125092	0.130741	0.227312	0.146352	0.129966	0.240536	0.125092	0.130741	0.227312	0.146352	0.233452	0.132411	0.118839	0.120098	0.137402	0.257798	0.233452	0.132411	0.118839	0.120098	0.137402	0.257798	0.233452	0.132411	0.118839	0.120098	0.137402	0.257798	
9000	0.092720	2	0.133234	0.248150	0.123767	0.134029	0.224898	0.135922	0.133234	0.248150	0.123767	0.134029	0.224898	0.135922	0.133234	0.248150	0.123767	0.134029	0.224898	0.135922	0.229565	0.134148	0.135816	0.121964	0.128894	0.249613	0.229565	0.134148	0.135816	0.121964	0.128894	0.249613	0.229565	0.134148	0.135816	0.121964	0.128894	0.249613	
10000	0.092720	2	0.131661	0.244776	0.126155	0.136876	0.226453	0.134079	0.131661	0.244776	0.126155	0.136876	0.226453	0.134079	0.131661	0.244776	0.126155	0.136876	0.226453	0.134079	0.221039	0.127722	0.131760	0.124113	0.136063	0.259304	0.221039	0.127722	0.131760	0.124113	0.136063	0.259304	0.221039	0.127722	0.131760	0.124113	0.136063	0.259304	
