Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.105197	0.262660	0.116279	0.129068	0.247886	0.138909	0.105197	0.262660	0.116279	0.129068	0.247886	0.138909	0.105197	0.262660	0.116279	0.129068	0.247886	0.138909	0.247610	0.120153	0.129469	0.126201	0.127713	0.248855	0.247610	0.120153	0.129469	0.126201	0.127713	0.248855	0.247610	0.120153	0.129469	0.126201	0.127713	0.248855	
2000	0.092720	2	0.113302	0.259690	0.118016	0.126652	0.245899	0.136441	0.113302	0.259690	0.118016	0.126652	0.245899	0.136441	0.113302	0.259690	0.118016	0.126652	0.245899	0.136441	0.236610	0.134559	0.119868	0.128624	0.127439	0.252900	0.236610	0.134559	0.119868	0.128624	0.127439	0.252900	0.236610	0.134559	0.119868	0.128624	0.127439	0.252900	
3000	0.092720	2	0.114027	0.257323	0.125772	0.127394	0.236394	0.139090	0.114027	0.257323	0.125772	0.127394	0.236394	0.139090	0.114027	0.257323	0.125772	0.127394	0.236394	0.139090	0.238706	0.132598	0.123909	0.133705	0.122085	0.248997	0.238706	0.132598	0.123909	0.133705	0.122085	0.248997	0.238706	0.132598	0.123909	0.133705	0.122085	0.248997	
4000	0.092720	2	0.115706	0.258117	0.119279	0.131022	0.249768	0.126108	0.115706	0.258117	0.119279	0.131022	0.249768	0.126108	0.115706	0.258117	0.119279	0.131022	0.249768	0.126108	0.239280	0.133026	0.129355	0.126991	0.132066	0.239281	0.239280	0.133026	0.129355	0.126991	0.132066	0.239281	0.239280	0.133026	0.129355	0.126991	0.132066	0.239281	
5000	0.092720	2	0.103977	0.267254	0.123231	0.138487	0.231444	0.135608	0.103977	0.267254	0.123231	0.138487	0.231444	0.135608	0.103977	0.267254	0.123231	0.138487	0.231444	0.135608	0.239950	0.127170	0.141162	0.123785	0.119497	0.248437	0.239950	0.127170	0.141162	0.123785	0.119497	0.248437	0.239950	0.127170	0.141162	0.123785	0.119497	0.248437	
6000	0.092720	2	0.115879	0.264656	0.120053	0.125453	0.252668	0.121290	0.115879	0.264656	0.120053	0.125453	0.252668	0.121290	0.115879	0.264656	0.120053	0.125453	0.252668	0.121290	0.241875	0.127467	0.134352	0.125087	0.125047	0.246172	0.241875	0.127467	0.134352	0.125087	0.125047	0.246172	0.241875	0.127467	0.134352	0.125087	0.125047	0.246172	
7000	0.092720	2	0.110931	0.257569	0.123322	0.124289	0.260649	0.123240	0.110931	0.257569	0.123322	0.124289	0.260649	0.123240	0.110931	0.257569	0.123322	0.124289	0.260649	0.123240	0.236454	0.133867	0.132059	0.123944	0.131670	0.242006	0.236454	0.133867	0.132059	0.123944	0.131670	0.242006	0.236454	0.133867	0.132059	0.123944	0.131670	0.242006	
8000	0.092720	2	0.126864	0.254364	0.124704	0.127033	0.244772	0.122262	0.126864	0.254364	0.124704	0.127033	0.244772	0.122262	0.126864	0.254364	0.124704	0.127033	0.244772	0.122262	0.230756	0.137157	0.132038	0.123711	0.130805	0.245532	0.230756	0.137157	0.132038	0.123711	0.130805	0.245532	0.230756	0.137157	0.132038	0.123711	0.130805	0.245532	
9000	0.092720	2	0.119279	0.267268	0.119363	0.118551	0.242376	0.133164	0.119279	0.267268	0.119363	0.118551	0.242376	0.133164	0.119279	0.267268	0.119363	0.118551	0.242376	0.133164	0.242877	0.125939	0.126566	0.122621	0.130437	0.251559	0.242877	0.125939	0.126566	0.122621	0.130437	0.251559	0.242877	0.125939	0.126566	0.122621	0.130437	0.251559	
10000	0.092720	2	0.114893	0.275284	0.122824	0.114607	0.251458	0.120934	0.114893	0.275284	0.122824	0.114607	0.251458	0.120934	0.114893	0.275284	0.122824	0.114607	0.251458	0.120934	0.237094	0.142334	0.122652	0.125741	0.124861	0.247319	0.237094	0.142334	0.122652	0.125741	0.124861	0.247319	0.237094	0.142334	0.122652	0.125741	0.124861	0.247319	
