Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	R[AC,5]	R[AG,5]	R[AT,5]	R[CG,5]	R[CT,5]	R[GT,5]	R[AC,6]	R[AG,6]	R[AT,6]	R[CG,6]	R[CT,6]	R[GT,6]	
1000	0.092720	2	0.123503	0.217367	0.118727	0.143714	0.265453	0.131236	0.123503	0.217367	0.118727	0.143714	0.265453	0.131236	0.123503	0.217367	0.118727	0.143714	0.265453	0.131236	0.250130	0.102294	0.113866	0.140004	0.138915	0.254791	0.250130	0.102294	0.113866	0.140004	0.138915	0.254791	0.250130	0.102294	0.113866	0.140004	0.138915	0.254791	
2000	0.092720	2	0.134919	0.238959	0.126089	0.129825	0.246562	0.123645	0.134919	0.238959	0.126089	0.129825	0.246562	0.123645	0.134919	0.238959	0.126089	0.129825	0.246562	0.123645	0.221212	0.100751	0.125996	0.134852	0.143638	0.273551	0.221212	0.100751	0.125996	0.134852	0.143638	0.273551	0.221212	0.100751	0.125996	0.134852	0.143638	0.273551	
3000	0.092720	2	0.130575	0.228985	0.122823	0.133437	0.259062	0.125119	0.130575	0.228985	0.122823	0.133437	0.259062	0.125119	0.130575	0.228985	0.122823	0.133437	0.259062	0.125119	0.249532	0.114862	0.126845	0.128098	0.132828	0.247835	0.249532	0.114862	0.126845	0.128098	0.132828	0.247835	0.249532	0.114862	0.126845	0.128098	0.132828	0.247835	
4000	0.092720	2	0.141356	0.232992	0.121817	0.129828	0.245230	0.128777	0.141356	0.232992	0.121817	0.129828	0.245230	0.128777	0.141356	0.232992	0.121817	0.129828	0.245230	0.128777	0.245076	0.115367	0.126589	0.127840	0.125457	0.259671	0.245076	0.115367	0.126589	0.127840	0.125457	0.259671	0.245076	0.115367	0.126589	0.127840	0.125457	0.259671	
5000	0.092720	2	0.125946	0.232136	0.126692	0.132749	0.262773	0.119703	0.125946	0.232136	0.126692	0.132749	0.262773	0.119703	0.125946	0.232136	0.126692	0.132749	0.262773	0.119703	0.251082	0.104284	0.127157	0.123551	0.127773	0.266154	0.251082	0.104284	0.127157	0.123551	0.127773	0.266154	0.251082	0.104284	0.127157	0.123551	0.127773	0.266154	
6000	0.092720	2	0.129794	0.237262	0.117890	0.137541	0.252569	0.124943	0.129794	0.237262	0.117890	0.137541	0.252569	0.124943	0.129794	0.237262	0.117890	0.137541	0.252569	0.124943	0.248119	0.108828	0.139463	0.124118	0.118628	0.260844	0.248119	0.108828	0.139463	0.124118	0.118628	0.260844	0.248119	0.108828	0.139463	0.124118	0.118628	0.260844	
7000	0.092720	2	0.125464	0.244518	0.127109	0.126043	0.252133	0.124733	0.125464	0.244518	0.127109	0.126043	0.252133	0.124733	0.125464	0.244518	0.127109	0.126043	0.252133	0.124733	0.245803	0.108430	0.139413	0.127046	0.122028	0.257281	0.245803	0.108430	0.139413	0.127046	0.122028	0.257281	0.245803	0.108430	0.139413	0.127046	0.122028	0.257281	
8000	0.092720	2	0.134033	0.241023	0.124618	0.133350	0.246680	0.120295	0.134033	0.241023	0.124618	0.133350	0.246680	0.120295	0.134033	0.241023	0.124618	0.133350	0.246680	0.120295	0.240936	0.113692	0.133854	0.123360	0.127397	0.260761	0.240936	0.113692	0.133854	0.123360	0.127397	0.260761	0.240936	0.113692	0.133854	0.123360	0.127397	0.260761	
9000	0.092720	2	0.123943	0.249566	0.121503	0.124801	0.257205	0.122983	0.123943	0.249566	0.121503	0.124801	0.257205	0.122983	0.123943	0.249566	0.121503	0.124801	0.257205	0.122983	0.245517	0.114885	0.140239	0.123387	0.125804	0.250168	0.245517	0.114885	0.140239	0.123387	0.125804	0.250168	0.245517	0.114885	0.140239	0.123387	0.125804	0.250168	
10000	0.092720	2	0.123079	0.238543	0.120656	0.129095	0.262270	0.126358	0.123079	0.238543	0.120656	0.129095	0.262270	0.126358	0.123079	0.238543	0.120656	0.129095	0.262270	0.126358	0.238926	0.113194	0.140043	0.127926	0.122695	0.257217	0.238926	0.113194	0.140043	0.127926	0.122695	0.257217	0.238926	0.113194	0.140043	0.127926	0.122695	0.257217	
