Generation	ConcentrationParm	Degree	R[AC,1]	R[AG,1]	R[AT,1]	R[CG,1]	R[CT,1]	R[GT,1]	R[AC,2]	R[AG,2]	R[AT,2]	R[CG,2]	R[CT,2]	R[GT,2]	R[AC,3]	R[AG,3]	R[AT,3]	R[CG,3]	R[CT,3]	R[GT,3]	R[AC,4]	R[AG,4]	R[AT,4]	R[CG,4]	R[CT,4]	R[GT,4]	
1943000	0.118577	1	0.130059	0.212978	0.026150	0.215332	0.284671	0.130810	0.130059	0.212978	0.026150	0.215332	0.284671	0.130810	0.130059	0.212978	0.026150	0.215332	0.284671	0.130810	0.130059	0.212978	0.026150	0.215332	0.284671	0.130810	
1944000	0.118577	2	0.133264	0.217192	0.060515	0.160329	0.273788	0.154913	0.133264	0.217192	0.060515	0.160329	0.273788	0.154913	0.188035	0.237348	0.019795	0.125571	0.286332	0.142920	0.188035	0.237348	0.019795	0.125571	0.286332	0.142920	
1945000	0.118577	2	0.111290	0.243466	0.031524	0.190330	0.261913	0.161477	0.111290	0.243466	0.031524	0.190330	0.261913	0.161477	0.111290	0.243466	0.031524	0.190330	0.261913	0.161477	0.152239	0.332012	0.020944	0.050799	0.225103	0.218902	
1946000	0.118577	1	0.132376	0.272662	0.037014	0.177387	0.238184	0.142377	0.132376	0.272662	0.037014	0.177387	0.238184	0.142377	0.132376	0.272662	0.037014	0.177387	0.238184	0.142377	0.132376	0.272662	0.037014	0.177387	0.238184	0.142377	
1947000	0.118577	1	0.140932	0.253380	0.035095	0.161902	0.268520	0.140171	0.140932	0.253380	0.035095	0.161902	0.268520	0.140171	0.140932	0.253380	0.035095	0.161902	0.268520	0.140171	0.140932	0.253380	0.035095	0.161902	0.268520	0.140171	
1948000	0.118577	1	0.133323	0.230112	0.024963	0.211734	0.263251	0.136618	0.133323	0.230112	0.024963	0.211734	0.263251	0.136618	0.133323	0.230112	0.024963	0.211734	0.263251	0.136618	0.133323	0.230112	0.024963	0.211734	0.263251	0.136618	
1949000	0.118577	1	0.120710	0.240544	0.036670	0.188318	0.280021	0.133736	0.120710	0.240544	0.036670	0.188318	0.280021	0.133736	0.120710	0.240544	0.036670	0.188318	0.280021	0.133736	0.120710	0.240544	0.036670	0.188318	0.280021	0.133736	
1950000	0.118577	1	0.117148	0.248838	0.036569	0.186918	0.270572	0.139956	0.117148	0.248838	0.036569	0.186918	0.270572	0.139956	0.117148	0.248838	0.036569	0.186918	0.270572	0.139956	0.117148	0.248838	0.036569	0.186918	0.270572	0.139956	
1951000	0.118577	1	0.142405	0.246535	0.028615	0.176244	0.264755	0.141446	0.142405	0.246535	0.028615	0.176244	0.264755	0.141446	0.142405	0.246535	0.028615	0.176244	0.264755	0.141446	0.142405	0.246535	0.028615	0.176244	0.264755	0.141446	
1952000	0.118577	1	0.130989	0.238153	0.030772	0.166508	0.274678	0.158901	0.130989	0.238153	0.030772	0.166508	0.274678	0.158901	0.130989	0.238153	0.030772	0.166508	0.274678	0.158901	0.130989	0.238153	0.030772	0.166508	0.274678	0.158901	
1953000	0.118577	1	0.122548	0.259113	0.032315	0.189351	0.254914	0.141760	0.122548	0.259113	0.032315	0.189351	0.254914	0.141760	0.122548	0.259113	0.032315	0.189351	0.254914	0.141760	0.122548	0.259113	0.032315	0.189351	0.254914	0.141760	
1954000	0.118577	1	0.143660	0.255583	0.033351	0.169010	0.278539	0.119856	0.143660	0.255583	0.033351	0.169010	0.278539	0.119856	0.143660	0.255583	0.033351	0.169010	0.278539	0.119856	0.143660	0.255583	0.033351	0.169010	0.278539	0.119856	
1955000	0.118577	1	0.128652	0.282396	0.032628	0.210471	0.219674	0.126178	0.128652	0.282396	0.032628	0.210471	0.219674	0.126178	0.128652	0.282396	0.032628	0.210471	0.219674	0.126178	0.128652	0.282396	0.032628	0.210471	0.219674	0.126178	
1956000	0.118577	1	0.107797	0.230920	0.023854	0.210243	0.279758	0.147427	0.107797	0.230920	0.023854	0.210243	0.279758	0.147427	0.107797	0.230920	0.023854	0.210243	0.279758	0.147427	0.107797	0.230920	0.023854	0.210243	0.279758	0.147427	
1957000	0.118577	1	0.129497	0.221966	0.027449	0.199697	0.268331	0.153060	0.129497	0.221966	0.027449	0.199697	0.268331	0.153060	0.129497	0.221966	0.027449	0.199697	0.268331	0.153060	0.129497	0.221966	0.027449	0.199697	0.268331	0.153060	
1958000	0.118577	1	0.121336	0.242391	0.029219	0.179354	0.266530	0.161169	0.121336	0.242391	0.029219	0.179354	0.266530	0.161169	0.121336	0.242391	0.029219	0.179354	0.266530	0.161169	0.121336	0.242391	0.029219	0.179354	0.266530	0.161169	
1959000	0.118577	1	0.128969	0.226383	0.027911	0.205777	0.299643	0.111317	0.128969	0.226383	0.027911	0.205777	0.299643	0.111317	0.128969	0.226383	0.027911	0.205777	0.299643	0.111317	0.128969	0.226383	0.027911	0.205777	0.299643	0.111317	
1960000	0.118577	1	0.109181	0.258637	0.038190	0.216987	0.250721	0.126284	0.109181	0.258637	0.038190	0.216987	0.250721	0.126284	0.109181	0.258637	0.038190	0.216987	0.250721	0.126284	0.109181	0.258637	0.038190	0.216987	0.250721	0.126284	
1961000	0.118577	1	0.107652	0.222865	0.030593	0.218547	0.280362	0.139981	0.107652	0.222865	0.030593	0.218547	0.280362	0.139981	0.107652	0.222865	0.030593	0.218547	0.280362	0.139981	0.107652	0.222865	0.030593	0.218547	0.280362	0.139981	
1962000	0.118577	1	0.098070	0.264973	0.040089	0.173385	0.259968	0.163515	0.098070	0.264973	0.040089	0.173385	0.259968	0.163515	0.098070	0.264973	0.040089	0.173385	0.259968	0.163515	0.098070	0.264973	0.040089	0.173385	0.259968	0.163515	
1963000	0.118577	1	0.122204	0.268956	0.039059	0.176259	0.267774	0.125749	0.122204	0.268956	0.039059	0.176259	0.267774	0.125749	0.122204	0.268956	0.039059	0.176259	0.267774	0.125749	0.122204	0.268956	0.039059	0.176259	0.267774	0.125749	
1964000	0.118577	1	0.103852	0.226509	0.031598	0.194568	0.249091	0.194382	0.103852	0.226509	0.031598	0.194568	0.249091	0.194382	0.103852	0.226509	0.031598	0.194568	0.249091	0.194382	0.103852	0.226509	0.031598	0.194568	0.249091	0.194382	
1965000	0.118577	1	0.100134	0.261650	0.027744	0.231504	0.236725	0.142242	0.100134	0.261650	0.027744	0.231504	0.236725	0.142242	0.100134	0.261650	0.027744	0.231504	0.236725	0.142242	0.100134	0.261650	0.027744	0.231504	0.236725	0.142242	
1966000	0.118577	1	0.129661	0.243164	0.037708	0.167654	0.265053	0.156759	0.129661	0.243164	0.037708	0.167654	0.265053	0.156759	0.129661	0.243164	0.037708	0.167654	0.265053	0.156759	0.129661	0.243164	0.037708	0.167654	0.265053	0.156759	
1967000	0.118577	1	0.186938	0.263790	0.029841	0.102819	0.283532	0.133079	0.186938	0.263790	0.029841	0.102819	0.283532	0.133079	0.186938	0.263790	0.029841	0.102819	0.283532	0.133079	0.186938	0.263790	0.029841	0.102819	0.283532	0.133079	
1968000	0.118577	1	0.121210	0.227660	0.044417	0.181170	0.281253	0.144291	0.121210	0.227660	0.044417	0.181170	0.281253	0.144291	0.121210	0.227660	0.044417	0.181170	0.281253	0.144291	0.121210	0.227660	0.044417	0.181170	0.281253	0.144291	
1969000	0.118577	1	0.116834	0.233190	0.046026	0.173599	0.290058	0.140293	0.116834	0.233190	0.046026	0.173599	0.290058	0.140293	0.116834	0.233190	0.046026	0.173599	0.290058	0.140293	0.116834	0.233190	0.046026	0.173599	0.290058	0.140293	
1970000	0.118577	1	0.126114	0.237776	0.040367	0.204834	0.245734	0.145175	0.126114	0.237776	0.040367	0.204834	0.245734	0.145175	0.126114	0.237776	0.040367	0.204834	0.245734	0.145175	0.126114	0.237776	0.040367	0.204834	0.245734	0.145175	
1971000	0.118577	1	0.120777	0.221739	0.039916	0.183569	0.271709	0.162290	0.120777	0.221739	0.039916	0.183569	0.271709	0.162290	0.120777	0.221739	0.039916	0.183569	0.271709	0.162290	0.120777	0.221739	0.039916	0.183569	0.271709	0.162290	
1972000	0.118577	1	0.138460	0.236525	0.026173	0.204668	0.245155	0.149019	0.138460	0.236525	0.026173	0.204668	0.245155	0.149019	0.138460	0.236525	0.026173	0.204668	0.245155	0.149019	0.138460	0.236525	0.026173	0.204668	0.245155	0.149019	
1973000	0.118577	1	0.137783	0.220711	0.027149	0.208905	0.267536	0.137916	0.137783	0.220711	0.027149	0.208905	0.267536	0.137916	0.137783	0.220711	0.027149	0.208905	0.267536	0.137916	0.137783	0.220711	0.027149	0.208905	0.267536	0.137916	
1974000	0.118577	1	0.123370	0.215107	0.048246	0.188355	0.286774	0.138148	0.123370	0.215107	0.048246	0.188355	0.286774	0.138148	0.123370	0.215107	0.048246	0.188355	0.286774	0.138148	0.123370	0.215107	0.048246	0.188355	0.286774	0.138148	
1975000	0.118577	1	0.136970	0.201113	0.035158	0.203665	0.268699	0.154395	0.136970	0.201113	0.035158	0.203665	0.268699	0.154395	0.136970	0.201113	0.035158	0.203665	0.268699	0.154395	0.136970	0.201113	0.035158	0.203665	0.268699	0.154395	
1976000	0.118577	1	0.121638	0.223452	0.034617	0.218631	0.240444	0.161219	0.121638	0.223452	0.034617	0.218631	0.240444	0.161219	0.121638	0.223452	0.034617	0.218631	0.240444	0.161219	0.121638	0.223452	0.034617	0.218631	0.240444	0.161219	
1977000	0.118577	1	0.131358	0.207868	0.033272	0.192573	0.287591	0.147338	0.131358	0.207868	0.033272	0.192573	0.287591	0.147338	0.131358	0.207868	0.033272	0.192573	0.287591	0.147338	0.131358	0.207868	0.033272	0.192573	0.287591	0.147338	
1978000	0.118577	1	0.119196	0.223882	0.034313	0.187324	0.289211	0.146075	0.119196	0.223882	0.034313	0.187324	0.289211	0.146075	0.119196	0.223882	0.034313	0.187324	0.289211	0.146075	0.119196	0.223882	0.034313	0.187324	0.289211	0.146075	
1979000	0.118577	1	0.121851	0.253461	0.029730	0.188344	0.249496	0.157118	0.121851	0.253461	0.029730	0.188344	0.249496	0.157118	0.121851	0.253461	0.029730	0.188344	0.249496	0.157118	0.121851	0.253461	0.029730	0.188344	0.249496	0.157118	
1980000	0.118577	1	0.136057	0.246046	0.038679	0.176055	0.253661	0.149502	0.136057	0.246046	0.038679	0.176055	0.253661	0.149502	0.136057	0.246046	0.038679	0.176055	0.253661	0.149502	0.136057	0.246046	0.038679	0.176055	0.253661	0.149502	
1981000	0.118577	1	0.133059	0.243180	0.033205	0.191291	0.251234	0.148031	0.133059	0.243180	0.033205	0.191291	0.251234	0.148031	0.133059	0.243180	0.033205	0.191291	0.251234	0.148031	0.133059	0.243180	0.033205	0.191291	0.251234	0.148031	
1982000	0.118577	1	0.126124	0.244375	0.032022	0.184824	0.273215	0.139439	0.126124	0.244375	0.032022	0.184824	0.273215	0.139439	0.126124	0.244375	0.032022	0.184824	0.273215	0.139439	0.126124	0.244375	0.032022	0.184824	0.273215	0.139439	
1983000	0.118577	1	0.115090	0.248729	0.034295	0.177090	0.269466	0.155329	0.115090	0.248729	0.034295	0.177090	0.269466	0.155329	0.115090	0.248729	0.034295	0.177090	0.269466	0.155329	0.115090	0.248729	0.034295	0.177090	0.269466	0.155329	
1984000	0.118577	1	0.102339	0.240467	0.029941	0.210529	0.282124	0.134600	0.102339	0.240467	0.029941	0.210529	0.282124	0.134600	0.102339	0.240467	0.029941	0.210529	0.282124	0.134600	0.102339	0.240467	0.029941	0.210529	0.282124	0.134600	
1985000	0.118577	1	0.126293	0.250698	0.042168	0.183357	0.267419	0.130065	0.126293	0.250698	0.042168	0.183357	0.267419	0.130065	0.126293	0.250698	0.042168	0.183357	0.267419	0.130065	0.126293	0.250698	0.042168	0.183357	0.267419	0.130065	
1986000	0.118577	1	0.132210	0.258911	0.022596	0.199492	0.256766	0.130025	0.132210	0.258911	0.022596	0.199492	0.256766	0.130025	0.132210	0.258911	0.022596	0.199492	0.256766	0.130025	0.132210	0.258911	0.022596	0.199492	0.256766	0.130025	
1987000	0.118577	1	0.108464	0.250172	0.035368	0.216192	0.241392	0.148413	0.108464	0.250172	0.035368	0.216192	0.241392	0.148413	0.108464	0.250172	0.035368	0.216192	0.241392	0.148413	0.108464	0.250172	0.035368	0.216192	0.241392	0.148413	
1988000	0.118577	1	0.118779	0.236380	0.034716	0.193315	0.271933	0.144876	0.118779	0.236380	0.034716	0.193315	0.271933	0.144876	0.118779	0.236380	0.034716	0.193315	0.271933	0.144876	0.118779	0.236380	0.034716	0.193315	0.271933	0.144876	
1989000	0.118577	1	0.114375	0.187092	0.033401	0.209848	0.288449	0.166835	0.114375	0.187092	0.033401	0.209848	0.288449	0.166835	0.114375	0.187092	0.033401	0.209848	0.288449	0.166835	0.114375	0.187092	0.033401	0.209848	0.288449	0.166835	
1990000	0.118577	1	0.094783	0.233635	0.034462	0.234505	0.271598	0.131017	0.094783	0.233635	0.034462	0.234505	0.271598	0.131017	0.094783	0.233635	0.034462	0.234505	0.271598	0.131017	0.094783	0.233635	0.034462	0.234505	0.271598	0.131017	
1991000	0.118577	1	0.101635	0.223301	0.025015	0.204830	0.300827	0.144391	0.101635	0.223301	0.025015	0.204830	0.300827	0.144391	0.101635	0.223301	0.025015	0.204830	0.300827	0.144391	0.101635	0.223301	0.025015	0.204830	0.300827	0.144391	
1992000	0.118577	1	0.133847	0.236804	0.032132	0.191657	0.244600	0.160961	0.133847	0.236804	0.032132	0.191657	0.244600	0.160961	0.133847	0.236804	0.032132	0.191657	0.244600	0.160961	0.133847	0.236804	0.032132	0.191657	0.244600	0.160961	
1993000	0.118577	1	0.135602	0.243741	0.031546	0.182888	0.275905	0.130319	0.135602	0.243741	0.031546	0.182888	0.275905	0.130319	0.135602	0.243741	0.031546	0.182888	0.275905	0.130319	0.135602	0.243741	0.031546	0.182888	0.275905	0.130319	
1994000	0.118577	1	0.116746	0.243124	0.038857	0.173411	0.269862	0.158000	0.116746	0.243124	0.038857	0.173411	0.269862	0.158000	0.116746	0.243124	0.038857	0.173411	0.269862	0.158000	0.116746	0.243124	0.038857	0.173411	0.269862	0.158000	
1995000	0.118577	1	0.121249	0.245309	0.026056	0.205960	0.257862	0.143564	0.121249	0.245309	0.026056	0.205960	0.257862	0.143564	0.121249	0.245309	0.026056	0.205960	0.257862	0.143564	0.121249	0.245309	0.026056	0.205960	0.257862	0.143564	
1996000	0.118577	1	0.113800	0.230084	0.031040	0.212426	0.261927	0.150724	0.113800	0.230084	0.031040	0.212426	0.261927	0.150724	0.113800	0.230084	0.031040	0.212426	0.261927	0.150724	0.113800	0.230084	0.031040	0.212426	0.261927	0.150724	
1997000	0.118577	1	0.137198	0.269035	0.032699	0.184921	0.228793	0.147354	0.137198	0.269035	0.032699	0.184921	0.228793	0.147354	0.137198	0.269035	0.032699	0.184921	0.228793	0.147354	0.137198	0.269035	0.032699	0.184921	0.228793	0.147354	
1998000	0.118577	1	0.132870	0.223352	0.029042	0.202488	0.272536	0.139712	0.132870	0.223352	0.029042	0.202488	0.272536	0.139712	0.132870	0.223352	0.029042	0.202488	0.272536	0.139712	0.132870	0.223352	0.029042	0.202488	0.272536	0.139712	
1999000	0.118577	1	0.079605	0.201820	0.031194	0.234756	0.286953	0.165671	0.079605	0.201820	0.031194	0.234756	0.286953	0.165671	0.079605	0.201820	0.031194	0.234756	0.286953	0.165671	0.079605	0.201820	0.031194	0.234756	0.286953	0.165671	
2000000	0.118577	1	0.115578	0.253465	0.039569	0.196191	0.263282	0.131915	0.115578	0.253465	0.039569	0.196191	0.263282	0.131915	0.115578	0.253465	0.039569	0.196191	0.263282	0.131915	0.115578	0.253465	0.039569	0.196191	0.263282	0.131915	
2001000	0.118577	1	0.136192	0.242230	0.035322	0.169366	0.262338	0.154551	0.136192	0.242230	0.035322	0.169366	0.262338	0.154551	0.136192	0.242230	0.035322	0.169366	0.262338	0.154551	0.136192	0.242230	0.035322	0.169366	0.262338	0.154551	
2002000	0.118577	1	0.148278	0.217495	0.036779	0.199475	0.280529	0.117444	0.148278	0.217495	0.036779	0.199475	0.280529	0.117444	0.148278	0.217495	0.036779	0.199475	0.280529	0.117444	0.148278	0.217495	0.036779	0.199475	0.280529	0.117444	
2003000	0.118577	1	0.125543	0.250578	0.034124	0.166596	0.270761	0.152398	0.125543	0.250578	0.034124	0.166596	0.270761	0.152398	0.125543	0.250578	0.034124	0.166596	0.270761	0.152398	0.125543	0.250578	0.034124	0.166596	0.270761	0.152398	
2004000	0.118577	1	0.130282	0.239942	0.030746	0.200092	0.245616	0.153321	0.130282	0.239942	0.030746	0.200092	0.245616	0.153321	0.130282	0.239942	0.030746	0.200092	0.245616	0.153321	0.130282	0.239942	0.030746	0.200092	0.245616	0.153321	
2005000	0.118577	1	0.141650	0.230400	0.021875	0.180178	0.280070	0.145827	0.141650	0.230400	0.021875	0.180178	0.280070	0.145827	0.141650	0.230400	0.021875	0.180178	0.280070	0.145827	0.141650	0.230400	0.021875	0.180178	0.280070	0.145827	
2006000	0.118577	1	0.119418	0.228874	0.029762	0.183847	0.287719	0.150381	0.119418	0.228874	0.029762	0.183847	0.287719	0.150381	0.119418	0.228874	0.029762	0.183847	0.287719	0.150381	0.119418	0.228874	0.029762	0.183847	0.287719	0.150381	
2007000	0.118577	1	0.116518	0.253856	0.031294	0.185477	0.249987	0.162868	0.116518	0.253856	0.031294	0.185477	0.249987	0.162868	0.116518	0.253856	0.031294	0.185477	0.249987	0.162868	0.116518	0.253856	0.031294	0.185477	0.249987	0.162868	
2008000	0.118577	1	0.126120	0.242437	0.036575	0.204125	0.252225	0.138517	0.126120	0.242437	0.036575	0.204125	0.252225	0.138517	0.126120	0.242437	0.036575	0.204125	0.252225	0.138517	0.126120	0.242437	0.036575	0.204125	0.252225	0.138517	
2009000	0.118577	1	0.119541	0.236435	0.033261	0.210963	0.265718	0.134082	0.119541	0.236435	0.033261	0.210963	0.265718	0.134082	0.119541	0.236435	0.033261	0.210963	0.265718	0.134082	0.119541	0.236435	0.033261	0.210963	0.265718	0.134082	
2010000	0.118577	1	0.130281	0.284184	0.031731	0.161617	0.255603	0.136584	0.130281	0.284184	0.031731	0.161617	0.255603	0.136584	0.130281	0.284184	0.031731	0.161617	0.255603	0.136584	0.130281	0.284184	0.031731	0.161617	0.255603	0.136584	
2011000	0.118577	1	0.141154	0.263330	0.026985	0.155644	0.266996	0.145891	0.141154	0.263330	0.026985	0.155644	0.266996	0.145891	0.141154	0.263330	0.026985	0.155644	0.266996	0.145891	0.141154	0.263330	0.026985	0.155644	0.266996	0.145891	
2012000	0.118577	1	0.130287	0.245687	0.033128	0.176483	0.282538	0.131878	0.130287	0.245687	0.033128	0.176483	0.282538	0.131878	0.130287	0.245687	0.033128	0.176483	0.282538	0.131878	0.130287	0.245687	0.033128	0.176483	0.282538	0.131878	
2013000	0.118577	1	0.120954	0.242792	0.030073	0.159337	0.270770	0.176073	0.120954	0.242792	0.030073	0.159337	0.270770	0.176073	0.120954	0.242792	0.030073	0.159337	0.270770	0.176073	0.120954	0.242792	0.030073	0.159337	0.270770	0.176073	
2014000	0.118577	1	0.121732	0.250955	0.026188	0.197110	0.275095	0.128920	0.121732	0.250955	0.026188	0.197110	0.275095	0.128920	0.121732	0.250955	0.026188	0.197110	0.275095	0.128920	0.121732	0.250955	0.026188	0.197110	0.275095	0.128920	
2015000	0.118577	1	0.135121	0.254342	0.038152	0.167334	0.274267	0.130783	0.135121	0.254342	0.038152	0.167334	0.274267	0.130783	0.135121	0.254342	0.038152	0.167334	0.274267	0.130783	0.135121	0.254342	0.038152	0.167334	0.274267	0.130783	
2016000	0.118577	1	0.105172	0.286287	0.022735	0.193439	0.248637	0.143731	0.105172	0.286287	0.022735	0.193439	0.248637	0.143731	0.105172	0.286287	0.022735	0.193439	0.248637	0.143731	0.105172	0.286287	0.022735	0.193439	0.248637	0.143731	
2017000	0.118577	1	0.145713	0.229126	0.037198	0.185976	0.281518	0.120469	0.145713	0.229126	0.037198	0.185976	0.281518	0.120469	0.145713	0.229126	0.037198	0.185976	0.281518	0.120469	0.145713	0.229126	0.037198	0.185976	0.281518	0.120469	
2018000	0.118577	1	0.124730	0.234507	0.029405	0.211870	0.266685	0.132804	0.124730	0.234507	0.029405	0.211870	0.266685	0.132804	0.124730	0.234507	0.029405	0.211870	0.266685	0.132804	0.124730	0.234507	0.029405	0.211870	0.266685	0.132804	
2019000	0.118577	1	0.114339	0.251527	0.041968	0.202497	0.234603	0.155066	0.114339	0.251527	0.041968	0.202497	0.234603	0.155066	0.114339	0.251527	0.041968	0.202497	0.234603	0.155066	0.114339	0.251527	0.041968	0.202497	0.234603	0.155066	
2020000	0.118577	1	0.130214	0.250876	0.029990	0.196289	0.264922	0.127710	0.130214	0.250876	0.029990	0.196289	0.264922	0.127710	0.130214	0.250876	0.029990	0.196289	0.264922	0.127710	0.130214	0.250876	0.029990	0.196289	0.264922	0.127710	
2021000	0.118577	1	0.111241	0.233005	0.045131	0.192241	0.283748	0.134635	0.111241	0.233005	0.045131	0.192241	0.283748	0.134635	0.111241	0.233005	0.045131	0.192241	0.283748	0.134635	0.111241	0.233005	0.045131	0.192241	0.283748	0.134635	
2022000	0.118577	1	0.138447	0.229821	0.035662	0.181824	0.283755	0.130491	0.138447	0.229821	0.035662	0.181824	0.283755	0.130491	0.138447	0.229821	0.035662	0.181824	0.283755	0.130491	0.138447	0.229821	0.035662	0.181824	0.283755	0.130491	
2023000	0.118577	1	0.117725	0.218417	0.037714	0.194675	0.264841	0.166629	0.117725	0.218417	0.037714	0.194675	0.264841	0.166629	0.117725	0.218417	0.037714	0.194675	0.264841	0.166629	0.117725	0.218417	0.037714	0.194675	0.264841	0.166629	
2024000	0.118577	1	0.136355	0.225965	0.039746	0.170609	0.264047	0.163279	0.136355	0.225965	0.039746	0.170609	0.264047	0.163279	0.136355	0.225965	0.039746	0.170609	0.264047	0.163279	0.136355	0.225965	0.039746	0.170609	0.264047	0.163279	
2025000	0.118577	1	0.118264	0.224946	0.034739	0.184730	0.315165	0.122156	0.118264	0.224946	0.034739	0.184730	0.315165	0.122156	0.118264	0.224946	0.034739	0.184730	0.315165	0.122156	0.118264	0.224946	0.034739	0.184730	0.315165	0.122156	
2026000	0.118577	2	0.128789	0.211515	0.032243	0.226223	0.294383	0.106847	0.128789	0.211515	0.032243	0.226223	0.294383	0.106847	0.128789	0.211515	0.032243	0.226223	0.294383	0.106847	0.222329	0.468219	0.006448	0.009853	0.176556	0.116596	
2027000	0.118577	1	0.102796	0.231959	0.022821	0.198538	0.292775	0.151111	0.102796	0.231959	0.022821	0.198538	0.292775	0.151111	0.102796	0.231959	0.022821	0.198538	0.292775	0.151111	0.102796	0.231959	0.022821	0.198538	0.292775	0.151111	
2028000	0.118577	1	0.139792	0.265369	0.022207	0.185503	0.249119	0.138010	0.139792	0.265369	0.022207	0.185503	0.249119	0.138010	0.139792	0.265369	0.022207	0.185503	0.249119	0.138010	0.139792	0.265369	0.022207	0.185503	0.249119	0.138010	
2029000	0.118577	1	0.113237	0.208128	0.036630	0.194446	0.299309	0.148250	0.113237	0.208128	0.036630	0.194446	0.299309	0.148250	0.113237	0.208128	0.036630	0.194446	0.299309	0.148250	0.113237	0.208128	0.036630	0.194446	0.299309	0.148250	
2030000	0.118577	1	0.118438	0.247223	0.043861	0.160399	0.296434	0.133644	0.118438	0.247223	0.043861	0.160399	0.296434	0.133644	0.118438	0.247223	0.043861	0.160399	0.296434	0.133644	0.118438	0.247223	0.043861	0.160399	0.296434	0.133644	
2031000	0.118577	1	0.113694	0.244357	0.029472	0.209902	0.247128	0.155447	0.113694	0.244357	0.029472	0.209902	0.247128	0.155447	0.113694	0.244357	0.029472	0.209902	0.247128	0.155447	0.113694	0.244357	0.029472	0.209902	0.247128	0.155447	
2032000	0.118577	1	0.122022	0.219764	0.033392	0.204921	0.280267	0.139633	0.122022	0.219764	0.033392	0.204921	0.280267	0.139633	0.122022	0.219764	0.033392	0.204921	0.280267	0.139633	0.122022	0.219764	0.033392	0.204921	0.280267	0.139633	
2033000	0.118577	1	0.129738	0.246155	0.038077	0.183675	0.260522	0.141832	0.129738	0.246155	0.038077	0.183675	0.260522	0.141832	0.129738	0.246155	0.038077	0.183675	0.260522	0.141832	0.129738	0.246155	0.038077	0.183675	0.260522	0.141832	
2034000	0.118577	1	0.125763	0.262868	0.032873	0.166429	0.258910	0.153157	0.125763	0.262868	0.032873	0.166429	0.258910	0.153157	0.125763	0.262868	0.032873	0.166429	0.258910	0.153157	0.125763	0.262868	0.032873	0.166429	0.258910	0.153157	
2035000	0.118577	1	0.096613	0.222824	0.036180	0.211548	0.273856	0.158979	0.096613	0.222824	0.036180	0.211548	0.273856	0.158979	0.096613	0.222824	0.036180	0.211548	0.273856	0.158979	0.096613	0.222824	0.036180	0.211548	0.273856	0.158979	
2036000	0.118577	1	0.131164	0.224497	0.032022	0.176224	0.294196	0.141897	0.131164	0.224497	0.032022	0.176224	0.294196	0.141897	0.131164	0.224497	0.032022	0.176224	0.294196	0.141897	0.131164	0.224497	0.032022	0.176224	0.294196	0.141897	
2037000	0.118577	1	0.124381	0.232606	0.040235	0.208730	0.261318	0.132728	0.124381	0.232606	0.040235	0.208730	0.261318	0.132728	0.124381	0.232606	0.040235	0.208730	0.261318	0.132728	0.124381	0.232606	0.040235	0.208730	0.261318	0.132728	
2038000	0.118577	1	0.141421	0.209384	0.041256	0.187780	0.280155	0.140004	0.141421	0.209384	0.041256	0.187780	0.280155	0.140004	0.141421	0.209384	0.041256	0.187780	0.280155	0.140004	0.141421	0.209384	0.041256	0.187780	0.280155	0.140004	
2039000	0.118577	2	0.115949	0.243434	0.021240	0.214574	0.299268	0.105534	0.299536	0.213904	0.028964	0.116429	0.203500	0.137667	0.115949	0.243434	0.021240	0.214574	0.299268	0.105534	0.299536	0.213904	0.028964	0.116429	0.203500	0.137667	
2040000	0.118577	1	0.140546	0.226704	0.039313	0.194682	0.268962	0.129794	0.140546	0.226704	0.039313	0.194682	0.268962	0.129794	0.140546	0.226704	0.039313	0.194682	0.268962	0.129794	0.140546	0.226704	0.039313	0.194682	0.268962	0.129794	
2041000	0.118577	1	0.115338	0.231305	0.029219	0.199037	0.287699	0.137402	0.115338	0.231305	0.029219	0.199037	0.287699	0.137402	0.115338	0.231305	0.029219	0.199037	0.287699	0.137402	0.115338	0.231305	0.029219	0.199037	0.287699	0.137402	
2042000	0.118577	1	0.111618	0.258505	0.027026	0.213184	0.269657	0.120011	0.111618	0.258505	0.027026	0.213184	0.269657	0.120011	0.111618	0.258505	0.027026	0.213184	0.269657	0.120011	0.111618	0.258505	0.027026	0.213184	0.269657	0.120011	
2043000	0.118577	1	0.117461	0.228080	0.034042	0.165496	0.301696	0.153224	0.117461	0.228080	0.034042	0.165496	0.301696	0.153224	0.117461	0.228080	0.034042	0.165496	0.301696	0.153224	0.117461	0.228080	0.034042	0.165496	0.301696	0.153224	
2044000	0.118577	1	0.122475	0.283673	0.043380	0.161763	0.265688	0.123021	0.122475	0.283673	0.043380	0.161763	0.265688	0.123021	0.122475	0.283673	0.043380	0.161763	0.265688	0.123021	0.122475	0.283673	0.043380	0.161763	0.265688	0.123021	
2045000	0.118577	1	0.129371	0.229765	0.038653	0.165144	0.275219	0.161849	0.129371	0.229765	0.038653	0.165144	0.275219	0.161849	0.129371	0.229765	0.038653	0.165144	0.275219	0.161849	0.129371	0.229765	0.038653	0.165144	0.275219	0.161849	
2046000	0.118577	1	0.145350	0.236680	0.043726	0.161444	0.285901	0.126900	0.145350	0.236680	0.043726	0.161444	0.285901	0.126900	0.145350	0.236680	0.043726	0.161444	0.285901	0.126900	0.145350	0.236680	0.043726	0.161444	0.285901	0.126900	
