Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	
1024000	0.118577	2	0.426469	0.426469	0.426469	0.409020	
1025000	0.118577	1	0.363947	0.363947	0.363947	0.363947	
1026000	0.118577	1	0.355762	0.355762	0.355762	0.355762	
1027000	0.118577	1	0.384834	0.384834	0.384834	0.384834	
1028000	0.118577	1	0.344093	0.344093	0.344093	0.344093	
1029000	0.118577	2	0.346216	0.346216	0.346216	0.613156	
1030000	0.118577	1	0.313371	0.313371	0.313371	0.313371	
1031000	0.118577	2	0.329955	0.329955	0.329955	0.787841	
1032000	0.118577	1	0.350533	0.350533	0.350533	0.350533	
1033000	0.118577	1	0.338562	0.338562	0.338562	0.338562	
1034000	0.118577	2	0.375172	0.375172	0.356156	0.356156	
1035000	0.118577	1	0.330294	0.330294	0.330294	0.330294	
1036000	0.118577	2	0.402223	0.402223	0.402223	0.391735	
1037000	0.118577	2	0.320468	0.320468	0.320468	0.562494	
1038000	0.118577	1	0.348827	0.348827	0.348827	0.348827	
1039000	0.118577	1	0.372280	0.372280	0.372280	0.372280	
1040000	0.118577	1	0.357993	0.357993	0.357993	0.357993	
1041000	0.118577	2	0.329162	0.329162	0.329162	0.425936	
1042000	0.118577	1	0.325115	0.325115	0.325115	0.325115	
1043000	0.118577	1	0.350139	0.350139	0.350139	0.350139	
1044000	0.118577	1	0.445720	0.445720	0.445720	0.445720	
1045000	0.118577	1	0.370393	0.370393	0.370393	0.370393	
1046000	0.118577	1	0.330218	0.330218	0.330218	0.330218	
1047000	0.118577	1	0.359054	0.359054	0.359054	0.359054	
1048000	0.118577	1	0.361110	0.361110	0.361110	0.361110	
1049000	0.118577	1	0.341792	0.341792	0.341792	0.341792	
1050000	0.118577	2	0.336726	0.336726	0.336726	0.447002	
1051000	0.118577	2	0.321789	0.321789	0.321789	0.609842	
1052000	0.118577	2	0.363843	0.363843	0.363843	0.524289	
1053000	0.118577	1	0.389373	0.389373	0.389373	0.389373	
1054000	0.118577	1	0.367366	0.367366	0.367366	0.367366	
1055000	0.118577	1	0.322326	0.322326	0.322326	0.322326	
1056000	0.118577	1	0.399604	0.399604	0.399604	0.399604	
1057000	0.118577	1	0.350886	0.350886	0.350886	0.350886	
1058000	0.118577	1	0.401925	0.401925	0.401925	0.401925	
1059000	0.118577	1	0.354866	0.354866	0.354866	0.354866	
1060000	0.118577	1	0.349114	0.349114	0.349114	0.349114	
1061000	0.118577	1	0.331370	0.331370	0.331370	0.331370	
1062000	0.118577	1	0.368029	0.368029	0.368029	0.368029	
1063000	0.118577	1	0.354902	0.354902	0.354902	0.354902	
1064000	0.118577	1	0.376111	0.376111	0.376111	0.376111	
1065000	0.118577	1	0.372449	0.372449	0.372449	0.372449	
1066000	0.118577	1	0.336107	0.336107	0.336107	0.336107	
1067000	0.118577	2	0.340437	0.340437	0.340437	0.531316	
1068000	0.118577	1	0.328417	0.328417	0.328417	0.328417	
1069000	0.118577	1	0.359649	0.359649	0.359649	0.359649	
1070000	0.118577	1	0.344116	0.344116	0.344116	0.344116	
1071000	0.118577	1	0.334541	0.334541	0.334541	0.334541	
1072000	0.118577	1	0.324577	0.324577	0.324577	0.324577	
1073000	0.118577	1	0.322437	0.322437	0.322437	0.322437	
1074000	0.118577	1	0.341651	0.341651	0.341651	0.341651	
1075000	0.118577	1	0.344986	0.344986	0.344986	0.344986	
1076000	0.118577	1	0.336949	0.336949	0.336949	0.336949	
1077000	0.118577	2	0.409610	0.248309	0.248309	0.409610	
1078000	0.118577	1	0.345509	0.345509	0.345509	0.345509	
1079000	0.118577	1	0.361594	0.361594	0.361594	0.361594	
1080000	0.118577	1	0.372055	0.372055	0.372055	0.372055	
1081000	0.118577	1	0.295634	0.295634	0.295634	0.295634	
1082000	0.118577	1	0.352443	0.352443	0.352443	0.352443	
1083000	0.118577	1	0.342529	0.342529	0.342529	0.342529	
1084000	0.118577	1	0.390036	0.390036	0.390036	0.390036	
1085000	0.118577	1	0.357305	0.357305	0.357305	0.357305	
1086000	0.118577	1	0.413775	0.413775	0.413775	0.413775	
1087000	0.118577	1	0.350453	0.350453	0.350453	0.350453	
1088000	0.118577	2	0.349845	0.387940	0.349845	0.349845	
1089000	0.118577	1	0.363164	0.363164	0.363164	0.363164	
1090000	0.118577	1	0.394774	0.394774	0.394774	0.394774	
1091000	0.118577	1	0.328093	0.328093	0.328093	0.328093	
1092000	0.118577	1	0.349720	0.349720	0.349720	0.349720	
1093000	0.118577	1	0.387318	0.387318	0.387318	0.387318	
1094000	0.118577	1	0.338496	0.338496	0.338496	0.338496	
1095000	0.118577	1	0.366908	0.366908	0.366908	0.366908	
1096000	0.118577	2	0.361440	0.361440	0.302205	0.361440	
1097000	0.118577	1	0.348882	0.348882	0.348882	0.348882	
1098000	0.118577	1	0.373811	0.373811	0.373811	0.373811	
1099000	0.118577	2	0.337654	0.337654	0.337654	0.514451	
1100000	0.118577	1	0.410551	0.410551	0.410551	0.410551	
1101000	0.118577	1	0.365557	0.365557	0.365557	0.365557	
1102000	0.118577	1	0.334428	0.334428	0.334428	0.334428	
1103000	0.118577	1	0.338790	0.338790	0.338790	0.338790	
1104000	0.118577	1	0.364989	0.364989	0.364989	0.364989	
1105000	0.118577	1	0.354903	0.354903	0.354903	0.354903	
1106000	0.118577	1	0.370900	0.370900	0.370900	0.370900	
1107000	0.118577	1	0.365739	0.365739	0.365739	0.365739	
1108000	0.118577	1	0.357690	0.357690	0.357690	0.357690	
1109000	0.118577	1	0.406858	0.406858	0.406858	0.406858	
1110000	0.118577	1	0.362035	0.362035	0.362035	0.362035	
1111000	0.118577	2	0.328191	0.394115	0.394115	0.394115	
1112000	0.118577	1	0.352570	0.352570	0.352570	0.352570	
1113000	0.118577	1	0.344912	0.344912	0.344912	0.344912	
1114000	0.118577	1	0.409887	0.409887	0.409887	0.409887	
1115000	0.118577	1	0.359443	0.359443	0.359443	0.359443	
1116000	0.118577	1	0.369028	0.369028	0.369028	0.369028	
1117000	0.118577	1	0.347899	0.347899	0.347899	0.347899	
1118000	0.118577	1	0.352563	0.352563	0.352563	0.352563	
1119000	0.118577	1	0.389194	0.389194	0.389194	0.389194	
1120000	0.118577	1	0.369202	0.369202	0.369202	0.369202	
1121000	0.118577	2	0.331588	0.331588	0.331588	0.436813	
1122000	0.118577	1	0.345598	0.345598	0.345598	0.345598	
1123000	0.118577	1	0.365888	0.365888	0.365888	0.365888	
1124000	0.118577	1	0.390120	0.390120	0.390120	0.390120	
1125000	0.118577	1	0.348590	0.348590	0.348590	0.348590	
1126000	0.118577	1	0.373613	0.373613	0.373613	0.373613	
1127000	0.118577	2	0.370573	0.331153	0.370573	0.370573	
1128000	0.118577	1	0.336028	0.336028	0.336028	0.336028	
1129000	0.118577	1	0.392352	0.392352	0.392352	0.392352	
1130000	0.118577	1	0.362082	0.362082	0.362082	0.362082	
1131000	0.118577	2	0.385921	0.385921	0.385921	0.482929	
1132000	0.118577	1	0.336105	0.336105	0.336105	0.336105	
1133000	0.118577	1	0.375403	0.375403	0.375403	0.375403	
1134000	0.118577	1	0.363491	0.363491	0.363491	0.363491	
1135000	0.118577	1	0.308890	0.308890	0.308890	0.308890	
1136000	0.118577	1	0.364188	0.364188	0.364188	0.364188	
1137000	0.118577	1	0.347419	0.347419	0.347419	0.347419	
1138000	0.118577	1	0.341746	0.341746	0.341746	0.341746	
1139000	0.118577	1	0.364178	0.364178	0.364178	0.364178	
1140000	0.118577	1	0.467681	0.467681	0.467681	0.467681	
1141000	0.118577	1	0.325525	0.325525	0.325525	0.325525	
1142000	0.118577	1	0.377466	0.377466	0.377466	0.377466	
1143000	0.118577	2	0.323348	0.323348	0.323348	0.624558	
1144000	0.118577	1	0.346500	0.346500	0.346500	0.346500	
1145000	0.118577	2	0.311363	0.311363	0.311363	0.473538	
1146000	0.118577	2	0.359197	0.359197	0.363069	0.363069	
1147000	0.118577	1	0.354204	0.354204	0.354204	0.354204	
1148000	0.118577	1	0.344876	0.344876	0.344876	0.344876	
1149000	0.118577	2	0.325234	0.325234	0.325234	0.472216	
1150000	0.118577	1	0.351633	0.351633	0.351633	0.351633	
1151000	0.118577	2	0.353373	0.344866	0.344866	0.353373	
1152000	0.118577	1	0.404022	0.404022	0.404022	0.404022	
1153000	0.118577	1	0.371495	0.371495	0.371495	0.371495	
1154000	0.118577	1	0.351930	0.351930	0.351930	0.351930	
1155000	0.118577	1	0.388402	0.388402	0.388402	0.388402	
1156000	0.118577	1	0.377745	0.377745	0.377745	0.377745	
1157000	0.118577	1	0.367371	0.367371	0.367371	0.367371	
1158000	0.118577	1	0.424198	0.424198	0.424198	0.424198	
1159000	0.118577	1	0.358658	0.358658	0.358658	0.358658	
1160000	0.118577	1	0.387207	0.387207	0.387207	0.387207	
1161000	0.118577	1	0.344659	0.344659	0.344659	0.344659	
1162000	0.118577	1	0.397755	0.397755	0.397755	0.397755	
1163000	0.118577	1	0.353271	0.353271	0.353271	0.353271	
1164000	0.118577	1	0.326000	0.326000	0.326000	0.326000	
1165000	0.118577	1	0.347817	0.347817	0.347817	0.347817	
1166000	0.118577	1	0.350719	0.350719	0.350719	0.350719	
1167000	0.118577	1	0.373801	0.373801	0.373801	0.373801	
1168000	0.118577	2	0.358921	0.358921	0.358921	0.415930	
1169000	0.118577	1	0.288808	0.288808	0.288808	0.288808	
1170000	0.118577	2	0.371666	0.405642	0.371666	0.405642	
1171000	0.118577	1	0.369388	0.369388	0.369388	0.369388	
1172000	0.118577	1	0.378132	0.378132	0.378132	0.378132	
1173000	0.118577	1	0.355264	0.355264	0.355264	0.355264	
1174000	0.118577	1	0.337172	0.337172	0.337172	0.337172	
1175000	0.118577	1	0.369165	0.369165	0.369165	0.369165	
1176000	0.118577	2	0.362495	0.299710	0.299710	0.362495	
1177000	0.118577	1	0.380372	0.380372	0.380372	0.380372	
1178000	0.118577	2	0.416351	0.364159	0.364159	0.416351	
1179000	0.118577	1	0.349808	0.349808	0.349808	0.349808	
1180000	0.118577	1	0.357785	0.357785	0.357785	0.357785	
1181000	0.118577	1	0.328452	0.328452	0.328452	0.328452	
1182000	0.118577	1	0.324104	0.324104	0.324104	0.324104	
1183000	0.118577	2	0.319672	0.319672	0.319672	0.595246	
1184000	0.118577	1	0.364486	0.364486	0.364486	0.364486	
1185000	0.118577	1	0.373152	0.373152	0.373152	0.373152	
1186000	0.118577	1	0.374659	0.374659	0.374659	0.374659	
1187000	0.118577	1	0.325764	0.325764	0.325764	0.325764	
1188000	0.118577	1	0.356516	0.356516	0.356516	0.356516	
1189000	0.118577	2	0.319686	0.319686	0.319686	0.465114	
1190000	0.118577	1	0.339542	0.339542	0.339542	0.339542	
1191000	0.118577	2	0.308280	0.308280	0.308280	0.655111	
1192000	0.118577	1	0.393820	0.393820	0.393820	0.393820	
1193000	0.118577	1	0.360123	0.360123	0.360123	0.360123	
1194000	0.118577	2	0.313049	0.313049	0.313049	0.619468	
1195000	0.118577	1	0.390541	0.390541	0.390541	0.390541	
1196000	0.118577	1	0.419985	0.419985	0.419985	0.419985	
1197000	0.118577	1	0.400597	0.400597	0.400597	0.400597	
1198000	0.118577	1	0.352814	0.352814	0.352814	0.352814	
1199000	0.118577	1	0.388195	0.388195	0.388195	0.388195	
1200000	0.118577	1	0.322417	0.322417	0.322417	0.322417	
1201000	0.118577	1	0.383888	0.383888	0.383888	0.383888	
1202000	0.118577	1	0.323207	0.323207	0.323207	0.323207	
1203000	0.118577	2	0.317275	0.317275	0.317275	0.469357	
1204000	0.118577	2	0.333770	0.333770	0.333770	0.690551	
1205000	0.118577	1	0.336906	0.336906	0.336906	0.336906	
1206000	0.118577	1	0.344914	0.344914	0.344914	0.344914	
1207000	0.118577	1	0.390897	0.390897	0.390897	0.390897	
1208000	0.118577	1	0.323939	0.323939	0.323939	0.323939	
1209000	0.118577	1	0.396944	0.396944	0.396944	0.396944	
1210000	0.118577	1	0.328901	0.328901	0.328901	0.328901	
1211000	0.118577	1	0.359210	0.359210	0.359210	0.359210	
1212000	0.118577	1	0.344446	0.344446	0.344446	0.344446	
1213000	0.118577	1	0.352917	0.352917	0.352917	0.352917	
1214000	0.118577	1	0.325295	0.325295	0.325295	0.325295	
1215000	0.118577	1	0.342085	0.342085	0.342085	0.342085	
1216000	0.118577	2	0.323705	0.323705	0.323705	0.705387	
1217000	0.118577	1	0.346919	0.346919	0.346919	0.346919	
1218000	0.118577	1	0.330296	0.330296	0.330296	0.330296	
1219000	0.118577	1	0.383658	0.383658	0.383658	0.383658	
1220000	0.118577	2	0.354362	0.354362	0.354362	0.576032	
1221000	0.118577	1	0.397078	0.397078	0.397078	0.397078	
1222000	0.118577	1	0.403150	0.403150	0.403150	0.403150	
1223000	0.118577	1	0.369110	0.369110	0.369110	0.369110	
1224000	0.118577	1	0.356722	0.356722	0.356722	0.356722	
1225000	0.118577	1	0.393826	0.393826	0.393826	0.393826	
1226000	0.118577	1	0.367034	0.367034	0.367034	0.367034	
1227000	0.118577	1	0.376075	0.376075	0.376075	0.376075	
1228000	0.118577	2	0.328100	0.342868	0.342868	0.342868	
1229000	0.118577	2	0.341013	0.341013	0.341013	0.497569	
1230000	0.118577	1	0.356209	0.356209	0.356209	0.356209	
1231000	0.118577	1	0.369042	0.369042	0.369042	0.369042	
1232000	0.118577	2	0.383332	0.383332	0.383332	0.481968	
1233000	0.118577	1	0.346641	0.346641	0.346641	0.346641	
1234000	0.118577	1	0.353074	0.353074	0.353074	0.353074	
1235000	0.118577	2	0.341177	0.341177	0.341177	0.522964	
1236000	0.118577	2	0.300613	0.300613	0.300613	0.653874	
1237000	0.118577	1	0.397123	0.397123	0.397123	0.397123	
1238000	0.118577	1	0.336495	0.336495	0.336495	0.336495	
1239000	0.118577	2	0.341240	0.341240	0.341240	0.449848	
1240000	0.118577	1	0.365871	0.365871	0.365871	0.365871	
1241000	0.118577	2	0.337740	0.337740	0.337740	0.493639	
1242000	0.118577	2	0.319904	0.319904	0.319904	0.656432	
1243000	0.118577	1	0.354802	0.354802	0.354802	0.354802	
1244000	0.118577	3	0.352111	0.342912	0.352111	0.675664	
1245000	0.118577	1	0.372672	0.372672	0.372672	0.372672	
1246000	0.118577	2	0.397364	0.397364	0.311885	0.397364	
1247000	0.118577	1	0.344736	0.344736	0.344736	0.344736	
1248000	0.118577	1	0.381708	0.381708	0.381708	0.381708	
1249000	0.118577	1	0.315980	0.315980	0.315980	0.315980	
1250000	0.118577	1	0.352919	0.352919	0.352919	0.352919	
1251000	0.118577	1	0.313928	0.313928	0.313928	0.313928	
1252000	0.118577	1	0.357129	0.357129	0.357129	0.357129	
1253000	0.118577	2	0.289390	0.289390	0.289390	0.536060	
1254000	0.118577	1	0.323396	0.323396	0.323396	0.323396	
1255000	0.118577	1	0.423143	0.423143	0.423143	0.423143	
1256000	0.118577	1	0.377224	0.377224	0.377224	0.377224	
1257000	0.118577	1	0.385394	0.385394	0.385394	0.385394	
1258000	0.118577	1	0.331565	0.331565	0.331565	0.331565	
1259000	0.118577	1	0.388848	0.388848	0.388848	0.388848	
1260000	0.118577	1	0.357894	0.357894	0.357894	0.357894	
1261000	0.118577	1	0.344283	0.344283	0.344283	0.344283	
1262000	0.118577	1	0.367213	0.367213	0.367213	0.367213	
1263000	0.118577	1	0.338184	0.338184	0.338184	0.338184	
1264000	0.118577	1	0.390070	0.390070	0.390070	0.390070	
1265000	0.118577	1	0.300804	0.300804	0.300804	0.300804	
1266000	0.118577	1	0.293823	0.293823	0.293823	0.293823	
1267000	0.118577	1	0.326874	0.326874	0.326874	0.326874	
1268000	0.118577	1	0.314583	0.314583	0.314583	0.314583	
1269000	0.118577	1	0.395761	0.395761	0.395761	0.395761	
1270000	0.118577	1	0.360996	0.360996	0.360996	0.360996	
1271000	0.118577	1	0.342723	0.342723	0.342723	0.342723	
1272000	0.118577	1	0.345537	0.345537	0.345537	0.345537	
1273000	0.118577	2	0.343346	0.343346	0.343346	0.583032	
1274000	0.118577	1	0.390902	0.390902	0.390902	0.390902	
1275000	0.118577	2	0.316589	0.316589	0.316589	0.473736	
1276000	0.118577	1	0.399555	0.399555	0.399555	0.399555	
1277000	0.118577	1	0.361002	0.361002	0.361002	0.361002	
1278000	0.118577	1	0.324945	0.324945	0.324945	0.324945	
1279000	0.118577	1	0.346098	0.346098	0.346098	0.346098	
1280000	0.118577	1	0.391864	0.391864	0.391864	0.391864	
1281000	0.118577	1	0.365216	0.365216	0.365216	0.365216	
1282000	0.118577	1	0.362076	0.362076	0.362076	0.362076	
1283000	0.118577	1	0.351878	0.351878	0.351878	0.351878	
1284000	0.118577	1	0.367897	0.367897	0.367897	0.367897	
1285000	0.118577	2	0.385636	0.385636	0.385636	0.888240	
1286000	0.118577	1	0.353897	0.353897	0.353897	0.353897	
1287000	0.118577	1	0.348831	0.348831	0.348831	0.348831	
1288000	0.118577	1	0.370001	0.370001	0.370001	0.370001	
1289000	0.118577	1	0.395184	0.395184	0.395184	0.395184	
1290000	0.118577	1	0.423914	0.423914	0.423914	0.423914	
1291000	0.118577	1	0.399117	0.399117	0.399117	0.399117	
1292000	0.118577	1	0.325476	0.325476	0.325476	0.325476	
1293000	0.118577	1	0.376358	0.376358	0.376358	0.376358	
1294000	0.118577	1	0.362040	0.362040	0.362040	0.362040	
1295000	0.118577	2	0.336504	0.336504	0.336504	0.377472	
1296000	0.118577	1	0.344029	0.344029	0.344029	0.344029	
1297000	0.118577	1	0.333341	0.333341	0.333341	0.333341	
1298000	0.118577	1	0.350815	0.350815	0.350815	0.350815	
1299000	0.118577	1	0.340142	0.340142	0.340142	0.340142	
1300000	0.118577	2	0.333526	0.400251	0.333526	0.333526	
1301000	0.118577	1	0.362854	0.362854	0.362854	0.362854	
1302000	0.118577	1	0.386482	0.386482	0.386482	0.386482	
1303000	0.118577	1	0.375697	0.375697	0.375697	0.375697	
1304000	0.118577	1	0.386911	0.386911	0.386911	0.386911	
1305000	0.118577	2	0.363860	0.363860	0.363860	0.489396	
1306000	0.118577	1	0.344886	0.344886	0.344886	0.344886	
1307000	0.118577	1	0.349572	0.349572	0.349572	0.349572	
1308000	0.118577	1	0.316163	0.316163	0.316163	0.316163	
1309000	0.118577	1	0.340421	0.340421	0.340421	0.340421	
1310000	0.118577	1	0.338892	0.338892	0.338892	0.338892	
1311000	0.118577	1	0.322805	0.322805	0.322805	0.322805	
1312000	0.118577	2	0.305290	0.305290	0.305290	0.371013	
1313000	0.118577	1	0.378273	0.378273	0.378273	0.378273	
1314000	0.118577	1	0.346813	0.346813	0.346813	0.346813	
1315000	0.118577	1	0.368732	0.368732	0.368732	0.368732	
1316000	0.118577	1	0.362391	0.362391	0.362391	0.362391	
1317000	0.118577	1	0.350895	0.350895	0.350895	0.350895	
1318000	0.118577	1	0.407737	0.407737	0.407737	0.407737	
1319000	0.118577	2	0.412712	0.296365	0.296365	0.412712	
1320000	0.118577	2	0.407233	0.338994	0.338994	0.407233	
1321000	0.118577	1	0.351770	0.351770	0.351770	0.351770	
1322000	0.118577	2	0.338831	0.338831	0.338831	0.872857	
1323000	0.118577	1	0.363298	0.363298	0.363298	0.363298	
1324000	0.118577	1	0.422608	0.422608	0.422608	0.422608	
1325000	0.118577	1	0.379123	0.379123	0.379123	0.379123	
1326000	0.118577	1	0.435499	0.435499	0.435499	0.435499	
1327000	0.118577	1	0.342434	0.342434	0.342434	0.342434	
1328000	0.118577	1	0.377883	0.377883	0.377883	0.377883	
1329000	0.118577	2	0.337844	0.337844	0.337844	0.427064	
1330000	0.118577	1	0.338070	0.338070	0.338070	0.338070	
1331000	0.118577	2	0.298117	0.298117	0.298117	0.758929	
1332000	0.118577	1	0.377435	0.377435	0.377435	0.377435	
1333000	0.118577	1	0.356849	0.356849	0.356849	0.356849	
1334000	0.118577	1	0.395892	0.395892	0.395892	0.395892	
1335000	0.118577	1	0.350937	0.350937	0.350937	0.350937	
1336000	0.118577	1	0.379074	0.379074	0.379074	0.379074	
1337000	0.118577	1	0.340744	0.340744	0.340744	0.340744	
1338000	0.118577	1	0.418181	0.418181	0.418181	0.418181	
1339000	0.118577	1	0.359659	0.359659	0.359659	0.359659	
1340000	0.118577	1	0.386165	0.386165	0.386165	0.386165	
1341000	0.118577	1	0.339538	0.339538	0.339538	0.339538	
1342000	0.118577	1	0.323599	0.323599	0.323599	0.323599	
1343000	0.118577	1	0.363720	0.363720	0.363720	0.363720	
1344000	0.118577	1	0.347984	0.347984	0.347984	0.347984	
1345000	0.118577	1	0.343280	0.343280	0.343280	0.343280	
1346000	0.118577	1	0.349653	0.349653	0.349653	0.349653	
1347000	0.118577	1	0.334613	0.334613	0.334613	0.334613	
1348000	0.118577	1	0.360543	0.360543	0.360543	0.360543	
1349000	0.118577	1	0.336285	0.336285	0.336285	0.336285	
1350000	0.118577	1	0.375210	0.375210	0.375210	0.375210	
1351000	0.118577	1	0.331842	0.331842	0.331842	0.331842	
1352000	0.118577	1	0.346088	0.346088	0.346088	0.346088	
1353000	0.118577	2	0.356583	0.356583	0.356583	0.542039	
1354000	0.118577	1	0.308637	0.308637	0.308637	0.308637	
1355000	0.118577	2	0.309939	0.309939	0.309939	0.619192	
1356000	0.118577	1	0.357216	0.357216	0.357216	0.357216	
1357000	0.118577	1	0.333917	0.333917	0.333917	0.333917	
1358000	0.118577	1	0.370694	0.370694	0.370694	0.370694	
1359000	0.118577	2	0.326195	0.326195	0.326195	0.567982	
1360000	0.118577	1	0.388781	0.388781	0.388781	0.388781	
1361000	0.118577	1	0.362239	0.362239	0.362239	0.362239	
1362000	0.118577	1	0.388570	0.388570	0.388570	0.388570	
1363000	0.118577	1	0.387915	0.387915	0.387915	0.387915	
1364000	0.118577	1	0.311441	0.311441	0.311441	0.311441	
1365000	0.118577	1	0.378219	0.378219	0.378219	0.378219	
1366000	0.118577	1	0.362586	0.362586	0.362586	0.362586	
1367000	0.118577	1	0.378175	0.378175	0.378175	0.378175	
1368000	0.118577	1	0.358155	0.358155	0.358155	0.358155	
1369000	0.118577	1	0.374062	0.374062	0.374062	0.374062	
1370000	0.118577	1	0.372536	0.372536	0.372536	0.372536	
1371000	0.118577	2	0.337771	0.337771	0.337771	0.482990	
1372000	0.118577	1	0.350831	0.350831	0.350831	0.350831	
1373000	0.118577	1	0.342793	0.342793	0.342793	0.342793	
1374000	0.118577	1	0.395883	0.395883	0.395883	0.395883	
1375000	0.118577	1	0.347997	0.347997	0.347997	0.347997	
1376000	0.118577	1	0.389333	0.389333	0.389333	0.389333	
1377000	0.118577	1	0.374419	0.374419	0.374419	0.374419	
1378000	0.118577	1	0.340938	0.340938	0.340938	0.340938	
1379000	0.118577	1	0.369357	0.369357	0.369357	0.369357	
1380000	0.118577	2	0.360019	0.360019	0.360019	0.760029	
1381000	0.118577	1	0.355081	0.355081	0.355081	0.355081	
1382000	0.118577	1	0.336138	0.336138	0.336138	0.336138	
1383000	0.118577	1	0.352625	0.352625	0.352625	0.352625	
1384000	0.118577	1	0.317793	0.317793	0.317793	0.317793	
1385000	0.118577	1	0.351211	0.351211	0.351211	0.351211	
1386000	0.118577	1	0.362701	0.362701	0.362701	0.362701	
1387000	0.118577	2	0.391450	0.391450	0.391450	0.656460	
1388000	0.118577	1	0.327749	0.327749	0.327749	0.327749	
1389000	0.118577	1	0.384744	0.384744	0.384744	0.384744	
1390000	0.118577	1	0.352692	0.352692	0.352692	0.352692	
1391000	0.118577	2	0.290311	0.290311	0.290311	0.450700	
1392000	0.118577	1	0.329956	0.329956	0.329956	0.329956	
1393000	0.118577	1	0.330968	0.330968	0.330968	0.330968	
1394000	0.118577	1	0.345945	0.345945	0.345945	0.345945	
1395000	0.118577	2	0.300770	0.300770	0.300770	0.667649	
1396000	0.118577	1	0.343268	0.343268	0.343268	0.343268	
1397000	0.118577	1	0.327868	0.327868	0.327868	0.327868	
1398000	0.118577	1	0.346919	0.346919	0.346919	0.346919	
1399000	0.118577	2	0.347169	0.347169	0.347169	0.633417	
1400000	0.118577	1	0.337139	0.337139	0.337139	0.337139	
1401000	0.118577	1	0.362593	0.362593	0.362593	0.362593	
1402000	0.118577	2	0.341892	0.341892	0.341892	0.649635	
1403000	0.118577	1	0.409031	0.409031	0.409031	0.409031	
1404000	0.118577	2	0.355086	0.363345	0.355086	0.355086	
1405000	0.118577	1	0.364601	0.364601	0.364601	0.364601	
1406000	0.118577	1	0.381206	0.381206	0.381206	0.381206	
1407000	0.118577	1	0.409919	0.409919	0.409919	0.409919	
1408000	0.118577	2	0.366890	0.366890	0.366890	0.574535	
1409000	0.118577	1	0.380972	0.380972	0.380972	0.380972	
1410000	0.118577	1	0.373961	0.373961	0.373961	0.373961	
1411000	0.118577	2	0.310300	0.281197	0.281197	0.310300	
1412000	0.118577	2	0.317566	0.317566	0.380404	0.380404	
1413000	0.118577	2	0.300564	0.300564	0.300564	0.536712	
1414000	0.118577	1	0.361794	0.361794	0.361794	0.361794	
1415000	0.118577	1	0.340056	0.340056	0.340056	0.340056	
1416000	0.118577	1	0.364739	0.364739	0.364739	0.364739	
1417000	0.118577	1	0.347297	0.347297	0.347297	0.347297	
1418000	0.118577	2	0.296054	0.296054	0.296054	0.443433	
1419000	0.118577	1	0.342954	0.342954	0.342954	0.342954	
1420000	0.118577	1	0.356952	0.356952	0.356952	0.356952	
1421000	0.118577	1	0.438259	0.438259	0.438259	0.438259	
1422000	0.118577	1	0.338221	0.338221	0.338221	0.338221	
1423000	0.118577	1	0.338458	0.338458	0.338458	0.338458	
1424000	0.118577	1	0.383630	0.383630	0.383630	0.383630	
1425000	0.118577	1	0.360841	0.360841	0.360841	0.360841	
1426000	0.118577	1	0.344038	0.344038	0.344038	0.344038	
1427000	0.118577	1	0.386154	0.386154	0.386154	0.386154	
1428000	0.118577	1	0.357388	0.357388	0.357388	0.357388	
1429000	0.118577	1	0.345553	0.345553	0.345553	0.345553	
1430000	0.118577	1	0.382824	0.382824	0.382824	0.382824	
1431000	0.118577	1	0.346565	0.346565	0.346565	0.346565	
1432000	0.118577	1	0.335693	0.335693	0.335693	0.335693	
1433000	0.118577	2	0.325797	0.325797	0.325797	0.427717	
1434000	0.118577	1	0.370759	0.370759	0.370759	0.370759	
1435000	0.118577	1	0.422963	0.422963	0.422963	0.422963	
1436000	0.118577	2	0.350938	0.317826	0.317826	0.350938	
1437000	0.118577	1	0.362659	0.362659	0.362659	0.362659	
1438000	0.118577	1	0.443516	0.443516	0.443516	0.443516	
1439000	0.118577	1	0.406710	0.406710	0.406710	0.406710	
1440000	0.118577	1	0.374650	0.374650	0.374650	0.374650	
1441000	0.118577	1	0.390209	0.390209	0.390209	0.390209	
1442000	0.118577	1	0.368587	0.368587	0.368587	0.368587	
1443000	0.118577	1	0.334722	0.334722	0.334722	0.334722	
1444000	0.118577	1	0.377606	0.377606	0.377606	0.377606	
1445000	0.118577	1	0.347280	0.347280	0.347280	0.347280	
1446000	0.118577	1	0.351684	0.351684	0.351684	0.351684	
1447000	0.118577	2	0.400214	0.341475	0.400214	0.400214	
1448000	0.118577	1	0.347583	0.347583	0.347583	0.347583	
1449000	0.118577	2	0.352885	0.304098	0.352885	0.352885	
1450000	0.118577	2	0.428650	0.390921	0.390921	0.428650	
1451000	0.118577	1	0.386192	0.386192	0.386192	0.386192	
1452000	0.118577	1	0.361855	0.361855	0.361855	0.361855	
1453000	0.118577	1	0.386123	0.386123	0.386123	0.386123	
1454000	0.118577	1	0.350605	0.350605	0.350605	0.350605	
1455000	0.118577	2	0.350727	0.350727	0.350727	0.638009	
1456000	0.118577	2	0.428180	0.288960	0.288960	0.428180	
1457000	0.118577	2	0.471520	0.300262	0.300262	0.471520	
1458000	0.118577	1	0.353385	0.353385	0.353385	0.353385	
