Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	0.092720	2	9.561999	9.561999	19.370791	9.561999	9.561999	19.370791	
2000	0.092720	2	8.985567	8.985567	18.003223	8.985567	8.985567	18.003223	
3000	0.092720	2	8.379080	8.379080	18.344813	8.379080	8.379080	18.344813	
4000	0.092720	3	9.710138	9.710138	18.366676	8.136875	9.710138	18.366676	
5000	0.092720	3	10.289275	10.289275	17.778087	8.087993	8.087993	17.778087	
6000	0.092720	3	9.948166	9.948166	18.302861	8.263747	9.948166	18.302861	
7000	0.092720	4	10.661101	9.461523	17.506877	8.242156	9.461523	17.506877	
8000	0.092720	4	10.586779	9.789858	18.755058	8.303773	9.789858	18.755058	
9000	0.092720	3	9.555600	9.555600	18.808685	7.662757	9.555600	18.808685	
10000	0.092720	3	10.332156	10.332156	19.392688	9.041726	10.332156	19.392688	
11000	0.092720	3	13.857542	8.895297	19.659194	8.895297	13.857542	19.659194	
12000	0.092720	3	13.848962	8.404959	19.047889	8.404959	13.848962	19.047889	
13000	0.092720	3	12.583582	9.259623	19.530312	9.259623	12.583582	19.530312	
14000	0.092720	4	13.242996	9.306487	19.328083	8.334369	13.242996	19.328083	
15000	0.092720	4	13.574798	10.503294	19.537527	8.467662	13.574798	19.537527	
16000	0.092720	4	13.889279	9.728151	20.837396	7.458830	13.889279	20.837396	
17000	0.092720	4	14.130645	9.445997	19.432619	8.815504	14.130645	19.432619	
18000	0.092720	3	10.777160	8.484162	19.122398	8.484162	19.122398	19.122398	
19000	0.092720	4	12.903401	10.300954	19.682164	7.776585	12.903401	19.682164	
20000	0.092720	4	12.770008	9.715362	18.982327	7.984821	12.770008	18.982327	
21000	0.092720	4	10.920757	8.693148	19.368879	8.203570	19.368879	19.368879	
22000	0.092720	4	14.096270	8.930223	19.319557	8.642649	14.096270	19.319557	
23000	0.092720	3	11.214278	11.214278	19.295698	7.085644	19.295698	19.295698	
24000	0.092720	3	13.738197	9.433020	18.721838	9.433020	13.738197	18.721838	
25000	0.092720	3	12.861648	8.080698	18.932588	8.080698	18.932588	18.932588	
26000	0.092720	4	11.636469	8.355883	18.650662	7.634657	18.650662	18.650662	
27000	0.092720	4	14.007530	10.204024	19.829003	8.071121	14.007530	19.829003	
28000	0.092720	3	13.088929	8.331717	19.168358	8.331717	13.088929	19.168358	
29000	0.092720	4	13.145956	10.605874	20.574321	8.630796	13.145956	20.574321	
30000	0.092720	3	13.468571	8.542835	20.162722	8.542835	13.468571	20.162722	
31000	0.092720	4	13.957884	9.499631	19.084847	7.737266	13.957884	19.084847	
32000	0.092720	3	11.106095	8.512594	18.564165	8.512594	18.564165	18.564165	
33000	0.092720	4	13.130086	9.868608	19.072856	7.988898	13.130086	19.072856	
34000	0.092720	4	13.696119	10.179168	19.325760	7.996114	13.696119	19.325760	
35000	0.092720	4	13.065723	9.892962	20.385114	9.700528	13.065723	20.385114	
36000	0.092720	3	10.742846	10.742846	19.474243	7.728321	19.474243	19.474243	
37000	0.092720	2	18.275919	8.123262	18.275919	8.123262	18.275919	18.275919	
38000	0.092720	4	14.415981	9.729847	19.822251	8.702351	14.415981	19.822251	
39000	0.092720	3	17.998354	9.711299	17.998354	8.986839	17.998354	17.998354	
40000	0.092720	3	13.087205	8.380063	19.616973	8.380063	13.087205	19.616973	
41000	0.092720	4	12.130872	10.034870	17.944938	8.931352	17.944938	17.944938	
42000	0.092720	3	11.891761	8.345577	19.001790	8.345577	19.001790	19.001790	
43000	0.092720	4	11.751237	9.469975	19.300852	9.126404	19.300852	19.300852	
44000	0.092720	3	12.685048	8.046575	19.563608	8.046575	12.685048	19.563608	
45000	0.092720	4	13.723093	9.613130	19.799225	7.880653	13.723093	19.799225	
46000	0.092720	3	12.054751	9.424006	18.260121	9.424006	18.260121	18.260121	
47000	0.092720	4	13.012287	9.144308	19.945177	7.444338	13.012287	19.945177	
48000	0.092720	4	10.581871	9.651261	18.408965	8.801408	18.408965	18.408965	
49000	0.092720	3	13.221655	8.019736	19.658880	8.019736	13.221655	19.658880	
50000	0.092720	3	13.396302	8.711399	19.317079	8.711399	13.396302	19.317079	
51000	0.092720	4	11.778135	9.184652	18.604475	8.036217	18.604475	18.604475	
52000	0.092720	4	13.347233	8.362364	19.666550	7.615396	13.347233	19.666550	
53000	0.092720	4	14.089953	9.045516	18.561669	8.457245	14.089953	18.561669	
54000	0.092720	4	13.563440	8.282077	18.504448	7.807169	13.563440	18.504448	
55000	0.092720	3	12.840513	8.301293	19.223558	8.301293	12.840513	19.223558	
56000	0.092720	3	13.918832	8.528736	18.789879	8.528736	13.918832	18.789879	
57000	0.092720	4	12.102472	9.845103	18.330188	8.151217	18.330188	18.330188	
58000	0.092720	4	13.650698	9.981182	19.884856	8.467308	13.650698	19.884856	
59000	0.092720	4	13.198835	9.546076	19.614257	7.457782	13.198835	19.614257	
60000	0.092720	3	13.310854	8.612709	19.705929	8.612709	13.310854	19.705929	
61000	0.092720	4	13.125845	10.341096	19.452883	9.939478	13.125845	19.452883	
62000	0.092720	4	12.837623	9.810912	18.854163	7.937577	12.837623	18.854163	
63000	0.092720	3	13.414576	7.709387	19.517052	7.709387	13.414576	19.517052	
64000	0.092720	3	13.508097	9.050232	18.686562	9.050232	13.508097	18.686562	
65000	0.092720	3	13.351868	8.920346	19.077753	8.920346	13.351868	19.077753	
66000	0.092720	4	12.888885	9.518491	19.113176	8.661740	12.888885	19.113176	
67000	0.092720	4	12.471139	8.611944	18.819870	8.280443	12.471139	18.819870	
68000	0.092720	4	13.505877	9.854056	19.029119	8.027794	13.505877	19.029119	
69000	0.092720	4	12.716536	8.586230	19.373056	7.802821	12.716536	19.373056	
70000	0.092720	4	13.187903	9.365232	19.657936	8.419973	13.187903	19.657936	
71000	0.092720	4	10.763379	9.476523	18.576746	8.271468	8.271468	18.576746	
72000	0.092720	4	13.348459	9.953453	19.174646	8.160490	13.348459	19.174646	
73000	0.092720	3	13.530072	8.035650	18.384596	8.035650	13.530072	18.384596	
74000	0.092720	3	13.459215	8.107325	18.887659	8.107325	13.459215	18.887659	
75000	0.092720	3	12.954040	8.933869	19.582852	8.933869	12.954040	19.582852	
76000	0.092720	3	10.812489	10.812489	18.821116	8.463454	10.812489	18.821116	
77000	0.092720	4	12.293260	8.472425	18.199141	8.340585	12.293260	18.199141	
78000	0.092720	4	13.262440	9.362599	18.874530	8.044779	13.262440	18.874530	
79000	0.092720	4	12.500250	10.133638	19.316954	9.084419	12.500250	19.316954	
80000	0.092720	3	12.858166	8.060923	18.021498	8.060923	12.858166	18.021498	
81000	0.092720	4	12.399831	8.100686	18.465531	7.819553	12.399831	18.465531	
82000	0.092720	4	13.305780	9.095789	19.215704	7.715258	13.305780	19.215704	
83000	0.092720	4	12.672874	8.877080	18.889213	7.282152	12.672874	18.889213	
84000	0.092720	3	13.857902	8.127559	18.784138	8.127559	13.857902	18.784138	
85000	0.092720	3	13.334603	8.435112	18.617720	8.435112	13.334603	18.617720	
86000	0.092720	3	13.296103	7.707171	18.958317	7.707171	13.296103	18.958317	
87000	0.092720	3	12.973901	8.124303	18.652312	8.124303	12.973901	18.652312	
88000	0.092720	3	13.097442	7.965929	18.794984	7.965929	13.097442	18.794984	
89000	0.092720	3	13.293039	7.677909	18.799515	7.677909	13.293039	18.799515	
90000	0.092720	3	12.310520	8.181034	18.330680	8.181034	12.310520	18.330680	
91000	0.092720	3	13.041550	7.504246	18.661890	7.504246	13.041550	18.661890	
92000	0.092720	4	14.527229	8.470171	18.300438	7.841417	14.527229	18.300438	
93000	0.092720	4	13.509328	9.748974	19.527421	8.771196	13.509328	19.527421	
94000	0.092720	4	12.022679	8.375716	19.784352	8.375716	11.955738	19.784352	
95000	0.092720	3	12.929888	7.821126	19.148123	7.821126	12.929888	19.148123	
96000	0.092720	3	12.297525	8.119828	18.139339	8.119828	12.297525	18.139339	
97000	0.092720	3	12.351967	8.039575	18.610385	8.039575	12.351967	18.610385	
98000	0.092720	3	12.341844	8.158507	18.518478	8.158507	12.341844	18.518478	
99000	0.092720	4	12.428528	9.245056	18.286898	9.313110	12.428528	18.286898	
100000	0.092720	3	11.669077	7.686190	18.771653	7.686190	11.669077	18.771653	
101000	0.092720	3	13.034850	7.286725	18.782407	7.286725	13.034850	18.782407	
102000	0.092720	3	12.396882	8.741621	18.030805	8.741621	12.396882	18.030805	
103000	0.092720	3	12.624071	7.431965	18.434020	7.431965	12.624071	18.434020	
104000	0.092720	4	12.474758	9.251621	17.738355	8.286991	12.474758	17.738355	
105000	0.092720	3	12.837064	8.638984	18.028295	8.638984	12.837064	18.028295	
106000	0.092720	3	12.164867	8.228780	17.920245	8.228780	12.164867	17.920245	
107000	0.092720	4	12.332709	9.267444	18.069488	8.168154	12.332709	18.069488	
108000	0.092720	3	11.830199	7.475817	18.016168	7.475817	11.830199	18.016168	
109000	0.092720	3	12.911157	8.049761	18.080454	8.049761	12.911157	18.080454	
