Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	0.092720	3	11.611462	9.649200	25.826698	9.649200	11.611462	25.826698	
2000	0.092720	3	12.233965	8.658390	25.058800	8.658390	12.233965	25.058800	
3000	0.092720	3	11.040099	8.218769	24.535577	8.218769	11.040099	24.535577	
4000	0.092720	3	10.756068	8.362121	25.076678	8.362121	10.756068	25.076678	
5000	0.092720	4	10.090974	9.094011	24.242518	8.114725	10.090974	24.242518	
6000	0.092720	3	9.366452	8.105555	23.264049	8.105555	9.366452	23.264049	
7000	0.092720	3	10.323816	10.323816	23.200962	7.719396	10.323816	23.200962	
8000	0.092720	3	11.136792	7.710828	22.786168	7.710828	11.136792	22.786168	
9000	0.092720	3	10.450709	7.956696	21.995870	7.956696	10.450709	21.995870	
10000	0.092720	3	10.010243	8.236031	22.488309	8.236031	10.010243	22.488309	
11000	0.092720	3	11.074761	11.074761	22.009973	8.367288	11.074761	22.009973	
12000	0.092720	4	10.409894	10.409894	20.900470	9.162671	10.622865	20.900470	
13000	0.092720	3	10.583540	10.583540	19.886123	8.770854	10.583540	19.886123	
14000	0.092720	3	9.011424	10.600064	20.946550	9.011424	10.600064	20.946550	
15000	0.092720	3	8.326821	11.254946	20.148745	8.326821	11.254946	20.148745	
16000	0.092720	4	9.898730	9.898730	20.609390	7.072997	11.245751	20.609390	
17000	0.092720	3	10.556481	10.556481	21.546527	8.549040	10.556481	21.546527	
18000	0.092720	3	11.022859	11.022859	19.708371	7.893816	19.708371	19.708371	
19000	0.092720	3	9.193649	10.667599	20.219409	9.193649	20.219409	20.219409	
20000	0.092720	3	11.123040	11.123040	21.424417	8.035839	21.424417	21.424417	
21000	0.092720	3	11.422962	11.422962	21.315039	8.559522	11.422962	21.315039	
22000	0.092720	3	11.218789	11.218789	20.971616	9.087623	11.218789	20.971616	
23000	0.092720	4	10.728158	10.728158	21.175407	8.797831	11.350699	21.175407	
24000	0.092720	3	9.847263	9.847263	19.498922	7.835261	19.498922	19.498922	
25000	0.092720	3	9.455758	9.455758	18.904143	8.511098	18.904143	18.904143	
26000	0.092720	4	10.106005	10.352376	20.386097	8.262532	20.386097	20.386097	
27000	0.092720	3	10.307316	10.307316	19.326459	9.007606	19.326459	19.326459	
28000	0.092720	3	10.479088	10.479088	21.087377	8.620710	10.479088	21.087377	
29000	0.092720	3	10.321446	10.321446	19.768481	7.468074	19.768481	19.768481	
30000	0.092720	3	10.265063	10.265063	19.041567	8.002020	19.041567	19.041567	
31000	0.092720	3	10.870569	10.870569	18.542428	8.034667	18.542428	18.542428	
32000	0.092720	5	10.126381	10.191895	19.904079	8.269378	12.469672	19.904079	
33000	0.092720	3	9.347005	9.347005	18.683510	8.165410	18.683510	18.683510	
34000	0.092720	4	9.350078	9.350078	18.599102	8.243725	11.017108	18.599102	
35000	0.092720	2	9.065046	9.065046	18.107125	9.065046	18.107125	18.107125	
36000	0.092720	3	9.647565	9.647565	19.207845	8.528632	9.647565	19.207845	
37000	0.092720	4	9.560150	7.741264	17.617957	7.741264	11.621072	17.617957	
38000	0.092720	3	11.329102	7.753287	18.424087	7.753287	11.329102	18.424087	
39000	0.092720	3	9.646846	9.646846	18.084134	8.322064	18.084134	18.084134	
40000	0.092720	2	8.270199	8.270199	18.117195	8.270199	18.117195	18.117195	
41000	0.092720	4	9.640362	9.582402	17.957152	8.759974	9.582402	17.957152	
42000	0.092720	4	9.165059	8.774876	18.091378	8.170855	18.091378	18.091378	
43000	0.092720	3	10.286364	7.920134	18.229531	7.920134	10.286364	18.229531	
44000	0.092720	3	10.113888	7.984326	18.180917	7.984326	10.113888	18.180917	
45000	0.092720	3	9.318834	9.318834	18.334985	8.463712	18.334985	18.334985	
46000	0.092720	3	9.621397	8.243635	18.820665	8.243635	9.621397	18.820665	
47000	0.092720	3	10.593528	10.593528	18.660933	9.081344	10.593528	18.660933	
48000	0.092720	4	9.435753	7.804332	19.610867	7.804332	11.435650	19.610867	
49000	0.092720	3	9.455421	9.455421	17.577170	8.089325	17.577170	17.577170	
50000	0.092720	3	9.502924	9.502924	17.979003	7.450857	17.979003	17.979003	
51000	0.092720	4	9.435567	7.829703	17.379416	7.829703	11.718522	17.379416	
52000	0.092720	4	10.288231	8.575960	18.979848	8.010614	10.288231	18.979848	
53000	0.092720	3	9.493796	9.493796	17.708591	7.594167	17.708591	17.708591	
54000	0.092720	3	9.102101	9.102101	18.481413	7.204152	18.481413	18.481413	
55000	0.092720	5	9.390243	9.705165	18.749668	7.835325	11.573747	18.749668	
56000	0.092720	3	9.149254	9.149254	17.764514	7.768572	17.764514	17.764514	
57000	0.092720	4	9.892712	9.892712	18.222777	8.704124	11.387093	18.222777	
58000	0.092720	2	7.884004	7.884004	17.883712	7.884004	17.883712	17.883712	
59000	0.092720	2	8.308195	8.308195	17.965169	8.308195	17.965169	17.965169	
60000	0.092720	3	9.970820	9.970820	18.715235	9.181798	9.970820	18.715235	
61000	0.092720	2	8.679424	8.679424	17.947441	8.679424	17.947441	17.947441	
62000	0.092720	3	9.166931	9.166931	18.296873	9.166931	11.050225	18.296873	
63000	0.092720	3	9.996246	9.996246	18.033573	8.460394	18.033573	18.033573	
64000	0.092720	3	9.601601	8.530090	19.044717	8.530090	19.044717	19.044717	
65000	0.092720	3	9.105603	9.105603	18.024585	8.080363	18.024585	18.024585	
66000	0.092720	3	9.929139	9.929139	18.925815	9.066413	9.929139	18.925815	
67000	0.092720	4	9.958693	9.332561	19.174385	7.488802	9.958693	19.174385	
68000	0.092720	4	10.147760	8.196080	18.952707	8.196080	11.214215	18.952707	
69000	0.092720	4	9.654171	10.663254	18.400060	8.336216	18.400060	18.400060	
70000	0.092720	3	9.735911	9.735911	18.402427	7.523878	18.402427	18.402427	
71000	0.092720	2	8.088102	8.088102	18.825984	8.088102	18.825984	18.825984	
72000	0.092720	3	10.333606	8.396565	18.533974	8.396565	18.533974	18.533974	
