Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	
1000	0.092720	3	11.779055	11.779055	22.927893	8.546045	11.779055	22.927893	
2000	0.092720	3	9.935468	9.935468	19.681843	8.113933	9.935468	19.681843	
3000	0.092720	4	9.877507	9.877507	19.411114	9.030585	10.309232	19.411114	
4000	0.092720	4	9.575095	9.575095	19.908448	6.660790	11.700327	19.908448	
5000	0.092720	3	8.461912	11.095933	19.384628	8.461912	11.095933	19.384628	
6000	0.092720	3	10.114344	10.114344	19.222043	8.024694	10.114344	19.222043	
7000	0.092720	3	8.054637	11.257542	19.636719	8.054637	11.257542	19.636719	
8000	0.092720	4	9.680286	11.634700	18.600051	8.923082	11.634700	18.600051	
9000	0.092720	3	9.781451	11.651297	18.705095	9.781451	11.651297	18.705095	
10000	0.092720	4	9.235139	11.288968	18.002861	7.914646	11.288968	18.002861	
11000	0.092720	3	8.071886	10.870191	18.210086	8.071886	10.870191	18.210086	
12000	0.092720	4	9.678023	11.120454	18.286005	8.618445	11.120454	18.286005	
13000	0.092720	3	10.730902	10.730902	18.259576	8.800498	10.730902	18.259576	
14000	0.092720	4	8.829403	11.527515	19.273184	8.343999	11.527515	19.273184	
15000	0.092720	3	11.181424	11.181424	19.226560	8.745842	11.181424	19.226560	
16000	0.092720	3	10.267553	10.267553	17.962357	7.386951	10.267553	17.962357	
17000	0.092720	4	9.332391	11.038830	18.336685	8.844228	11.038830	18.336685	
18000	0.092720	4	8.923914	11.222490	18.219505	8.617246	11.222490	18.219505	
19000	0.092720	3	7.856254	10.703522	17.752319	7.856254	10.703522	17.752319	
20000	0.092720	5	8.740005	9.811965	18.517969	7.836513	11.440606	18.517969	
21000	0.092720	3	10.227589	10.227589	18.607550	7.893766	10.227589	18.607550	
22000	0.092720	3	8.058990	10.789767	17.523059	8.058990	10.789767	17.523059	
23000	0.092720	4	9.124205	10.646449	17.640800	7.487605	10.646449	17.640800	
24000	0.092720	3	10.047909	10.047909	17.275416	7.193732	10.047909	17.275416	
25000	0.092720	4	8.701272	10.708245	18.031040	7.336388	10.708245	18.031040	
26000	0.092720	3	7.906937	10.896738	17.527268	7.906937	10.896738	17.527268	
27000	0.092720	4	9.263570	10.904138	17.309541	7.762057	10.904138	17.309541	
28000	0.092720	3	9.444724	9.444724	17.610885	8.316881	9.444724	17.610885	
29000	0.092720	3	9.539114	9.539114	17.978698	7.299285	9.539114	17.978698	
30000	0.092720	4	8.930270	10.574511	17.153298	8.326817	10.574511	17.153298	
31000	0.092720	3	8.298200	10.108537	17.539036	8.298200	10.108537	17.539036	
32000	0.092720	4	8.376751	10.125069	16.960712	6.948841	10.125069	16.960712	
33000	0.092720	3	10.183446	10.183446	18.187668	8.644743	10.183446	18.187668	
34000	0.092720	5	8.696246	9.132024	17.561535	8.768133	10.164626	17.561535	
35000	0.092720	4	9.861259	9.696644	17.799700	6.839900	9.696644	17.799700	
36000	0.092720	3	10.745102	10.745102	18.027094	7.796007	10.745102	18.027094	
37000	0.092720	3	8.357181	10.021169	18.490223	8.357181	10.021169	18.490223	
38000	0.092720	3	8.171383	10.093280	18.121993	8.171383	10.093280	18.121993	
39000	0.092720	3	7.626003	10.273167	17.631119	7.626003	10.273167	17.631119	
40000	0.092720	3	10.118844	10.118844	18.194461	9.076095	10.118844	18.194461	
41000	0.092720	3	10.103098	10.103098	17.850977	7.548917	10.103098	17.850977	
42000	0.092720	4	8.899575	8.899575	17.472455	8.611875	10.566530	17.472455	
43000	0.092720	3	8.362162	9.778846	17.984681	8.362162	9.778846	17.984681	
44000	0.092720	3	8.155182	9.706287	16.733893	8.155182	9.706287	16.733893	
45000	0.092720	3	9.515239	9.515239	17.164834	8.466005	9.515239	17.164834	
46000	0.092720	3	7.869812	9.845488	16.680782	7.869812	9.845488	16.680782	
47000	0.092720	4	9.780466	11.006022	16.761505	8.999484	9.780466	16.761505	
48000	0.092720	4	8.822425	9.946846	17.180849	8.180791	9.946846	17.180849	
49000	0.092720	3	8.290214	9.871195	16.954221	8.290214	9.871195	16.954221	
50000	0.092720	3	8.179730	9.079141	16.537003	8.179730	9.079141	16.537003	
51000	0.092720	3	9.989758	9.989758	16.087556	7.273068	9.989758	16.087556	
52000	0.092720	3	7.324984	9.698051	16.037967	7.324984	9.698051	16.037967	
53000	0.092720	3	8.863649	8.863649	16.056103	8.438087	8.863649	16.056103	
54000	0.092720	3	8.615897	9.300368	16.224359	8.615897	9.300368	16.224359	
55000	0.092720	3	6.980511	9.608825	15.877582	6.980511	9.608825	15.877582	
56000	0.092720	3	7.007642	9.899578	16.711975	7.007642	9.899578	16.711975	
57000	0.092720	3	9.690222	9.690222	16.079562	8.408580	9.690222	16.079562	
58000	0.092720	3	8.888381	8.888381	16.105735	8.181551	8.888381	16.105735	
59000	0.092720	3	7.410313	9.361991	16.570778	7.410313	9.361991	16.570778	
60000	0.092720	4	8.614186	10.059832	16.076856	7.775049	10.059832	16.076856	
61000	0.092720	4	9.545506	9.694260	15.862895	8.718879	9.694260	15.862895	
62000	0.092720	3	8.060769	9.726148	15.948676	8.060769	9.726148	15.948676	
63000	0.092720	3	7.928923	9.773857	16.395200	7.928923	9.773857	16.395200	
64000	0.092720	3	6.361863	9.795146	16.080397	6.361863	9.795146	16.080397	
65000	0.092720	3	6.382990	9.587143	15.648764	6.382990	9.587143	15.648764	
66000	0.092720	3	6.226578	9.053887	16.183881	6.226578	9.053887	16.183881	
67000	0.092720	3	6.784579	9.785499	16.026758	6.784579	9.785499	16.026758	
68000	0.092720	3	6.910765	9.412198	15.748499	6.910765	9.412198	15.748499	
69000	0.092720	3	7.520155	9.162892	15.398234	7.520155	9.162892	15.398234	
70000	0.092720	3	7.123159	9.199230	15.513362	7.123159	9.199230	15.513362	
71000	0.092720	3	6.754598	9.254567	15.688888	6.754598	9.254567	15.688888	
72000	0.092720	3	7.404195	9.424414	15.628423	7.404195	9.424414	15.628423	
73000	0.092720	3	6.627714	9.241861	15.278227	6.627714	9.241861	15.278227	
74000	0.092720	3	6.905985	9.326769	15.453618	6.905985	9.326769	15.453618	
75000	0.092720	3	8.698057	8.698057	14.993742	7.607511	7.607511	14.993742	
76000	0.092720	2	8.618603	8.618603	15.503121	8.618603	8.618603	15.503121	
77000	0.092720	3	7.176339	9.389751	15.550515	7.176339	9.389751	15.550515	
78000	0.092720	3	7.393758	9.059750	15.757673	7.393758	9.059750	15.757673	
79000	0.092720	3	7.379882	9.416769	15.547494	7.379882	9.416769	15.547494	
80000	0.092720	3	8.351995	8.351995	15.398168	8.086228	8.351995	15.398168	
81000	0.092720	3	6.823091	9.714600	15.233449	6.823091	9.714600	15.233449	
82000	0.092720	3	6.335995	9.453036	15.149415	6.335995	9.453036	15.149415	
83000	0.092720	2	8.413832	8.413832	14.641657	8.413832	8.413832	14.641657	
84000	0.092720	4	6.055198	8.648535	14.881907	6.055198	8.820473	14.881907	
85000	0.092720	3	6.611777	8.834895	15.485391	6.611777	8.834895	15.485391	
86000	0.092720	3	6.852523	9.406294	14.678976	6.852523	9.406294	14.678976	
87000	0.092720	3	6.641423	9.099943	15.205189	6.641423	9.099943	15.205189	
88000	0.092720	3	7.416422	9.022983	14.737695	7.416422	9.022983	14.737695	
89000	0.092720	3	7.077090	9.433123	15.792116	7.077090	9.433123	15.792116	
90000	0.092720	3	6.679094	9.357655	15.298533	6.679094	9.357655	15.298533	
91000	0.092720	3	6.680390	8.838133	15.283291	6.680390	8.838133	15.283291	
92000	0.092720	3	7.372625	9.213612	15.524097	7.372625	9.213612	15.524097	
93000	0.092720	3	6.734037	9.156938	15.348813	6.734037	9.156938	15.348813	
94000	0.092720	3	7.258228	8.823798	15.128294	7.258228	8.823798	15.128294	
95000	0.092720	2	7.339438	7.339438	15.182001	7.339438	7.339438	15.182001	
96000	0.092720	3	6.286323	9.090397	14.669501	6.286323	9.090397	14.669501	
97000	0.092720	2	8.379440	8.379440	15.339119	8.379440	8.379440	15.339119	
98000	0.092720	3	6.205871	8.704291	15.395195	6.205871	8.704291	15.395195	
99000	0.092720	3	7.445934	9.270364	15.605452	7.445934	9.270364	15.605452	
100000	0.092720	3	7.005436	9.245948	15.881245	7.005436	9.245948	15.881245	
101000	0.092720	3	6.563373	9.414894	15.472742	6.563373	9.414894	15.472742	
102000	0.092720	3	6.372492	8.857073	15.577300	6.372492	8.857073	15.577300	
103000	0.092720	3	7.117270	9.035418	15.966099	7.117270	9.035418	15.966099	
104000	0.092720	3	6.447937	9.717891	15.199584	6.447937	9.717891	15.199584	
105000	0.092720	3	7.055686	9.046875	15.308423	7.055686	9.046875	15.308423	
106000	0.092720	3	6.253683	8.952446	15.760043	6.253683	8.952446	15.760043	
107000	0.092720	4	8.909809	8.909809	15.735821	7.802684	9.379536	15.735821	
108000	0.092720	2	7.771380	7.771380	15.910918	7.771380	7.771380	15.910918	
109000	0.092720	3	9.174912	9.174912	15.255366	8.507230	9.174912	15.255366	
110000	0.092720	3	8.137764	9.263352	15.502671	8.137764	9.263352	15.502671	
111000	0.092720	4	7.987470	9.164828	15.498912	6.866349	9.164828	15.498912	
112000	0.092720	3	6.211524	8.709984	15.387556	6.211524	8.709984	15.387556	
113000	0.092720	2	7.596858	7.596858	15.048053	7.596858	7.596858	15.048053	
114000	0.092720	3	8.837012	8.837012	15.377458	7.300576	8.837012	15.377458	
115000	0.092720	2	8.405190	8.405190	15.577237	8.405190	8.405190	15.577237	
116000	0.092720	2	8.849937	8.849937	15.753013	8.849937	8.849937	15.753013	
117000	0.092720	3	7.186583	8.968499	15.477026	7.186583	8.968499	15.477026	
118000	0.092720	3	7.343325	9.365026	15.505166	7.343325	9.365026	15.505166	
119000	0.092720	3	6.260420	9.334940	15.532910	6.260420	9.334940	15.532910	
120000	0.092720	3	6.734101	8.972669	15.602853	6.734101	8.972669	15.602853	
121000	0.092720	3	6.882821	8.906275	15.315725	6.882821	8.906275	15.315725	
122000	0.092720	3	8.172763	8.172763	15.497150	7.398699	8.172763	15.497150	
123000	0.092720	3	8.438712	8.438712	15.420917	7.742108	8.438712	15.420917	
124000	0.092720	3	7.591051	7.591051	15.336464	7.591051	9.808618	15.336464	
125000	0.092720	3	6.392751	8.976395	14.983436	6.392751	8.976395	14.983436	
126000	0.092720	3	7.731078	8.927686	15.578545	7.731078	8.927686	15.578545	
127000	0.092720	3	6.942618	9.549434	14.715352	6.942618	9.549434	14.715352	
128000	0.092720	2	7.881404	7.881404	15.177205	7.881404	7.881404	15.177205	
129000	0.092720	3	6.218681	9.596145	15.487679	6.218681	9.596145	15.487679	
130000	0.092720	4	8.061740	9.130521	14.783812	6.499998	9.130521	14.783812	
131000	0.092720	3	6.731912	8.725911	15.292087	6.731912	8.725911	15.292087	
132000	0.092720	3	6.276890	8.905748	15.106260	6.276890	8.905748	15.106260	
133000	0.092720	3	6.578412	8.640886	14.976110	6.578412	8.640886	14.976110	
134000	0.092720	3	6.979269	8.922077	15.041113	6.979269	8.922077	15.041113	
135000	0.092720	3	6.745918	9.007406	15.605550	6.745918	9.007406	15.605550	
136000	0.092720	3	6.213040	8.416805	15.189013	6.213040	8.416805	15.189013	
137000	0.092720	2	8.774921	8.774921	15.708045	8.774921	8.774921	15.708045	
138000	0.092720	3	6.181750	9.246620	15.026349	6.181750	9.246620	15.026349	
139000	0.092720	3	7.023696	9.587917	15.674060	7.023696	9.587917	15.674060	
140000	0.092720	3	7.635183	9.082006	15.244664	7.635183	9.082006	15.244664	
141000	0.092720	3	6.730198	8.918618	14.880373	6.730198	8.918618	14.880373	
142000	0.092720	3	7.128975	8.707298	15.232260	7.128975	8.707298	15.232260	
143000	0.092720	4	9.437140	8.795929	15.660414	7.886826	9.437140	15.660414	
144000	0.092720	3	7.284237	8.923480	14.724423	7.284237	8.923480	14.724423	
145000	0.092720	3	5.862229	8.846402	15.266213	5.862229	8.846402	15.266213	
146000	0.092720	3	8.716341	8.716341	15.666843	8.658626	8.716341	15.666843	
147000	0.092720	3	6.681869	9.075553	15.614078	6.681869	9.075553	15.614078	
148000	0.092720	3	7.491917	9.087195	15.819970	7.491917	9.087195	15.819970	
149000	0.092720	2	8.635589	8.635589	14.964197	8.635589	8.635589	14.964197	
150000	0.092720	3	6.535074	9.156669	14.968696	6.535074	9.156669	14.968696	
151000	0.092720	3	7.348847	8.884569	15.925268	7.348847	8.884569	15.925268	
152000	0.092720	2	8.333634	8.333634	15.503369	8.333634	8.333634	15.503369	
153000	0.092720	3	8.629435	8.629435	15.816840	8.264520	8.629435	15.816840	
154000	0.092720	3	6.896326	9.443187	15.522716	6.896326	9.443187	15.522716	
155000	0.092720	3	7.269699	9.645396	15.661247	7.269699	9.645396	15.661247	
156000	0.092720	4	9.417213	8.506559	15.288982	8.074709	9.417213	15.288982	
157000	0.092720	3	6.664288	8.990283	15.863075	6.664288	8.990283	15.863075	
158000	0.092720	3	6.575756	9.017695	14.823370	6.575756	9.017695	14.823370	
159000	0.092720	3	9.267923	9.267923	15.630424	8.843789	8.843789	15.630424	
160000	0.092720	3	7.916639	9.196996	15.988124	7.916639	9.196996	15.988124	
161000	0.092720	3	6.619619	9.231041	15.210078	6.619619	9.231041	15.210078	
162000	0.092720	3	7.304359	9.635465	15.058058	7.304359	9.635465	15.058058	
