Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.193637	0.055328	0.680633	0.680633	0.055328	0.193637	
2000	0.092720	3	0.194069	0.052984	0.675352	0.675352	0.052984	0.194069	
3000	0.092720	3	0.191254	0.052080	0.677208	0.677208	0.052080	0.191254	
4000	0.092720	3	0.195648	0.054827	0.724122	0.724122	0.054827	0.195648	
5000	0.092720	3	0.193737	0.057794	0.681508	0.681508	0.057794	0.193737	
6000	0.092720	3	0.194840	0.056492	0.735533	0.735533	0.056492	0.194840	
7000	0.092720	3	0.183073	0.058756	0.713774	0.713774	0.058756	0.183073	
8000	0.092720	3	0.190416	0.056630	0.731945	0.731945	0.056630	0.190416	
9000	0.092720	3	0.191025	0.056505	0.765894	0.765894	0.056505	0.191025	
10000	0.092720	3	0.196217	0.055519	0.760864	0.760864	0.055519	0.196217	
11000	0.092720	3	0.197821	0.056836	0.762569	0.762569	0.056836	0.197821	
12000	0.092720	3	0.192725	0.062141	0.749018	0.749018	0.062141	0.192725	
13000	0.092720	3	0.196716	0.060189	0.771605	0.771605	0.060189	0.196716	
14000	0.092720	3	0.186719	0.058524	0.720238	0.720238	0.058524	0.186719	
15000	0.092720	3	0.196038	0.059737	0.725433	0.725433	0.059737	0.196038	
16000	0.092720	3	0.192332	0.058262	0.761159	0.761159	0.058262	0.192332	
17000	0.092720	3	0.186862	0.058573	0.754020	0.754020	0.058573	0.186862	
18000	0.092720	3	0.189177	0.057192	0.790788	0.790788	0.057192	0.189177	
19000	0.092720	3	0.189602	0.062686	0.766235	0.766235	0.062686	0.189602	
20000	0.092720	3	0.184201	0.059948	0.791434	0.791434	0.059948	0.184201	
21000	0.092720	3	0.191027	0.060335	0.761453	0.761453	0.060335	0.191027	
22000	0.092720	3	0.189513	0.056932	0.735256	0.735256	0.056932	0.189513	
23000	0.092720	3	0.195654	0.058099	0.778886	0.778886	0.058099	0.195654	
24000	0.092720	3	0.198327	0.058056	0.763351	0.763351	0.058056	0.198327	
25000	0.092720	3	0.187965	0.061410	0.778658	0.778658	0.061410	0.187965	
26000	0.092720	4	0.194652	0.058379	0.763450	0.886518	0.058379	0.194652	
27000	0.092720	3	0.191412	0.058582	0.803665	0.803665	0.058582	0.191412	
28000	0.092720	3	0.190614	0.060419	0.751816	0.751816	0.060419	0.190614	
29000	0.092720	3	0.185278	0.060127	0.783933	0.783933	0.060127	0.185278	
30000	0.092720	3	0.194018	0.058926	0.823129	0.823129	0.058926	0.194018	
31000	0.092720	3	0.196075	0.061303	0.795519	0.795519	0.061303	0.196075	
32000	0.092720	3	0.195637	0.058696	0.753879	0.753879	0.058696	0.195637	
33000	0.092720	3	0.187713	0.056678	0.804935	0.804935	0.056678	0.187713	
34000	0.092720	3	0.194275	0.060329	0.830250	0.830250	0.060329	0.194275	
35000	0.092720	3	0.196948	0.059282	0.778678	0.778678	0.059282	0.196948	
36000	0.092720	3	0.199055	0.058685	0.789862	0.789862	0.058685	0.199055	
37000	0.092720	3	0.199812	0.058883	0.787864	0.787864	0.058883	0.199812	
38000	0.092720	3	0.189617	0.062330	0.782565	0.782565	0.062330	0.189617	
39000	0.092720	3	0.191201	0.060149	0.765914	0.765914	0.060149	0.191201	
40000	0.092720	3	0.189861	0.060775	0.763407	0.763407	0.060775	0.189861	
41000	0.092720	3	0.189238	0.059932	0.794316	0.794316	0.059932	0.189238	
42000	0.092720	3	0.180376	0.060791	0.764162	0.764162	0.060791	0.180376	
43000	0.092720	3	0.188227	0.056118	0.726911	0.726911	0.056118	0.188227	
44000	0.092720	3	0.188370	0.057732	0.816427	0.816427	0.057732	0.188370	
45000	0.092720	3	0.192323	0.060386	0.788481	0.788481	0.060386	0.192323	
46000	0.092720	3	0.181928	0.062342	0.773951	0.773951	0.062342	0.181928	
47000	0.092720	3	0.187692	0.060044	0.783353	0.783353	0.060044	0.187692	
48000	0.092720	3	0.185548	0.057714	0.745715	0.745715	0.057714	0.185548	
