Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.200756	0.058143	0.730704	0.730704	0.058143	0.200756	
2000	0.092720	3	0.194293	0.059639	0.793001	0.793001	0.059639	0.194293	
3000	0.092720	3	0.189929	0.054930	0.765495	0.765495	0.054930	0.189929	
4000	0.092720	3	0.190827	0.060200	0.744306	0.744306	0.060200	0.190827	
5000	0.092720	3	0.190067	0.063571	0.791479	0.791479	0.063571	0.190067	
6000	0.092720	3	0.190529	0.057663	0.722951	0.722951	0.057663	0.190529	
7000	0.092720	3	0.195910	0.060033	0.761099	0.761099	0.060033	0.195910	
8000	0.092720	4	0.201947	0.065660	0.783575	0.783575	0.061479	0.201947	
9000	0.092720	3	0.199192	0.059571	0.781674	0.781674	0.059571	0.199192	
10000	0.092720	3	0.188206	0.061138	0.778552	0.778552	0.061138	0.188206	
11000	0.092720	3	0.198569	0.062674	0.831624	0.831624	0.062674	0.198569	
12000	0.092720	3	0.204178	0.058535	0.830065	0.830065	0.058535	0.204178	
13000	0.092720	3	0.197046	0.058530	0.772675	0.772675	0.058530	0.197046	
14000	0.092720	3	0.201268	0.059337	0.773064	0.773064	0.059337	0.201268	
15000	0.092720	3	0.195800	0.060692	0.830384	0.830384	0.060692	0.195800	
16000	0.092720	3	0.196887	0.057123	0.807896	0.807896	0.057123	0.196887	
17000	0.092720	3	0.199379	0.056284	0.827426	0.827426	0.056284	0.199379	
18000	0.092720	3	0.169123	0.060823	0.796094	0.796094	0.060823	0.169123	
19000	0.092720	3	0.198845	0.058884	0.787120	0.787120	0.058884	0.198845	
20000	0.092720	3	0.190311	0.061970	0.796466	0.796466	0.061970	0.190311	
21000	0.092720	3	0.203747	0.059239	0.795795	0.795795	0.059239	0.203747	
22000	0.092720	3	0.196520	0.061185	0.825522	0.825522	0.061185	0.196520	
23000	0.092720	3	0.197514	0.061968	0.774882	0.774882	0.061968	0.197514	
24000	0.092720	3	0.203616	0.058995	0.795314	0.795314	0.058995	0.203616	
25000	0.092720	3	0.200542	0.058021	0.743268	0.743268	0.058021	0.200542	
26000	0.092720	3	0.194078	0.060578	0.793761	0.793761	0.060578	0.194078	
27000	0.092720	3	0.196886	0.062926	0.759425	0.759425	0.062926	0.196886	
28000	0.092720	3	0.198318	0.058835	0.799520	0.799520	0.058835	0.198318	
29000	0.092720	3	0.191924	0.061884	0.781369	0.781369	0.061884	0.191924	
30000	0.092720	3	0.197793	0.060655	0.767180	0.767180	0.060655	0.197793	
31000	0.092720	3	0.196151	0.060710	0.808836	0.808836	0.060710	0.196151	
32000	0.092720	3	0.193336	0.059457	0.769724	0.769724	0.059457	0.193336	
33000	0.092720	3	0.201144	0.060097	0.766473	0.766473	0.060097	0.201144	
34000	0.092720	3	0.198929	0.061455	0.782073	0.782073	0.061455	0.198929	
35000	0.092720	3	0.194662	0.060342	0.783372	0.783372	0.060342	0.194662	
36000	0.092720	3	0.198142	0.058773	0.776514	0.776514	0.058773	0.198142	
37000	0.092720	4	0.180027	0.059229	0.796485	0.796485	0.059229	0.196165	
38000	0.092720	3	0.194091	0.059390	0.769933	0.769933	0.059390	0.194091	
39000	0.092720	3	0.192146	0.059617	0.760836	0.760836	0.059617	0.192146	
40000	0.092720	4	0.185357	0.060464	0.772965	0.772965	0.060464	0.207687	
41000	0.092720	3	0.185356	0.058386	0.841886	0.841886	0.058386	0.185356	
42000	0.092720	3	0.196302	0.062020	0.815961	0.815961	0.062020	0.196302	
43000	0.092720	3	0.184702	0.060006	0.789269	0.789269	0.060006	0.184702	
44000	0.092720	3	0.185352	0.060741	0.753482	0.753482	0.060741	0.185352	
45000	0.092720	3	0.186246	0.061894	0.739295	0.739295	0.061894	0.186246	
46000	0.092720	3	0.186791	0.058581	0.793738	0.793738	0.058581	0.186791	
47000	0.092720	3	0.182914	0.059943	0.770328	0.770328	0.059943	0.182914	
48000	0.092720	3	0.185325	0.058974	0.785188	0.785188	0.058974	0.185325	
49000	0.092720	3	0.186640	0.060148	0.769224	0.769224	0.060148	0.186640	
50000	0.092720	4	0.169859	0.060943	0.792321	0.792321	0.060943	0.189999	
51000	0.092720	3	0.190701	0.062166	0.786651	0.786651	0.062166	0.190701	
52000	0.092720	3	0.188240	0.060426	0.730509	0.730509	0.060426	0.188240	
53000	0.092720	3	0.184309	0.057749	0.800965	0.800965	0.057749	0.184309	
54000	0.092720	4	0.184780	0.057676	0.769878	0.769878	0.062262	0.184780	
55000	0.092720	3	0.188273	0.057604	0.805358	0.805358	0.057604	0.188273	
56000	0.092720	3	0.180879	0.059733	0.756291	0.756291	0.059733	0.180879	
57000	0.092720	3	0.191585	0.059196	0.743401	0.743401	0.059196	0.191585	
58000	0.092720	3	0.187951	0.058054	0.756018	0.756018	0.058054	0.187951	
59000	0.092720	5	0.182713	0.059515	0.821740	0.769388	0.066905	0.182713	
60000	0.092720	3	0.188912	0.059872	0.786123	0.786123	0.059872	0.188912	
61000	0.092720	3	0.190242	0.060136	0.759280	0.759280	0.060136	0.190242	
62000	0.092720	3	0.181030	0.060989	0.800091	0.800091	0.060989	0.181030	
63000	0.092720	3	0.193304	0.061095	0.794180	0.794180	0.061095	0.193304	
64000	0.092720	3	0.195308	0.064356	0.792510	0.792510	0.064356	0.195308	
65000	0.092720	3	0.181305	0.056925	0.777305	0.777305	0.056925	0.181305	
66000	0.092720	3	0.198385	0.062181	0.803882	0.803882	0.062181	0.198385	
67000	0.092720	3	0.196967	0.062131	0.777127	0.777127	0.062131	0.196967	
68000	0.092720	3	0.192587	0.062114	0.766204	0.766204	0.062114	0.192587	
69000	0.092720	3	0.191325	0.059856	0.778562	0.778562	0.059856	0.191325	
70000	0.092720	3	0.197555	0.062648	0.769259	0.769259	0.062648	0.197555	
71000	0.092720	3	0.193387	0.063221	0.826209	0.826209	0.063221	0.193387	
72000	0.092720	3	0.193738	0.061194	0.783136	0.783136	0.061194	0.193738	
73000	0.092720	3	0.193857	0.060006	0.798193	0.798193	0.060006	0.193857	
74000	0.092720	3	0.197019	0.063413	0.824528	0.824528	0.063413	0.197019	
75000	0.092720	3	0.196062	0.061229	0.796425	0.796425	0.061229	0.196062	
76000	0.092720	3	0.183295	0.062262	0.770477	0.770477	0.062262	0.183295	
77000	0.092720	3	0.196142	0.061536	0.821757	0.821757	0.061536	0.196142	
78000	0.092720	3	0.196502	0.064758	0.786075	0.786075	0.064758	0.196502	
79000	0.092720	3	0.198064	0.060859	0.818043	0.818043	0.060859	0.198064	
80000	0.092720	3	0.196374	0.059771	0.808682	0.808682	0.059771	0.196374	
81000	0.092720	3	0.198888	0.063306	0.798516	0.798516	0.063306	0.198888	
82000	0.092720	3	0.189467	0.058989	0.792281	0.792281	0.058989	0.189467	
83000	0.092720	3	0.169724	0.061943	0.771346	0.771346	0.061943	0.169724	
84000	0.092720	3	0.195241	0.060157	0.814187	0.814187	0.060157	0.195241	
85000	0.092720	3	0.204655	0.062742	0.858411	0.858411	0.062742	0.204655	
86000	0.092720	3	0.187366	0.062032	0.808632	0.808632	0.062032	0.187366	
87000	0.092720	4	0.201339	0.056339	0.850941	0.850941	0.068400	0.201339	
88000	0.092720	5	0.177715	0.058501	0.812949	0.812949	0.068942	0.208786	
89000	0.092720	3	0.195307	0.058731	0.866438	0.866438	0.058731	0.195307	
90000	0.092720	3	0.199998	0.063257	0.853819	0.853819	0.063257	0.199998	
91000	0.092720	3	0.188847	0.063633	0.803286	0.803286	0.063633	0.188847	
92000	0.092720	3	0.189199	0.060983	0.798937	0.798937	0.060983	0.189199	
93000	0.092720	3	0.189005	0.063433	0.816756	0.816756	0.063433	0.189005	
94000	0.092720	3	0.195445	0.062284	0.850549	0.850549	0.062284	0.195445	
95000	0.092720	3	0.198595	0.064107	0.790313	0.790313	0.064107	0.198595	
96000	0.092720	3	0.198384	0.060984	0.809227	0.809227	0.060984	0.198384	
97000	0.092720	3	0.186168	0.063976	0.816248	0.816248	0.063976	0.186168	
98000	0.092720	3	0.193429	0.058836	0.770699	0.770699	0.058836	0.193429	
99000	0.092720	3	0.193335	0.062991	0.854937	0.854937	0.062991	0.193335	
100000	0.092720	3	0.180496	0.060043	0.850431	0.850431	0.060043	0.180496	
101000	0.092720	3	0.192648	0.063529	0.862507	0.862507	0.063529	0.192648	
102000	0.092720	3	0.200069	0.065984	0.837056	0.837056	0.065984	0.200069	
103000	0.092720	3	0.192521	0.062363	0.846723	0.846723	0.062363	0.192521	
104000	0.092720	3	0.192843	0.062234	0.833564	0.833564	0.062234	0.192843	
105000	0.092720	3	0.204042	0.060309	0.788138	0.788138	0.060309	0.204042	
106000	0.092720	3	0.167121	0.062105	0.869021	0.869021	0.062105	0.167121	
107000	0.092720	3	0.195805	0.064734	0.784373	0.784373	0.064734	0.195805	
