Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.199277	0.053778	0.640580	0.640580	0.053778	0.199277	
2000	0.092720	3	0.198942	0.055691	0.681058	0.681058	0.055691	0.198942	
3000	0.092720	3	0.189383	0.054970	0.688943	0.688943	0.054970	0.189383	
4000	0.092720	3	0.190211	0.051324	0.695114	0.695114	0.051324	0.190211	
5000	0.092720	3	0.187571	0.056247	0.713550	0.713550	0.056247	0.187571	
6000	0.092720	3	0.179083	0.057730	0.712012	0.712012	0.057730	0.179083	
7000	0.092720	3	0.184350	0.056230	0.651147	0.651147	0.056230	0.184350	
8000	0.092720	3	0.179248	0.057983	0.682837	0.682837	0.057983	0.179248	
9000	0.092720	3	0.180505	0.057418	0.704156	0.704156	0.057418	0.180505	
10000	0.092720	3	0.184252	0.060490	0.702150	0.702150	0.060490	0.184252	
11000	0.092720	3	0.183096	0.058026	0.721841	0.721841	0.058026	0.183096	
12000	0.092720	3	0.180274	0.056872	0.693058	0.693058	0.056872	0.180274	
13000	0.092720	3	0.181435	0.058777	0.755337	0.755337	0.058777	0.181435	
14000	0.092720	3	0.183542	0.061167	0.730632	0.730632	0.061167	0.183542	
15000	0.092720	3	0.183647	0.059046	0.728262	0.728262	0.059046	0.183647	
16000	0.092720	3	0.191553	0.060690	0.742544	0.742544	0.060690	0.191553	
17000	0.092720	3	0.184074	0.059091	0.782742	0.782742	0.059091	0.184074	
18000	0.092720	3	0.179209	0.059711	0.738451	0.738451	0.059711	0.179209	
19000	0.092720	3	0.184658	0.059219	0.814356	0.814356	0.059219	0.184658	
20000	0.092720	3	0.194798	0.061216	0.808942	0.808942	0.061216	0.194798	
21000	0.092720	3	0.193276	0.060998	0.790624	0.790624	0.060998	0.193276	
22000	0.092720	3	0.190765	0.059211	0.777136	0.777136	0.059211	0.190765	
23000	0.092720	3	0.184595	0.062444	0.842218	0.842218	0.062444	0.184595	
24000	0.092720	3	0.186815	0.057914	0.769548	0.769548	0.057914	0.186815	
25000	0.092720	3	0.186341	0.060813	0.787031	0.787031	0.060813	0.186341	
26000	0.092720	3	0.185358	0.058940	0.844950	0.844950	0.058940	0.185358	
