Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.197282	0.045882	0.681154	0.681154	0.045882	0.197282	
2000	0.092720	3	0.200864	0.046339	0.730936	0.730936	0.046339	0.200864	
3000	0.092720	3	0.196803	0.040680	0.713929	0.713929	0.040680	0.196803	
4000	0.092720	3	0.195625	0.048966	0.779429	0.779429	0.048966	0.195625	
5000	0.092720	4	0.203544	0.042365	0.729606	0.729606	0.047172	0.203544	
6000	0.092720	3	0.207382	0.044260	0.735830	0.735830	0.044260	0.207382	
7000	0.092720	3	0.207658	0.046385	0.805219	0.805219	0.046385	0.207658	
8000	0.092720	3	0.201200	0.050405	0.810957	0.810957	0.050405	0.201200	
9000	0.092720	3	0.204144	0.047401	0.791721	0.791721	0.047401	0.204144	
10000	0.092720	3	0.199968	0.053942	0.761388	0.761388	0.053942	0.199968	
11000	0.092720	3	0.196046	0.055848	0.776084	0.776084	0.055848	0.196046	
12000	0.092720	3	0.181803	0.056437	0.780142	0.780142	0.056437	0.181803	
13000	0.092720	3	0.189601	0.057520	0.764560	0.764560	0.057520	0.189601	
14000	0.092720	3	0.190836	0.055579	0.775953	0.775953	0.055579	0.190836	
15000	0.092720	3	0.196208	0.056433	0.788454	0.788454	0.056433	0.196208	
16000	0.092720	3	0.189006	0.057907	0.791257	0.791257	0.057907	0.189006	
17000	0.092720	3	0.200041	0.056427	0.770900	0.770900	0.056427	0.200041	
18000	0.092720	3	0.193163	0.057171	0.801447	0.801447	0.057171	0.193163	
19000	0.092720	3	0.194369	0.054269	0.840624	0.840624	0.054269	0.194369	
20000	0.092720	3	0.200885	0.058823	0.827767	0.827767	0.058823	0.200885	
21000	0.092720	3	0.203749	0.057157	0.826424	0.826424	0.057157	0.203749	
22000	0.092720	3	0.198613	0.056666	0.801995	0.801995	0.056666	0.198613	
23000	0.092720	3	0.198243	0.054924	0.834891	0.834891	0.054924	0.198243	
24000	0.092720	3	0.205306	0.058366	0.847788	0.847788	0.058366	0.205306	
25000	0.092720	3	0.202028	0.057008	0.850427	0.850427	0.057008	0.202028	
26000	0.092720	3	0.190252	0.060103	0.835946	0.835946	0.060103	0.190252	
27000	0.092720	3	0.197057	0.053940	0.818107	0.818107	0.053940	0.197057	
28000	0.092720	3	0.204826	0.056425	0.832316	0.832316	0.056425	0.204826	
29000	0.092720	3	0.200927	0.055473	0.811596	0.811596	0.055473	0.200927	
30000	0.092720	3	0.199973	0.055524	0.808403	0.808403	0.055524	0.199973	
31000	0.092720	3	0.200569	0.056907	0.838104	0.838104	0.056907	0.200569	
32000	0.092720	3	0.194491	0.055649	0.847236	0.847236	0.055649	0.194491	
33000	0.092720	3	0.202317	0.055886	0.800348	0.800348	0.055886	0.202317	
34000	0.092720	3	0.196142	0.057223	0.842211	0.842211	0.057223	0.196142	
35000	0.092720	3	0.208327	0.050331	0.831525	0.831525	0.050331	0.208327	
36000	0.092720	3	0.193308	0.057809	0.791556	0.791556	0.057809	0.193308	
37000	0.092720	3	0.194659	0.055541	0.835766	0.835766	0.055541	0.194659	
38000	0.092720	3	0.190394	0.054082	0.816939	0.816939	0.054082	0.190394	
