Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.194306	0.056617	0.823931	0.823931	0.056617	0.194306	
2000	0.092720	3	0.201281	0.057636	0.770121	0.770121	0.057636	0.201281	
3000	0.092720	3	0.202025	0.058207	0.755729	0.755729	0.058207	0.202025	
4000	0.092720	3	0.194463	0.059758	0.723728	0.723728	0.059758	0.194463	
5000	0.092720	3	0.197777	0.057990	0.773833	0.773833	0.057990	0.197777	
6000	0.092720	3	0.189233	0.063233	0.743417	0.743417	0.063233	0.189233	
7000	0.092720	3	0.184212	0.063728	0.723531	0.723531	0.063728	0.184212	
8000	0.092720	4	0.192134	0.062605	0.775699	0.854443	0.062605	0.192134	
9000	0.092720	3	0.188462	0.061789	0.713443	0.713443	0.061789	0.188462	
10000	0.092720	3	0.192403	0.063210	0.761938	0.761938	0.063210	0.192403	
11000	0.092720	3	0.186824	0.061678	0.777087	0.777087	0.061678	0.186824	
12000	0.092720	3	0.188434	0.061749	0.809736	0.809736	0.061749	0.188434	
13000	0.092720	3	0.198040	0.063942	0.771760	0.771760	0.063942	0.198040	
14000	0.092720	3	0.195238	0.062477	0.841968	0.841968	0.062477	0.195238	
15000	0.092720	3	0.193981	0.065033	0.770896	0.770896	0.065033	0.193981	
16000	0.092720	3	0.202930	0.064185	0.859287	0.859287	0.064185	0.202930	
17000	0.092720	3	0.202923	0.063802	0.815569	0.815569	0.063802	0.202923	
18000	0.092720	3	0.192488	0.063973	0.799517	0.799517	0.063973	0.192488	
19000	0.092720	3	0.196691	0.066122	0.785648	0.785648	0.066122	0.196691	
20000	0.092720	3	0.205311	0.065383	0.813851	0.813851	0.065383	0.205311	
21000	0.092720	3	0.197848	0.066218	0.791659	0.791659	0.066218	0.197848	
22000	0.092720	3	0.204534	0.062730	0.854575	0.854575	0.062730	0.204534	
23000	0.092720	3	0.194432	0.067884	0.850271	0.850271	0.067884	0.194432	
24000	0.092720	3	0.190400	0.067843	0.824726	0.824726	0.067843	0.190400	
25000	0.092720	3	0.195839	0.065341	0.843830	0.843830	0.065341	0.195839	
26000	0.092720	3	0.191009	0.064565	0.815763	0.815763	0.064565	0.191009	
27000	0.092720	3	0.191889	0.066751	0.877783	0.877783	0.066751	0.191889	
28000	0.092720	3	0.184104	0.065923	0.833587	0.833587	0.065923	0.184104	
29000	0.092720	3	0.192646	0.067264	0.799816	0.799816	0.067264	0.192646	
30000	0.092720	3	0.197224	0.069514	0.856415	0.856415	0.069514	0.197224	
31000	0.092720	3	0.192516	0.065565	0.814053	0.814053	0.065565	0.192516	
32000	0.092720	3	0.195241	0.064612	0.843612	0.843612	0.064612	0.195241	
33000	0.092720	3	0.197878	0.065113	0.772541	0.772541	0.065113	0.197878	
34000	0.092720	3	0.192318	0.066827	0.823720	0.823720	0.066827	0.192318	
35000	0.092720	3	0.187673	0.063999	0.750538	0.750538	0.063999	0.187673	
36000	0.092720	3	0.193707	0.062547	0.806761	0.806761	0.062547	0.193707	
37000	0.092720	3	0.193692	0.065928	0.821277	0.821277	0.065928	0.193692	
38000	0.092720	3	0.193750	0.066660	0.823229	0.823229	0.066660	0.193750	
39000	0.092720	3	0.198666	0.065107	0.856338	0.856338	0.065107	0.198666	
40000	0.092720	3	0.197481	0.065864	0.854164	0.854164	0.065864	0.197481	
41000	0.092720	3	0.200324	0.067814	0.823846	0.823846	0.067814	0.200324	
42000	0.092720	3	0.192570	0.066635	0.807434	0.807434	0.066635	0.192570	
43000	0.092720	3	0.204678	0.066804	0.762660	0.762660	0.066804	0.204678	
44000	0.092720	3	0.196544	0.065473	0.857609	0.857609	0.065473	0.196544	
45000	0.092720	3	0.197894	0.063915	0.815930	0.815930	0.063915	0.197894	
46000	0.092720	3	0.194860	0.068329	0.857163	0.857163	0.068329	0.194860	
47000	0.092720	3	0.196921	0.064408	0.793146	0.793146	0.064408	0.196921	
48000	0.092720	3	0.199860	0.066575	0.781682	0.781682	0.066575	0.199860	
49000	0.092720	3	0.193145	0.066523	0.825106	0.825106	0.066523	0.193145	
50000	0.092720	4	0.178104	0.063827	0.889280	0.831799	0.063827	0.178104	
51000	0.092720	3	0.186912	0.067941	0.823155	0.823155	0.067941	0.186912	
52000	0.092720	3	0.201615	0.065152	0.862311	0.862311	0.065152	0.201615	
53000	0.092720	3	0.194221	0.066408	0.808299	0.808299	0.066408	0.194221	
54000	0.092720	3	0.201546	0.064886	0.891674	0.891674	0.064886	0.201546	
55000	0.092720	3	0.202561	0.066116	0.841647	0.841647	0.066116	0.202561	
56000	0.092720	3	0.194879	0.064786	0.893322	0.893322	0.064786	0.194879	
57000	0.092720	3	0.192061	0.066237	0.884968	0.884968	0.066237	0.192061	
58000	0.092720	3	0.199824	0.066897	0.870669	0.870669	0.066897	0.199824	
59000	0.092720	3	0.186500	0.066549	0.826587	0.826587	0.066549	0.186500	
60000	0.092720	3	0.187497	0.068288	0.829429	0.829429	0.068288	0.187497	
61000	0.092720	3	0.194906	0.065533	0.877166	0.877166	0.065533	0.194906	
62000	0.092720	3	0.192826	0.067124	0.782101	0.782101	0.067124	0.192826	
63000	0.092720	3	0.198199	0.067099	0.846375	0.846375	0.067099	0.198199	
64000	0.092720	3	0.196199	0.067169	0.838548	0.838548	0.067169	0.196199	
65000	0.092720	3	0.191044	0.068286	0.839354	0.839354	0.068286	0.191044	
66000	0.092720	3	0.188318	0.065409	0.845202	0.845202	0.065409	0.188318	
67000	0.092720	3	0.186007	0.065660	0.808175	0.808175	0.065660	0.186007	
68000	0.092720	3	0.190605	0.066854	0.851639	0.851639	0.066854	0.190605	
69000	0.092720	3	0.194025	0.065294	0.812845	0.812845	0.065294	0.194025	
70000	0.092720	3	0.190467	0.065876	0.869978	0.869978	0.065876	0.190467	
71000	0.092720	3	0.194918	0.067089	0.806598	0.806598	0.067089	0.194918	
72000	0.092720	3	0.197352	0.064322	0.883712	0.883712	0.064322	0.197352	
73000	0.092720	3	0.194500	0.065946	0.834749	0.834749	0.065946	0.194500	
74000	0.092720	3	0.186335	0.065445	0.846286	0.846286	0.065445	0.186335	
75000	0.092720	3	0.193517	0.065185	0.837047	0.837047	0.065185	0.193517	
76000	0.092720	3	0.196753	0.064461	0.843799	0.843799	0.064461	0.196753	
77000	0.092720	3	0.199745	0.067293	0.836579	0.836579	0.067293	0.199745	
78000	0.092720	3	0.198587	0.068211	0.790324	0.790324	0.068211	0.198587	
79000	0.092720	3	0.200347	0.066059	0.786280	0.786280	0.066059	0.200347	
80000	0.092720	3	0.198157	0.064414	0.914022	0.914022	0.064414	0.198157	
81000	0.092720	3	0.194958	0.063374	0.868698	0.868698	0.063374	0.194958	
82000	0.092720	3	0.194740	0.067002	0.828280	0.828280	0.067002	0.194740	
83000	0.092720	3	0.193196	0.063278	0.840661	0.840661	0.063278	0.193196	
84000	0.092720	3	0.205657	0.065803	0.830290	0.830290	0.065803	0.205657	
85000	0.092720	3	0.197143	0.069339	0.822609	0.822609	0.069339	0.197143	
86000	0.092720	3	0.186468	0.068467	0.839932	0.839932	0.068467	0.186468	
87000	0.092720	3	0.192103	0.064323	0.789141	0.789141	0.064323	0.192103	
88000	0.092720	3	0.197414	0.067941	0.786156	0.786156	0.067941	0.197414	
89000	0.092720	3	0.193741	0.064148	0.837718	0.837718	0.064148	0.193741	
90000	0.092720	3	0.198179	0.068399	0.871835	0.871835	0.068399	0.198179	
91000	0.092720	3	0.197229	0.066730	0.887435	0.887435	0.066730	0.197229	
92000	0.092720	3	0.189471	0.066575	0.879537	0.879537	0.066575	0.189471	
93000	0.092720	3	0.192857	0.066989	0.846741	0.846741	0.066989	0.192857	
94000	0.092720	3	0.197775	0.067048	0.845335	0.845335	0.067048	0.197775	
95000	0.092720	3	0.191322	0.065912	0.847684	0.847684	0.065912	0.191322	
96000	0.092720	3	0.199853	0.064219	0.807423	0.807423	0.064219	0.199853	
97000	0.092720	3	0.191454	0.065905	0.828364	0.828364	0.065905	0.191454	
98000	0.092720	3	0.195289	0.066589	0.811176	0.811176	0.066589	0.195289	
99000	0.092720	3	0.188123	0.065625	0.818398	0.818398	0.065625	0.188123	
100000	0.092720	3	0.196490	0.063458	0.835349	0.835349	0.063458	0.196490	
101000	0.092720	3	0.201125	0.067647	0.851953	0.851953	0.067647	0.201125	
102000	0.092720	3	0.201280	0.067174	0.805351	0.805351	0.067174	0.201280	
103000	0.092720	3	0.195200	0.064615	0.838643	0.838643	0.064615	0.195200	
104000	0.092720	3	0.194603	0.066213	0.837938	0.837938	0.066213	0.194603	
105000	0.092720	3	0.198468	0.063293	0.870271	0.870271	0.063293	0.198468	
106000	0.092720	3	0.192941	0.066323	0.816953	0.816953	0.066323	0.192941	
107000	0.092720	3	0.184998	0.065181	0.824066	0.824066	0.065181	0.184998	
108000	0.092720	3	0.201113	0.067920	0.861943	0.861943	0.067920	0.201113	
109000	0.092720	3	0.192217	0.067773	0.846078	0.846078	0.067773	0.192217	
110000	0.092720	3	0.196633	0.065890	0.809313	0.809313	0.065890	0.196633	
111000	0.092720	3	0.197038	0.064895	0.833020	0.833020	0.064895	0.197038	
112000	0.092720	3	0.196881	0.065213	0.896375	0.896375	0.065213	0.196881	
113000	0.092720	3	0.188302	0.065192	0.806782	0.806782	0.065192	0.188302	
114000	0.092720	3	0.200221	0.062852	0.849129	0.849129	0.062852	0.200221	
115000	0.092720	3	0.193262	0.063218	0.779871	0.779871	0.063218	0.193262	
116000	0.092720	3	0.196854	0.064921	0.825355	0.825355	0.064921	0.196854	
117000	0.092720	3	0.187856	0.065598	0.821173	0.821173	0.065598	0.187856	
118000	0.092720	3	0.185907	0.064204	0.829550	0.829550	0.064204	0.185907	
119000	0.092720	3	0.195288	0.065537	0.811154	0.811154	0.065537	0.195288	
120000	0.092720	3	0.182163	0.067822	0.857825	0.857825	0.067822	0.182163	
121000	0.092720	3	0.195162	0.068379	0.842537	0.842537	0.068379	0.195162	
122000	0.092720	3	0.194165	0.066306	0.833916	0.833916	0.066306	0.194165	
123000	0.092720	3	0.194398	0.067069	0.866032	0.866032	0.067069	0.194398	
124000	0.092720	3	0.197654	0.066328	0.864256	0.864256	0.066328	0.197654	
125000	0.092720	3	0.193658	0.064871	0.839016	0.839016	0.064871	0.193658	
126000	0.092720	3	0.193964	0.067950	0.849867	0.849867	0.067950	0.193964	
127000	0.092720	3	0.203759	0.066882	0.873908	0.873908	0.066882	0.203759	
128000	0.092720	3	0.193378	0.066155	0.793143	0.793143	0.066155	0.193378	
129000	0.092720	3	0.196357	0.065762	0.792237	0.792237	0.065762	0.196357	
130000	0.092720	3	0.197473	0.066183	0.829987	0.829987	0.066183	0.197473	
131000	0.092720	3	0.196158	0.068148	0.810003	0.810003	0.068148	0.196158	
132000	0.092720	3	0.190934	0.067677	0.853183	0.853183	0.067677	0.190934	
133000	0.092720	3	0.192925	0.065488	0.865046	0.865046	0.065488	0.192925	
134000	0.092720	3	0.192405	0.065199	0.803494	0.803494	0.065199	0.192405	
135000	0.092720	3	0.198049	0.068872	0.861021	0.861021	0.068872	0.198049	
136000	0.092720	3	0.206719	0.068246	0.868898	0.868898	0.068246	0.206719	
137000	0.092720	3	0.196658	0.065647	0.867279	0.867279	0.065647	0.196658	
