Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.212304	0.054900	0.716097	0.716097	0.054900	0.212304	
2000	0.092720	3	0.201521	0.051023	0.678183	0.678183	0.051023	0.201521	
3000	0.092720	3	0.198405	0.051491	0.705010	0.705010	0.051491	0.198405	
4000	0.092720	3	0.200416	0.050293	0.683802	0.683802	0.050293	0.200416	
5000	0.092720	3	0.204303	0.052816	0.693167	0.693167	0.052816	0.204303	
6000	0.092720	3	0.199706	0.050108	0.664606	0.664606	0.050108	0.199706	
7000	0.092720	3	0.199657	0.049678	0.686954	0.686954	0.049678	0.199657	
8000	0.092720	3	0.194519	0.049558	0.709490	0.709490	0.049558	0.194519	
9000	0.092720	3	0.207165	0.050652	0.691329	0.691329	0.050652	0.207165	
10000	0.092720	3	0.204499	0.053198	0.683960	0.683960	0.053198	0.204499	
11000	0.092720	3	0.177483	0.053552	0.694874	0.694874	0.053552	0.177483	
12000	0.092720	3	0.200160	0.050722	0.671116	0.671116	0.050722	0.200160	
13000	0.092720	3	0.192253	0.053821	0.690966	0.690966	0.053821	0.192253	
14000	0.092720	3	0.214525	0.055903	0.736949	0.736949	0.055903	0.214525	
15000	0.092720	3	0.205387	0.054500	0.727182	0.727182	0.054500	0.205387	
16000	0.092720	3	0.202887	0.054092	0.731851	0.731851	0.054092	0.202887	
17000	0.092720	3	0.194789	0.056958	0.763591	0.763591	0.056958	0.194789	
18000	0.092720	3	0.208449	0.049776	0.777256	0.777256	0.049776	0.208449	
19000	0.092720	3	0.201931	0.053564	0.710243	0.710243	0.053564	0.201931	
20000	0.092720	3	0.198359	0.055571	0.708164	0.708164	0.055571	0.198359	
21000	0.092720	3	0.195764	0.060073	0.718149	0.718149	0.060073	0.195764	
22000	0.092720	3	0.198243	0.058975	0.723179	0.723179	0.058975	0.198243	
23000	0.092720	3	0.198643	0.055292	0.704089	0.704089	0.055292	0.198643	
24000	0.092720	3	0.229772	0.058132	0.731166	0.731166	0.058132	0.229772	
25000	0.092720	3	0.195878	0.059168	0.746749	0.746749	0.059168	0.195878	
26000	0.092720	3	0.188271	0.057329	0.742178	0.742178	0.057329	0.188271	
27000	0.092720	3	0.197949	0.058610	0.739759	0.739759	0.058610	0.197949	
28000	0.092720	4	0.210920	0.057875	0.770677	0.770677	0.057875	0.200575	
29000	0.092720	3	0.203416	0.057567	0.768714	0.768714	0.057567	0.203416	
30000	0.092720	3	0.196607	0.052927	0.732118	0.732118	0.052927	0.196607	
31000	0.092720	4	0.235970	0.058513	0.791020	0.791020	0.058513	0.191558	
32000	0.092720	4	0.203378	0.057699	0.767318	0.767318	0.057699	0.185990	
33000	0.092720	3	0.202841	0.056354	0.786499	0.786499	0.056354	0.202841	
34000	0.092720	3	0.197000	0.054723	0.754294	0.754294	0.054723	0.197000	
35000	0.092720	3	0.190663	0.056870	0.763065	0.763065	0.056870	0.190663	
36000	0.092720	3	0.206069	0.058152	0.755857	0.755857	0.058152	0.206069	
37000	0.092720	3	0.195455	0.056104	0.742605	0.742605	0.056104	0.195455	
38000	0.092720	3	0.193614	0.054970	0.811721	0.811721	0.054970	0.193614	
39000	0.092720	3	0.214108	0.057432	0.748894	0.748894	0.057432	0.214108	
40000	0.092720	3	0.202080	0.057609	0.824890	0.824890	0.057609	0.202080	
41000	0.092720	3	0.193313	0.059330	0.771605	0.771605	0.059330	0.193313	
42000	0.092720	3	0.198351	0.055024	0.770510	0.770510	0.055024	0.198351	
43000	0.092720	3	0.194660	0.053709	0.797656	0.797656	0.053709	0.194660	
44000	0.092720	3	0.202451	0.057355	0.790050	0.790050	0.057355	0.202451	
45000	0.092720	3	0.199050	0.051543	0.771833	0.771833	0.051543	0.199050	
46000	0.092720	3	0.200909	0.059511	0.805518	0.805518	0.059511	0.200909	
47000	0.092720	3	0.197444	0.053532	0.805394	0.805394	0.053532	0.197444	
48000	0.092720	3	0.199614	0.060666	0.745398	0.745398	0.060666	0.199614	
49000	0.092720	3	0.192175	0.055016	0.758162	0.758162	0.055016	0.192175	
50000	0.092720	3	0.193260	0.053892	0.787570	0.787570	0.053892	0.193260	
51000	0.092720	3	0.196255	0.054343	0.768449	0.768449	0.054343	0.196255	
52000	0.092720	3	0.200456	0.058428	0.779124	0.779124	0.058428	0.200456	
53000	0.092720	3	0.203369	0.056360	0.770755	0.770755	0.056360	0.203369	
54000	0.092720	3	0.191714	0.057973	0.756480	0.756480	0.057973	0.191714	
55000	0.092720	3	0.194872	0.060517	0.779477	0.779477	0.060517	0.194872	
56000	0.092720	3	0.198788	0.064433	0.778339	0.778339	0.064433	0.198788	
57000	0.092720	3	0.200498	0.057486	0.740298	0.740298	0.057486	0.200498	
58000	0.092720	4	0.208029	0.057911	0.767196	0.767196	0.070225	0.208029	
59000	0.092720	3	0.198484	0.058584	0.769403	0.769403	0.058584	0.198484	
60000	0.092720	3	0.192405	0.062327	0.808979	0.808979	0.062327	0.192405	
61000	0.092720	3	0.209661	0.064181	0.782040	0.782040	0.064181	0.209661	
62000	0.092720	3	0.197296	0.062931	0.779176	0.779176	0.062931	0.197296	
63000	0.092720	3	0.184629	0.057218	0.780134	0.780134	0.057218	0.184629	
64000	0.092720	3	0.199477	0.059327	0.770988	0.770988	0.059327	0.199477	
65000	0.092720	3	0.200174	0.064205	0.738281	0.738281	0.064205	0.200174	
66000	0.092720	3	0.195144	0.062666	0.751555	0.751555	0.062666	0.195144	
