Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.202717	0.054931	0.699125	0.699125	0.054931	0.202717	
2000	0.092720	3	0.210387	0.055498	0.749256	0.749256	0.055498	0.210387	
3000	0.092720	3	0.213590	0.056911	0.760301	0.760301	0.056911	0.213590	
4000	0.092720	3	0.207639	0.056392	0.741748	0.741748	0.056392	0.207639	
5000	0.092720	3	0.206585	0.055473	0.740561	0.740561	0.055473	0.206585	
6000	0.092720	3	0.201399	0.057452	0.741571	0.741571	0.057452	0.201399	
7000	0.092720	3	0.202558	0.056751	0.744236	0.744236	0.056751	0.202558	
8000	0.092720	3	0.210860	0.056560	0.782488	0.782488	0.056560	0.210860	
9000	0.092720	4	0.211801	0.059344	0.820393	0.794422	0.059344	0.211801	
10000	0.092720	3	0.207456	0.059938	0.812482	0.812482	0.059938	0.207456	
11000	0.092720	3	0.198612	0.059227	0.756651	0.756651	0.059227	0.198612	
12000	0.092720	3	0.197895	0.057680	0.781901	0.781901	0.057680	0.197895	
13000	0.092720	3	0.201210	0.060415	0.731623	0.731623	0.060415	0.201210	
14000	0.092720	3	0.201611	0.059768	0.740769	0.740769	0.059768	0.201611	
15000	0.092720	3	0.200658	0.059102	0.802407	0.802407	0.059102	0.200658	
16000	0.092720	3	0.210655	0.056048	0.804512	0.804512	0.056048	0.210655	
17000	0.092720	3	0.207774	0.061656	0.786782	0.786782	0.061656	0.207774	
18000	0.092720	3	0.203955	0.058145	0.752605	0.752605	0.058145	0.203955	
19000	0.092720	3	0.207195	0.059892	0.752796	0.752796	0.059892	0.207195	
20000	0.092720	3	0.206943	0.059480	0.785078	0.785078	0.059480	0.206943	
21000	0.092720	3	0.203205	0.060047	0.780064	0.780064	0.060047	0.203205	
22000	0.092720	3	0.199678	0.060323	0.804064	0.804064	0.060323	0.199678	
23000	0.092720	3	0.201743	0.057496	0.778460	0.778460	0.057496	0.201743	
24000	0.092720	3	0.199572	0.058679	0.773406	0.773406	0.058679	0.199572	
25000	0.092720	3	0.210993	0.057188	0.745177	0.745177	0.057188	0.210993	
26000	0.092720	3	0.203351	0.059424	0.748917	0.748917	0.059424	0.203351	
27000	0.092720	3	0.210921	0.055709	0.772323	0.772323	0.055709	0.210921	
28000	0.092720	3	0.206692	0.058938	0.769202	0.769202	0.058938	0.206692	
29000	0.092720	3	0.213619	0.057286	0.812424	0.812424	0.057286	0.213619	
30000	0.092720	3	0.207660	0.059095	0.753643	0.753643	0.059095	0.207660	
31000	0.092720	3	0.202649	0.058240	0.769758	0.769758	0.058240	0.202649	
32000	0.092720	3	0.202973	0.058598	0.812587	0.812587	0.058598	0.202973	
33000	0.092720	3	0.203310	0.057889	0.789819	0.789819	0.057889	0.203310	
34000	0.092720	3	0.203265	0.059462	0.838482	0.838482	0.059462	0.203265	
35000	0.092720	3	0.210117	0.058425	0.785045	0.785045	0.058425	0.210117	
36000	0.092720	3	0.204443	0.060673	0.823004	0.823004	0.060673	0.204443	
37000	0.092720	3	0.201426	0.059098	0.757785	0.757785	0.059098	0.201426	
38000	0.092720	3	0.199158	0.059922	0.763768	0.763768	0.059922	0.199158	
39000	0.092720	3	0.206816	0.058682	0.788696	0.788696	0.058682	0.206816	
40000	0.092720	3	0.198168	0.059541	0.751701	0.751701	0.059541	0.198168	
41000	0.092720	4	0.198283	0.060493	0.806648	0.806648	0.060493	0.214731	
42000	0.092720	3	0.204109	0.059275	0.763267	0.763267	0.059275	0.204109	
43000	0.092720	3	0.202930	0.058368	0.834877	0.834877	0.058368	0.202930	
44000	0.092720	4	0.200067	0.058143	0.805841	0.805841	0.058143	0.209679	
45000	0.092720	3	0.201406	0.058232	0.782413	0.782413	0.058232	0.201406	
46000	0.092720	3	0.200247	0.061467	0.844984	0.844984	0.061467	0.200247	
47000	0.092720	3	0.201178	0.060053	0.741454	0.741454	0.060053	0.201178	
48000	0.092720	3	0.202528	0.060785	0.821202	0.821202	0.060785	0.202528	
49000	0.092720	3	0.204504	0.060760	0.764454	0.764454	0.060760	0.204504	
50000	0.092720	3	0.205704	0.061828	0.776720	0.776720	0.061828	0.205704	
51000	0.092720	3	0.206172	0.058322	0.786720	0.786720	0.058322	0.206172	
52000	0.092720	4	0.204743	0.061642	0.833140	0.668162	0.061642	0.204743	
53000	0.092720	3	0.194381	0.059212	0.765331	0.765331	0.059212	0.194381	
54000	0.092720	3	0.195321	0.058036	0.762516	0.762516	0.058036	0.195321	
55000	0.092720	3	0.203865	0.059638	0.713212	0.713212	0.059638	0.203865	
56000	0.092720	3	0.195078	0.060423	0.769860	0.769860	0.060423	0.195078	
57000	0.092720	3	0.199524	0.060425	0.774005	0.774005	0.060425	0.199524	
58000	0.092720	3	0.194187	0.058394	0.771857	0.771857	0.058394	0.194187	
59000	0.092720	3	0.197427	0.059345	0.773618	0.773618	0.059345	0.197427	
60000	0.092720	3	0.199296	0.058644	0.797113	0.797113	0.058644	0.199296	
61000	0.092720	3	0.199706	0.059366	0.821741	0.821741	0.059366	0.199706	
62000	0.092720	3	0.202604	0.058720	0.780780	0.780780	0.058720	0.202604	
63000	0.092720	3	0.199821	0.058655	0.786234	0.786234	0.058655	0.199821	
64000	0.092720	3	0.200664	0.060967	0.756158	0.756158	0.060967	0.200664	
65000	0.092720	3	0.200955	0.060153	0.796536	0.796536	0.060153	0.200955	
66000	0.092720	3	0.197033	0.060018	0.815854	0.815854	0.060018	0.197033	
67000	0.092720	3	0.200341	0.060078	0.774689	0.774689	0.060078	0.200341	
68000	0.092720	3	0.198528	0.058951	0.769684	0.769684	0.058951	0.198528	
69000	0.092720	3	0.201899	0.061563	0.764188	0.764188	0.061563	0.201899	
70000	0.092720	3	0.190568	0.061425	0.737842	0.737842	0.061425	0.190568	
71000	0.092720	3	0.199580	0.058522	0.752115	0.752115	0.058522	0.199580	
72000	0.092720	3	0.200161	0.059715	0.779512	0.779512	0.059715	0.200161	
73000	0.092720	3	0.204061	0.057954	0.762691	0.762691	0.057954	0.204061	
74000	0.092720	3	0.199306	0.061078	0.777278	0.777278	0.061078	0.199306	
75000	0.092720	3	0.203341	0.058911	0.748118	0.748118	0.058911	0.203341	
76000	0.092720	3	0.199903	0.056465	0.795613	0.795613	0.056465	0.199903	
77000	0.092720	3	0.203181	0.057844	0.780509	0.780509	0.057844	0.203181	
78000	0.092720	3	0.193975	0.059334	0.779395	0.779395	0.059334	0.193975	
79000	0.092720	3	0.199539	0.057302	0.791100	0.791100	0.057302	0.199539	
80000	0.092720	3	0.202357	0.060522	0.800498	0.800498	0.060522	0.202357	
81000	0.092720	3	0.195113	0.060027	0.791719	0.791719	0.060027	0.195113	
82000	0.092720	3	0.191210	0.057911	0.749055	0.749055	0.057911	0.191210	
83000	0.092720	3	0.204342	0.060341	0.781559	0.781559	0.060341	0.204342	
84000	0.092720	3	0.204977	0.059178	0.807553	0.807553	0.059178	0.204977	
85000	0.092720	3	0.199234	0.061765	0.805586	0.805586	0.061765	0.199234	
86000	0.092720	3	0.203890	0.060796	0.785384	0.785384	0.060796	0.203890	
87000	0.092720	3	0.208484	0.061319	0.804676	0.804676	0.061319	0.208484	
88000	0.092720	3	0.203428	0.062732	0.745721	0.745721	0.062732	0.203428	
89000	0.092720	3	0.201102	0.060667	0.796296	0.796296	0.060667	0.201102	
90000	0.092720	3	0.203382	0.059400	0.792362	0.792362	0.059400	0.203382	
91000	0.092720	3	0.200447	0.059447	0.806497	0.806497	0.059447	0.200447	
92000	0.092720	3	0.196183	0.059423	0.740840	0.740840	0.059423	0.196183	
93000	0.092720	3	0.203600	0.061877	0.785288	0.785288	0.061877	0.203600	
94000	0.092720	3	0.198808	0.059385	0.786875	0.786875	0.059385	0.198808	
95000	0.092720	3	0.201774	0.058773	0.783857	0.783857	0.058773	0.201774	
96000	0.092720	3	0.203837	0.060892	0.779203	0.779203	0.060892	0.203837	
97000	0.092720	3	0.203761	0.057691	0.790174	0.790174	0.057691	0.203761	
98000	0.092720	3	0.203405	0.060603	0.726993	0.726993	0.060603	0.203405	
99000	0.092720	3	0.205893	0.060433	0.833859	0.833859	0.060433	0.205893	
100000	0.092720	3	0.200156	0.059145	0.758550	0.758550	0.059145	0.200156	
101000	0.092720	3	0.205505	0.059646	0.784866	0.784866	0.059646	0.205505	
102000	0.092720	3	0.200731	0.058927	0.737833	0.737833	0.058927	0.200731	
103000	0.092720	3	0.197914	0.056322	0.775636	0.775636	0.056322	0.197914	
104000	0.092720	3	0.210611	0.060764	0.806437	0.806437	0.060764	0.210611	
105000	0.092720	3	0.200581	0.059676	0.797260	0.797260	0.059676	0.200581	
106000	0.092720	3	0.213330	0.061506	0.768914	0.768914	0.061506	0.213330	
107000	0.092720	3	0.197624	0.060713	0.753294	0.753294	0.060713	0.197624	
108000	0.092720	3	0.209005	0.059826	0.803687	0.803687	0.059826	0.209005	
109000	0.092720	3	0.195608	0.061423	0.796566	0.796566	0.061423	0.195608	
110000	0.092720	3	0.203864	0.058879	0.799091	0.799091	0.058879	0.203864	
111000	0.092720	3	0.204805	0.062207	0.794272	0.794272	0.062207	0.204805	
112000	0.092720	3	0.202024	0.058094	0.788294	0.788294	0.058094	0.202024	
113000	0.092720	3	0.198470	0.059816	0.806955	0.806955	0.059816	0.198470	
114000	0.092720	3	0.198956	0.059973	0.808686	0.808686	0.059973	0.198956	
115000	0.092720	3	0.205247	0.060995	0.788688	0.788688	0.060995	0.205247	
116000	0.092720	3	0.201263	0.062076	0.767449	0.767449	0.062076	0.201263	
