Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.191610	0.057171	0.679463	0.679463	0.057171	0.191610	
2000	0.092720	3	0.193671	0.056006	0.699196	0.699196	0.056006	0.193671	
3000	0.092720	3	0.199151	0.056932	0.729342	0.729342	0.056932	0.199151	
4000	0.092720	3	0.183366	0.056710	0.739616	0.739616	0.056710	0.183366	
5000	0.092720	3	0.189516	0.059171	0.715803	0.715803	0.059171	0.189516	
6000	0.092720	4	0.200381	0.057880	0.796610	0.724321	0.057880	0.200381	
7000	0.092720	3	0.192754	0.055926	0.752928	0.752928	0.055926	0.192754	
8000	0.092720	3	0.197675	0.061341	0.784052	0.784052	0.061341	0.197675	
9000	0.092720	3	0.190379	0.060469	0.779586	0.779586	0.060469	0.190379	
10000	0.092720	3	0.196310	0.058396	0.776922	0.776922	0.058396	0.196310	
11000	0.092720	3	0.198949	0.057001	0.788458	0.788458	0.057001	0.198949	
12000	0.092720	3	0.201938	0.057141	0.773948	0.773948	0.057141	0.201938	
13000	0.092720	3	0.195541	0.058236	0.755484	0.755484	0.058236	0.195541	
14000	0.092720	3	0.193737	0.058889	0.744182	0.744182	0.058889	0.193737	
15000	0.092720	3	0.203227	0.059043	0.775058	0.775058	0.059043	0.203227	
16000	0.092720	3	0.198476	0.059220	0.779128	0.779128	0.059220	0.198476	
17000	0.092720	3	0.203233	0.057073	0.813453	0.813453	0.057073	0.203233	
18000	0.092720	3	0.195662	0.059090	0.765344	0.765344	0.059090	0.195662	
19000	0.092720	3	0.194693	0.058888	0.765280	0.765280	0.058888	0.194693	
20000	0.092720	3	0.197767	0.056601	0.753996	0.753996	0.056601	0.197767	
21000	0.092720	3	0.195704	0.057961	0.763966	0.763966	0.057961	0.195704	
22000	0.092720	3	0.196606	0.058739	0.763157	0.763157	0.058739	0.196606	
23000	0.092720	3	0.191200	0.059306	0.776507	0.776507	0.059306	0.191200	
24000	0.092720	3	0.192870	0.058091	0.767281	0.767281	0.058091	0.192870	
25000	0.092720	3	0.191141	0.058988	0.768079	0.768079	0.058988	0.191141	
26000	0.092720	3	0.200522	0.058160	0.740963	0.740963	0.058160	0.200522	
27000	0.092720	3	0.201449	0.059443	0.797690	0.797690	0.059443	0.201449	
28000	0.092720	3	0.197291	0.060401	0.804222	0.804222	0.060401	0.197291	
29000	0.092720	3	0.189579	0.059794	0.765013	0.765013	0.059794	0.189579	
30000	0.092720	3	0.187376	0.058547	0.743404	0.743404	0.058547	0.187376	
31000	0.092720	3	0.200843	0.058179	0.782973	0.782973	0.058179	0.200843	
32000	0.092720	3	0.192654	0.058566	0.761151	0.761151	0.058566	0.192654	
33000	0.092720	3	0.194099	0.059000	0.787598	0.787598	0.059000	0.194099	
34000	0.092720	3	0.203838	0.057528	0.816037	0.816037	0.057528	0.203838	
35000	0.092720	3	0.201808	0.057762	0.835467	0.835467	0.057762	0.201808	
36000	0.092720	3	0.195385	0.061885	0.792515	0.792515	0.061885	0.195385	
37000	0.092720	3	0.193950	0.060479	0.792364	0.792364	0.060479	0.193950	
38000	0.092720	3	0.195626	0.059570	0.834509	0.834509	0.059570	0.195626	
39000	0.092720	3	0.206419	0.057690	0.816100	0.816100	0.057690	0.206419	
40000	0.092720	3	0.204058	0.061274	0.751966	0.751966	0.061274	0.204058	
41000	0.092720	3	0.188936	0.060171	0.741327	0.741327	0.060171	0.188936	
42000	0.092720	3	0.194782	0.059240	0.773262	0.773262	0.059240	0.194782	
43000	0.092720	3	0.207878	0.058633	0.796386	0.796386	0.058633	0.207878	
44000	0.092720	3	0.200636	0.058490	0.820466	0.820466	0.058490	0.200636	
45000	0.092720	3	0.197624	0.057223	0.800202	0.800202	0.057223	0.197624	
46000	0.092720	3	0.201564	0.058846	0.746015	0.746015	0.058846	0.201564	
47000	0.092720	3	0.203558	0.058910	0.778285	0.778285	0.058910	0.203558	
48000	0.092720	3	0.204456	0.061383	0.808353	0.808353	0.061383	0.204456	
49000	0.092720	3	0.197805	0.059458	0.807292	0.807292	0.059458	0.197805	
50000	0.092720	3	0.194834	0.060675	0.851374	0.851374	0.060675	0.194834	
51000	0.092720	3	0.196799	0.060715	0.799344	0.799344	0.060715	0.196799	
52000	0.092720	3	0.199141	0.059572	0.803175	0.803175	0.059572	0.199141	
53000	0.092720	3	0.197486	0.057562	0.807662	0.807662	0.057562	0.197486	
54000	0.092720	3	0.202895	0.060257	0.800139	0.800139	0.060257	0.202895	
55000	0.092720	3	0.204954	0.059722	0.835364	0.835364	0.059722	0.204954	
56000	0.092720	3	0.195385	0.059506	0.804082	0.804082	0.059506	0.195385	
57000	0.092720	3	0.195414	0.057035	0.763395	0.763395	0.057035	0.195414	
58000	0.092720	3	0.199053	0.059334	0.823260	0.823260	0.059334	0.199053	
59000	0.092720	3	0.198990	0.059381	0.853653	0.853653	0.059381	0.198990	
60000	0.092720	3	0.200816	0.057674	0.756108	0.756108	0.057674	0.200816	
61000	0.092720	3	0.198470	0.058699	0.799717	0.799717	0.058699	0.198470	
62000	0.092720	3	0.201053	0.059187	0.801193	0.801193	0.059187	0.201053	
63000	0.092720	3	0.195987	0.060065	0.753814	0.753814	0.060065	0.195987	
64000	0.092720	3	0.196477	0.057815	0.791166	0.791166	0.057815	0.196477	
65000	0.092720	3	0.201255	0.059712	0.794948	0.794948	0.059712	0.201255	
66000	0.092720	3	0.203843	0.058535	0.785270	0.785270	0.058535	0.203843	
67000	0.092720	3	0.194777	0.060419	0.795667	0.795667	0.060419	0.194777	
68000	0.092720	3	0.196279	0.059692	0.757663	0.757663	0.059692	0.196279	
69000	0.092720	3	0.203589	0.058798	0.812054	0.812054	0.058798	0.203589	
70000	0.092720	3	0.201426	0.057494	0.778792	0.778792	0.057494	0.201426	
71000	0.092720	3	0.196711	0.059499	0.876021	0.876021	0.059499	0.196711	
72000	0.092720	3	0.197631	0.057088	0.817287	0.817287	0.057088	0.197631	
73000	0.092720	3	0.190497	0.059800	0.804930	0.804930	0.059800	0.190497	
74000	0.092720	3	0.195191	0.058663	0.811253	0.811253	0.058663	0.195191	
75000	0.092720	3	0.196625	0.057659	0.846038	0.846038	0.057659	0.196625	
76000	0.092720	3	0.199158	0.058237	0.799027	0.799027	0.058237	0.199158	
77000	0.092720	3	0.193956	0.059298	0.824801	0.824801	0.059298	0.193956	
78000	0.092720	3	0.202309	0.061171	0.819142	0.819142	0.061171	0.202309	
79000	0.092720	3	0.200964	0.057911	0.821718	0.821718	0.057911	0.200964	
80000	0.092720	3	0.195100	0.062210	0.828471	0.828471	0.062210	0.195100	
81000	0.092720	3	0.196510	0.061487	0.855459	0.855459	0.061487	0.196510	
82000	0.092720	3	0.202598	0.059171	0.827168	0.827168	0.059171	0.202598	
83000	0.092720	3	0.196970	0.057116	0.833861	0.833861	0.057116	0.196970	
84000	0.092720	3	0.201437	0.058462	0.821863	0.821863	0.058462	0.201437	
85000	0.092720	3	0.199409	0.059602	0.839117	0.839117	0.059602	0.199409	
86000	0.092720	3	0.200613	0.058573	0.840001	0.840001	0.058573	0.200613	
87000	0.092720	3	0.195478	0.060734	0.821584	0.821584	0.060734	0.195478	
88000	0.092720	3	0.196259	0.061764	0.860144	0.860144	0.061764	0.196259	
89000	0.092720	3	0.195274	0.064564	0.811362	0.811362	0.064564	0.195274	
90000	0.092720	3	0.197819	0.060196	0.825021	0.825021	0.060196	0.197819	
91000	0.092720	3	0.198629	0.060642	0.830664	0.830664	0.060642	0.198629	
92000	0.092720	3	0.201345	0.060295	0.847406	0.847406	0.060295	0.201345	
93000	0.092720	3	0.199745	0.059205	0.852753	0.852753	0.059205	0.199745	
94000	0.092720	3	0.189597	0.064274	0.836292	0.836292	0.064274	0.189597	
95000	0.092720	3	0.197690	0.059429	0.831633	0.831633	0.059429	0.197690	
96000	0.092720	4	0.197810	0.061876	0.890121	0.740864	0.061876	0.197810	
97000	0.092720	3	0.202000	0.059268	0.837803	0.837803	0.059268	0.202000	
98000	0.092720	3	0.196699	0.059823	0.837646	0.837646	0.059823	0.196699	
99000	0.092720	3	0.198875	0.064044	0.824369	0.824369	0.064044	0.198875	
100000	0.092720	3	0.194145	0.061912	0.818820	0.818820	0.061912	0.194145	
101000	0.092720	3	0.204825	0.060825	0.828073	0.828073	0.060825	0.204825	
102000	0.092720	3	0.198635	0.062148	0.794427	0.794427	0.062148	0.198635	
103000	0.092720	3	0.197169	0.064480	0.855475	0.855475	0.064480	0.197169	
