Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	4	0.143117	0.058517	0.723622	0.723622	0.058517	0.297361	
2000	0.092720	4	0.182512	0.054937	0.693565	0.693565	0.054937	0.233377	
3000	0.092720	3	0.199249	0.056016	0.693375	0.693375	0.056016	0.199249	
4000	0.092720	3	0.201125	0.056181	0.715210	0.715210	0.056181	0.201125	
5000	0.092720	4	0.206313	0.051726	0.769385	0.769385	0.051726	0.221767	
6000	0.092720	3	0.186902	0.055797	0.719984	0.719984	0.055797	0.186902	
7000	0.092720	3	0.208919	0.058211	0.696689	0.696689	0.058211	0.208919	
8000	0.092720	3	0.205272	0.053954	0.704483	0.704483	0.053954	0.205272	
9000	0.092720	3	0.207765	0.053683	0.697042	0.697042	0.053683	0.207765	
10000	0.092720	3	0.205277	0.053353	0.704470	0.704470	0.053353	0.205277	
11000	0.092720	3	0.195604	0.053070	0.671864	0.671864	0.053070	0.195604	
12000	0.092720	3	0.196103	0.051259	0.717254	0.717254	0.051259	0.196103	
13000	0.092720	3	0.205105	0.055820	0.725036	0.725036	0.055820	0.205105	
14000	0.092720	3	0.202446	0.053779	0.716540	0.716540	0.053779	0.202446	
15000	0.092720	3	0.198544	0.053666	0.683679	0.683679	0.053666	0.198544	
16000	0.092720	3	0.199306	0.053902	0.696274	0.696274	0.053902	0.199306	
17000	0.092720	3	0.201447	0.057605	0.700904	0.700904	0.057605	0.201447	
18000	0.092720	3	0.200612	0.054067	0.698811	0.698811	0.054067	0.200612	
19000	0.092720	3	0.199782	0.055884	0.676135	0.676135	0.055884	0.199782	
20000	0.092720	3	0.188835	0.057319	0.637769	0.637769	0.057319	0.188835	
21000	0.092720	3	0.195650	0.057350	0.666180	0.666180	0.057350	0.195650	
22000	0.092720	3	0.194027	0.057783	0.709713	0.709713	0.057783	0.194027	
23000	0.092720	3	0.204634	0.058748	0.658484	0.658484	0.058748	0.204634	
24000	0.092720	3	0.189011	0.056494	0.721610	0.721610	0.056494	0.189011	
25000	0.092720	3	0.201012	0.058412	0.714304	0.714304	0.058412	0.201012	
26000	0.092720	3	0.188972	0.057616	0.694958	0.694958	0.057616	0.188972	
27000	0.092720	3	0.184870	0.059258	0.694769	0.694769	0.059258	0.184870	
28000	0.092720	3	0.188544	0.058713	0.740973	0.740973	0.058713	0.188544	
29000	0.092720	3	0.200649	0.058444	0.741666	0.741666	0.058444	0.200649	
30000	0.092720	3	0.198301	0.060524	0.736827	0.736827	0.060524	0.198301	
31000	0.092720	3	0.195375	0.058420	0.712737	0.712737	0.058420	0.195375	
32000	0.092720	3	0.195355	0.058233	0.725756	0.725756	0.058233	0.195355	
33000	0.092720	4	0.189553	0.060035	0.687397	0.687397	0.060035	0.199231	
34000	0.092720	3	0.194006	0.057518	0.712161	0.712161	0.057518	0.194006	
35000	0.092720	4	0.185964	0.057620	0.713852	0.713852	0.057620	0.199166	
36000	0.092720	3	0.184997	0.058384	0.713003	0.713003	0.058384	0.184997	
37000	0.092720	3	0.191902	0.058452	0.706585	0.706585	0.058452	0.191902	
38000	0.092720	3	0.205120	0.058183	0.714466	0.714466	0.058183	0.205120	
39000	0.092720	3	0.183327	0.059186	0.686616	0.686616	0.059186	0.183327	
40000	0.092720	3	0.188266	0.058043	0.721260	0.721260	0.058043	0.188266	
41000	0.092720	3	0.190841	0.057571	0.718326	0.718326	0.057571	0.190841	
42000	0.092720	3	0.194681	0.058564	0.716886	0.716886	0.058564	0.194681	
43000	0.092720	3	0.156384	0.059400	0.712896	0.712896	0.059400	0.156384	
44000	0.092720	4	0.172250	0.060766	0.689953	0.689953	0.060766	0.204156	
45000	0.092720	3	0.172489	0.057979	0.676275	0.676275	0.057979	0.172489	
46000	0.092720	3	0.178070	0.059602	0.724944	0.724944	0.059602	0.178070	
47000	0.092720	3	0.200712	0.059256	0.714916	0.714916	0.059256	0.200712	
48000	0.092720	3	0.190304	0.059950	0.730202	0.730202	0.059950	0.190304	
49000	0.092720	3	0.190232	0.060121	0.719507	0.719507	0.060121	0.190232	
50000	0.092720	3	0.185896	0.058203	0.704299	0.704299	0.058203	0.185896	
51000	0.092720	3	0.192639	0.057616	0.708547	0.708547	0.057616	0.192639	
52000	0.092720	3	0.196066	0.060349	0.752811	0.752811	0.060349	0.196066	
53000	0.092720	3	0.198105	0.059407	0.727726	0.727726	0.059407	0.198105	
54000	0.092720	3	0.183272	0.060320	0.710115	0.710115	0.060320	0.183272	
55000	0.092720	4	0.170880	0.060015	0.744594	0.744594	0.060015	0.207394	
56000	0.092720	3	0.185945	0.061454	0.686240	0.686240	0.061454	0.185945	
