Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.197185	0.049988	0.680844	0.680844	0.049988	0.197185	
2000	0.092720	3	0.205009	0.053996	0.655864	0.655864	0.053996	0.205009	
3000	0.092720	3	0.195752	0.056823	0.644592	0.644592	0.056823	0.195752	
4000	0.092720	3	0.190194	0.058440	0.714757	0.714757	0.058440	0.190194	
5000	0.092720	3	0.198129	0.058306	0.714432	0.714432	0.058306	0.198129	
6000	0.092720	3	0.197156	0.058477	0.824921	0.824921	0.058477	0.197156	
7000	0.092720	3	0.207113	0.063628	0.749784	0.749784	0.063628	0.207113	
8000	0.092720	3	0.193736	0.059874	0.752831	0.752831	0.059874	0.193736	
9000	0.092720	3	0.201118	0.059947	0.721511	0.721511	0.059947	0.201118	
10000	0.092720	4	0.202873	0.061898	0.729629	0.828569	0.061898	0.202873	
11000	0.092720	3	0.194766	0.061391	0.776758	0.776758	0.061391	0.194766	
12000	0.092720	3	0.209421	0.060305	0.761974	0.761974	0.060305	0.209421	
13000	0.092720	3	0.201791	0.057229	0.755073	0.755073	0.057229	0.201791	
14000	0.092720	3	0.197969	0.058920	0.767890	0.767890	0.058920	0.197969	
15000	0.092720	3	0.196093	0.057561	0.752341	0.752341	0.057561	0.196093	
16000	0.092720	3	0.196328	0.062461	0.751725	0.751725	0.062461	0.196328	
17000	0.092720	3	0.202981	0.059460	0.748186	0.748186	0.059460	0.202981	
18000	0.092720	3	0.193548	0.057483	0.749415	0.749415	0.057483	0.193548	
19000	0.092720	3	0.200825	0.060075	0.746502	0.746502	0.060075	0.200825	
20000	0.092720	3	0.199237	0.059998	0.725801	0.725801	0.059998	0.199237	
21000	0.092720	3	0.194676	0.059352	0.725018	0.725018	0.059352	0.194676	
22000	0.092720	3	0.199453	0.058644	0.751954	0.751954	0.058644	0.199453	
23000	0.092720	3	0.200508	0.057166	0.761345	0.761345	0.057166	0.200508	
24000	0.092720	3	0.201412	0.058468	0.713838	0.713838	0.058468	0.201412	
25000	0.092720	3	0.205621	0.059380	0.684756	0.684756	0.059380	0.205621	
26000	0.092720	3	0.207144	0.055962	0.743316	0.743316	0.055962	0.207144	
27000	0.092720	3	0.198531	0.059752	0.696675	0.696675	0.059752	0.198531	
28000	0.092720	3	0.195390	0.060332	0.720684	0.720684	0.060332	0.195390	
29000	0.092720	3	0.199315	0.058975	0.775258	0.775258	0.058975	0.199315	
30000	0.092720	3	0.197313	0.059472	0.734024	0.734024	0.059472	0.197313	
31000	0.092720	3	0.202498	0.060001	0.744329	0.744329	0.060001	0.202498	
32000	0.092720	3	0.199762	0.058975	0.743644	0.743644	0.058975	0.199762	
33000	0.092720	3	0.205298	0.059897	0.743854	0.743854	0.059897	0.205298	
34000	0.092720	3	0.197557	0.061381	0.712855	0.712855	0.061381	0.197557	
35000	0.092720	3	0.190483	0.059831	0.752897	0.752897	0.059831	0.190483	
36000	0.092720	3	0.193899	0.058983	0.765066	0.765066	0.058983	0.193899	
37000	0.092720	3	0.194716	0.057282	0.762130	0.762130	0.057282	0.194716	
38000	0.092720	3	0.199913	0.061392	0.762137	0.762137	0.061392	0.199913	
39000	0.092720	3	0.203208	0.058261	0.751933	0.751933	0.058261	0.203208	
40000	0.092720	3	0.200816	0.061257	0.740052	0.740052	0.061257	0.200816	
41000	0.092720	3	0.203848	0.060106	0.764818	0.764818	0.060106	0.203848	
42000	0.092720	3	0.194107	0.061677	0.765600	0.765600	0.061677	0.194107	
43000	0.092720	3	0.202008	0.058568	0.829009	0.829009	0.058568	0.202008	
44000	0.092720	3	0.197765	0.057330	0.703619	0.703619	0.057330	0.197765	
45000	0.092720	3	0.197321	0.059329	0.796898	0.796898	0.059329	0.197321	
