Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.208278	0.062966	0.707837	0.707837	0.062966	0.208278	
2000	0.092720	3	0.198912	0.067430	0.724892	0.724892	0.067430	0.198912	
3000	0.092720	3	0.206044	0.062609	0.761276	0.761276	0.062609	0.206044	
4000	0.092720	3	0.208683	0.066428	0.728970	0.728970	0.066428	0.208683	
5000	0.092720	3	0.211026	0.067062	0.767432	0.767432	0.067062	0.211026	
6000	0.092720	3	0.206126	0.064200	0.731768	0.731768	0.064200	0.206126	
7000	0.092720	3	0.211454	0.066083	0.749880	0.749880	0.066083	0.211454	
8000	0.092720	3	0.216193	0.065596	0.718683	0.718683	0.065596	0.216193	
9000	0.092720	3	0.203579	0.066488	0.726874	0.726874	0.066488	0.203579	
10000	0.092720	3	0.204277	0.066278	0.732623	0.732623	0.066278	0.204277	
11000	0.092720	3	0.207610	0.067024	0.726537	0.726537	0.067024	0.207610	
12000	0.092720	3	0.203679	0.064487	0.734167	0.734167	0.064487	0.203679	
13000	0.092720	3	0.202309	0.067863	0.729934	0.729934	0.067863	0.202309	
14000	0.092720	3	0.205323	0.065673	0.766645	0.766645	0.065673	0.205323	
15000	0.092720	3	0.207923	0.066270	0.728840	0.728840	0.066270	0.207923	
16000	0.092720	3	0.206837	0.066157	0.807770	0.807770	0.066157	0.206837	
17000	0.092720	3	0.212638	0.068310	0.750816	0.750816	0.068310	0.212638	
18000	0.092720	3	0.207446	0.064047	0.760288	0.760288	0.064047	0.207446	
19000	0.092720	3	0.205023	0.071016	0.773528	0.773528	0.071016	0.205023	
20000	0.092720	3	0.211926	0.068361	0.789594	0.789594	0.068361	0.211926	
21000	0.092720	3	0.207113	0.064004	0.726740	0.726740	0.064004	0.207113	
22000	0.092720	3	0.208787	0.064252	0.774357	0.774357	0.064252	0.208787	
23000	0.092720	3	0.201498	0.068830	0.739857	0.739857	0.068830	0.201498	
24000	0.092720	3	0.201436	0.067295	0.720937	0.720937	0.067295	0.201436	
25000	0.092720	4	0.208890	0.079046	0.689312	0.689312	0.070797	0.208890	
26000	0.092720	3	0.205683	0.072130	0.753180	0.753180	0.072130	0.205683	
27000	0.092720	3	0.209383	0.068787	0.770767	0.770767	0.068787	0.209383	
28000	0.092720	3	0.207482	0.068633	0.706044	0.706044	0.068633	0.207482	
29000	0.092720	3	0.205714	0.059152	0.739407	0.739407	0.059152	0.205714	
30000	0.092720	3	0.209490	0.064846	0.728860	0.728860	0.064846	0.209490	
31000	0.092720	3	0.208699	0.065759	0.781174	0.781174	0.065759	0.208699	
32000	0.092720	3	0.203590	0.062725	0.724928	0.724928	0.062725	0.203590	
33000	0.092720	3	0.203813	0.066489	0.760883	0.760883	0.066489	0.203813	
34000	0.092720	3	0.211974	0.066821	0.732912	0.732912	0.066821	0.211974	
35000	0.092720	3	0.211302	0.064653	0.780617	0.780617	0.064653	0.211302	
36000	0.092720	3	0.201232	0.062558	0.743257	0.743257	0.062558	0.201232	
37000	0.092720	3	0.201333	0.057446	0.749053	0.749053	0.057446	0.201333	
38000	0.092720	3	0.208010	0.066191	0.728354	0.728354	0.066191	0.208010	
39000	0.092720	3	0.203566	0.062771	0.673673	0.673673	0.062771	0.203566	
40000	0.092720	3	0.198880	0.062693	0.778346	0.778346	0.062693	0.198880	
41000	0.092720	3	0.206919	0.065300	0.768503	0.768503	0.065300	0.206919	
42000	0.092720	3	0.202362	0.065787	0.732657	0.732657	0.065787	0.202362	
43000	0.092720	4	0.207711	0.059216	0.780702	0.780702	0.059216	0.215210	
44000	0.092720	3	0.213264	0.066014	0.770940	0.770940	0.066014	0.213264	
45000	0.092720	3	0.210545	0.062948	0.803193	0.803193	0.062948	0.210545	
46000	0.092720	3	0.209612	0.065453	0.768072	0.768072	0.065453	0.209612	
47000	0.092720	3	0.205694	0.065714	0.817347	0.817347	0.065714	0.205694	
48000	0.092720	3	0.208526	0.074683	0.765930	0.765930	0.074683	0.208526	
49000	0.092720	4	0.207992	0.064202	0.745542	0.745542	0.071744	0.207992	
50000	0.092720	3	0.201992	0.062808	0.741713	0.741713	0.062808	0.201992	
51000	0.092720	3	0.206669	0.064178	0.758934	0.758934	0.064178	0.206669	
52000	0.092720	3	0.205663	0.066156	0.772298	0.772298	0.066156	0.205663	
53000	0.092720	3	0.202176	0.062946	0.768617	0.768617	0.062946	0.202176	
54000	0.092720	3	0.200892	0.068212	0.721631	0.721631	0.068212	0.200892	
55000	0.092720	3	0.211464	0.065116	0.765827	0.765827	0.065116	0.211464	
56000	0.092720	3	0.209303	0.066301	0.787193	0.787193	0.066301	0.209303	
57000	0.092720	3	0.208003	0.063804	0.777100	0.777100	0.063804	0.208003	
58000	0.092720	3	0.205503	0.066717	0.775756	0.775756	0.066717	0.205503	
59000	0.092720	4	0.209946	0.063667	0.789228	0.789228	0.069081	0.209946	
60000	0.092720	3	0.208124	0.066306	0.782116	0.782116	0.066306	0.208124	
61000	0.092720	3	0.203806	0.064976	0.773285	0.773285	0.064976	0.203806	
62000	0.092720	3	0.208247	0.063844	0.747118	0.747118	0.063844	0.208247	
63000	0.092720	3	0.212634	0.065746	0.725653	0.725653	0.065746	0.212634	
64000	0.092720	3	0.210624	0.063173	0.789210	0.789210	0.063173	0.210624	
