Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	0.092720	3	0.225764	0.050377	0.750694	0.750694	0.050377	0.225764	
2000	0.092720	3	0.223608	0.051215	0.754159	0.754159	0.051215	0.223608	
3000	0.092720	3	0.222818	0.048500	0.787542	0.787542	0.048500	0.222818	
4000	0.092720	3	0.212066	0.048438	0.765818	0.765818	0.048438	0.212066	
5000	0.092720	3	0.207009	0.056081	0.756318	0.756318	0.056081	0.207009	
6000	0.092720	3	0.203354	0.054118	0.758774	0.758774	0.054118	0.203354	
7000	0.092720	3	0.210665	0.053557	0.767859	0.767859	0.053557	0.210665	
8000	0.092720	3	0.211234	0.053216	0.761142	0.761142	0.053216	0.211234	
9000	0.092720	3	0.220667	0.049413	0.783015	0.783015	0.049413	0.220667	
10000	0.092720	3	0.205566	0.050650	0.765304	0.765304	0.050650	0.205566	
11000	0.092720	3	0.216616	0.050674	0.745606	0.745606	0.050674	0.216616	
12000	0.092720	3	0.215330	0.052489	0.777717	0.777717	0.052489	0.215330	
13000	0.092720	3	0.221055	0.051512	0.819717	0.819717	0.051512	0.221055	
14000	0.092720	3	0.209140	0.053882	0.779425	0.779425	0.053882	0.209140	
15000	0.092720	3	0.209454	0.052508	0.760225	0.760225	0.052508	0.209454	
16000	0.092720	3	0.205751	0.052976	0.798026	0.798026	0.052976	0.205751	
17000	0.092720	3	0.214402	0.053490	0.768202	0.768202	0.053490	0.214402	
18000	0.092720	3	0.209589	0.053347	0.729874	0.729874	0.053347	0.209589	
19000	0.092720	3	0.207761	0.053674	0.773980	0.773980	0.053674	0.207761	
20000	0.092720	3	0.217415	0.054862	0.783109	0.783109	0.054862	0.217415	
21000	0.092720	3	0.208719	0.055192	0.783991	0.783991	0.055192	0.208719	
22000	0.092720	3	0.213645	0.054638	0.755725	0.755725	0.054638	0.213645	
23000	0.092720	3	0.224533	0.052224	0.768745	0.768745	0.052224	0.224533	
24000	0.092720	3	0.211660	0.055994	0.768193	0.768193	0.055994	0.211660	
25000	0.092720	3	0.215546	0.053971	0.744376	0.744376	0.053971	0.215546	
26000	0.092720	3	0.209792	0.057933	0.769838	0.769838	0.057933	0.209792	
27000	0.092720	3	0.211740	0.056205	0.782518	0.782518	0.056205	0.211740	
28000	0.092720	3	0.216194	0.054657	0.824285	0.824285	0.054657	0.216194	
29000	0.092720	3	0.217697	0.057271	0.826786	0.826786	0.057271	0.217697	
30000	0.092720	3	0.223442	0.052967	0.861752	0.861752	0.052967	0.223442	
31000	0.092720	3	0.211519	0.054328	0.826739	0.826739	0.054328	0.211519	
32000	0.092720	3	0.226130	0.054934	0.813155	0.813155	0.054934	0.226130	
33000	0.092720	3	0.216736	0.056234	0.803151	0.803151	0.056234	0.216736	
34000	0.092720	3	0.215859	0.055089	0.786107	0.786107	0.055089	0.215859	
35000	0.092720	3	0.215127	0.055177	0.827104	0.827104	0.055177	0.215127	
36000	0.092720	3	0.213093	0.055142	0.825833	0.825833	0.055142	0.213093	
37000	0.092720	3	0.221073	0.056074	0.843247	0.843247	0.056074	0.221073	
38000	0.092720	3	0.215598	0.052337	0.798374	0.798374	0.052337	0.215598	
39000	0.092720	3	0.213795	0.054704	0.833372	0.833372	0.054704	0.213795	
40000	0.092720	3	0.213615	0.056493	0.855719	0.855719	0.056493	0.213615	
41000	0.092720	3	0.223760	0.057781	0.832623	0.832623	0.057781	0.223760	
42000	0.092720	3	0.219655	0.056473	0.788694	0.788694	0.056473	0.219655	
43000	0.092720	3	0.220920	0.057554	0.788607	0.788607	0.057554	0.220920	
44000	0.092720	3	0.225947	0.058700	0.844043	0.844043	0.058700	0.225947	
45000	0.092720	3	0.209719	0.053256	0.753975	0.753975	0.053256	0.209719	
46000	0.092720	3	0.221860	0.053471	0.852285	0.852285	0.053471	0.221860	
47000	0.092720	3	0.220408	0.054616	0.852474	0.852474	0.054616	0.220408	
48000	0.092720	3	0.225555	0.055597	0.814744	0.814744	0.055597	0.225555	
49000	0.092720	3	0.217790	0.054954	0.783461	0.783461	0.054954	0.217790	
50000	0.092720	4	0.217312	0.053652	0.800842	0.800842	0.054351	0.217312	
51000	0.092720	3	0.221112	0.053167	0.823595	0.823595	0.053167	0.221112	
52000	0.092720	3	0.218461	0.054032	0.804690	0.804690	0.054032	0.218461	
53000	0.092720	4	0.220074	0.054939	0.776587	0.800674	0.054939	0.220074	
54000	0.092720	3	0.216887	0.054046	0.874598	0.874598	0.054046	0.216887	
55000	0.092720	3	0.219871	0.054581	0.853398	0.853398	0.054581	0.219871	
56000	0.092720	3	0.216297	0.055125	0.757568	0.757568	0.055125	0.216297	
57000	0.092720	3	0.212084	0.056383	0.776894	0.776894	0.056383	0.212084	
58000	0.092720	3	0.216425	0.059971	0.825693	0.825693	0.059971	0.216425	
59000	0.092720	3	0.207899	0.054694	0.807423	0.807423	0.054694	0.207899	
60000	0.092720	3	0.211976	0.052754	0.812724	0.812724	0.052754	0.211976	
61000	0.092720	3	0.219274	0.058440	0.792438	0.792438	0.058440	0.219274	
62000	0.092720	3	0.217925	0.058568	0.791597	0.791597	0.058568	0.217925	
63000	0.092720	3	0.213905	0.054923	0.816183	0.816183	0.054923	0.213905	
64000	0.092720	3	0.206552	0.058148	0.848968	0.848968	0.058148	0.206552	
65000	0.092720	3	0.215107	0.054994	0.821343	0.821343	0.054994	0.215107	
66000	0.092720	3	0.224978	0.057478	0.860091	0.860091	0.057478	0.224978	
67000	0.092720	3	0.218993	0.056428	0.816878	0.816878	0.056428	0.218993	
68000	0.092720	3	0.214455	0.056275	0.795094	0.795094	0.056275	0.214455	
69000	0.092720	3	0.220386	0.052694	0.797574	0.797574	0.052694	0.220386	
70000	0.092720	3	0.222105	0.054611	0.810171	0.810171	0.054611	0.222105	
71000	0.092720	3	0.216209	0.053989	0.872972	0.872972	0.053989	0.216209	
72000	0.092720	3	0.217868	0.054464	0.803711	0.803711	0.054464	0.217868	
73000	0.092720	3	0.216322	0.055411	0.804437	0.804437	0.055411	0.216322	
74000	0.092720	3	0.224667	0.055265	0.773058	0.773058	0.055265	0.224667	
75000	0.092720	3	0.221172	0.052606	0.789930	0.789930	0.052606	0.221172	
76000	0.092720	3	0.206939	0.052954	0.813622	0.813622	0.052954	0.206939	
77000	0.092720	3	0.209582	0.057281	0.869373	0.869373	0.057281	0.209582	
78000	0.092720	3	0.223858	0.058395	0.815157	0.815157	0.058395	0.223858	
79000	0.092720	3	0.222384	0.054240	0.838055	0.838055	0.054240	0.222384	
80000	0.092720	3	0.215992	0.055619	0.796113	0.796113	0.055619	0.215992	
