Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	
1145000	0.085832	2	5.739132	20.335053	5.739132	5.739132	5.739132	5.739132	5.739132	
1146000	0.085832	2	5.128495	17.356232	5.128495	5.128495	5.128495	5.128495	5.128495	
1147000	0.085832	2	5.044359	18.011819	5.044359	5.044359	5.044359	5.044359	5.044359	
1148000	0.085832	2	5.424357	19.008014	5.424357	5.424357	5.424357	5.424357	5.424357	
1149000	0.085832	2	5.427963	16.860700	5.427963	5.427963	5.427963	5.427963	5.427963	
1150000	0.085832	2	5.273152	17.632235	5.273152	5.273152	5.273152	5.273152	5.273152	
1151000	0.085832	2	5.760660	18.611924	5.760660	5.760660	5.760660	5.760660	5.760660	
1152000	0.085832	2	5.803847	20.365376	5.803847	5.803847	5.803847	5.803847	5.803847	
1153000	0.085832	2	5.414588	17.707853	5.414588	5.414588	5.414588	5.414588	5.414588	
1154000	0.085832	2	5.886845	18.950633	5.886845	5.886845	5.886845	5.886845	5.886845	
1155000	0.085832	2	5.531322	19.090805	5.531322	5.531322	5.531322	5.531322	5.531322	
1156000	0.085832	2	5.748722	17.970214	5.748722	5.748722	5.748722	5.748722	5.748722	
1157000	0.085832	2	5.544031	19.154925	5.544031	5.544031	5.544031	5.544031	5.544031	
1158000	0.085832	2	5.489924	18.782654	5.489924	5.489924	5.489924	5.489924	5.489924	
1159000	0.085832	2	6.088832	18.154574	6.088832	6.088832	6.088832	6.088832	6.088832	
1160000	0.085832	2	5.707734	19.316314	5.707734	5.707734	5.707734	5.707734	5.707734	
1161000	0.085832	2	5.719927	20.216074	5.719927	5.719927	5.719927	5.719927	5.719927	
1162000	0.085832	2	5.572340	19.688142	5.572340	5.572340	5.572340	5.572340	5.572340	
1163000	0.085832	2	5.782711	18.137367	5.782711	5.782711	5.782711	5.782711	5.782711	
1164000	0.085832	2	5.299862	18.908278	5.299862	5.299862	5.299862	5.299862	5.299862	
1165000	0.085832	2	5.176773	19.136873	5.176773	5.176773	5.176773	5.176773	5.176773	
1166000	0.085832	2	5.074106	19.356086	5.074106	5.074106	5.074106	5.074106	5.074106	
1167000	0.085832	2	5.541366	18.403179	5.541366	5.541366	5.541366	5.541366	5.541366	
1168000	0.085832	2	5.830273	18.739265	5.830273	5.830273	5.830273	5.830273	5.830273	
1169000	0.085832	2	6.158761	18.320944	6.158761	6.158761	6.158761	6.158761	6.158761	
1170000	0.085832	2	5.993025	17.988812	5.993025	5.993025	5.993025	5.993025	5.993025	
1171000	0.085832	2	5.898286	18.105322	5.898286	5.898286	5.898286	5.898286	5.898286	
1172000	0.085832	2	5.670274	18.290831	5.670274	5.670274	5.670274	5.670274	5.670274	
1173000	0.085832	2	5.801073	20.431461	5.801073	5.801073	5.801073	5.801073	5.801073	
1174000	0.085832	2	5.666283	18.620169	5.666283	5.666283	5.666283	5.666283	5.666283	
1175000	0.085832	2	5.950733	18.658267	5.950733	5.950733	5.950733	5.950733	5.950733	
1176000	0.085832	2	5.845631	17.670614	5.845631	5.845631	5.845631	5.845631	5.845631	
1177000	0.085832	2	5.578500	19.614627	5.578500	5.578500	5.578500	5.578500	5.578500	
1178000	0.085832	2	5.170184	19.484255	5.170184	5.170184	5.170184	5.170184	5.170184	
1179000	0.085832	2	5.662539	18.857509	5.662539	5.662539	5.662539	5.662539	5.662539	
1180000	0.085832	2	5.488558	18.192312	5.488558	5.488558	5.488558	5.488558	5.488558	
1181000	0.085832	2	5.768408	19.541226	5.768408	5.768408	5.768408	5.768408	5.768408	
1182000	0.085832	2	5.652061	17.483801	5.652061	5.652061	5.652061	5.652061	5.652061	
1183000	0.085832	2	5.739632	18.774815	5.739632	5.739632	5.739632	5.739632	5.739632	
1184000	0.085832	2	5.611703	17.987631	5.611703	5.611703	5.611703	5.611703	5.611703	
1185000	0.085832	2	5.818414	18.713389	5.818414	5.818414	5.818414	5.818414	5.818414	
1186000	0.085832	2	5.519091	23.781838	5.519091	5.519091	5.519091	5.519091	5.519091	
1187000	0.085832	2	5.715202	17.339304	5.715202	5.715202	5.715202	5.715202	5.715202	
1188000	0.085832	2	6.050259	19.221091	6.050259	6.050259	6.050259	6.050259	6.050259	
1189000	0.085832	2	5.995404	17.791705	5.995404	5.995404	5.995404	5.995404	5.995404	
1190000	0.085832	2	6.019863	19.201692	6.019863	6.019863	6.019863	6.019863	6.019863	
1191000	0.085832	2	5.879877	17.571592	5.879877	5.879877	5.879877	5.879877	5.879877	
1192000	0.085832	2	6.076743	20.275027	6.076743	6.076743	6.076743	6.076743	6.076743	
1193000	0.085832	2	5.642514	17.983183	5.642514	5.642514	5.642514	5.642514	5.642514	
1194000	0.085832	2	5.832721	18.387136	5.832721	5.832721	5.832721	5.832721	5.832721	
1195000	0.085832	2	5.946728	16.836979	5.946728	5.946728	5.946728	5.946728	5.946728	
1196000	0.085832	2	5.409215	17.981128	5.409215	5.409215	5.409215	5.409215	5.409215	
1197000	0.085832	2	6.191210	17.284568	6.191210	6.191210	6.191210	6.191210	6.191210	
1198000	0.085832	2	5.763792	17.341915	5.763792	5.763792	5.763792	5.763792	5.763792	
1199000	0.085832	2	6.227220	16.816593	6.227220	6.227220	6.227220	6.227220	6.227220	
1200000	0.085832	2	6.020220	18.622042	6.020220	6.020220	6.020220	6.020220	6.020220	
1201000	0.085832	2	5.692942	17.144387	5.692942	5.692942	5.692942	5.692942	5.692942	
1202000	0.085832	2	5.089733	17.500896	5.089733	5.089733	5.089733	5.089733	5.089733	
1203000	0.085832	2	5.468563	16.701419	5.468563	5.468563	5.468563	5.468563	5.468563	
1204000	0.085832	2	5.805683	17.113967	5.805683	5.805683	5.805683	5.805683	5.805683	
1205000	0.085832	2	5.459312	19.829433	5.459312	5.459312	5.459312	5.459312	5.459312	
1206000	0.085832	2	5.714908	16.693749	5.714908	5.714908	5.714908	5.714908	5.714908	
1207000	0.085832	2	5.690724	19.429053	5.690724	5.690724	5.690724	5.690724	5.690724	
1208000	0.085832	2	5.562529	17.106192	5.562529	5.562529	5.562529	5.562529	5.562529	
1209000	0.085832	2	5.707363	17.298717	5.707363	5.707363	5.707363	5.707363	5.707363	
1210000	0.085832	2	5.600197	18.661287	5.600197	5.600197	5.600197	5.600197	5.600197	
1211000	0.085832	2	5.541456	16.288833	5.541456	5.541456	5.541456	5.541456	5.541456	
1212000	0.085832	2	6.054850	17.391587	6.054850	6.054850	6.054850	6.054850	6.054850	
1213000	0.085832	2	5.746577	18.861869	5.746577	5.746577	5.746577	5.746577	5.746577	
1214000	0.085832	2	5.573855	16.847705	5.573855	5.573855	5.573855	5.573855	5.573855	
1215000	0.085832	2	5.625140	18.348745	5.625140	5.625140	5.625140	5.625140	5.625140	
1216000	0.085832	2	5.829032	20.924103	5.829032	5.829032	5.829032	5.829032	5.829032	
1217000	0.085832	2	5.319978	19.212366	5.319978	5.319978	5.319978	5.319978	5.319978	
1218000	0.085832	2	5.324852	17.428518	5.324852	5.324852	5.324852	5.324852	5.324852	
1219000	0.085832	2	5.100370	21.613437	5.100370	5.100370	5.100370	5.100370	5.100370	
1220000	0.085832	2	5.508308	16.676940	5.508308	5.508308	5.508308	5.508308	5.508308	
1221000	0.085832	2	5.378782	17.524260	5.378782	5.378782	5.378782	5.378782	5.378782	
1222000	0.085832	2	5.342236	16.966364	5.342236	5.342236	5.342236	5.342236	5.342236	
1223000	0.085832	2	5.391440	18.631071	5.391440	5.391440	5.391440	5.391440	5.391440	
1224000	0.085832	2	5.450445	17.618345	5.450445	5.450445	5.450445	5.450445	5.450445	
1225000	0.085832	2	5.430397	17.070707	5.430397	5.430397	5.430397	5.430397	5.430397	
1226000	0.085832	2	5.639986	18.167600	5.639986	5.639986	5.639986	5.639986	5.639986	
1227000	0.085832	2	5.269583	17.780694	5.269583	5.269583	5.269583	5.269583	5.269583	
1228000	0.085832	2	5.082389	18.535649	5.082389	5.082389	5.082389	5.082389	5.082389	
1229000	0.085832	2	5.709096	19.247237	5.709096	5.709096	5.709096	5.709096	5.709096	
1230000	0.085832	2	5.341156	18.658306	5.341156	5.341156	5.341156	5.341156	5.341156	
1231000	0.085832	2	5.697323	16.801067	5.697323	5.697323	5.697323	5.697323	5.697323	
1232000	0.085832	2	5.885072	17.294275	5.885072	5.885072	5.885072	5.885072	5.885072	
1233000	0.085832	2	5.312549	16.540217	5.312549	5.312549	5.312549	5.312549	5.312549	
1234000	0.085832	2	5.380664	15.868133	5.380664	5.380664	5.380664	5.380664	5.380664	
1235000	0.085832	2	5.895065	16.158487	5.895065	5.895065	5.895065	5.895065	5.895065	
1236000	0.085832	2	4.993716	18.713488	4.993716	4.993716	4.993716	4.993716	4.993716	
1237000	0.085832	2	4.909010	17.549977	4.909010	4.909010	4.909010	4.909010	4.909010	
1238000	0.085832	2	5.219531	19.214145	5.219531	5.219531	5.219531	5.219531	5.219531	
1239000	0.085832	2	5.465308	17.451918	5.465308	5.465308	5.465308	5.465308	5.465308	
1240000	0.085832	2	5.708466	18.720258	5.708466	5.708466	5.708466	5.708466	5.708466	
1241000	0.085832	2	6.321057	17.923737	6.321057	6.321057	6.321057	6.321057	6.321057	
1242000	0.085832	2	5.942517	18.089232	5.942517	5.942517	5.942517	5.942517	5.942517	
1243000	0.085832	2	5.608228	19.566924	5.608228	5.608228	5.608228	5.608228	5.608228	
1244000	0.085832	2	5.458556	17.275669	5.458556	5.458556	5.458556	5.458556	5.458556	
1245000	0.085832	2	5.447360	21.053171	5.447360	5.447360	5.447360	5.447360	5.447360	
1246000	0.085832	2	5.462297	18.465716	5.462297	5.462297	5.462297	5.462297	5.462297	
1247000	0.085832	2	4.884226	18.007875	4.884226	4.884226	4.884226	4.884226	4.884226	
1248000	0.085832	2	4.961218	17.088069	4.961218	4.961218	4.961218	4.961218	4.961218	
1249000	0.085832	2	5.500933	18.885563	5.500933	5.500933	5.500933	5.500933	5.500933	
1250000	0.085832	2	5.248086	18.217604	5.248086	5.248086	5.248086	5.248086	5.248086	
1251000	0.085832	2	5.513349	19.582084	5.513349	5.513349	5.513349	5.513349	5.513349	
1252000	0.085832	2	5.173032	19.538754	5.173032	5.173032	5.173032	5.173032	5.173032	
1253000	0.085832	2	5.174918	17.370346	5.174918	5.174918	5.174918	5.174918	5.174918	
1254000	0.085832	2	5.547411	18.648648	5.547411	5.547411	5.547411	5.547411	5.547411	
1255000	0.085832	2	5.439010	17.628152	5.439010	5.439010	5.439010	5.439010	5.439010	
1256000	0.085832	2	5.366253	18.581499	5.366253	5.366253	5.366253	5.366253	5.366253	
1257000	0.085832	2	5.520240	20.726118	5.520240	5.520240	5.520240	5.520240	5.520240	
1258000	0.085832	2	5.407276	17.832768	5.407276	5.407276	5.407276	5.407276	5.407276	
1259000	0.085832	2	5.973136	18.156762	5.973136	5.973136	5.973136	5.973136	5.973136	
1260000	0.085832	2	5.289839	17.604522	5.289839	5.289839	5.289839	5.289839	5.289839	
1261000	0.085832	2	5.403349	18.076865	5.403349	5.403349	5.403349	5.403349	5.403349	
1262000	0.085832	2	5.588704	17.232997	5.588704	5.588704	5.588704	5.588704	5.588704	
1263000	0.085832	2	5.709421	19.151621	5.709421	5.709421	5.709421	5.709421	5.709421	
1264000	0.085832	2	5.097217	18.356218	5.097217	5.097217	5.097217	5.097217	5.097217	
1265000	0.085832	2	5.861133	17.644414	5.861133	5.861133	5.861133	5.861133	5.861133	
1266000	0.085832	2	5.851935	18.845096	5.851935	5.851935	5.851935	5.851935	5.851935	
1267000	0.085832	2	5.527100	17.394998	5.527100	5.527100	5.527100	5.527100	5.527100	
1268000	0.085832	2	5.587205	18.407200	5.587205	5.587205	5.587205	5.587205	5.587205	
1269000	0.085832	2	5.071024	17.158867	5.071024	5.071024	5.071024	5.071024	5.071024	
1270000	0.085832	2	5.467422	18.108538	5.467422	5.467422	5.467422	5.467422	5.467422	
1271000	0.085832	2	5.759556	16.949619	5.759556	5.759556	5.759556	5.759556	5.759556	
1272000	0.085832	2	5.714208	17.204019	5.714208	5.714208	5.714208	5.714208	5.714208	
1273000	0.085832	2	5.681702	17.886527	5.681702	5.681702	5.681702	5.681702	5.681702	
1274000	0.085832	2	5.719421	18.726601	5.719421	5.719421	5.719421	5.719421	5.719421	
1275000	0.085832	2	5.704040	18.759879	5.704040	5.704040	5.704040	5.704040	5.704040	
1276000	0.085832	2	5.598141	19.429860	5.598141	5.598141	5.598141	5.598141	5.598141	
1277000	0.085832	2	4.876494	19.028563	4.876494	4.876494	4.876494	4.876494	4.876494	
1278000	0.085832	2	6.235910	19.230836	6.235910	6.235910	6.235910	6.235910	6.235910	
1279000	0.085832	2	5.514549	18.459890	5.514549	5.514549	5.514549	5.514549	5.514549	
1280000	0.085832	2	5.730579	16.883033	5.730579	5.730579	5.730579	5.730579	5.730579	
1281000	0.085832	2	6.015889	18.087369	6.015889	6.015889	6.015889	6.015889	6.015889	
1282000	0.085832	2	5.644980	17.644727	5.644980	5.644980	5.644980	5.644980	5.644980	
1283000	0.085832	2	5.763537	17.694607	5.763537	5.763537	5.763537	5.763537	5.763537	
1284000	0.085832	2	5.507562	18.286878	5.507562	5.507562	5.507562	5.507562	5.507562	
1285000	0.085832	2	5.815626	17.146275	5.815626	5.815626	5.815626	5.815626	5.815626	
1286000	0.085832	2	5.655972	18.715751	5.655972	5.655972	5.655972	5.655972	5.655972	
1287000	0.085832	2	6.272751	18.289146	6.272751	6.272751	6.272751	6.272751	6.272751	
1288000	0.085832	2	5.674789	18.322159	5.674789	5.674789	5.674789	5.674789	5.674789	
1289000	0.085832	2	5.655170	17.728015	5.655170	5.655170	5.655170	5.655170	5.655170	
1290000	0.085832	2	5.860232	18.903658	5.860232	5.860232	5.860232	5.860232	5.860232	
1291000	0.085832	2	5.479245	16.850445	5.479245	5.479245	5.479245	5.479245	5.479245	
1292000	0.085832	2	5.449063	17.131419	5.449063	5.449063	5.449063	5.449063	5.449063	
1293000	0.085832	2	5.662971	16.804184	5.662971	5.662971	5.662971	5.662971	5.662971	
1294000	0.085832	2	5.444915	18.091908	5.444915	5.444915	5.444915	5.444915	5.444915	
1295000	0.085832	2	5.497208	18.332639	5.497208	5.497208	5.497208	5.497208	5.497208	
1296000	0.085832	2	5.876709	19.422716	5.876709	5.876709	5.876709	5.876709	5.876709	
1297000	0.085832	2	5.724992	17.049582	5.724992	5.724992	5.724992	5.724992	5.724992	
1298000	0.085832	2	5.678905	19.814331	5.678905	5.678905	5.678905	5.678905	5.678905	
1299000	0.085832	2	5.701236	18.386739	5.701236	5.701236	5.701236	5.701236	5.701236	
1300000	0.085832	2	5.594714	17.380066	5.594714	5.594714	5.594714	5.594714	5.594714	
1301000	0.085832	2	5.510694	16.979535	5.510694	5.510694	5.510694	5.510694	5.510694	
1302000	0.085832	2	6.004501	18.741290	6.004501	6.004501	6.004501	6.004501	6.004501	
1303000	0.085832	2	6.016999	16.993668	6.016999	6.016999	6.016999	6.016999	6.016999	
1304000	0.085832	2	5.447290	17.100309	5.447290	5.447290	5.447290	5.447290	5.447290	
1305000	0.085832	2	5.912531	19.659227	5.912531	5.912531	5.912531	5.912531	5.912531	
1306000	0.085832	2	5.422984	17.978559	5.422984	5.422984	5.422984	5.422984	5.422984	
1307000	0.085832	2	5.694919	18.726820	5.694919	5.694919	5.694919	5.694919	5.694919	
1308000	0.085832	2	5.802814	16.812422	5.802814	5.802814	5.802814	5.802814	5.802814	
1309000	0.085832	2	5.972163	20.962649	5.972163	5.972163	5.972163	5.972163	5.972163	
1310000	0.085832	2	5.721423	16.082598	5.721423	5.721423	5.721423	5.721423	5.721423	
1311000	0.085832	2	5.598095	16.553740	5.598095	5.598095	5.598095	5.598095	5.598095	
1312000	0.085832	2	5.618560	19.561699	5.618560	5.618560	5.618560	5.618560	5.618560	
1313000	0.085832	2	6.180249	19.436565	6.180249	6.180249	6.180249	6.180249	6.180249	
1314000	0.085832	2	5.342438	16.318094	5.342438	5.342438	5.342438	5.342438	5.342438	
1315000	0.085832	2	5.867757	18.736492	5.867757	5.867757	5.867757	5.867757	5.867757	
1316000	0.085832	2	5.518862	18.759082	5.518862	5.518862	5.518862	5.518862	5.518862	
1317000	0.085832	2	5.660397	20.036194	5.660397	5.660397	5.660397	5.660397	5.660397	
1318000	0.085832	2	5.366200	18.947334	5.366200	5.366200	5.366200	5.366200	5.366200	
1319000	0.085832	2	5.630027	17.379186	5.630027	5.630027	5.630027	5.630027	5.630027	
1320000	0.085832	2	5.373034	19.517973	5.373034	5.373034	5.373034	5.373034	5.373034	
1321000	0.085832	2	5.911459	17.742643	5.911459	5.911459	5.911459	5.911459	5.911459	
1322000	0.085832	2	4.944365	18.491130	4.944365	4.944365	4.944365	4.944365	4.944365	
1323000	0.085832	2	5.111779	17.829872	5.111779	5.111779	5.111779	5.111779	5.111779	
1324000	0.085832	2	5.233285	17.269486	5.233285	5.233285	5.233285	5.233285	5.233285	
1325000	0.085832	2	5.250654	19.984052	5.250654	5.250654	5.250654	5.250654	5.250654	
1326000	0.085832	2	5.278357	17.957724	5.278357	5.278357	5.278357	5.278357	5.278357	
1327000	0.085832	2	5.344057	18.267142	5.344057	5.344057	5.344057	5.344057	5.344057	
1328000	0.085832	2	5.062094	18.466202	5.062094	5.062094	5.062094	5.062094	5.062094	
1329000	0.085832	2	5.220608	19.118199	5.220608	5.220608	5.220608	5.220608	5.220608	
1330000	0.085832	2	5.645946	18.178023	5.645946	5.645946	5.645946	5.645946	5.645946	
1331000	0.085832	2	5.829892	18.564810	5.829892	5.829892	5.829892	5.829892	5.829892	
1332000	0.085832	2	5.970470	17.292579	5.970470	5.970470	5.970470	5.970470	5.970470	
1333000	0.085832	2	5.645754	18.609374	5.645754	5.645754	5.645754	5.645754	5.645754	
1334000	0.085832	2	5.455036	18.684995	5.455036	5.455036	5.455036	5.455036	5.455036	
1335000	0.085832	2	5.670202	18.201552	5.670202	5.670202	5.670202	5.670202	5.670202	
1336000	0.085832	2	5.615176	18.035456	5.615176	5.615176	5.615176	5.615176	5.615176	
1337000	0.085832	2	5.683973	18.671652	5.683973	5.683973	5.683973	5.683973	5.683973	
1338000	0.085832	2	5.461275	19.029865	5.461275	5.461275	5.461275	5.461275	5.461275	
1339000	0.085832	2	5.615378	18.237192	5.615378	5.615378	5.615378	5.615378	5.615378	
1340000	0.085832	2	5.387301	20.331095	5.387301	5.387301	5.387301	5.387301	5.387301	
1341000	0.085832	2	5.731686	16.323514	5.731686	5.731686	5.731686	5.731686	5.731686	
1342000	0.085832	2	5.591378	18.866989	5.591378	5.591378	5.591378	5.591378	5.591378	
1343000	0.085832	2	5.105629	17.925496	5.105629	5.105629	5.105629	5.105629	5.105629	
1344000	0.085832	2	4.904498	19.023524	4.904498	4.904498	4.904498	4.904498	4.904498	
1345000	0.085832	2	5.459998	18.401226	5.459998	5.459998	5.459998	5.459998	5.459998	
1346000	0.085832	2	5.566667	16.984954	5.566667	5.566667	5.566667	5.566667	5.566667	
1347000	0.085832	2	5.632331	18.469690	5.632331	5.632331	5.632331	5.632331	5.632331	
1348000	0.085832	2	5.533663	18.866283	5.533663	5.533663	5.533663	5.533663	5.533663	
1349000	0.085832	2	5.350757	18.497821	5.350757	5.350757	5.350757	5.350757	5.350757	
1350000	0.085832	2	5.400937	18.301905	5.400937	5.400937	5.400937	5.400937	5.400937	
1351000	0.085832	2	5.472305	17.327821	5.472305	5.472305	5.472305	5.472305	5.472305	
1352000	0.085832	2	5.161347	18.130408	5.161347	5.161347	5.161347	5.161347	5.161347	
1353000	0.085832	2	5.721666	19.211478	5.721666	5.721666	5.721666	5.721666	5.721666	
1354000	0.085832	2	5.232595	18.002349	5.232595	5.232595	5.232595	5.232595	5.232595	
1355000	0.085832	2	5.669912	17.327627	5.669912	5.669912	5.669912	5.669912	5.669912	
1356000	0.085832	2	5.357857	19.333915	5.357857	5.357857	5.357857	5.357857	5.357857	
1357000	0.085832	2	5.946828	17.798617	5.946828	5.946828	5.946828	5.946828	5.946828	
1358000	0.085832	2	5.814307	17.683206	5.814307	5.814307	5.814307	5.814307	5.814307	
1359000	0.085832	2	5.716260	15.389278	5.716260	5.716260	5.716260	5.716260	5.716260	
1360000	0.085832	2	5.752667	17.915355	5.752667	5.752667	5.752667	5.752667	5.752667	
1361000	0.085832	2	5.320627	19.395147	5.320627	5.320627	5.320627	5.320627	5.320627	
1362000	0.085832	2	5.129582	19.423871	5.129582	5.129582	5.129582	5.129582	5.129582	
1363000	0.085832	2	5.325000	17.435703	5.325000	5.325000	5.325000	17.435703	5.325000	
1364000	0.085832	2	5.213050	18.148901	5.213050	5.213050	5.213050	5.213050	5.213050	
1365000	0.085832	2	5.292464	17.290505	5.292464	5.292464	5.292464	5.292464	5.292464	
1366000	0.085832	2	5.583741	17.497857	5.583741	5.583741	5.583741	5.583741	5.583741	
1367000	0.085832	2	5.847079	18.215330	5.847079	5.847079	5.847079	5.847079	5.847079	
1368000	0.085832	2	5.397879	18.253146	5.397879	5.397879	5.397879	5.397879	5.397879	
1369000	0.085832	2	5.535684	17.610650	5.535684	5.535684	5.535684	5.535684	5.535684	
1370000	0.085832	2	5.497372	17.639804	5.497372	5.497372	5.497372	5.497372	5.497372	
1371000	0.085832	2	5.917598	16.747446	5.917598	5.917598	5.917598	5.917598	5.917598	
1372000	0.085832	2	6.055673	18.084102	6.055673	6.055673	6.055673	6.055673	6.055673	
1373000	0.085832	2	5.913522	17.556264	5.913522	5.913522	5.913522	5.913522	5.913522	
1374000	0.085832	2	5.813958	16.481136	5.813958	5.813958	5.813958	5.813958	5.813958	
1375000	0.085832	2	5.983618	17.732803	5.983618	5.983618	5.983618	5.983618	5.983618	
1376000	0.085832	2	5.287848	17.928236	5.287848	5.287848	5.287848	5.287848	5.287848	
1377000	0.085832	2	5.767621	20.779647	5.767621	5.767621	5.767621	5.767621	5.767621	
1378000	0.085832	2	5.769985	19.606450	5.769985	5.769985	5.769985	5.769985	5.769985	
1379000	0.085832	2	5.201227	20.393843	5.201227	5.201227	5.201227	5.201227	5.201227	
1380000	0.085832	2	5.382950	17.506610	5.382950	5.382950	5.382950	5.382950	5.382950	
1381000	0.085832	2	5.894217	16.462631	5.894217	5.894217	5.894217	5.894217	5.894217	
1382000	0.085832	2	6.005817	17.534093	6.005817	6.005817	6.005817	6.005817	6.005817	
1383000	0.085832	2	6.077111	18.674111	6.077111	6.077111	6.077111	6.077111	6.077111	
1384000	0.085832	2	5.662578	17.947258	5.662578	5.662578	5.662578	5.662578	5.662578	
1385000	0.085832	2	5.595071	18.099526	5.595071	5.595071	5.595071	5.595071	5.595071	
1386000	0.085832	2	5.633442	17.403062	5.633442	5.633442	5.633442	5.633442	5.633442	
1387000	0.085832	2	5.754396	17.602403	5.754396	5.754396	5.754396	5.754396	5.754396	
1388000	0.085832	2	5.183419	17.803816	5.183419	5.183419	5.183419	5.183419	5.183419	
1389000	0.085832	2	5.458687	18.224659	5.458687	5.458687	5.458687	5.458687	5.458687	
1390000	0.085832	2	5.169120	17.852948	5.169120	5.169120	5.169120	5.169120	5.169120	
1391000	0.085832	2	5.959801	17.498941	5.959801	5.959801	5.959801	5.959801	5.959801	
1392000	0.085832	2	5.693704	16.502366	5.693704	5.693704	5.693704	5.693704	5.693704	
1393000	0.085832	2	5.864416	17.169428	5.864416	5.864416	5.864416	5.864416	5.864416	
1394000	0.085832	2	5.659753	18.448591	5.659753	5.659753	5.659753	5.659753	5.659753	
1395000	0.085832	2	5.156065	16.394691	5.156065	5.156065	5.156065	5.156065	5.156065	
1396000	0.085832	2	5.479175	19.326078	5.479175	5.479175	5.479175	5.479175	5.479175	
1397000	0.085832	2	5.639018	17.833137	5.639018	5.639018	5.639018	5.639018	5.639018	
1398000	0.085832	2	5.417966	17.442202	5.417966	5.417966	5.417966	5.417966	5.417966	
1399000	0.085832	2	5.152882	19.206740	5.152882	5.152882	5.152882	5.152882	5.152882	
1400000	0.085832	2	5.771811	17.956722	5.771811	5.771811	5.771811	5.771811	5.771811	
1401000	0.085832	2	5.355878	18.139143	5.355878	5.355878	5.355878	5.355878	5.355878	
1402000	0.085832	2	5.343736	19.018648	5.343736	5.343736	5.343736	5.343736	5.343736	
1403000	0.085832	2	5.446976	15.688944	5.446976	5.446976	5.446976	5.446976	5.446976	
1404000	0.085832	2	5.780480	16.801031	5.780480	5.780480	5.780480	5.780480	5.780480	
1405000	0.085832	2	5.458686	21.496550	5.458686	5.458686	5.458686	5.458686	5.458686	
1406000	0.085832	2	6.438141	16.602828	6.438141	6.438141	6.438141	6.438141	6.438141	
1407000	0.085832	2	5.370297	19.939368	5.370297	5.370297	5.370297	5.370297	5.370297	
1408000	0.085832	2	5.292719	17.839534	5.292719	5.292719	5.292719	5.292719	5.292719	
1409000	0.085832	2	5.396702	17.637124	5.396702	5.396702	5.396702	5.396702	5.396702	
1410000	0.085832	2	6.150849	18.734885	6.150849	6.150849	6.150849	6.150849	6.150849	
1411000	0.085832	2	5.785834	20.688527	5.785834	5.785834	5.785834	5.785834	5.785834	
1412000	0.085832	2	5.592110	17.263652	5.592110	5.592110	5.592110	5.592110	5.592110	
1413000	0.085832	2	5.127628	17.342356	5.127628	5.127628	5.127628	5.127628	5.127628	
1414000	0.085832	2	5.590742	19.051814	5.590742	5.590742	5.590742	5.590742	5.590742	
1415000	0.085832	2	5.547923	18.644330	5.547923	5.547923	5.547923	5.547923	5.547923	
1416000	0.085832	2	5.639567	17.929838	5.639567	5.639567	5.639567	5.639567	5.639567	
1417000	0.085832	2	5.499140	19.274351	5.499140	5.499140	5.499140	5.499140	5.499140	
1418000	0.085832	2	5.734577	16.525246	5.734577	5.734577	5.734577	5.734577	5.734577	
1419000	0.085832	2	5.988078	19.472582	5.988078	5.988078	5.988078	5.988078	5.988078	
1420000	0.085832	2	5.809993	17.648874	5.809993	5.809993	5.809993	5.809993	5.809993	
1421000	0.085832	2	5.087091	18.229137	5.087091	5.087091	5.087091	5.087091	5.087091	
1422000	0.085832	2	5.510353	17.782195	5.510353	5.510353	5.510353	5.510353	5.510353	
1423000	0.085832	2	5.843200	18.678385	5.843200	5.843200	5.843200	5.843200	5.843200	
1424000	0.085832	2	5.486820	20.561934	5.486820	5.486820	5.486820	5.486820	5.486820	
1425000	0.085832	2	5.652051	18.226924	5.652051	5.652051	5.652051	5.652051	5.652051	
1426000	0.085832	2	5.317776	18.768420	5.317776	5.317776	5.317776	5.317776	5.317776	
1427000	0.085832	2	6.246075	17.640872	6.246075	6.246075	6.246075	6.246075	6.246075	
1428000	0.085832	2	5.736007	20.113176	5.736007	5.736007	5.736007	5.736007	5.736007	
1429000	0.085832	2	5.898407	17.018022	5.898407	5.898407	5.898407	5.898407	5.898407	
1430000	0.085832	2	5.773257	18.823593	5.773257	5.773257	5.773257	5.773257	5.773257	
1431000	0.085832	2	5.869703	17.545251	5.869703	5.869703	5.869703	5.869703	5.869703	
1432000	0.085832	2	5.352481	20.216211	5.352481	5.352481	5.352481	5.352481	5.352481	
1433000	0.085832	2	5.761023	17.488101	5.761023	5.761023	5.761023	5.761023	5.761023	
1434000	0.085832	2	6.066611	17.258324	6.066611	6.066611	6.066611	6.066611	6.066611	
1435000	0.085832	2	6.003364	17.035642	6.003364	6.003364	6.003364	6.003364	6.003364	
1436000	0.085832	2	5.880389	18.336427	5.880389	5.880389	5.880389	5.880389	5.880389	
1437000	0.085832	2	6.337328	17.391411	6.337328	6.337328	6.337328	6.337328	6.337328	
1438000	0.085832	2	5.557999	18.464921	5.557999	5.557999	5.557999	5.557999	5.557999	
1439000	0.085832	2	6.385232	18.392749	6.385232	6.385232	6.385232	6.385232	6.385232	
1440000	0.085832	2	5.857448	18.716954	5.857448	5.857448	5.857448	5.857448	5.857448	
