Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	
1936000	100.687501	4	0.259848	1.528828	0.259848	0.135704	0.159189	0.135704	1.528828	
1937000	100.687501	5	0.317534	0.982249	0.294109	0.168988	0.202214	0.168988	0.982249	
1938000	100.687501	5	0.248879	1.316504	0.248879	0.119272	0.166761	0.119272	0.860269	
1939000	100.687501	5	0.260168	1.415825	0.260168	0.133548	0.123658	0.123658	1.511399	
1940000	100.687501	5	0.253715	2.517328	0.301481	0.101150	0.101150	0.101150	0.732125	
1941000	100.687501	3	0.246324	1.401644	0.246324	0.108360	0.108360	0.108360	1.401644	
1942000	100.687501	4	0.312167	1.393371	0.312167	0.098391	0.098391	0.098391	1.024467	
1943000	100.687501	6	0.279889	0.979468	0.279889	0.095543	0.104576	0.103734	1.598610	
1944000	100.687501	4	0.293178	1.880038	0.293178	0.101019	0.101019	0.101019	1.481035	
1945000	100.687501	4	0.266056	1.185490	0.266056	0.105981	0.105981	0.105981	1.385317	
1946000	100.687501	4	0.209571	1.140795	0.281504	0.101291	0.101291	0.101291	1.140795	
1947000	100.687501	3	0.265395	1.265160	0.265395	0.099052	0.099052	0.099052	1.265160	
1948000	100.687501	3	0.407055	1.442817	0.407055	0.090119	0.090119	0.090119	1.442817	
1949000	100.687501	3	0.227664	1.463825	0.227664	0.095312	0.095312	0.095312	1.463825	
1950000	100.687501	4	0.385717	1.199834	0.385717	0.100976	0.105004	0.100976	1.199834	
1951000	100.687501	5	0.250069	0.905880	0.340197	0.096548	0.096548	0.096548	1.086869	
1952000	100.687501	3	0.262031	1.603871	0.262031	0.098034	0.098034	0.098034	1.603871	
1953000	100.687501	4	0.323122	1.282826	0.323122	0.088552	0.088552	0.088552	1.677849	
1954000	100.687501	3	0.277736	1.847367	0.277736	0.091309	0.091309	0.091309	1.847367	
1955000	100.687501	4	0.259852	1.064731	0.259852	0.101175	0.101175	0.101175	2.153139	
1956000	100.687501	4	0.256392	1.464518	0.256392	0.133306	0.109535	0.109535	1.464518	
1957000	100.687501	5	0.268557	1.573405	0.268557	0.099347	0.097227	0.099347	1.471404	
1958000	100.687501	4	0.254691	1.795220	0.254691	0.095063	0.095063	0.095063	0.829411	
1959000	100.687501	4	0.249225	1.495421	0.249225	0.177853	0.214741	0.177853	1.495421	
1960000	100.687501	4	0.287383	1.540378	0.287383	0.089335	0.277927	0.089335	1.540378	
1961000	100.687501	3	0.237664	1.067692	0.237664	0.122402	0.237664	0.122402	1.067692	
1962000	100.687501	3	0.273234	1.193348	0.273234	0.193780	0.193780	0.193780	1.193348	
1963000	100.687501	5	0.341890	1.229688	0.301857	0.119250	0.137971	0.137971	1.229688	
1964000	100.687501	5	0.230848	1.037857	0.353199	0.151542	0.151542	0.151542	0.953454	
1965000	100.687501	5	0.280268	1.764819	0.242688	0.096422	0.096422	0.096422	0.732047	
1966000	100.687501	4	0.331576	1.543194	0.333007	0.099977	0.099977	0.099977	1.543194	
1967000	100.687501	4	0.249260	1.099787	0.271470	0.098520	0.098520	0.098520	1.099787	
1968000	100.687501	3	0.255146	1.053635	0.255146	0.100111	0.100111	0.100111	1.053635	
1969000	100.687501	5	0.347798	2.005884	0.306743	0.100849	0.100849	0.100849	1.162000	
1970000	100.687501	3	0.321824	1.392656	0.321824	0.093967	0.093967	0.093967	1.392656	
1971000	100.687501	4	0.251061	1.280867	0.237997	0.104938	0.104938	0.104938	1.280867	
1972000	100.687501	4	0.301876	1.607967	0.266152	0.092391	0.092391	0.092391	1.607967	
1973000	100.687501	4	0.277921	1.435037	0.277921	0.095457	0.100966	0.095457	1.435037	
1974000	100.687501	3	0.287163	1.362321	0.287163	0.100273	0.100273	0.100273	1.362321	
1975000	100.687501	4	0.259124	1.662982	0.259124	0.103606	0.103606	0.103606	1.093185	
1976000	100.687501	4	0.294423	1.780838	0.307560	0.093997	0.093997	0.093997	1.780838	
1977000	100.687501	4	0.234156	1.271474	0.234156	0.095231	0.095231	0.095231	0.943969	
1978000	100.687501	4	0.265529	1.409566	0.265529	0.093602	0.103150	0.103150	1.409566	
1979000	100.687501	4	0.340274	1.571833	0.316023	0.104105	0.104105	0.104105	1.571833	
1980000	100.687501	4	0.271568	1.360279	0.323154	0.094798	0.094798	0.094798	1.360279	
1981000	100.687501	5	0.278726	1.990264	0.232967	0.092439	0.092439	0.092439	1.260714	
1982000	100.687501	3	0.260465	1.352361	0.260465	0.099482	0.099482	0.099482	1.352361	
1983000	100.687501	5	0.226012	1.290760	0.228544	0.103689	0.103689	0.103689	1.706447	
1984000	100.687501	5	0.230205	1.458000	0.230205	0.106985	0.106996	0.106985	0.957157	
1985000	100.687501	4	0.252442	1.269713	0.347937	0.105674	0.105674	0.105674	1.269713	
1986000	100.687501	5	0.229214	1.290964	0.229214	0.103318	0.103318	0.124849	2.032322	
1987000	100.687501	4	0.347509	1.493146	0.367176	0.101806	0.101806	0.101806	1.493146	
1988000	100.687501	5	0.234417	1.209223	0.234417	0.097571	0.111232	0.097571	1.333583	
1989000	100.687501	5	0.285093	1.208404	0.285093	0.095859	0.097999	0.097999	1.702933	
1990000	100.687501	3	0.269422	1.208724	0.269422	0.101916	0.101916	0.101916	1.208724	
1991000	100.687501	4	0.263414	1.202641	0.277412	0.095465	0.095465	0.095465	1.202641	
1992000	100.687501	4	0.254187	1.124115	0.254187	0.108245	0.108245	0.108245	0.994064	
1993000	100.687501	3	0.230697	1.090041	0.230697	0.106729	0.106729	0.106729	1.090041	
1994000	100.687501	3	0.250773	2.202969	0.250773	0.102838	0.102838	0.102838	2.202969	
1995000	100.687501	4	0.245738	1.690544	0.245738	0.097519	0.097519	0.097519	1.108699	
1996000	100.687501	5	0.279379	1.486213	0.305455	0.091074	0.099320	0.091074	1.486213	
1997000	100.687501	4	0.251030	1.060223	0.251030	0.081076	0.098769	0.098769	1.060223	
1998000	100.687501	4	0.286081	0.828424	0.286081	0.094912	0.094912	0.094912	1.216035	
1999000	100.687501	4	0.204568	1.540630	0.303143	0.096097	0.096097	0.096097	1.540630	
2000000	100.687501	5	0.290200	0.923498	0.232667	0.096656	0.232667	0.096656	0.920981	
2001000	100.687501	5	0.300027	0.909862	0.300027	0.180446	0.180446	0.194310	1.372969	
2002000	100.687501	6	0.229084	2.256633	0.332160	0.163070	0.163070	0.166396	0.980914	
2003000	100.687501	3	0.324100	1.902433	0.324100	0.157641	0.157641	0.157641	1.902433	
2004000	100.687501	3	0.351312	1.805164	0.351312	0.174469	0.174469	0.174469	1.805164	
2005000	100.687501	4	0.269079	1.501365	0.315815	0.087583	0.269079	0.087583	1.501365	
2006000	100.687501	5	0.292403	1.600634	0.233671	0.158237	0.162653	0.162653	1.600634	
2007000	100.687501	4	0.237896	1.046566	0.237896	0.158328	0.231163	0.158328	1.046566	
2008000	100.687501	5	0.295131	1.443565	0.295131	0.105455	0.243224	0.149710	1.443565	
2009000	100.687501	4	0.314217	1.348074	0.314217	0.117228	0.167763	0.167763	1.348074	
2010000	100.687501	6	0.266425	2.080814	0.336681	0.144112	0.320896	0.144112	1.201726	
2011000	100.687501	3	0.300058	1.216645	0.300058	0.160159	0.160159	0.160159	1.216645	
2012000	100.687501	5	0.301464	1.102560	0.193835	0.135587	0.165048	0.165048	1.102560	
2013000	100.687501	5	0.269262	1.376831	0.312426	0.093874	0.098575	0.098575	1.376831	
2014000	100.687501	5	0.300864	1.142721	0.246593	0.121112	0.102213	0.102213	1.142721	
2015000	100.687501	3	0.241729	1.354097	0.241729	0.098235	0.098235	0.098235	1.354097	
2016000	100.687501	4	0.344778	0.716437	0.344778	0.089919	0.089919	0.105408	0.716437	
2017000	100.687501	3	0.225396	1.483412	0.225396	0.112857	0.225396	0.112857	1.483412	
2018000	100.687501	4	0.319370	2.030187	0.377480	0.155688	0.155688	0.155688	2.030187	
2019000	100.687501	4	0.281685	1.112690	0.342080	0.149685	0.149685	0.149685	1.112690	
2020000	100.687501	4	0.323341	1.243647	0.290129	0.167894	0.167894	0.167894	1.243647	
2021000	100.687501	6	0.234289	0.727233	0.307735	0.120537	0.234289	0.102312	0.681650	
2022000	100.687501	4	0.294602	1.639541	0.294602	0.154798	0.294602	0.154798	1.161545	
2023000	100.687501	4	0.307228	1.078298	0.307228	0.138256	0.138256	0.138256	1.282939	
2024000	100.687501	4	0.277676	1.581268	0.241053	0.199271	0.199271	0.199271	1.581268	
2025000	100.687501	4	0.239854	1.227292	0.239854	0.127385	0.186896	0.186896	1.227292	
2026000	100.687501	3	0.249271	1.287089	0.249271	0.158556	0.158556	0.158556	1.287089	
2027000	100.687501	4	0.221498	1.200680	0.220637	0.105336	0.221498	0.105336	1.200680	
2028000	100.687501	5	0.340264	1.401451	0.227479	0.146954	0.265503	0.146954	1.401451	
2029000	100.687501	6	0.249666	1.509033	0.318636	0.096293	0.095177	0.100795	1.509033	
2030000	100.687501	4	0.264371	1.138422	0.217934	0.099443	0.099443	0.099443	1.138422	
2031000	100.687501	5	0.256383	1.371387	0.289013	0.087047	0.115721	0.087047	1.371387	
2032000	100.687501	5	0.267005	1.386475	0.258582	0.094613	0.093892	0.094613	1.386475	
2033000	100.687501	3	0.282909	1.911930	0.282909	0.102558	0.102558	0.102558	1.911930	
2034000	100.687501	4	0.254969	1.587174	0.254969	0.099246	0.104276	0.099246	1.587174	
2035000	100.687501	4	0.278133	1.863266	0.278133	0.094826	0.094826	0.094826	0.997485	
2036000	100.687501	4	0.274012	1.621955	0.301729	0.110099	0.110099	0.110099	1.621955	
2037000	100.687501	6	0.304740	1.547215	0.325531	0.127806	0.120612	0.120612	0.825073	
2038000	100.687501	5	0.347978	1.147294	0.234601	0.086999	0.086999	0.100271	1.147294	
2039000	100.687501	3	0.273749	1.127555	0.273749	0.103511	0.103511	0.103511	1.127555	
2040000	100.687501	5	0.291097	1.123833	0.291097	0.077571	0.097195	0.097195	0.904887	
2041000	100.687501	4	0.274329	1.070197	0.393248	0.107524	0.107524	0.107524	1.070197	
2042000	100.687501	3	0.256966	1.238392	0.256966	0.101384	0.101384	0.101384	1.238392	
2043000	100.687501	3	0.245946	1.259022	0.245946	0.099336	0.099336	0.099336	1.259022	
2044000	100.687501	4	0.264076	1.242226	0.264076	0.100435	0.100435	0.100435	1.354116	
2045000	100.687501	4	0.296232	1.541284	0.296232	0.099737	0.099737	0.099737	1.244361	
2046000	100.687501	3	0.294760	1.747468	0.294760	0.095292	0.095292	0.095292	1.747468	
2047000	100.687501	5	0.314593	0.997926	0.314593	0.147708	0.191268	0.147708	1.080664	
2048000	100.687501	7	0.298976	1.504639	0.336907	0.127722	0.141476	0.127508	1.648872	
2049000	100.687501	5	0.231652	1.404869	0.231652	0.113650	0.231652	0.186893	2.028467	
2050000	100.687501	4	0.248528	1.888608	0.248528	0.135111	0.166069	0.166069	1.888608	
2051000	100.687501	6	0.311933	1.536940	0.344747	0.170316	0.170316	0.142340	1.285136	
2052000	100.687501	3	0.309487	1.123282	0.309487	0.164538	0.164538	0.164538	1.123282	
2053000	100.687501	4	0.245721	1.183491	0.245721	0.131019	0.131019	0.131019	1.041868	
2054000	100.687501	7	0.239548	1.055571	0.232586	0.146591	0.163157	0.174997	1.730587	
2055000	100.687501	3	0.267403	1.458910	0.267403	0.148549	0.148549	0.148549	1.458910	
2056000	100.687501	5	0.277383	1.460623	0.245592	0.130861	0.245592	0.152561	1.460623	
2057000	100.687501	5	0.263307	1.668553	0.303370	0.092875	0.092875	0.092875	1.379311	
2058000	100.687501	5	0.280294	0.918178	0.259626	0.103303	0.103303	0.097606	0.918178	
2059000	100.687501	3	0.240212	1.842469	0.240212	0.108779	0.108779	0.108779	1.842469	
2060000	100.687501	4	0.281913	1.432864	0.302483	0.095771	0.095771	0.095771	1.432864	
2061000	100.687501	3	0.305524	1.120496	0.305524	0.121668	0.121668	0.121668	1.120496	
2062000	100.687501	6	0.271764	1.610867	0.271764	0.082198	0.102039	0.105838	1.270186	
2063000	100.687501	4	0.318440	1.689509	0.230103	0.097413	0.097413	0.097413	1.689509	
2064000	100.687501	4	0.356303	1.182227	0.356303	0.093007	0.093007	0.107776	1.182227	
2065000	100.687501	4	0.255846	0.974411	0.255846	0.097706	0.097706	0.097706	0.955634	
2066000	100.687501	3	0.336636	1.266930	0.336636	0.097835	0.097835	0.097835	1.266930	
2067000	100.687501	4	0.235026	1.420555	0.235026	0.167454	0.163527	0.167454	1.420555	
2068000	100.687501	7	0.283439	1.262218	0.267535	0.134866	0.242121	0.138620	1.836129	
2069000	100.687501	3	0.260834	1.628747	0.260834	0.188800	0.188800	0.188800	1.628747	
2070000	100.687501	5	0.232549	1.339370	0.279481	0.164090	0.208118	0.164090	1.339370	
2071000	100.687501	4	0.229987	1.312707	0.229987	0.133373	0.229987	0.171095	1.312707	
2072000	100.687501	6	0.234917	1.025815	0.281369	0.157236	0.240285	0.157236	1.342934	
2073000	100.687501	4	0.364402	1.103585	0.364402	0.151095	0.151095	0.151095	1.544202	
2074000	100.687501	5	0.299447	1.453753	0.241859	0.166167	0.166167	0.166167	1.449055	
2075000	100.687501	5	0.296880	1.364520	0.322070	0.146211	0.146211	0.146211	1.941515	
2076000	100.687501	4	0.274491	1.395567	0.274491	0.140033	0.146785	0.140033	1.395567	
2077000	100.687501	5	0.246634	1.233000	0.273725	0.232604	0.232604	0.146685	1.233000	
2078000	100.687501	5	0.228372	1.437827	0.319994	0.114650	0.228372	0.182289	1.437827	
2079000	100.687501	4	0.260710	1.755414	0.260710	0.108845	0.199615	0.108845	1.755414	
2080000	100.687501	3	0.252932	1.317314	0.252932	0.103151	0.103151	0.103151	1.317314	
2081000	100.687501	3	0.225799	1.054072	0.225799	0.107305	0.107305	0.107305	1.054072	
2082000	100.687501	3	0.250817	0.889126	0.250817	0.100088	0.100088	0.100088	0.889126	
2083000	100.687501	5	0.257256	1.121440	0.359081	0.100064	0.100064	0.100064	0.953355	
2084000	100.687501	4	0.274186	1.390861	0.263073	0.088096	0.088096	0.088096	1.390861	
2085000	100.687501	4	0.233275	1.420180	0.233275	0.153384	0.109383	0.109383	1.420180	
2086000	100.687501	4	0.300608	1.182695	0.271661	0.094116	0.094116	0.094116	1.182695	
2087000	100.687501	4	0.397090	1.071694	0.397090	0.098535	0.098535	0.098535	0.844870	
2088000	100.687501	5	0.238706	1.427060	0.238706	0.076846	0.109186	0.109186	2.083232	
2089000	100.687501	4	0.234076	0.915498	0.234076	0.104986	0.104986	0.104986	1.061861	
2090000	100.687501	4	0.266856	0.842573	0.266856	0.092176	0.092176	0.092176	1.439517	
2091000	100.687501	3	0.355004	1.223471	0.355004	0.109989	0.109989	0.109989	1.223471	
2092000	100.687501	6	0.243689	0.954678	0.243689	0.088027	0.096411	0.108755	1.465840	
2093000	100.687501	6	0.292589	1.389977	0.292589	0.154509	0.108842	0.082392	0.925577	
2094000	100.687501	5	0.222469	1.347447	0.237424	0.151513	0.102393	0.102393	1.347447	
2095000	100.687501	4	0.237733	1.599112	0.308864	0.101898	0.101898	0.101898	1.599112	
2096000	100.687501	5	0.271360	1.317814	0.257677	0.144867	0.144867	0.137710	1.317814	
2097000	100.687501	4	0.283375	1.433706	0.283375	0.157001	0.196602	0.157001	1.433706	
2098000	100.687501	4	0.199316	1.417675	0.220676	0.168374	0.168374	0.168374	1.417675	
2099000	100.687501	5	0.271966	0.879933	0.281667	0.146602	0.164553	0.164553	0.879933	
2100000	100.687501	4	0.294989	1.379089	0.294989	0.134709	0.226687	0.134709	1.379089	
2101000	100.687501	4	0.309530	2.394899	0.309530	0.119272	0.155550	0.119272	2.394899	
2102000	100.687501	4	0.236728	1.588647	0.236728	0.091288	0.236728	0.091288	1.562809	
2103000	100.687501	6	0.300018	1.000256	0.391368	0.090692	0.094311	0.094311	1.999025	
2104000	100.687501	3	0.283911	1.774431	0.283911	0.088946	0.088946	0.088946	1.774431	
2105000	100.687501	4	0.272865	1.770312	0.272865	0.094866	0.094866	0.094866	1.458882	
2106000	100.687501	5	0.215140	1.640822	0.334944	0.085296	0.085296	0.085296	1.431648	
2107000	100.687501	4	0.255378	1.054054	0.337165	0.131528	0.131528	0.131528	1.054054	
2108000	100.687501	5	0.233190	1.537326	0.278478	0.141968	0.141968	0.141968	0.780974	
2109000	100.687501	4	0.228016	0.947076	0.277106	0.146443	0.146443	0.146443	0.947076	
2110000	100.687501	6	0.234865	1.563019	0.322544	0.141039	0.234865	0.139984	0.886717	
2111000	100.687501	5	0.288744	1.211405	0.288744	0.175522	0.175522	0.143539	0.973578	
2112000	100.687501	4	0.228575	1.304671	0.228575	0.132672	0.228575	0.186893	1.304671	
2113000	100.687501	5	0.250535	1.074621	0.250535	0.158079	0.158079	0.151290	1.638486	
2114000	100.687501	5	0.327468	1.446496	0.227431	0.091101	0.091101	0.091101	0.911502	
2115000	100.687501	5	0.273783	1.366294	0.273783	0.085238	0.104124	0.104124	0.981706	
2116000	100.687501	4	0.332539	1.135243	0.237286	0.091238	0.091238	0.091238	1.135243	
2117000	100.687501	3	0.302235	1.246307	0.302235	0.093453	0.093453	0.093453	1.246307	
2118000	100.687501	4	0.282802	1.421500	0.282802	0.099485	0.099485	0.099485	1.685090	
2119000	100.687501	5	0.282252	1.409794	0.269033	0.136522	0.103213	0.103213	1.409794	
2120000	100.687501	4	0.264586	1.262810	0.264586	0.086913	0.086913	0.086913	1.201401	
2121000	100.687501	3	0.283056	1.491530	0.283056	0.093754	0.093754	0.093754	1.491530	
2122000	100.687501	3	0.297149	1.103916	0.297149	0.149171	0.149171	0.149171	1.103916	
2123000	100.687501	4	0.274424	1.297166	0.274424	0.101609	0.101609	0.101609	1.814567	
2124000	100.687501	5	0.288808	1.486479	0.288808	0.089906	0.111362	0.089906	1.245306	
2125000	100.687501	4	0.253983	1.379490	0.299318	0.092305	0.092305	0.092305	1.379490	
2126000	100.687501	4	0.302328	1.422567	0.302328	0.108598	0.108598	0.108598	1.102742	
2127000	100.687501	4	0.213782	1.052004	0.213782	0.095043	0.095043	0.095043	0.954459	
2128000	100.687501	4	0.309220	1.549451	0.309220	0.093566	0.093566	0.086686	1.549451	
2129000	100.687501	3	0.252080	1.748536	0.252080	0.093645	0.093645	0.093645	1.748536	
2130000	100.687501	4	0.279345	1.508129	0.269303	0.097730	0.097730	0.097730	1.508129	
2131000	100.687501	6	0.217625	0.884556	0.283273	0.122585	0.112586	0.112586	1.435914	
2132000	100.687501	5	0.312773	0.924599	0.260703	0.189233	0.189233	0.148891	0.924599	
2133000	100.687501	4	0.273934	1.315858	0.293631	0.133447	0.273934	0.133447	1.315858	
2134000	100.687501	5	0.264313	1.364934	0.321150	0.143227	0.322840	0.143227	1.364934	
2135000	100.687501	4	0.284754	1.494729	0.284754	0.135470	0.135470	0.152392	1.494729	
2136000	100.687501	5	0.281752	1.710352	0.308815	0.118152	0.281752	0.104885	1.710352	
2137000	100.687501	6	0.315230	1.246341	0.315230	0.123071	0.154091	0.175282	1.241460	
2138000	100.687501	5	0.262476	0.961279	0.262476	0.126898	0.171298	0.165358	0.961279	
2139000	100.687501	5	0.322613	1.514903	0.322613	0.100142	0.100940	0.100142	1.817446	
2140000	100.687501	3	0.275144	1.327383	0.275144	0.095333	0.095333	0.095333	1.327383	
2141000	100.687501	3	0.258013	1.614898	0.258013	0.095727	0.095727	0.095727	1.614898	
2142000	100.687501	4	0.268087	0.992439	0.268087	0.088834	0.088834	0.092839	0.992439	
2143000	100.687501	5	0.284884	1.686425	0.284884	0.084402	0.093741	0.093741	0.834538	
2144000	100.687501	4	0.293491	1.425673	0.293491	0.110796	0.094327	0.094327	1.425673	
2145000	100.687501	5	0.272740	1.124749	0.264309	0.100316	0.100316	0.100316	1.186321	
2146000	100.687501	4	0.187445	1.209560	0.187445	0.095023	0.095023	0.095023	1.374135	
2147000	100.687501	4	0.290849	1.346437	0.286466	0.103732	0.103732	0.103732	1.346437	
2148000	100.687501	4	0.258166	1.442474	0.258166	0.107229	0.107229	0.092076	1.442474	
2149000	100.687501	4	0.268625	1.350246	0.268625	0.113622	0.113622	0.113622	0.914381	
2150000	100.687501	3	0.260631	1.989485	0.260631	0.092125	0.092125	0.092125	1.989485	
2151000	100.687501	3	0.237689	1.372329	0.237689	0.104531	0.104531	0.104531	1.372329	
2152000	100.687501	5	0.336200	1.494977	0.360812	0.094335	0.094335	0.112443	1.494977	
2153000	100.687501	4	0.328661	1.635523	0.328661	0.099687	0.099687	0.099687	1.214605	
2154000	100.687501	3	0.296162	1.134536	0.296162	0.102092	0.102092	0.102092	1.134536	
2155000	100.687501	5	0.221611	1.168369	0.221611	0.090435	0.098649	0.098649	0.901715	
2156000	100.687501	4	0.268196	1.540804	0.268196	0.116139	0.116139	0.116139	0.816596	
2157000	100.687501	5	0.238942	1.963871	0.243658	0.100416	0.100416	0.100416	1.849725	
2158000	100.687501	5	0.243289	1.040897	0.243289	0.097503	0.097503	0.099249	1.399486	
2159000	100.687501	6	0.249489	1.197540	0.282807	0.081054	0.101477	0.094685	1.197540	
2160000	100.687501	4	0.280723	1.416264	0.280723	0.102381	0.091546	0.091546	1.416264	
2161000	100.687501	3	0.293887	1.132073	0.293887	0.098664	0.098664	0.098664	1.132073	
2162000	100.687501	4	0.300856	1.296672	0.373548	0.092804	0.092804	0.092804	1.296672	
2163000	100.687501	4	0.368718	1.375197	0.353361	0.094829	0.094829	0.094829	1.375197	
2164000	100.687501	4	0.367207	1.631790	0.246671	0.101104	0.101104	0.101104	1.631790	
2165000	100.687501	5	0.298967	1.375285	0.315175	0.094065	0.094065	0.094065	1.431398	
2166000	100.687501	4	0.280024	1.224121	0.331100	0.097348	0.097348	0.097348	1.224121	
2167000	100.687501	3	0.361618	1.506955	0.361618	0.098001	0.098001	0.098001	1.506955	
2168000	100.687501	5	0.253237	1.336532	0.262789	0.095398	0.100865	0.095398	1.336532	
2169000	100.687501	5	0.293486	1.124210	0.295787	0.141003	0.113992	0.113992	1.124210	
2170000	100.687501	4	0.316906	1.497553	0.306815	0.098208	0.098208	0.098208	1.497553	
2171000	100.687501	3	0.222877	1.500499	0.222877	0.095281	0.095281	0.095281	1.500499	
2172000	100.687501	4	0.241783	1.435746	0.241783	0.136194	0.156437	0.136194	1.435746	
2173000	100.687501	4	0.263952	1.422159	0.263952	0.162701	0.162701	0.135360	1.422159	
2174000	100.687501	4	0.270635	1.710513	0.370728	0.107759	0.107759	0.107759	1.710513	
2175000	100.687501	4	0.267686	1.320900	0.344999	0.090178	0.090178	0.090178	1.320900	
2176000	100.687501	4	0.247743	1.157030	0.247743	0.094541	0.094541	0.094541	1.549632	
2177000	100.687501	5	0.313262	1.438431	0.297956	0.126934	0.107078	0.107078	1.438431	
2178000	100.687501	5	0.362643	1.197030	0.264104	0.106018	0.106018	0.106018	1.087844	
2179000	100.687501	5	0.225243	1.237830	0.211507	0.101484	0.101484	0.101484	0.917804	
2180000	100.687501	3	0.288539	1.742806	0.288539	0.090539	0.090539	0.090539	1.742806	
2181000	100.687501	3	0.338264	1.506165	0.338264	0.093984	0.093984	0.093984	1.506165	
2182000	100.687501	5	0.254206	1.775191	0.366436	0.109353	0.109353	0.109353	1.192533	
2183000	100.687501	4	0.231267	1.256874	0.231267	0.100118	0.100118	0.100118	1.408699	
2184000	100.687501	4	0.210064	1.069956	0.326156	0.107245	0.107245	0.107245	1.069956	
2185000	100.687501	3	0.212554	1.116338	0.212554	0.092593	0.092593	0.092593	1.116338	
2186000	100.687501	4	0.325384	1.103667	0.299124	0.102503	0.102503	0.102503	1.103667	
2187000	100.687501	3	0.241270	1.292674	0.241270	0.098214	0.098214	0.098214	1.292674	
2188000	100.687501	5	0.294502	0.863587	0.332384	0.094825	0.094825	0.094825	1.060017	
2189000	100.687501	5	0.266723	1.401823	0.266723	0.094477	0.096454	0.089637	1.401823	
2190000	100.687501	5	0.236715	1.536533	0.363503	0.104694	0.104694	0.104694	1.096875	
2191000	100.687501	3	0.225801	1.162120	0.225801	0.090448	0.090448	0.090448	1.162120	
2192000	100.687501	4	0.251051	1.145818	0.251051	0.117973	0.117973	0.159543	1.145818	
2193000	100.687501	4	0.302230	1.127556	0.302230	0.147994	0.147994	0.147994	0.842544	
2194000	100.687501	7	0.249948	1.371484	0.224701	0.150849	0.217152	0.152942	1.062656	
2195000	100.687501	5	0.258933	1.556938	0.243359	0.089742	0.258933	0.088790	1.556938	
2196000	100.687501	4	0.261385	1.638738	0.261385	0.144526	0.174387	0.144526	1.638738	
2197000	100.687501	3	0.247941	1.752764	0.247941	0.118422	0.247941	0.118422	1.752764	
2198000	100.687501	5	0.218440	1.748830	0.218187	0.135697	0.173542	0.135697	1.748830	
2199000	100.687501	3	0.246652	1.261234	0.246652	0.221140	0.221140	0.221140	1.261234	
2200000	100.687501	4	0.265449	1.393424	0.265449	0.171258	0.181340	0.171258	1.393424	
2201000	100.687501	5	0.298591	1.122976	0.298591	0.136288	0.183569	0.188032	1.122976	
2202000	100.687501	6	0.286829	1.851449	0.286829	0.115064	0.184601	0.156245	1.269506	
2203000	100.687501	4	0.287416	1.351906	0.287416	0.173630	0.173630	0.173630	1.711799	
2204000	100.687501	6	0.239366	0.995583	0.363409	0.181703	0.254870	0.176038	0.995583	
2205000	100.687501	5	0.258362	1.237629	0.350362	0.133600	0.139407	0.139407	1.237629	
2206000	100.687501	7	0.228160	1.559297	0.226390	0.196300	0.207314	0.130856	1.443668	
2207000	100.687501	6	0.240086	1.405378	0.357925	0.106477	0.184410	0.131131	1.405378	
2208000	100.687501	4	0.260639	1.413712	0.260639	0.106651	0.220821	0.220821	1.413712	
2209000	100.687501	3	0.265343	1.382204	0.265343	0.108475	0.265343	0.108475	1.382204	
2210000	100.687501	4	0.284839	1.473027	0.284839	0.128554	0.128554	0.205313	1.473027	
2211000	100.687501	4	0.244503	1.281076	0.252025	0.162610	0.162610	0.162610	1.281076	
2212000	100.687501	5	0.258026	1.458947	0.258026	0.102987	0.183992	0.183992	1.216288	
2213000	100.687501	5	0.265225	1.797797	0.258786	0.143011	0.150615	0.143011	1.797797	
2214000	100.687501	5	0.278660	1.627583	0.276095	0.110494	0.148341	0.148341	1.627583	
2215000	100.687501	4	0.256700	1.375857	0.256700	0.111653	0.140469	0.140469	1.375857	
2216000	100.687501	4	0.203581	1.436249	0.238278	0.142861	0.203581	0.142861	1.436249	
2217000	100.687501	4	0.266516	1.117558	0.229932	0.107799	0.107799	0.107799	1.117558	
2218000	100.687501	3	0.294748	1.188505	0.294748	0.108696	0.108696	0.108696	1.188505	
2219000	100.687501	3	0.217800	1.336733	0.217800	0.103087	0.103087	0.103087	1.336733	
2220000	100.687501	4	0.213670	1.381742	0.213670	0.090528	0.090528	0.090528	1.256399	
2221000	100.687501	4	0.271806	1.091203	0.271806	0.094594	0.094594	0.094594	2.083340	
2222000	100.687501	4	0.257297	1.372976	0.257297	0.114222	0.091505	0.114222	1.372976	
2223000	100.687501	3	0.292593	1.231395	0.292593	0.102760	0.102760	0.102760	1.231395	
2224000	100.687501	4	0.282141	1.139586	0.282141	0.164811	0.188543	0.164811	1.139586	
2225000	100.687501	6	0.194516	1.291324	0.194516	0.139780	0.218546	0.136589	2.226025	
2226000	100.687501	5	0.252828	1.384103	0.353276	0.156003	0.229494	0.156003	1.384103	
2227000	100.687501	5	0.278364	1.192995	0.278364	0.122423	0.293822	0.122423	1.366195	
2228000	100.687501	5	0.269308	0.938443	0.269308	0.171424	0.172327	0.191895	0.938443	
2229000	100.687501	4	0.242176	1.556771	0.242176	0.114539	0.203236	0.114539	1.556771	
2230000	100.687501	4	0.294994	2.196433	0.294994	0.169893	0.169893	0.128432	2.196433	
2231000	100.687501	5	0.265485	2.198440	0.265485	0.185359	0.186536	0.186536	1.586013	
