Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	
1464000	0.085832	3	0.276790	1.346841	0.276790	0.154936	0.154936	0.154936	1.346841	
1465000	0.085832	3	0.238689	1.386695	0.238689	0.151715	0.151715	0.151715	1.386695	
1466000	0.085832	3	0.249108	1.487207	0.249108	0.157879	0.157879	0.157879	1.487207	
1467000	0.085832	3	0.252703	1.475407	0.252703	0.147406	0.147406	0.147406	1.475407	
1468000	0.085832	3	0.253244	1.770916	0.253244	0.155478	0.155478	0.155478	1.770916	
1469000	0.085832	3	0.259367	1.755491	0.259367	0.152815	0.152815	0.152815	1.755491	
1470000	0.085832	3	0.257537	1.356991	0.257537	0.138986	0.138986	0.138986	1.356991	
1471000	0.085832	3	0.245490	1.281347	0.245490	0.151554	0.151554	0.151554	1.281347	
1472000	0.085832	3	0.251669	1.549670	0.251669	0.153765	0.153765	0.153765	1.549670	
1473000	0.085832	3	0.256681	1.552964	0.256681	0.153515	0.153515	0.153515	1.552964	
1474000	0.085832	3	0.260956	1.572683	0.260956	0.171274	0.171274	0.171274	1.572683	
1475000	0.085832	3	0.274203	1.476861	0.274203	0.139613	0.139613	0.139613	1.476861	
1476000	0.085832	3	0.277215	1.530474	0.277215	0.154283	0.154283	0.154283	1.530474	
1477000	0.085832	3	0.260419	1.224475	0.260419	0.164964	0.164964	0.164964	1.224475	
1478000	0.085832	3	0.282770	1.371980	0.282770	0.150212	0.150212	0.150212	1.371980	
1479000	0.085832	3	0.263039	1.659211	0.263039	0.148763	0.148763	0.148763	1.659211	
1480000	0.085832	3	0.262176	1.321802	0.262176	0.153507	0.153507	0.153507	1.321802	
1481000	0.085832	3	0.271573	1.254087	0.271573	0.154008	0.154008	0.154008	1.254087	
1482000	0.085832	3	0.277658	1.350573	0.277658	0.154910	0.154910	0.154910	1.350573	
1483000	0.085832	3	0.252131	1.190949	0.252131	0.147378	0.147378	0.147378	1.190949	
1484000	0.085832	4	0.277753	1.512755	0.277753	0.140765	0.167612	0.140765	1.512755	
1485000	0.085832	4	0.262801	1.350480	0.262801	0.141014	0.174375	0.141014	1.350480	
1486000	0.085832	3	0.264705	1.534141	0.264705	0.138670	0.138670	0.138670	1.534141	
1487000	0.085832	3	0.261165	1.589924	0.261165	0.148662	0.148662	0.148662	1.589924	
1488000	0.085832	3	0.282328	1.382787	0.282328	0.160351	0.160351	0.160351	1.382787	
1489000	0.085832	3	0.278284	1.580164	0.278284	0.151291	0.151291	0.151291	1.580164	
1490000	0.085832	3	0.259311	1.365420	0.259311	0.156556	0.156556	0.156556	1.365420	
1491000	0.085832	3	0.272662	1.392321	0.272662	0.161287	0.161287	0.161287	1.392321	
1492000	0.085832	3	0.269711	1.680315	0.269711	0.145508	0.269711	0.145508	1.680315	
1493000	0.085832	3	0.271022	1.521752	0.271022	0.151603	0.151603	0.151603	1.521752	
1494000	0.085832	3	0.262122	1.591147	0.262122	0.144003	0.144003	0.144003	1.591147	
1495000	0.085832	3	0.258771	1.421661	0.258771	0.154707	0.154707	0.154707	1.421661	
1496000	0.085832	3	0.259625	1.843714	0.259625	0.159303	0.159303	0.159303	1.843714	
1497000	0.085832	3	0.257844	1.293183	0.257844	0.151046	0.151046	0.151046	1.293183	
1498000	0.085832	3	0.291991	1.398356	0.291991	0.153246	0.153246	0.153246	1.398356	
1499000	0.085832	3	0.269809	1.478231	0.269809	0.159653	0.159653	0.159653	1.478231	
1500000	0.085832	3	0.275923	1.595219	0.275923	0.160017	0.160017	0.160017	1.595219	
1501000	0.085832	3	0.245412	1.289783	0.245412	0.150406	0.150406	0.150406	1.289783	
1502000	0.085832	4	0.265197	1.475640	0.265197	0.148286	0.148302	0.148302	1.475640	
1503000	0.085832	3	0.264731	1.660189	0.264731	0.153101	0.153101	0.153101	1.660189	
1504000	0.085832	3	0.276895	1.310444	0.276895	0.139685	0.139685	0.139685	1.310444	
1505000	0.085832	3	0.269419	1.561055	0.269419	0.147691	0.147691	0.147691	1.561055	
1506000	0.085832	3	0.268301	1.513959	0.268301	0.150370	0.150370	0.150370	1.513959	
1507000	0.085832	3	0.289141	1.525729	0.289141	0.151616	0.151616	0.151616	1.525729	
1508000	0.085832	3	0.267492	1.715879	0.267492	0.148733	0.148733	0.148733	1.715879	
1509000	0.085832	3	0.269691	1.745843	0.269691	0.143581	0.143581	0.143581	1.745843	
1510000	0.085832	4	0.249799	1.410191	0.314580	0.143473	0.143473	0.143473	1.410191	
1511000	0.085832	3	0.297616	1.287097	0.297616	0.138718	0.138718	0.138718	1.287097	
1512000	0.085832	3	0.269479	1.662357	0.269479	0.159367	0.159367	0.159367	1.662357	
1513000	0.085832	3	0.260700	1.245497	0.260700	0.149493	0.149493	0.149493	1.245497	
1514000	0.085832	3	0.279202	1.335079	0.279202	0.161218	0.161218	0.161218	1.335079	
1515000	0.085832	3	0.275520	1.522822	0.275520	0.145370	0.145370	0.145370	1.522822	
1516000	0.085832	3	0.283198	1.478758	0.283198	0.142270	0.142270	0.142270	1.478758	
1517000	0.085832	3	0.276955	1.272047	0.276955	0.154921	0.154921	0.154921	1.272047	
1518000	0.085832	3	0.277404	1.710372	0.277404	0.146300	0.146300	0.146300	1.710372	
1519000	0.085832	3	0.259564	1.394628	0.259564	0.158145	0.158145	0.158145	1.394628	
1520000	0.085832	3	0.260892	1.368682	0.260892	0.148400	0.148400	0.148400	1.368682	
1521000	0.085832	3	0.278591	1.430124	0.278591	0.147760	0.147760	0.147760	1.430124	
1522000	0.085832	3	0.302709	1.714160	0.302709	0.146396	0.146396	0.146396	1.714160	
1523000	0.085832	3	0.274957	1.530831	0.274957	0.160606	0.160606	0.160606	1.530831	
1524000	0.085832	3	0.255359	1.313999	0.255359	0.164234	0.164234	0.164234	1.313999	
1525000	0.085832	3	0.283855	1.565225	0.283855	0.164716	0.164716	0.164716	1.565225	
1526000	0.085832	3	0.266877	1.318102	0.266877	0.179874	0.179874	0.179874	1.318102	
1527000	0.085832	3	0.270553	1.402815	0.270553	0.151675	0.270553	0.151675	1.402815	
1528000	0.085832	3	0.249930	1.658585	0.249930	0.141289	0.141289	0.141289	1.658585	
1529000	0.085832	4	0.265759	1.701867	0.265759	0.140541	0.140541	0.140541	1.373923	
1530000	0.085832	3	0.275450	1.426010	0.275450	0.163853	0.163853	0.163853	1.426010	
1531000	0.085832	2	0.225875	1.668957	0.225875	0.225875	0.225875	0.225875	1.668957	
1532000	0.085832	3	0.271694	1.659011	0.271694	0.155919	0.155919	0.155919	1.659011	
1533000	0.085832	3	0.258316	1.734510	0.258316	0.146049	0.146049	0.146049	1.734510	
1534000	0.085832	3	0.248224	1.385304	0.248224	0.171196	0.171196	0.171196	1.385304	
1535000	0.085832	3	0.262740	1.488573	0.262740	0.147883	0.147883	0.147883	1.488573	
1536000	0.085832	3	0.272473	1.538621	0.272473	0.156853	0.156853	0.156853	1.538621	
1537000	0.085832	3	0.264156	1.288213	0.264156	0.145571	0.145571	0.145571	1.288213	
1538000	0.085832	3	0.250882	1.338293	0.250882	0.157665	0.157665	0.157665	1.338293	
1539000	0.085832	3	0.256472	1.439123	0.256472	0.148373	0.148373	0.148373	1.439123	
1540000	0.085832	3	0.268949	1.226444	0.268949	0.147071	0.147071	0.147071	1.226444	
1541000	0.085832	3	0.263788	1.315295	0.263788	0.153304	0.153304	0.153304	1.315295	
1542000	0.085832	4	0.261222	1.376244	0.261222	0.145879	0.145879	0.145879	1.525007	
1543000	0.085832	3	0.271015	1.581707	0.271015	0.159941	0.159941	0.159941	1.581707	
1544000	0.085832	4	0.249303	1.358642	0.249303	0.109029	0.183456	0.183456	1.358642	
1545000	0.085832	3	0.260509	1.129023	0.260509	0.154308	0.154308	0.154308	1.129023	
1546000	0.085832	3	0.266347	1.547487	0.266347	0.147764	0.147764	0.147764	1.547487	
1547000	0.085832	3	0.247320	1.450086	0.247320	0.141307	0.141307	0.141307	1.450086	
1548000	0.085832	3	0.255335	1.342026	0.255335	0.159629	0.159629	0.159629	1.342026	
1549000	0.085832	3	0.239821	1.567379	0.239821	0.150780	0.150780	0.150780	1.567379	
1550000	0.085832	3	0.265124	1.256336	0.265124	0.156851	0.156851	0.156851	1.256336	
1551000	0.085832	3	0.293104	1.224522	0.293104	0.157455	0.157455	0.157455	1.224522	
1552000	0.085832	3	0.285323	1.317253	0.285323	0.163221	0.163221	0.163221	1.317253	
1553000	0.085832	3	0.274304	1.529988	0.274304	0.149357	0.149357	0.149357	1.529988	
1554000	0.085832	3	0.246453	1.391812	0.246453	0.164414	0.164414	0.164414	1.391812	
1555000	0.085832	3	0.294766	1.241452	0.294766	0.149578	0.149578	0.149578	1.241452	
1556000	0.085832	3	0.255112	1.434054	0.255112	0.153504	0.153504	0.153504	1.434054	
1557000	0.085832	4	0.272541	1.421197	0.272541	0.143585	0.157190	0.143585	1.421197	
1558000	0.085832	3	0.264095	1.470797	0.264095	0.171116	0.171116	0.171116	1.470797	
1559000	0.085832	3	0.269043	1.271770	0.269043	0.152787	0.152787	0.152787	1.271770	
1560000	0.085832	3	0.256061	1.456667	0.256061	0.152543	0.152543	0.152543	1.456667	
1561000	0.085832	3	0.249085	1.656902	0.249085	0.158985	0.158985	0.158985	1.656902	
1562000	0.085832	3	0.257811	1.445729	0.257811	0.154373	0.154373	0.154373	1.445729	
1563000	0.085832	3	0.274935	1.458654	0.274935	0.148696	0.148696	0.148696	1.458654	
1564000	0.085832	3	0.252923	1.709435	0.252923	0.130927	0.252923	0.130927	1.709435	
1565000	0.085832	3	0.278214	1.425558	0.278214	0.145157	0.145157	0.145157	1.425558	
1566000	0.085832	3	0.259404	1.725588	0.259404	0.139620	0.139620	0.139620	1.725588	
1567000	0.085832	3	0.251680	1.564536	0.251680	0.161872	0.161872	0.161872	1.564536	
1568000	0.085832	3	0.256271	1.444361	0.256271	0.157769	0.157769	0.157769	1.444361	
1569000	0.085832	3	0.247844	1.405765	0.247844	0.157202	0.157202	0.157202	1.405765	
1570000	0.085832	3	0.261945	1.287169	0.261945	0.163235	0.163235	0.163235	1.287169	
1571000	0.085832	3	0.276431	1.580183	0.276431	0.149041	0.149041	0.149041	1.580183	
1572000	0.085832	3	0.259236	1.283161	0.259236	0.166591	0.166591	0.166591	1.283161	
1573000	0.085832	3	0.254105	1.408921	0.254105	0.155939	0.155939	0.155939	1.408921	
1574000	0.085832	3	0.264860	1.289844	0.264860	0.157523	0.157523	0.157523	1.289844	
1575000	0.085832	3	0.266856	1.497117	0.266856	0.159009	0.159009	0.159009	1.497117	
1576000	0.085832	3	0.268420	1.457755	0.268420	0.149164	0.149164	0.149164	1.457755	
1577000	0.085832	3	0.259641	1.335941	0.259641	0.160850	0.160850	0.160850	1.335941	
1578000	0.085832	3	0.276529	1.575375	0.276529	0.146362	0.146362	0.146362	1.575375	
1579000	0.085832	3	0.262744	1.337311	0.262744	0.143652	0.143652	0.143652	1.337311	
1580000	0.085832	3	0.264728	1.448420	0.264728	0.157246	0.157246	0.157246	1.448420	
1581000	0.085832	3	0.239388	1.401970	0.239388	0.143126	0.143126	0.143126	1.401970	
1582000	0.085832	3	0.250209	1.427341	0.250209	0.138685	0.138685	0.138685	1.427341	
1583000	0.085832	3	0.244214	1.655742	0.244214	0.152286	0.152286	0.152286	1.655742	
1584000	0.085832	4	0.255134	1.320038	0.255134	0.127580	0.148422	0.148422	1.320038	
1585000	0.085832	3	0.252097	1.384632	0.252097	0.188270	0.188270	0.188270	1.384632	
1586000	0.085832	3	0.223357	1.369715	0.223357	0.137572	0.223357	0.137572	1.369715	
1587000	0.085832	3	0.244663	1.688226	0.244663	0.155025	0.155025	0.155025	1.688226	
1588000	0.085832	3	0.263225	1.811394	0.263225	0.144374	0.144374	0.144374	1.811394	
1589000	0.085832	3	0.269666	1.425019	0.269666	0.143807	0.143807	0.143807	1.425019	
1590000	0.085832	3	0.270161	1.317596	0.270161	0.142929	0.142929	0.142929	1.317596	
1591000	0.085832	3	0.258339	1.681244	0.258339	0.143299	0.143299	0.143299	1.681244	
1592000	0.085832	3	0.259655	1.652844	0.259655	0.149809	0.149809	0.149809	1.652844	
1593000	0.085832	3	0.260941	1.384612	0.260941	0.140405	0.140405	0.140405	1.384612	
1594000	0.085832	4	0.249139	1.412860	0.249139	0.139267	0.139267	0.168232	1.412860	
1595000	0.085832	3	0.244877	1.831299	0.244877	0.153720	0.153720	0.153720	1.831299	
1596000	0.085832	4	0.223345	1.709128	0.261203	0.170060	0.223345	0.170060	1.709128	
1597000	0.085832	3	0.259544	1.365911	0.259544	0.147307	0.147307	0.147307	1.365911	
1598000	0.085832	3	0.281335	1.273250	0.281335	0.150164	0.150164	0.150164	1.273250	
1599000	0.085832	3	0.258083	1.582007	0.258083	0.152460	0.152460	0.152460	1.582007	
1600000	0.085832	3	0.254022	1.525839	0.254022	0.142357	0.142357	0.142357	1.525839	
1601000	0.085832	4	0.232136	1.417770	0.232136	0.128214	0.166008	0.166008	1.417770	
1602000	0.085832	3	0.270815	1.325195	0.270815	0.152885	0.152885	0.152885	1.325195	
1603000	0.085832	3	0.264810	1.573044	0.264810	0.165336	0.165336	0.165336	1.573044	
1604000	0.085832	3	0.279995	1.685664	0.279995	0.149048	0.149048	0.149048	1.685664	
1605000	0.085832	3	0.260314	1.262936	0.260314	0.146145	0.146145	0.146145	1.262936	
1606000	0.085832	3	0.246254	1.721242	0.246254	0.132304	0.246254	0.132304	1.721242	
1607000	0.085832	3	0.254769	1.463399	0.254769	0.155803	0.155803	0.155803	1.463399	
1608000	0.085832	4	0.266552	1.516276	0.266552	0.142177	0.184892	0.142177	1.516276	
1609000	0.085832	3	0.263856	1.423873	0.263856	0.146083	0.146083	0.146083	1.423873	
1610000	0.085832	3	0.254915	1.414571	0.254915	0.140047	0.140047	0.140047	1.414571	
1611000	0.085832	3	0.275467	1.568197	0.275467	0.150109	0.150109	0.150109	1.568197	
1612000	0.085832	3	0.283764	1.430309	0.283764	0.173137	0.173137	0.173137	1.430309	
1613000	0.085832	4	0.272270	1.665428	0.279776	0.171745	0.171745	0.171745	1.665428	
1614000	0.085832	3	0.255784	1.458878	0.255784	0.135665	0.255784	0.135665	1.458878	
1615000	0.085832	3	0.259993	1.087213	0.259993	0.154600	0.154600	0.154600	1.087213	
1616000	0.085832	3	0.310555	1.377916	0.310555	0.142477	0.142477	0.142477	1.377916	
1617000	0.085832	3	0.300101	1.460201	0.300101	0.157783	0.157783	0.157783	1.460201	
1618000	0.085832	3	0.265576	1.452296	0.265576	0.152731	0.152731	0.152731	1.452296	
1619000	0.085832	3	0.287084	1.402930	0.287084	0.153346	0.153346	0.153346	1.402930	
1620000	0.085832	3	0.246194	1.316961	0.246194	0.130775	0.246194	0.130775	1.316961	
1621000	0.085832	3	0.269788	1.290096	0.269788	0.143157	0.143157	0.143157	1.290096	
1622000	0.085832	3	0.258020	1.445035	0.258020	0.154690	0.154690	0.154690	1.445035	
1623000	0.085832	3	0.276462	1.630296	0.276462	0.169330	0.169330	0.169330	1.630296	
1624000	0.085832	3	0.270529	1.314332	0.270529	0.160097	0.160097	0.160097	1.314332	
1625000	0.085832	4	0.251386	1.653941	0.251386	0.143962	0.160004	0.143962	1.653941	
1626000	0.085832	3	0.271686	1.521362	0.271686	0.148880	0.148880	0.148880	1.521362	
1627000	0.085832	3	0.257323	1.639421	0.257323	0.157997	0.157997	0.157997	1.639421	
1628000	0.085832	3	0.257272	1.678359	0.257272	0.152977	0.152977	0.152977	1.678359	
1629000	0.085832	3	0.246713	1.391154	0.246713	0.145836	0.145836	0.145836	1.391154	
1630000	0.085832	3	0.267617	1.447276	0.267617	0.149314	0.149314	0.149314	1.447276	
1631000	0.085832	3	0.260624	1.207780	0.260624	0.163327	0.163327	0.163327	1.207780	
1632000	0.085832	4	0.246866	1.403061	0.246866	0.139484	0.166290	0.166290	1.403061	
1633000	0.085832	3	0.273624	1.402699	0.273624	0.143466	0.143466	0.143466	1.402699	
1634000	0.085832	3	0.280009	1.520629	0.280009	0.157674	0.157674	0.157674	1.520629	
1635000	0.085832	3	0.276594	1.356666	0.276594	0.147971	0.147971	0.147971	1.356666	
1636000	0.085832	3	0.256760	1.436456	0.256760	0.159387	0.159387	0.159387	1.436456	
1637000	0.085832	3	0.277436	1.640062	0.277436	0.154228	0.154228	0.154228	1.640062	
1638000	0.085832	3	0.273753	1.572465	0.273753	0.141690	0.141690	0.141690	1.572465	
1639000	0.085832	4	0.226178	1.602537	0.281996	0.125090	0.226178	0.125090	1.602537	
1640000	0.085832	4	0.262109	1.405625	0.262109	0.145736	0.177509	0.177509	1.405625	
1641000	0.085832	3	0.267159	1.430237	0.267159	0.144788	0.144788	0.144788	1.430237	
1642000	0.085832	3	0.275147	1.551140	0.275147	0.156305	0.156305	0.156305	1.551140	
1643000	0.085832	3	0.276087	1.302317	0.276087	0.173744	0.173744	0.173744	1.302317	
1644000	0.085832	3	0.269410	1.626691	0.269410	0.159874	0.159874	0.159874	1.626691	
1645000	0.085832	3	0.276715	1.383830	0.276715	0.149884	0.149884	0.149884	1.383830	
1646000	0.085832	3	0.278912	1.506183	0.278912	0.144952	0.144952	0.144952	1.506183	
1647000	0.085832	3	0.304417	1.271151	0.304417	0.150511	0.150511	0.150511	1.271151	
1648000	0.085832	3	0.284942	1.735889	0.284942	0.142218	0.142218	0.142218	1.735889	
1649000	0.085832	3	0.260306	1.584385	0.260306	0.149715	0.149715	0.149715	1.584385	
1650000	0.085832	3	0.279276	1.579178	0.279276	0.150603	0.150603	0.150603	1.579178	
1651000	0.085832	3	0.269601	1.579140	0.269601	0.154564	0.154564	0.154564	1.579140	
1652000	0.085832	4	0.267614	1.384855	0.267614	0.125215	0.154761	0.154761	1.384855	
1653000	0.085832	3	0.264846	1.559445	0.264846	0.138735	0.138735	0.138735	1.559445	
1654000	0.085832	3	0.276661	1.370273	0.276661	0.163307	0.163307	0.163307	1.370273	
1655000	0.085832	3	0.261040	1.837727	0.261040	0.161565	0.161565	0.161565	1.837727	
1656000	0.085832	3	0.277544	1.482626	0.277544	0.166506	0.166506	0.166506	1.482626	
1657000	0.085832	3	0.270236	1.321187	0.270236	0.149491	0.149491	0.149491	1.321187	
1658000	0.085832	3	0.259502	1.415880	0.259502	0.154170	0.154170	0.154170	1.415880	
1659000	0.085832	3	0.269564	1.378260	0.269564	0.145797	0.145797	0.145797	1.378260	
1660000	0.085832	3	0.267384	1.794964	0.267384	0.148960	0.148960	0.148960	1.794964	
1661000	0.085832	3	0.273666	1.276482	0.273666	0.161306	0.161306	0.161306	1.276482	
1662000	0.085832	3	0.266868	1.566695	0.266868	0.155640	0.155640	0.155640	1.566695	
1663000	0.085832	3	0.272777	1.354573	0.272777	0.160572	0.272777	0.160572	1.354573	
1664000	0.085832	3	0.267205	1.624425	0.267205	0.150668	0.150668	0.150668	1.624425	
1665000	0.085832	3	0.266418	1.890181	0.266418	0.155939	0.155939	0.155939	1.890181	
1666000	0.085832	4	0.255006	1.665328	0.255006	0.152702	0.152702	0.163251	1.665328	
1667000	0.085832	3	0.256009	1.392911	0.256009	0.146634	0.256009	0.146634	1.392911	
1668000	0.085832	3	0.251790	1.499757	0.251790	0.141419	0.141419	0.141419	1.499757	
1669000	0.085832	3	0.278643	1.328824	0.278643	0.153474	0.153474	0.153474	1.328824	
1670000	0.085832	3	0.269601	1.477906	0.269601	0.156837	0.156837	0.156837	1.477906	
1671000	0.085832	3	0.285620	1.247503	0.285620	0.158897	0.158897	0.158897	1.247503	
1672000	0.085832	3	0.281046	1.387818	0.281046	0.147673	0.147673	0.147673	1.387818	
1673000	0.085832	3	0.274369	1.525095	0.274369	0.148608	0.148608	0.148608	1.525095	
1674000	0.085832	3	0.268974	1.489891	0.268974	0.167965	0.167965	0.167965	1.489891	
1675000	0.085832	3	0.279027	1.400100	0.279027	0.157841	0.157841	0.157841	1.400100	
1676000	0.085832	3	0.268650	1.711228	0.268650	0.147104	0.147104	0.147104	1.711228	
1677000	0.085832	3	0.265782	1.626218	0.265782	0.158586	0.265782	0.158586	1.626218	
1678000	0.085832	3	0.254591	1.529172	0.254591	0.156240	0.156240	0.156240	1.529172	
1679000	0.085832	3	0.296516	1.657969	0.296516	0.185393	0.185393	0.185393	1.657969	
1680000	0.085832	3	0.247114	1.685466	0.247114	0.157826	0.247114	0.157826	1.685466	
1681000	0.085832	4	0.268739	1.298612	0.268739	0.147263	0.203545	0.147263	1.298612	
1682000	0.085832	4	0.276278	1.435929	0.276278	0.147561	0.161197	0.161197	1.435929	
1683000	0.085832	3	0.262817	1.323810	0.262817	0.154489	0.154489	0.154489	1.323810	
1684000	0.085832	4	0.269224	1.579623	0.269224	0.132411	0.195241	0.132411	1.579623	
1685000	0.085832	3	0.275439	1.334054	0.275439	0.149920	0.149920	0.149920	1.334054	
1686000	0.085832	3	0.273492	1.656560	0.273492	0.156120	0.156120	0.156120	1.656560	
1687000	0.085832	3	0.250722	1.394174	0.250722	0.145875	0.145875	0.145875	1.394174	
1688000	0.085832	3	0.305738	1.644333	0.305738	0.144965	0.144965	0.144965	1.644333	
1689000	0.085832	3	0.266829	1.617059	0.266829	0.153950	0.153950	0.153950	1.617059	
1690000	0.085832	3	0.268365	1.517924	0.268365	0.150860	0.150860	0.150860	1.517924	
1691000	0.085832	4	0.276672	1.173558	0.276672	0.143892	0.143892	0.128838	1.173558	
1692000	0.085832	4	0.287034	1.500168	0.287034	0.136740	0.150447	0.150447	1.500168	
1693000	0.085832	3	0.271461	1.448911	0.271461	0.149650	0.149650	0.149650	1.448911	
1694000	0.085832	4	0.249566	1.497892	0.277547	0.149958	0.149958	0.149958	1.497892	
1695000	0.085832	3	0.254186	1.322134	0.254186	0.149124	0.149124	0.149124	1.322134	
1696000	0.085832	3	0.263063	1.244102	0.263063	0.157167	0.157167	0.157167	1.244102	
1697000	0.085832	3	0.254658	1.276155	0.254658	0.127678	0.127678	0.127678	1.276155	
1698000	0.085832	3	0.275699	1.526883	0.275699	0.145355	0.145355	0.145355	1.526883	
1699000	0.085832	3	0.277732	1.942874	0.277732	0.139496	0.139496	0.139496	1.942874	
1700000	0.085832	3	0.278025	1.633323	0.278025	0.147439	0.147439	0.147439	1.633323	
1701000	0.085832	3	0.256935	1.576628	0.256935	0.150954	0.150954	0.150954	1.576628	
1702000	0.085832	3	0.288006	1.818774	0.288006	0.163102	0.163102	0.163102	1.818774	
1703000	0.085832	3	0.286585	1.430879	0.286585	0.149313	0.149313	0.149313	1.430879	
1704000	0.085832	3	0.262371	1.321872	0.262371	0.145250	0.262371	0.145250	1.321872	
1705000	0.085832	3	0.275590	1.424471	0.275590	0.158932	0.158932	0.158932	1.424471	
1706000	0.085832	3	0.250613	1.344034	0.250613	0.156077	0.156077	0.156077	1.344034	
1707000	0.085832	3	0.290705	1.668500	0.290705	0.156909	0.156909	0.156909	1.668500	
1708000	0.085832	3	0.256424	1.403416	0.256424	0.133130	0.133130	0.133130	1.403416	
1709000	0.085832	3	0.259881	1.474193	0.259881	0.156496	0.156496	0.156496	1.474193	
1710000	0.085832	3	0.279307	1.615411	0.279307	0.142608	0.142608	0.142608	1.615411	
1711000	0.085832	3	0.285699	1.595798	0.285699	0.142156	0.142156	0.142156	1.595798	
1712000	0.085832	3	0.268495	1.648745	0.268495	0.153987	0.153987	0.153987	1.648745	
1713000	0.085832	3	0.298084	1.328790	0.298084	0.140504	0.140504	0.140504	1.328790	
1714000	0.085832	3	0.261705	1.242117	0.261705	0.158562	0.158562	0.158562	1.242117	
1715000	0.085832	3	0.308547	1.619580	0.308547	0.138966	0.138966	0.138966	1.619580	
1716000	0.085832	3	0.246297	1.379761	0.246297	0.155718	0.155718	0.155718	1.379761	
1717000	0.085832	3	0.250448	1.455418	0.250448	0.141470	0.141470	0.141470	1.455418	
1718000	0.085832	3	0.248036	1.447077	0.248036	0.157151	0.157151	0.157151	1.447077	
1719000	0.085832	3	0.257751	1.327193	0.257751	0.151407	0.151407	0.151407	1.327193	
1720000	0.085832	3	0.265824	1.283463	0.265824	0.155754	0.155754	0.155754	1.283463	
1721000	0.085832	3	0.279203	1.569326	0.279203	0.162129	0.162129	0.162129	1.569326	
1722000	0.085832	3	0.277269	1.647490	0.277269	0.158954	0.158954	0.158954	1.647490	
1723000	0.085832	3	0.273538	1.534958	0.273538	0.150432	0.150432	0.150432	1.534958	
1724000	0.085832	3	0.260547	1.543372	0.260547	0.143487	0.143487	0.143487	1.543372	
1725000	0.085832	3	0.256876	1.456902	0.256876	0.141845	0.141845	0.141845	1.456902	
1726000	0.085832	3	0.262570	1.491968	0.262570	0.146109	0.146109	0.146109	1.491968	
1727000	0.085832	3	0.246523	1.557690	0.246523	0.159668	0.159668	0.159668	1.557690	
1728000	0.085832	3	0.268623	1.509338	0.268623	0.148080	0.148080	0.148080	1.509338	
1729000	0.085832	3	0.250221	1.470478	0.250221	0.156783	0.156783	0.156783	1.470478	
1730000	0.085832	3	0.267946	1.370416	0.267946	0.155208	0.155208	0.155208	1.370416	
1731000	0.085832	3	0.269126	1.464900	0.269126	0.153677	0.153677	0.153677	1.464900	
1732000	0.085832	3	0.245658	1.373793	0.245658	0.149254	0.149254	0.149254	1.373793	
1733000	0.085832	3	0.270780	1.449787	0.270780	0.161282	0.161282	0.161282	1.449787	
1734000	0.085832	3	0.278211	1.605334	0.278211	0.149927	0.149927	0.149927	1.605334	
1735000	0.085832	3	0.260280	1.434221	0.260280	0.149564	0.149564	0.149564	1.434221	
1736000	0.085832	3	0.242292	1.172430	0.242292	0.147040	0.147040	0.147040	1.172430	
1737000	0.085832	4	0.261019	1.211645	0.261019	0.143634	0.223647	0.143634	1.211645	
1738000	0.085832	3	0.259840	1.688301	0.259840	0.150181	0.150181	0.150181	1.688301	
1739000	0.085832	3	0.265820	1.323618	0.265820	0.152663	0.152663	0.152663	1.323618	
1740000	0.085832	3	0.249342	1.521978	0.249342	0.142743	0.142743	0.142743	1.521978	
1741000	0.085832	3	0.264535	1.589560	0.264535	0.137646	0.137646	0.137646	1.589560	
1742000	0.085832	3	0.237260	1.519151	0.237260	0.153552	0.153552	0.153552	1.519151	
1743000	0.085832	3	0.264250	1.493940	0.264250	0.146699	0.146699	0.146699	1.493940	
1744000	0.085832	3	0.274852	1.504677	0.274852	0.155878	0.155878	0.155878	1.504677	
1745000	0.085832	5	0.238226	1.466037	0.266496	0.135497	0.142783	0.142783	1.466037	
1746000	0.085832	3	0.288165	1.280054	0.288165	0.152062	0.152062	0.152062	1.280054	
1747000	0.085832	3	0.281715	1.532201	0.281715	0.138695	0.138695	0.138695	1.532201	
1748000	0.085832	3	0.243651	1.614446	0.243651	0.171193	0.171193	0.171193	1.614446	
1749000	0.085832	3	0.262911	1.449871	0.262911	0.154856	0.154856	0.154856	1.449871	
1750000	0.085832	3	0.235451	1.516277	0.235451	0.134110	0.235451	0.134110	1.516277	
1751000	0.085832	3	0.271423	1.440539	0.271423	0.162453	0.162453	0.162453	1.440539	
1752000	0.085832	3	0.281131	1.458164	0.281131	0.156618	0.156618	0.156618	1.458164	
1753000	0.085832	3	0.274874	1.517698	0.274874	0.158144	0.158144	0.158144	1.517698	
1754000	0.085832	3	0.260448	1.551928	0.260448	0.151697	0.151697	0.151697	1.551928	
1755000	0.085832	3	0.271458	1.283136	0.271458	0.149700	0.149700	0.149700	1.283136	
1756000	0.085832	3	0.270563	1.395302	0.270563	0.152706	0.152706	0.152706	1.395302	
1757000	0.085832	4	0.273553	1.364009	0.273553	0.126530	0.159749	0.159749	1.364009	
1758000	0.085832	3	0.255447	1.128935	0.255447	0.148257	0.148257	0.148257	1.128935	
1759000	0.085832	3	0.273177	1.313800	0.273177	0.155791	0.155791	0.155791	1.313800	
