Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	Alpha[7]	
1000	0.529975	3	0.286414	0.841988	0.286414	0.129330	0.286414	0.129330	0.841988	
2000	0.529975	3	0.272893	1.389416	0.272893	0.123431	0.272893	0.123431	1.389416	
3000	0.529975	3	0.259973	1.576419	0.259973	0.159466	0.159466	0.159466	1.576419	
4000	0.529975	3	0.269540	1.590331	0.269540	0.246953	0.269540	0.246953	1.590331	
5000	0.529975	2	0.234963	1.718673	0.234963	0.234963	0.234963	0.234963	1.718673	
6000	0.529975	3	0.262183	1.508544	0.262183	0.144615	0.262183	0.144615	1.508544	
7000	0.529975	4	0.297620	1.550541	0.297620	0.117976	0.253622	0.117976	1.550541	
8000	0.529975	3	0.269856	1.806307	0.269856	0.117259	0.269856	0.117259	1.806307	
9000	0.529975	4	0.282109	1.322634	0.282109	0.114798	0.173370	0.173370	1.322634	
10000	0.529975	3	0.291225	1.594941	0.291225	0.149997	0.149997	0.149997	1.594941	
11000	0.529975	3	0.281781	1.511135	0.281781	0.158502	0.158502	0.158502	1.511135	
12000	0.529975	5	0.265547	1.191190	0.296152	0.155476	0.155476	0.155476	1.303501	
13000	0.529975	3	0.270522	1.417205	0.270522	0.169912	0.169912	0.169912	1.417205	
14000	0.529975	3	0.265865	1.486079	0.265865	0.161041	0.161041	0.161041	1.486079	
15000	0.529975	4	0.266712	1.526706	0.266712	0.124588	0.266712	0.143857	1.526706	
16000	0.529975	3	0.246959	1.102304	0.246959	0.161381	0.161381	0.161381	1.102304	
17000	0.529975	3	0.278251	1.598873	0.278251	0.141223	0.141223	0.141223	1.598873	
18000	0.529975	4	0.248528	1.285253	0.248528	0.135383	0.248528	0.166740	1.285253	
19000	0.529975	3	0.275812	1.489937	0.275812	0.165498	0.165498	0.165498	1.489937	
20000	0.529975	3	0.272020	1.366299	0.272020	0.159413	0.159413	0.159413	1.366299	
21000	0.529975	3	0.252052	1.460626	0.252052	0.157192	0.157192	0.157192	1.460626	
22000	0.529975	3	0.310957	1.625270	0.310957	0.150532	0.150532	0.150532	1.625270	
23000	0.529975	3	0.268739	1.791897	0.268739	0.150322	0.150322	0.150322	1.791897	
24000	0.529975	4	0.262653	1.265209	0.262653	0.155812	0.155812	0.155812	1.611103	
25000	0.529975	3	0.277277	1.114317	0.277277	0.146814	0.146814	0.146814	1.114317	
26000	0.529975	4	0.264421	1.426725	0.264421	0.138673	0.138673	0.161865	1.426725	
27000	0.529975	5	0.233822	1.443710	0.226619	0.135203	0.226619	0.135203	1.566863	
28000	0.529975	4	0.269460	1.359431	0.269460	0.113045	0.154793	0.154793	1.359431	
29000	0.529975	3	0.268528	1.402676	0.268528	0.157312	0.157312	0.157312	1.402676	
30000	0.529975	3	0.245727	1.288616	0.245727	0.155380	0.155380	0.155380	1.288616	
31000	0.529975	3	0.261558	1.458100	0.261558	0.189535	0.189535	0.189535	1.458100	
32000	0.529975	4	0.253542	1.228380	0.253542	0.174486	0.174486	0.174486	1.490470	
33000	0.529975	4	0.262180	1.180614	0.262180	0.170099	0.206209	0.170099	1.180614	
34000	0.529975	4	0.252998	1.392582	0.252998	0.130225	0.177640	0.177640	1.392582	
35000	0.529975	5	0.237689	1.657329	0.276619	0.155017	0.155017	0.155017	1.301712	
36000	0.529975	3	0.254012	1.364346	0.254012	0.156186	0.156186	0.156186	1.364346	
37000	0.529975	3	0.264110	1.345343	0.264110	0.138929	0.138929	0.138929	1.345343	
38000	0.529975	3	0.263001	1.372135	0.263001	0.150048	0.150048	0.150048	1.372135	
39000	0.529975	3	0.264287	1.012315	0.264287	0.145787	0.145787	0.145787	1.012315	
40000	0.529975	3	0.259736	1.179549	0.259736	0.141842	0.141842	0.141842	1.179549	
41000	0.529975	3	0.271582	1.335655	0.271582	0.165691	0.165691	0.165691	1.335655	
42000	0.529975	4	0.222363	1.450293	0.222363	0.107073	0.167819	0.167819	1.450293	
43000	0.529975	3	0.263246	1.261183	0.263246	0.143798	0.143798	0.143798	1.261183	
44000	0.529975	4	0.291851	1.559637	0.291851	0.134523	0.179517	0.134523	1.559637	
45000	0.529975	3	0.267131	1.352954	0.267131	0.145472	0.145472	0.145472	1.352954	
46000	0.529975	3	0.265815	1.264771	0.265815	0.156254	0.156254	0.156254	1.264771	
47000	0.529975	3	0.263308	1.447174	0.263308	0.170679	0.170679	0.170679	1.447174	
48000	0.529975	3	0.245546	1.363914	0.245546	0.112635	0.245546	0.112635	1.363914	
49000	0.529975	4	0.254268	1.320859	0.254268	0.123599	0.153890	0.153890	1.320859	
50000	0.529975	3	0.260839	1.479706	0.260839	0.150315	0.150315	0.150315	1.479706	
51000	0.529975	4	0.279515	1.262850	0.279515	0.154561	0.154561	0.171851	1.262850	
52000	0.529975	3	0.274757	1.599844	0.274757	0.186185	0.186185	0.186185	1.599844	
53000	0.529975	5	0.265588	1.241141	0.265588	0.097216	0.170090	0.141787	1.241141	
54000	0.529975	4	0.262152	1.101550	0.262152	0.148635	0.148635	0.148635	1.286635	
55000	0.529975	3	0.268445	1.340448	0.268445	0.159821	0.159821	0.159821	1.340448	
56000	0.529975	3	0.256239	1.305263	0.256239	0.141493	0.141493	0.141493	1.305263	
57000	0.529975	3	0.273045	1.285111	0.273045	0.149775	0.149775	0.149775	1.285111	
58000	0.529975	3	0.262245	1.182706	0.262245	0.163822	0.163822	0.163822	1.182706	
59000	0.529975	3	0.264068	1.361020	0.264068	0.148441	0.148441	0.148441	1.361020	
60000	0.529975	3	0.263959	1.226672	0.263959	0.154525	0.154525	0.154525	1.226672	
61000	0.529975	3	0.249648	1.326698	0.249648	0.178736	0.178736	0.178736	1.326698	
62000	0.529975	3	0.264397	1.643863	0.264397	0.157451	0.157451	0.157451	1.643863	
63000	0.529975	4	0.253813	1.475912	0.253813	0.140471	0.156299	0.156299	1.475912	
64000	0.529975	3	0.250239	1.508870	0.250239	0.154263	0.250239	0.154263	1.508870	
65000	0.529975	3	0.267366	1.478165	0.267366	0.149959	0.149959	0.149959	1.478165	
66000	0.529975	3	0.266547	1.376423	0.266547	0.157851	0.157851	0.157851	1.376423	
67000	0.529975	4	0.258718	1.147201	0.258718	0.132263	0.181441	0.181441	1.147201	
68000	0.529975	3	0.262452	1.550870	0.262452	0.182719	0.182719	0.182719	1.550870	
69000	0.529975	3	0.256207	1.719425	0.256207	0.166917	0.256207	0.166917	1.719425	
70000	0.529975	5	0.251353	1.352937	0.235879	0.157834	0.181872	0.157834	1.352937	
71000	0.529975	3	0.260834	1.073985	0.260834	0.150336	0.150336	0.150336	1.073985	
72000	0.529975	4	0.259160	1.399094	0.294360	0.158468	0.158468	0.158468	1.399094	
73000	0.529975	3	0.257221	1.194853	0.257221	0.153332	0.153332	0.153332	1.194853	
74000	0.529975	3	0.272797	1.459891	0.272797	0.153261	0.153261	0.153261	1.459891	
75000	0.529975	3	0.282412	1.614728	0.282412	0.162176	0.162176	0.162176	1.614728	
76000	0.529975	3	0.280691	1.428596	0.280691	0.155743	0.155743	0.155743	1.428596	
77000	0.529975	3	0.268231	1.402830	0.268231	0.175487	0.175487	0.175487	1.402830	
78000	0.529975	4	0.262991	1.347963	0.262991	0.156477	0.170519	0.156477	1.347963	
79000	0.529975	4	0.261907	1.283199	0.261907	0.125806	0.165970	0.165970	1.283199	
80000	0.529975	3	0.265968	0.847969	0.265968	0.151471	0.151471	0.151471	0.847969	
81000	0.529975	3	0.234852	1.140806	0.234852	0.166393	0.166393	0.166393	1.140806	
82000	0.529975	3	0.250215	1.448811	0.250215	0.149688	0.149688	0.149688	1.448811	
83000	0.529975	3	0.260868	1.539834	0.260868	0.157513	0.157513	0.157513	1.539834	
84000	0.529975	4	0.258837	1.094922	0.258837	0.129721	0.152918	0.152918	1.094922	
85000	0.529975	3	0.248216	1.142600	0.248216	0.156348	0.156348	0.156348	1.142600	
86000	0.529975	3	0.305769	1.465769	0.305769	0.157393	0.157393	0.157393	1.465769	
87000	0.529975	3	0.269226	1.347333	0.269226	0.150970	0.150970	0.150970	1.347333	
88000	0.529975	3	0.254028	1.410616	0.254028	0.159673	0.159673	0.159673	1.410616	
89000	0.529975	3	0.229026	1.278012	0.229026	0.172581	0.172581	0.172581	1.278012	
90000	0.529975	3	0.245630	1.486792	0.245630	0.165875	0.165875	0.165875	1.486792	
91000	0.529975	3	0.257057	1.488748	0.257057	0.165314	0.257057	0.165314	1.488748	
92000	0.529975	3	0.257664	1.121865	0.257664	0.165674	0.165674	0.165674	1.121865	
93000	0.529975	4	0.272181	0.989289	0.272181	0.119782	0.168199	0.168199	0.989289	
94000	0.529975	3	0.260605	1.536284	0.260605	0.163772	0.163772	0.163772	1.536284	
95000	0.529975	3	0.278902	1.123226	0.278902	0.148933	0.148933	0.148933	1.123226	
96000	0.529975	3	0.280248	1.583657	0.280248	0.149352	0.149352	0.149352	1.583657	
97000	0.529975	3	0.266190	1.279160	0.266190	0.140006	0.140006	0.140006	1.279160	
98000	0.529975	3	0.278939	1.412128	0.278939	0.155856	0.155856	0.155856	1.412128	
99000	0.529975	4	0.270530	1.525965	0.270530	0.137358	0.137358	0.137358	1.625917	
100000	0.529975	4	0.269695	1.459941	0.254349	0.148740	0.269695	0.148740	1.459941	
101000	0.529975	3	0.253979	1.610719	0.253979	0.162279	0.253979	0.162279	1.610719	
102000	0.529975	4	0.259398	1.652179	0.259398	0.156273	0.156273	0.156273	1.386332	
103000	0.529975	3	0.254367	1.383159	0.254367	0.149925	0.149925	0.149925	1.383159	
104000	0.529975	4	0.257809	1.399881	0.257809	0.143447	0.143447	0.143447	1.343317	
105000	0.529975	3	0.323906	1.513208	0.323906	0.158669	0.158669	0.158669	1.513208	
106000	0.529975	3	0.265760	1.408499	0.265760	0.158393	0.158393	0.158393	1.408499	
107000	0.529975	3	0.287324	1.414278	0.287324	0.160618	0.160618	0.160618	1.414278	
108000	0.529975	3	0.247891	1.362518	0.247891	0.146096	0.146096	0.146096	1.362518	
109000	0.529975	3	0.258627	1.159529	0.258627	0.161823	0.161823	0.161823	1.159529	
110000	0.529975	3	0.293542	1.419676	0.293542	0.141751	0.141751	0.141751	1.419676	
111000	0.529975	3	0.280898	1.264158	0.280898	0.149889	0.149889	0.149889	1.264158	
112000	0.529975	4	0.258352	1.503652	0.258352	0.125864	0.167906	0.167906	1.503652	
113000	0.529975	5	0.241723	1.535619	0.293514	0.150840	0.150840	0.150840	1.318323	
114000	0.529975	3	0.266913	1.113143	0.266913	0.150630	0.150630	0.150630	1.113143	
115000	0.529975	4	0.247560	1.383414	0.247560	0.141110	0.167613	0.141110	1.383414	
116000	0.529975	4	0.282868	1.291959	0.282868	0.147917	0.147917	0.147917	1.220858	
117000	0.529975	3	0.253817	1.400104	0.253817	0.158136	0.158136	0.158136	1.400104	
118000	0.529975	3	0.277386	1.429021	0.277386	0.155381	0.155381	0.155381	1.429021	
119000	0.529975	5	0.258901	1.722081	0.290197	0.154709	0.233055	0.154709	1.722081	
120000	0.529975	4	0.267852	1.377212	0.267852	0.147183	0.147183	0.147183	1.159496	
121000	0.529975	3	0.252144	1.235094	0.252144	0.148494	0.148494	0.148494	1.235094	
122000	0.529975	3	0.252720	1.662804	0.252720	0.178110	0.178110	0.178110	1.662804	
123000	0.529975	4	0.278153	1.042236	0.278153	0.164116	0.164116	0.164116	1.740487	
124000	0.529975	4	0.233677	1.493630	0.258843	0.174728	0.174728	0.174728	1.493630	
125000	0.529975	3	0.262294	1.533450	0.262294	0.150736	0.150736	0.150736	1.533450	
126000	0.529975	3	0.270616	1.300141	0.270616	0.151407	0.151407	0.151407	1.300141	
127000	0.529975	3	0.251863	1.484924	0.251863	0.199828	0.199828	0.199828	1.484924	
128000	0.529975	3	0.267338	1.207880	0.267338	0.164875	0.164875	0.164875	1.207880	
129000	0.529975	4	0.268136	1.249914	0.268136	0.134511	0.144023	0.144023	1.249914	
130000	0.529975	3	0.285121	1.498046	0.285121	0.149212	0.149212	0.149212	1.498046	
131000	0.529975	3	0.274183	1.307692	0.274183	0.152367	0.152367	0.152367	1.307692	
132000	0.529975	3	0.262758	1.472806	0.262758	0.148758	0.148758	0.148758	1.472806	
133000	0.529975	4	0.310111	1.362388	0.310111	0.142764	0.165961	0.142764	1.362388	
134000	0.529975	3	0.266695	1.348423	0.266695	0.138944	0.138944	0.138944	1.348423	
135000	0.529975	3	0.271798	1.428695	0.271798	0.149693	0.149693	0.149693	1.428695	
136000	0.529975	3	0.262750	1.530694	0.262750	0.155297	0.155297	0.155297	1.530694	
137000	0.529975	3	0.248015	1.196515	0.248015	0.156577	0.156577	0.156577	1.196515	
138000	0.529975	4	0.245363	1.175062	0.245363	0.153100	0.153100	0.177932	1.175062	
139000	0.529975	3	0.266104	1.466307	0.266104	0.148391	0.148391	0.148391	1.466307	
140000	0.529975	4	0.273173	1.313036	0.273173	0.106878	0.182429	0.182429	1.313036	
141000	0.529975	3	0.252289	1.506926	0.252289	0.149815	0.149815	0.149815	1.506926	
142000	0.529975	3	0.250962	1.103497	0.250962	0.159941	0.159941	0.159941	1.103497	
143000	0.529975	3	0.284361	1.449852	0.284361	0.156844	0.156844	0.156844	1.449852	
144000	0.529975	3	0.281904	1.455259	0.281904	0.146769	0.146769	0.146769	1.455259	
145000	0.529975	3	0.287356	0.992475	0.287356	0.137813	0.137813	0.137813	0.992475	
146000	0.529975	3	0.318417	1.183078	0.318417	0.147370	0.147370	0.147370	1.183078	
147000	0.529975	4	0.278561	1.520700	0.280234	0.170519	0.170519	0.170519	1.520700	
148000	0.529975	3	0.255915	1.563364	0.255915	0.141567	0.141567	0.141567	1.563364	
149000	0.529975	3	0.250534	1.215925	0.250534	0.153095	0.153095	0.153095	1.215925	
150000	0.529975	4	0.229929	1.750784	0.229929	0.148433	0.148433	0.154563	1.750784	
151000	0.529975	3	0.285021	1.718478	0.285021	0.156497	0.156497	0.156497	1.718478	
152000	0.529975	3	0.274027	1.478679	0.274027	0.157144	0.157144	0.157144	1.478679	
153000	0.529975	3	0.283465	1.209153	0.283465	0.155354	0.155354	0.155354	1.209153	
154000	0.529975	3	0.273103	1.784377	0.273103	0.160129	0.160129	0.160129	1.784377	
155000	0.529975	3	0.267464	1.435950	0.267464	0.149019	0.149019	0.149019	1.435950	
156000	0.529975	3	0.272602	1.399081	0.272602	0.155179	0.155179	0.155179	1.399081	
157000	0.529975	3	0.279978	1.304799	0.279978	0.141561	0.141561	0.141561	1.304799	
158000	0.529975	3	0.286382	1.273473	0.286382	0.157120	0.157120	0.157120	1.273473	
159000	0.529975	3	0.280527	1.463319	0.280527	0.172672	0.172672	0.172672	1.463319	
160000	0.529975	3	0.272458	1.592508	0.272458	0.160849	0.160849	0.160849	1.592508	
161000	0.529975	3	0.248654	1.233930	0.248654	0.156288	0.156288	0.156288	1.233930	
162000	0.529975	3	0.293200	1.529586	0.293200	0.150902	0.150902	0.150902	1.529586	
163000	0.529975	4	0.265754	1.378705	0.265754	0.124135	0.150107	0.150107	1.378705	
164000	0.529975	3	0.283569	1.394746	0.283569	0.152033	0.152033	0.152033	1.394746	
165000	0.529975	3	0.291478	1.310618	0.291478	0.152580	0.152580	0.152580	1.310618	
166000	0.529975	3	0.244792	1.521931	0.244792	0.153998	0.153998	0.153998	1.521931	
167000	0.529975	3	0.253907	1.260749	0.253907	0.146335	0.146335	0.146335	1.260749	
168000	0.529975	3	0.258501	1.410122	0.258501	0.164140	0.164140	0.164140	1.410122	
169000	0.529975	4	0.290450	1.124732	0.290450	0.141623	0.172974	0.172974	1.124732	
170000	0.529975	3	0.266636	1.210314	0.266636	0.150995	0.150995	0.150995	1.210314	
171000	0.529975	3	0.277054	1.396532	0.277054	0.152064	0.152064	0.152064	1.396532	
172000	0.529975	3	0.251288	1.503078	0.251288	0.158245	0.158245	0.158245	1.503078	
173000	0.529975	3	0.292808	1.278114	0.292808	0.163849	0.163849	0.163849	1.278114	
174000	0.529975	3	0.269399	1.286245	0.269399	0.149894	0.149894	0.149894	1.286245	
175000	0.529975	3	0.263362	1.691169	0.263362	0.154562	0.154562	0.154562	1.691169	
176000	0.529975	4	0.247648	1.413727	0.247648	0.147694	0.159941	0.159941	1.413727	
177000	0.529975	3	0.256373	1.388097	0.256373	0.162824	0.162824	0.162824	1.388097	
178000	0.529975	4	0.280325	1.418757	0.280325	0.136535	0.174821	0.174821	1.418757	
179000	0.529975	4	0.253820	1.292730	0.253820	0.136202	0.150321	0.150321	1.292730	
180000	0.529975	3	0.310698	1.496299	0.310698	0.154961	0.154961	0.154961	1.496299	
181000	0.529975	3	0.252069	1.344429	0.252069	0.144541	0.252069	0.144541	1.344429	
182000	0.529975	4	0.255880	1.394395	0.255880	0.138851	0.158857	0.138851	1.394395	
183000	0.529975	3	0.243002	1.340556	0.243002	0.145610	0.145610	0.145610	1.340556	
184000	0.529975	3	0.312148	1.368289	0.312148	0.156864	0.156864	0.156864	1.368289	
185000	0.529975	3	0.262478	1.065324	0.262478	0.147439	0.147439	0.147439	1.065324	
186000	0.529975	3	0.255341	1.497333	0.255341	0.153989	0.153989	0.153989	1.497333	
187000	0.529975	3	0.270614	1.367561	0.270614	0.151107	0.151107	0.151107	1.367561	
188000	0.529975	3	0.242705	1.541906	0.242705	0.147711	0.147711	0.147711	1.541906	
189000	0.529975	3	0.285553	1.298138	0.285553	0.186490	0.186490	0.186490	1.298138	
190000	0.529975	3	0.261355	1.501384	0.261355	0.163840	0.163840	0.163840	1.501384	
191000	0.529975	4	0.313859	1.306419	0.313859	0.150363	0.150363	0.181833	1.306419	
192000	0.529975	3	0.275079	1.414730	0.275079	0.151624	0.151624	0.151624	1.414730	
193000	0.529975	3	0.246570	1.284798	0.246570	0.155977	0.155977	0.155977	1.284798	
194000	0.529975	3	0.269170	1.259955	0.269170	0.170776	0.170776	0.170776	1.259955	
195000	0.529975	3	0.261177	1.359257	0.261177	0.148511	0.148511	0.148511	1.359257	
196000	0.529975	3	0.256739	1.503946	0.256739	0.164483	0.164483	0.164483	1.503946	
197000	0.529975	3	0.269603	1.213123	0.269603	0.145044	0.145044	0.145044	1.213123	
198000	0.529975	3	0.275073	1.299232	0.275073	0.141006	0.141006	0.141006	1.299232	
199000	0.529975	3	0.273324	1.616316	0.273324	0.167367	0.167367	0.167367	1.616316	
200000	0.529975	3	0.266517	1.216071	0.266517	0.153263	0.153263	0.153263	1.216071	
201000	0.529975	4	0.257746	1.412643	0.257746	0.116650	0.142602	0.142602	1.412643	
202000	0.529975	4	0.261835	1.391787	0.261835	0.133450	0.133450	0.133450	1.248105	
203000	0.529975	4	0.309073	1.459726	0.309073	0.114476	0.162906	0.162906	1.459726	
204000	0.529975	4	0.260245	1.175330	0.260245	0.170930	0.170930	0.170930	1.350350	
205000	0.529975	4	0.256789	1.312819	0.270186	0.142599	0.142599	0.142599	1.312819	
206000	0.529975	3	0.267821	1.710510	0.267821	0.154257	0.154257	0.154257	1.710510	
207000	0.529975	4	0.246831	1.207171	0.246831	0.147996	0.147996	0.157650	1.207171	
208000	0.529975	3	0.270023	1.555617	0.270023	0.165568	0.165568	0.165568	1.555617	
209000	0.529975	3	0.260188	1.508892	0.260188	0.149082	0.149082	0.149082	1.508892	
210000	0.529975	3	0.245602	1.306276	0.245602	0.140307	0.140307	0.140307	1.306276	
211000	0.529975	3	0.267812	1.223499	0.267812	0.144481	0.144481	0.144481	1.223499	
212000	0.529975	3	0.255931	1.374969	0.255931	0.156880	0.156880	0.156880	1.374969	
213000	0.529975	4	0.265944	1.355602	0.265944	0.141019	0.162416	0.141019	1.355602	
214000	0.529975	4	0.247818	1.491738	0.247818	0.131124	0.158227	0.158227	1.491738	
215000	0.529975	3	0.251328	1.229449	0.251328	0.175322	0.175322	0.175322	1.229449	
216000	0.529975	3	0.251753	1.284326	0.251753	0.149623	0.149623	0.149623	1.284326	
217000	0.529975	3	0.262392	1.077528	0.262392	0.143691	0.143691	0.143691	1.077528	
218000	0.529975	3	0.332691	1.245689	0.332691	0.152353	0.152353	0.152353	1.245689	
219000	0.529975	3	0.259424	1.557889	0.259424	0.138849	0.138849	0.138849	1.557889	
220000	0.529975	3	0.244317	1.193797	0.244317	0.154537	0.154537	0.154537	1.193797	
221000	0.529975	3	0.271878	1.442824	0.271878	0.159381	0.159381	0.159381	1.442824	
222000	0.529975	3	0.287648	1.391797	0.287648	0.144044	0.144044	0.144044	1.391797	
223000	0.529975	3	0.308724	1.466677	0.308724	0.156658	0.156658	0.156658	1.466677	
224000	0.529975	3	0.271715	1.377275	0.271715	0.147063	0.147063	0.147063	1.377275	
225000	0.529975	3	0.281843	1.353940	0.281843	0.140539	0.140539	0.140539	1.353940	
226000	0.529975	3	0.276855	1.667145	0.276855	0.162325	0.162325	0.162325	1.667145	
227000	0.529975	4	0.260475	1.622273	0.260475	0.143568	0.166036	0.166036	1.622273	
228000	0.529975	3	0.331774	1.474328	0.331774	0.149594	0.149594	0.149594	1.474328	
229000	0.529975	3	0.275270	1.404683	0.275270	0.150072	0.150072	0.150072	1.404683	
230000	0.529975	4	0.260032	1.353536	0.260032	0.150905	0.150905	0.178515	1.353536	
231000	0.529975	3	0.249599	1.439939	0.249599	0.146590	0.146590	0.146590	1.439939	
232000	0.529975	3	0.249189	1.276894	0.249189	0.149476	0.149476	0.149476	1.276894	
233000	0.529975	4	0.261145	1.410979	0.261145	0.148941	0.249441	0.148941	1.410979	
234000	0.529975	3	0.233360	1.282397	0.233360	0.151523	0.151523	0.151523	1.282397	
235000	0.529975	3	0.245026	1.221278	0.245026	0.139181	0.139181	0.139181	1.221278	
236000	0.529975	3	0.288441	1.444628	0.288441	0.142181	0.142181	0.142181	1.444628	
237000	0.529975	3	0.255468	1.216833	0.255468	0.152862	0.152862	0.152862	1.216833	
238000	0.529975	4	0.257899	0.992767	0.257899	0.149566	0.149566	0.149566	1.057789	
239000	0.529975	3	0.267994	1.412483	0.267994	0.151138	0.151138	0.151138	1.412483	
240000	0.529975	3	0.262803	1.149029	0.262803	0.152324	0.152324	0.152324	1.149029	
241000	0.529975	3	0.256754	1.345050	0.256754	0.146452	0.146452	0.146452	1.345050	
242000	0.529975	3	0.258450	1.358472	0.258450	0.149963	0.149963	0.149963	1.358472	
243000	0.529975	4	0.273523	1.224171	0.273523	0.127501	0.176469	0.176469	1.224171	
244000	0.529975	3	0.274981	0.984003	0.274981	0.156182	0.156182	0.156182	0.984003	
245000	0.529975	3	0.255014	1.106174	0.255014	0.144032	0.144032	0.144032	1.106174	
246000	0.529975	3	0.238861	1.766837	0.238861	0.156090	0.238861	0.156090	1.766837	
247000	0.529975	3	0.264708	1.873496	0.264708	0.148932	0.148932	0.148932	1.873496	
248000	0.529975	3	0.272158	1.567458	0.272158	0.136821	0.136821	0.136821	1.567458	
249000	0.529975	3	0.276573	1.532512	0.276573	0.158174	0.158174	0.158174	1.532512	
250000	0.529975	3	0.257480	1.530715	0.257480	0.150325	0.150325	0.150325	1.530715	
251000	0.529975	4	0.225928	1.464291	0.235825	0.174292	0.174292	0.174292	1.464291	
252000	0.529975	4	0.242507	1.379923	0.242507	0.146081	0.146081	0.146081	1.400435	
253000	0.529975	3	0.243158	1.167420	0.243158	0.162363	0.162363	0.162363	1.167420	
254000	0.529975	3	0.261305	1.211438	0.261305	0.163992	0.163992	0.163992	1.211438	
255000	0.529975	3	0.266193	1.291603	0.266193	0.141022	0.141022	0.141022	1.291603	
256000	0.529975	4	0.274159	1.288530	0.274159	0.117275	0.152593	0.152593	1.288530	
257000	0.529975	3	0.243191	1.105426	0.243191	0.152969	0.152969	0.152969	1.105426	
258000	0.529975	5	0.272242	1.553323	0.272242	0.113591	0.183521	0.174426	1.553323	
259000	0.529975	3	0.256370	1.347969	0.256370	0.166476	0.166476	0.166476	1.347969	
260000	0.529975	3	0.253686	1.781016	0.253686	0.154146	0.154146	0.154146	1.781016	
261000	0.529975	3	0.262217	1.296810	0.262217	0.153929	0.153929	0.153929	1.296810	
262000	0.529975	4	0.213737	1.332034	0.303463	0.147709	0.213737	0.147709	1.332034	
263000	0.529975	3	0.230542	1.398337	0.230542	0.166897	0.166897	0.166897	1.398337	
264000	0.529975	3	0.256121	1.563826	0.256121	0.175552	0.175552	0.175552	1.563826	
265000	0.529975	4	0.300536	1.778746	0.309662	0.160794	0.160794	0.160794	1.778746	
266000	0.529975	3	0.309709	1.480256	0.309709	0.140095	0.140095	0.140095	1.480256	
267000	0.529975	5	0.251242	1.246184	0.251242	0.145623	0.166427	0.145623	1.109487	
268000	0.529975	3	0.252307	1.399689	0.252307	0.155683	0.252307	0.155683	1.399689	
269000	0.529975	4	0.250987	1.268174	0.250987	0.150522	0.202602	0.150522	1.268174	
270000	0.529975	3	0.289479	1.361124	0.289479	0.146931	0.146931	0.146931	1.361124	
271000	0.529975	3	0.260000	1.633868	0.260000	0.136533	0.260000	0.136533	1.633868	
272000	0.529975	3	0.252384	1.526704	0.252384	0.205777	0.205777	0.205777	1.526704	
273000	0.529975	3	0.246822	1.470038	0.246822	0.151510	0.151510	0.151510	1.470038	
274000	0.529975	3	0.252052	1.713707	0.252052	0.158014	0.252052	0.158014	1.713707	
275000	0.529975	3	0.254877	1.687397	0.254877	0.152017	0.152017	0.152017	1.687397	
276000	0.529975	4	0.262194	1.549253	0.262194	0.141342	0.146839	0.146839	1.549253	
277000	0.529975	4	0.223554	1.617871	0.351986	0.154310	0.154310	0.154310	1.617871	
278000	0.529975	3	0.261368	1.679230	0.261368	0.160786	0.160786	0.160786	1.679230	
279000	0.529975	3	0.267091	1.541264	0.267091	0.167525	0.167525	0.167525	1.541264	
280000	0.529975	4	0.261965	1.652970	0.261965	0.147849	0.169684	0.169684	1.652970	
281000	0.529975	3	0.269140	1.481849	0.269140	0.148092	0.148092	0.148092	1.481849	
282000	0.529975	3	0.252024	1.423398	0.252024	0.159385	0.159385	0.159385	1.423398	
283000	0.529975	3	0.266593	1.540653	0.266593	0.164979	0.164979	0.164979	1.540653	
284000	0.529975	3	0.276041	1.378932	0.276041	0.158509	0.158509	0.158509	1.378932	
285000	0.529975	4	0.265447	1.378337	0.265447	0.122999	0.186160	0.186160	1.378337	
286000	0.529975	3	0.273914	1.459568	0.273914	0.151127	0.151127	0.151127	1.459568	
287000	0.529975	3	0.277996	1.369611	0.277996	0.169521	0.169521	0.169521	1.369611	
288000	0.529975	3	0.266636	1.507694	0.266636	0.156398	0.156398	0.156398	1.507694	
289000	0.529975	5	0.262427	1.318780	0.254526	0.123605	0.219028	0.123605	1.318780	
290000	0.529975	5	0.287258	1.277541	0.287258	0.126334	0.164930	0.164930	1.552784	
291000	0.529975	3	0.259430	1.570299	0.259430	0.153868	0.153868	0.153868	1.570299	
292000	0.529975	3	0.280394	1.372228	0.280394	0.147110	0.147110	0.147110	1.372228	
293000	0.529975	3	0.249480	1.991302	0.249480	0.113263	0.249480	0.249480	1.991302	
294000	0.529975	3	0.263379	1.631852	0.263379	0.165565	0.165565	0.165565	1.631852	
295000	0.529975	4	0.276789	1.293960	0.276789	0.154709	0.218556	0.154709	1.293960	
296000	0.529975	4	0.255893	1.245858	0.255893	0.148961	0.152413	0.148961	1.245858	
297000	0.529975	3	0.268144	1.540034	0.268144	0.150637	0.150637	0.150637	1.540034	
298000	0.529975	3	0.257742	1.216333	0.257742	0.184152	0.184152	0.184152	1.216333	
299000	0.529975	3	0.251250	1.239660	0.251250	0.149802	0.149802	0.149802	1.239660	
300000	0.529975	3	0.266778	1.373382	0.266778	0.161298	0.161298	0.161298	1.373382	
301000	0.529975	3	0.248184	1.254049	0.248184	0.150358	0.150358	0.150358	1.254049	
302000	0.529975	4	0.262234	1.359724	0.262234	0.137222	0.150890	0.150890	1.359724	
