Generation	ConcentrationParm	Degree	TL[1]	TL[2]	TL[3]	TL[4]	TL[5]	TL[6]	TL[7]	
2010000	0.529975	2	5.890412	16.036796	5.890412	5.890412	5.890412	5.890412	5.890412	
2011000	0.529975	2	5.801013	18.005294	5.801013	5.801013	5.801013	5.801013	5.801013	
2012000	0.529975	2	5.411484	18.730024	5.411484	5.411484	5.411484	5.411484	5.411484	
2013000	0.529975	2	5.476867	19.322514	5.476867	5.476867	5.476867	5.476867	5.476867	
2014000	0.529975	2	5.285775	18.167133	5.285775	5.285775	5.285775	5.285775	5.285775	
2015000	0.529975	2	6.239471	17.578838	6.239471	6.239471	6.239471	6.239471	6.239471	
2016000	0.529975	2	5.397130	18.748893	5.397130	5.397130	5.397130	5.397130	5.397130	
2017000	0.529975	2	6.040130	20.135808	6.040130	6.040130	6.040130	6.040130	6.040130	
2018000	0.529975	2	5.475021	18.682953	5.475021	5.475021	5.475021	5.475021	5.475021	
2019000	0.529975	2	5.356600	18.922775	5.356600	5.356600	5.356600	5.356600	5.356600	
2020000	0.529975	2	5.823680	18.154985	5.823680	5.823680	5.823680	5.823680	5.823680	
2021000	0.529975	2	5.700368	18.576902	5.700368	5.700368	5.700368	5.700368	5.700368	
2022000	0.529975	2	5.918676	19.475452	5.918676	5.918676	5.918676	5.918676	5.918676	
2023000	0.529975	2	5.819262	16.799621	5.819262	5.819262	5.819262	5.819262	5.819262	
2024000	0.529975	2	6.043478	17.657409	6.043478	6.043478	6.043478	6.043478	6.043478	
2025000	0.529975	2	6.083990	18.804973	6.083990	6.083990	6.083990	6.083990	6.083990	
2026000	0.529975	2	5.748348	17.815625	5.748348	5.748348	5.748348	5.748348	5.748348	
2027000	0.529975	2	5.607184	18.523473	5.607184	5.607184	5.607184	5.607184	5.607184	
2028000	0.529975	2	5.599746	18.224055	5.599746	5.599746	5.599746	5.599746	5.599746	
2029000	0.529975	2	6.064135	19.502354	6.064135	6.064135	6.064135	6.064135	6.064135	
2030000	0.529975	2	6.011858	17.299567	6.011858	6.011858	6.011858	6.011858	6.011858	
2031000	0.529975	2	5.607382	17.171668	5.607382	5.607382	5.607382	5.607382	5.607382	
2032000	0.529975	2	5.623071	18.125465	5.623071	5.623071	5.623071	5.623071	5.623071	
2033000	0.529975	2	5.425271	21.853281	5.425271	5.425271	5.425271	5.425271	5.425271	
2034000	0.529975	2	5.586067	17.225844	5.586067	5.586067	5.586067	5.586067	5.586067	
2035000	0.529975	2	5.671261	18.027891	5.671261	5.671261	5.671261	5.671261	5.671261	
2036000	0.529975	2	5.327187	15.551336	5.327187	5.327187	5.327187	5.327187	5.327187	
2037000	0.529975	2	5.323509	17.257316	5.323509	5.323509	5.323509	5.323509	5.323509	
2038000	0.529975	2	5.417146	17.539918	5.417146	5.417146	5.417146	5.417146	5.417146	
2039000	0.529975	2	5.703841	20.582196	5.703841	5.703841	5.703841	5.703841	5.703841	
2040000	0.529975	2	5.399023	19.251627	5.399023	5.399023	5.399023	5.399023	5.399023	
2041000	0.529975	2	5.155444	17.901978	5.155444	5.155444	5.155444	5.155444	5.155444	
2042000	0.529975	2	5.741106	17.797915	5.741106	5.741106	5.741106	5.741106	5.741106	
2043000	0.529975	2	5.743648	17.618867	5.743648	5.743648	5.743648	5.743648	5.743648	
2044000	0.529975	2	5.486316	16.525799	5.486316	5.486316	5.486316	5.486316	5.486316	
2045000	0.529975	2	5.998687	17.765719	5.998687	5.998687	5.998687	5.998687	5.998687	
2046000	0.529975	2	5.532050	17.954878	5.532050	5.532050	5.532050	5.532050	5.532050	
2047000	0.529975	2	5.748071	19.934684	5.748071	5.748071	5.748071	5.748071	5.748071	
2048000	0.529975	2	5.780431	18.029892	5.780431	5.780431	5.780431	5.780431	5.780431	
2049000	0.529975	2	5.882742	20.037282	5.882742	5.882742	5.882742	5.882742	5.882742	
2050000	0.529975	2	5.774022	18.349597	5.774022	5.774022	5.774022	5.774022	5.774022	
2051000	0.529975	2	5.369212	16.963738	5.369212	5.369212	5.369212	5.369212	5.369212	
2052000	0.529975	2	5.410408	19.325367	5.410408	5.410408	5.410408	5.410408	5.410408	
2053000	0.529975	2	5.656686	18.523695	5.656686	5.656686	5.656686	5.656686	5.656686	
2054000	0.529975	2	5.748942	19.529148	5.748942	5.748942	5.748942	5.748942	5.748942	
2055000	0.529975	2	6.038529	19.461938	6.038529	6.038529	6.038529	6.038529	6.038529	
2056000	0.529975	2	5.399163	20.130958	5.399163	5.399163	5.399163	5.399163	5.399163	
2057000	0.529975	2	5.421492	18.655537	5.421492	5.421492	5.421492	5.421492	5.421492	
2058000	0.529975	2	5.617436	16.273649	5.617436	5.617436	5.617436	5.617436	5.617436	
2059000	0.529975	2	5.217208	18.415374	5.217208	5.217208	5.217208	5.217208	5.217208	
2060000	0.529975	2	5.667005	17.044024	5.667005	5.667005	5.667005	5.667005	5.667005	
2061000	0.529975	2	5.333550	17.278352	5.333550	5.333550	5.333550	5.333550	5.333550	
2062000	0.529975	2	5.691798	16.516186	5.691798	5.691798	5.691798	5.691798	5.691798	
2063000	0.529975	2	5.856336	16.867933	5.856336	5.856336	5.856336	5.856336	5.856336	
2064000	0.529975	2	5.264537	19.809598	5.264537	5.264537	5.264537	5.264537	5.264537	
2065000	0.529975	2	5.877293	19.519291	5.877293	5.877293	5.877293	5.877293	5.877293	
2066000	0.529975	2	5.702265	17.797076	5.702265	5.702265	5.702265	5.702265	5.702265	
2067000	0.529975	2	5.921098	18.426869	5.921098	5.921098	5.921098	5.921098	5.921098	
2068000	0.529975	2	5.637635	19.446320	5.637635	5.637635	5.637635	5.637635	5.637635	
2069000	0.529975	2	5.458077	16.976032	5.458077	5.458077	5.458077	5.458077	5.458077	
2070000	0.529975	2	5.670748	18.125094	5.670748	5.670748	5.670748	5.670748	5.670748	
2071000	0.529975	2	5.876407	18.232144	5.876407	5.876407	5.876407	5.876407	5.876407	
2072000	0.529975	2	5.275426	20.673320	5.275426	5.275426	5.275426	5.275426	5.275426	
2073000	0.529975	2	5.309301	17.023259	5.309301	5.309301	5.309301	5.309301	5.309301	
2074000	0.529975	2	5.890000	18.798439	5.890000	5.890000	5.890000	5.890000	5.890000	
2075000	0.529975	2	5.560293	18.329052	5.560293	5.560293	5.560293	5.560293	5.560293	
2076000	0.529975	2	6.000287	17.079398	6.000287	6.000287	6.000287	6.000287	6.000287	
2077000	0.529975	2	5.732992	16.633814	5.732992	5.732992	5.732992	5.732992	5.732992	
2078000	0.529975	2	5.670536	16.527429	5.670536	5.670536	5.670536	5.670536	5.670536	
2079000	0.529975	2	5.459708	17.207368	5.459708	5.459708	5.459708	5.459708	5.459708	
2080000	0.529975	2	5.695786	18.536574	5.695786	5.695786	5.695786	5.695786	5.695786	
2081000	0.529975	2	5.482383	18.790073	5.482383	5.482383	5.482383	5.482383	5.482383	
2082000	0.529975	2	5.771236	18.035999	5.771236	5.771236	5.771236	5.771236	5.771236	
2083000	0.529975	2	5.821598	16.965329	5.821598	5.821598	5.821598	5.821598	5.821598	
2084000	0.529975	2	5.732713	20.250555	5.732713	5.732713	5.732713	5.732713	5.732713	
2085000	0.529975	2	5.701237	16.919467	5.701237	5.701237	5.701237	5.701237	5.701237	
2086000	0.529975	2	5.605444	17.959525	5.605444	5.605444	5.605444	5.605444	5.605444	
2087000	0.529975	2	6.045316	18.640893	6.045316	6.045316	6.045316	6.045316	6.045316	
2088000	0.529975	2	5.595002	18.818047	5.595002	5.595002	5.595002	5.595002	5.595002	
2089000	0.529975	2	5.766796	17.385944	5.766796	5.766796	5.766796	5.766796	5.766796	
2090000	0.529975	2	5.566648	17.999002	5.566648	5.566648	5.566648	5.566648	5.566648	
2091000	0.529975	2	5.412262	17.732017	5.412262	5.412262	5.412262	5.412262	5.412262	
2092000	0.529975	2	6.108248	19.581270	6.108248	6.108248	6.108248	6.108248	6.108248	
2093000	0.529975	2	5.407297	19.079284	5.407297	5.407297	5.407297	5.407297	5.407297	
2094000	0.529975	2	5.811803	17.679312	5.811803	5.811803	5.811803	5.811803	5.811803	
2095000	0.529975	2	6.029346	16.963179	6.029346	6.029346	6.029346	6.029346	6.029346	
2096000	0.529975	2	5.246033	16.945378	5.246033	5.246033	5.246033	5.246033	5.246033	
2097000	0.529975	2	5.402592	18.603224	5.402592	5.402592	5.402592	5.402592	5.402592	
2098000	0.529975	2	5.582954	16.899387	5.582954	5.582954	5.582954	5.582954	5.582954	
2099000	0.529975	2	6.197957	18.010006	6.197957	6.197957	6.197957	6.197957	6.197957	
2100000	0.529975	2	5.301343	19.227618	5.301343	5.301343	5.301343	5.301343	5.301343	
2101000	0.529975	2	4.958919	18.655166	4.958919	4.958919	4.958919	4.958919	4.958919	
2102000	0.529975	2	5.558073	19.875218	5.558073	5.558073	5.558073	5.558073	5.558073	
2103000	0.529975	2	5.913008	18.888279	5.913008	5.913008	5.913008	5.913008	5.913008	
2104000	0.529975	2	5.165994	18.564046	5.165994	5.165994	5.165994	5.165994	5.165994	
2105000	0.529975	2	5.319357	18.501003	5.319357	5.319357	5.319357	5.319357	5.319357	
2106000	0.529975	2	5.432397	16.958293	5.432397	5.432397	5.432397	5.432397	5.432397	
2107000	0.529975	2	5.590128	18.221747	5.590128	5.590128	5.590128	5.590128	5.590128	
2108000	0.529975	2	6.001976	18.319409	6.001976	6.001976	6.001976	6.001976	6.001976	
2109000	0.529975	2	5.394717	18.145311	5.394717	5.394717	5.394717	5.394717	5.394717	
2110000	0.529975	2	5.351906	16.950116	5.351906	5.351906	5.351906	5.351906	5.351906	
2111000	0.529975	2	5.418796	18.460040	5.418796	5.418796	5.418796	5.418796	5.418796	
2112000	0.529975	2	5.304178	19.740363	5.304178	5.304178	5.304178	5.304178	5.304178	
2113000	0.529975	2	5.060992	17.103761	5.060992	5.060992	5.060992	5.060992	5.060992	
2114000	0.529975	2	5.765318	19.201030	5.765318	5.765318	5.765318	5.765318	5.765318	
2115000	0.529975	2	6.302044	16.741468	6.302044	6.302044	6.302044	6.302044	6.302044	
2116000	0.529975	2	5.555994	17.760141	5.555994	5.555994	5.555994	5.555994	5.555994	
2117000	0.529975	2	5.620266	17.995679	5.620266	5.620266	5.620266	5.620266	5.620266	
2118000	0.529975	2	5.189662	16.762038	5.189662	5.189662	5.189662	5.189662	5.189662	
2119000	0.529975	2	5.074381	16.563279	5.074381	5.074381	5.074381	5.074381	5.074381	
2120000	0.529975	2	5.870700	17.999579	5.870700	5.870700	5.870700	5.870700	5.870700	
2121000	0.529975	2	5.394269	17.993605	5.394269	5.394269	5.394269	5.394269	5.394269	
2122000	0.529975	2	5.479800	18.855571	5.479800	5.479800	5.479800	5.479800	5.479800	
2123000	0.529975	2	5.300306	17.587987	5.300306	5.300306	5.300306	5.300306	5.300306	
2124000	0.529975	2	5.413403	17.276402	5.413403	5.413403	5.413403	5.413403	5.413403	
2125000	0.529975	2	5.379384	16.796851	5.379384	5.379384	5.379384	5.379384	5.379384	
2126000	0.529975	2	5.888925	17.059216	5.888925	5.888925	5.888925	5.888925	5.888925	
2127000	0.529975	2	5.196424	18.906458	5.196424	5.196424	5.196424	5.196424	5.196424	
2128000	0.529975	2	5.692941	17.409856	5.692941	5.692941	5.692941	5.692941	5.692941	
2129000	0.529975	2	5.530617	17.105103	5.530617	5.530617	5.530617	5.530617	5.530617	
2130000	0.529975	2	5.942925	18.490242	5.942925	5.942925	5.942925	5.942925	5.942925	
2131000	0.529975	2	5.135239	17.324900	5.135239	5.135239	5.135239	5.135239	5.135239	
2132000	0.529975	2	5.908348	19.633554	5.908348	5.908348	5.908348	5.908348	5.908348	
2133000	0.529975	2	5.125733	18.134446	5.125733	5.125733	5.125733	5.125733	5.125733	
2134000	0.529975	2	5.607083	16.183692	5.607083	5.607083	5.607083	5.607083	5.607083	
2135000	0.529975	2	5.440342	18.267056	5.440342	5.440342	5.440342	5.440342	5.440342	
2136000	0.529975	2	5.311624	17.447921	5.311624	5.311624	5.311624	5.311624	5.311624	
2137000	0.529975	2	5.838889	17.781015	5.838889	5.838889	5.838889	5.838889	5.838889	
2138000	0.529975	2	5.685750	17.943150	5.685750	5.685750	5.685750	5.685750	5.685750	
2139000	0.529975	2	5.356991	19.320182	5.356991	5.356991	5.356991	5.356991	5.356991	
2140000	0.529975	2	5.280614	19.234990	5.280614	5.280614	5.280614	5.280614	5.280614	
2141000	0.529975	2	5.343677	17.720670	5.343677	5.343677	5.343677	5.343677	5.343677	
2142000	0.529975	2	5.098544	16.808744	5.098544	5.098544	5.098544	5.098544	5.098544	
2143000	0.529975	2	4.987804	18.188651	4.987804	4.987804	4.987804	4.987804	4.987804	
2144000	0.529975	2	6.030784	17.596908	6.030784	6.030784	6.030784	6.030784	6.030784	
2145000	0.529975	2	5.813450	16.449389	5.813450	5.813450	5.813450	5.813450	5.813450	
2146000	0.529975	2	5.780769	18.797333	5.780769	5.780769	5.780769	5.780769	5.780769	
2147000	0.529975	2	5.439160	16.306849	5.439160	5.439160	5.439160	5.439160	5.439160	
2148000	0.529975	2	5.481255	18.476019	5.481255	5.481255	5.481255	5.481255	5.481255	
2149000	0.529975	2	5.697481	18.006176	5.697481	5.697481	5.697481	5.697481	5.697481	
2150000	0.529975	2	5.671594	18.070105	5.671594	5.671594	5.671594	5.671594	5.671594	
2151000	0.529975	2	5.179087	18.553457	5.179087	5.179087	5.179087	5.179087	5.179087	
2152000	0.529975	2	5.764227	16.988164	5.764227	5.764227	5.764227	5.764227	5.764227	
2153000	0.529975	2	5.697853	19.904878	5.697853	5.697853	5.697853	5.697853	5.697853	
2154000	0.529975	2	6.068975	16.217960	6.068975	6.068975	6.068975	6.068975	6.068975	
2155000	0.529975	2	5.874866	18.315585	5.874866	5.874866	5.874866	5.874866	5.874866	
2156000	0.529975	2	5.958206	16.665668	5.958206	5.958206	5.958206	5.958206	5.958206	
2157000	0.529975	2	5.406160	18.354257	5.406160	5.406160	5.406160	5.406160	5.406160	
2158000	0.529975	2	5.608005	16.748521	5.608005	5.608005	5.608005	5.608005	5.608005	
2159000	0.529975	2	5.090883	17.918811	5.090883	5.090883	5.090883	5.090883	5.090883	
2160000	0.529975	2	5.751603	19.554253	5.751603	5.751603	5.751603	5.751603	5.751603	
2161000	0.529975	2	5.489196	18.259498	5.489196	5.489196	5.489196	5.489196	5.489196	
2162000	0.529975	2	5.577284	17.076032	5.577284	5.577284	5.577284	5.577284	5.577284	
2163000	0.529975	2	5.808159	17.424955	5.808159	5.808159	5.808159	5.808159	5.808159	
2164000	0.529975	2	5.356376	18.723540	5.356376	5.356376	5.356376	5.356376	5.356376	
2165000	0.529975	2	5.943609	16.775229	5.943609	5.943609	5.943609	5.943609	5.943609	
2166000	0.529975	2	5.832385	17.009239	5.832385	5.832385	5.832385	5.832385	5.832385	
2167000	0.529975	2	4.970793	16.313367	4.970793	4.970793	4.970793	4.970793	4.970793	
2168000	0.529975	2	5.382351	16.938223	5.382351	5.382351	5.382351	5.382351	5.382351	
2169000	0.529975	2	5.449401	18.612378	5.449401	5.449401	5.449401	5.449401	5.449401	
2170000	0.529975	2	5.643754	18.911353	5.643754	5.643754	5.643754	5.643754	5.643754	
2171000	0.529975	2	5.431514	18.049033	5.431514	5.431514	5.431514	5.431514	5.431514	
2172000	0.529975	2	5.596204	17.976997	5.596204	5.596204	5.596204	5.596204	5.596204	
2173000	0.529975	2	5.684730	17.456181	5.684730	5.684730	5.684730	5.684730	5.684730	
2174000	0.529975	2	5.721615	18.271342	5.721615	5.721615	5.721615	5.721615	5.721615	
2175000	0.529975	2	5.512793	19.958454	5.512793	5.512793	5.512793	5.512793	5.512793	
2176000	0.529975	2	5.663985	20.052893	5.663985	5.663985	5.663985	5.663985	5.663985	
2177000	0.529975	2	5.227899	18.013923	5.227899	5.227899	5.227899	5.227899	5.227899	
2178000	0.529975	2	5.597499	17.149648	5.597499	5.597499	5.597499	5.597499	5.597499	
2179000	0.529975	2	5.587354	17.016968	5.587354	5.587354	5.587354	5.587354	5.587354	
2180000	0.529975	2	5.652736	19.053937	5.652736	5.652736	5.652736	5.652736	5.652736	
2181000	0.529975	2	5.439043	17.854029	5.439043	5.439043	5.439043	5.439043	5.439043	
2182000	0.529975	2	5.497681	17.796590	5.497681	5.497681	5.497681	5.497681	5.497681	
2183000	0.529975	2	6.069389	18.084746	6.069389	6.069389	6.069389	6.069389	6.069389	
2184000	0.529975	2	5.766973	17.823599	5.766973	5.766973	5.766973	5.766973	5.766973	
2185000	0.529975	2	5.203942	18.834405	5.203942	5.203942	5.203942	5.203942	5.203942	
2186000	0.529975	2	5.775237	18.839809	5.775237	5.775237	5.775237	5.775237	5.775237	
2187000	0.529975	2	5.608827	17.477468	5.608827	5.608827	5.608827	5.608827	5.608827	
2188000	0.529975	2	5.947485	17.277894	5.947485	5.947485	5.947485	5.947485	5.947485	
2189000	0.529975	2	6.041403	16.628713	6.041403	6.041403	6.041403	6.041403	6.041403	
2190000	0.529975	2	6.308146	16.321952	6.308146	6.308146	6.308146	6.308146	6.308146	
2191000	0.529975	2	6.015695	17.264943	6.015695	6.015695	6.015695	6.015695	6.015695	
2192000	0.529975	2	5.859223	19.507201	5.859223	5.859223	5.859223	5.859223	5.859223	
2193000	0.529975	2	5.885904	19.336557	5.885904	5.885904	5.885904	5.885904	5.885904	
2194000	0.529975	2	5.225085	17.560194	5.225085	5.225085	5.225085	5.225085	5.225085	
2195000	0.529975	2	5.042380	17.825366	5.042380	5.042380	5.042380	5.042380	5.042380	
2196000	0.529975	2	5.506446	18.699755	5.506446	5.506446	5.506446	5.506446	5.506446	
2197000	0.529975	2	5.759400	19.502669	5.759400	5.759400	5.759400	5.759400	5.759400	
2198000	0.529975	2	5.857952	19.323600	5.857952	5.857952	5.857952	5.857952	5.857952	
2199000	0.529975	2	5.987792	20.570449	5.987792	5.987792	5.987792	5.987792	5.987792	
2200000	0.529975	2	5.114709	21.783841	5.114709	5.114709	5.114709	5.114709	5.114709	
2201000	0.529975	2	5.499964	17.338884	5.499964	5.499964	5.499964	5.499964	5.499964	
2202000	0.529975	2	5.654500	17.253453	5.654500	5.654500	5.654500	5.654500	5.654500	
2203000	0.529975	2	5.811709	17.488210	5.811709	5.811709	5.811709	5.811709	5.811709	
2204000	0.529975	2	5.766333	17.863408	5.766333	5.766333	5.766333	5.766333	5.766333	
2205000	0.529975	2	5.638087	18.669508	5.638087	5.638087	5.638087	5.638087	5.638087	
2206000	0.529975	2	5.845587	18.362474	5.845587	5.845587	5.845587	5.845587	5.845587	
2207000	0.529975	2	5.386377	19.516675	5.386377	5.386377	5.386377	5.386377	5.386377	
2208000	0.529975	2	5.463330	18.538528	5.463330	5.463330	5.463330	5.463330	5.463330	
2209000	0.529975	2	5.558501	17.578068	5.558501	5.558501	5.558501	5.558501	5.558501	
2210000	0.529975	2	5.925834	16.934895	5.925834	5.925834	5.925834	5.925834	5.925834	
2211000	0.529975	2	5.867500	16.540489	5.867500	5.867500	5.867500	5.867500	5.867500	
2212000	0.529975	2	5.506523	16.644694	5.506523	5.506523	5.506523	5.506523	5.506523	
2213000	0.529975	2	5.711116	16.938920	5.711116	5.711116	5.711116	5.711116	5.711116	
2214000	0.529975	2	5.553072	17.797002	5.553072	5.553072	5.553072	5.553072	5.553072	
2215000	0.529975	2	5.448835	16.523274	5.448835	5.448835	5.448835	5.448835	5.448835	
2216000	0.529975	2	5.584340	17.527396	5.584340	5.584340	5.584340	5.584340	5.584340	
2217000	0.529975	2	5.757829	17.586690	5.757829	5.757829	5.757829	5.757829	5.757829	
2218000	0.529975	2	5.803399	18.633493	5.803399	5.803399	5.803399	5.803399	5.803399	
2219000	0.529975	2	5.468219	16.646152	5.468219	5.468219	5.468219	5.468219	5.468219	
2220000	0.529975	2	5.681728	20.013209	5.681728	5.681728	5.681728	5.681728	5.681728	
2221000	0.529975	2	5.113714	16.606215	5.113714	5.113714	5.113714	5.113714	5.113714	
2222000	0.529975	2	5.584672	18.235227	5.584672	5.584672	5.584672	5.584672	5.584672	
2223000	0.529975	2	5.996566	17.587301	5.996566	5.996566	5.996566	5.996566	5.996566	
2224000	0.529975	2	5.916424	20.142381	5.916424	5.916424	5.916424	5.916424	5.916424	
2225000	0.529975	2	5.583143	18.156123	5.583143	5.583143	5.583143	5.583143	5.583143	
2226000	0.529975	2	6.285657	18.236846	6.285657	6.285657	6.285657	6.285657	6.285657	
2227000	0.529975	2	5.418078	20.192746	5.418078	5.418078	5.418078	5.418078	5.418078	
2228000	0.529975	2	5.533277	19.652782	5.533277	5.533277	5.533277	5.533277	5.533277	
2229000	0.529975	2	5.527119	19.994534	5.527119	5.527119	5.527119	5.527119	5.527119	
2230000	0.529975	2	5.491279	20.280128	5.491279	5.491279	5.491279	5.491279	5.491279	
2231000	0.529975	2	5.268230	18.215411	5.268230	5.268230	5.268230	5.268230	5.268230	
2232000	0.529975	2	5.475948	18.278041	5.475948	5.475948	5.475948	5.475948	5.475948	
2233000	0.529975	2	5.562673	18.950230	5.562673	5.562673	5.562673	5.562673	5.562673	
2234000	0.529975	2	5.934429	16.997527	5.934429	5.934429	5.934429	5.934429	5.934429	
2235000	0.529975	2	6.150299	18.730716	6.150299	6.150299	6.150299	6.150299	6.150299	
2236000	0.529975	2	5.646213	16.365557	5.646213	5.646213	5.646213	5.646213	5.646213	
2237000	0.529975	2	5.834370	17.364395	5.834370	5.834370	5.834370	5.834370	5.834370	
2238000	0.529975	2	5.701214	18.755267	5.701214	5.701214	5.701214	5.701214	5.701214	
2239000	0.529975	2	5.634411	16.797142	5.634411	5.634411	5.634411	5.634411	5.634411	
2240000	0.529975	2	5.322194	18.374466	5.322194	5.322194	5.322194	5.322194	5.322194	
2241000	0.529975	2	5.819183	18.071877	5.819183	5.819183	5.819183	5.819183	5.819183	
2242000	0.529975	2	5.508060	19.010155	5.508060	5.508060	5.508060	5.508060	5.508060	
2243000	0.529975	2	5.433414	18.929449	5.433414	5.433414	5.433414	5.433414	5.433414	
2244000	0.529975	2	5.318081	17.639325	5.318081	5.318081	5.318081	5.318081	5.318081	
2245000	0.529975	2	5.163796	17.295315	5.163796	5.163796	5.163796	5.163796	5.163796	
2246000	0.529975	2	5.655187	18.622685	5.655187	5.655187	5.655187	5.655187	5.655187	
2247000	0.529975	2	5.581235	20.525554	5.581235	5.581235	5.581235	5.581235	5.581235	
2248000	0.529975	2	5.436765	17.261176	5.436765	5.436765	5.436765	5.436765	5.436765	
2249000	0.529975	2	5.503132	16.051003	5.503132	5.503132	5.503132	5.503132	5.503132	
2250000	0.529975	2	5.943067	17.876771	5.943067	5.943067	5.943067	5.943067	5.943067	
2251000	0.529975	2	5.364533	17.217413	5.364533	5.364533	5.364533	5.364533	5.364533	
2252000	0.529975	2	5.895788	16.628547	5.895788	5.895788	5.895788	5.895788	5.895788	
2253000	0.529975	2	5.569960	20.900591	5.569960	5.569960	5.569960	5.569960	5.569960	
2254000	0.529975	2	5.528785	17.915893	5.528785	5.528785	5.528785	5.528785	5.528785	
2255000	0.529975	2	5.752018	18.344478	5.752018	5.752018	5.752018	5.752018	5.752018	
2256000	0.529975	2	5.352980	17.107989	5.352980	5.352980	5.352980	5.352980	5.352980	
2257000	0.529975	2	5.970623	19.268297	5.970623	5.970623	5.970623	5.970623	5.970623	
2258000	0.529975	2	5.159969	18.084785	5.159969	5.159969	5.159969	5.159969	5.159969	
2259000	0.529975	2	5.476170	17.841938	5.476170	5.476170	5.476170	5.476170	5.476170	
2260000	0.529975	2	5.713280	17.999335	5.713280	5.713280	5.713280	5.713280	5.713280	
2261000	0.529975	2	5.462475	17.419586	5.462475	5.462475	5.462475	5.462475	5.462475	
2262000	0.529975	2	5.200502	18.296374	5.200502	5.200502	5.200502	5.200502	5.200502	
2263000	0.529975	2	5.370026	17.783479	5.370026	5.370026	5.370026	5.370026	5.370026	
2264000	0.529975	2	6.093804	17.025421	6.093804	6.093804	6.093804	6.093804	6.093804	
2265000	0.529975	2	5.697907	18.058694	5.697907	5.697907	5.697907	5.697907	5.697907	
2266000	0.529975	2	5.510772	18.364487	5.510772	5.510772	5.510772	5.510772	5.510772	
2267000	0.529975	2	5.534150	18.378489	5.534150	5.534150	5.534150	5.534150	5.534150	
2268000	0.529975	2	6.008415	16.845494	6.008415	6.008415	6.008415	6.008415	6.008415	
2269000	0.529975	2	5.916367	18.681006	5.916367	5.916367	5.916367	5.916367	5.916367	
2270000	0.529975	2	5.340997	17.472752	5.340997	5.340997	5.340997	5.340997	5.340997	
2271000	0.529975	2	5.799108	17.625890	5.799108	5.799108	5.799108	5.799108	5.799108	
2272000	0.529975	2	5.653034	19.060535	5.653034	5.653034	5.653034	5.653034	5.653034	
2273000	0.529975	2	5.364813	18.022248	5.364813	5.364813	5.364813	5.364813	5.364813	
2274000	0.529975	2	5.783532	17.560422	5.783532	5.783532	5.783532	5.783532	5.783532	
2275000	0.529975	2	5.480455	18.183552	5.480455	5.480455	5.480455	5.480455	5.480455	
2276000	0.529975	2	6.174054	21.582048	6.174054	6.174054	6.174054	6.174054	6.174054	
2277000	0.529975	2	5.384352	17.783502	5.384352	5.384352	5.384352	5.384352	5.384352	
2278000	0.529975	2	5.686936	16.887557	5.686936	5.686936	5.686936	5.686936	5.686936	
2279000	0.529975	2	5.611580	17.599379	5.611580	5.611580	5.611580	5.611580	5.611580	
2280000	0.529975	2	5.290117	17.326681	5.290117	5.290117	5.290117	5.290117	5.290117	
2281000	0.529975	2	5.372486	19.502155	5.372486	5.372486	5.372486	5.372486	5.372486	
2282000	0.529975	2	5.315407	19.861166	5.315407	5.315407	5.315407	5.315407	5.315407	
2283000	0.529975	2	5.619141	19.592051	5.619141	5.619141	5.619141	5.619141	5.619141	
2284000	0.529975	2	6.102105	18.235726	6.102105	6.102105	6.102105	6.102105	6.102105	
2285000	0.529975	2	5.419429	20.548746	5.419429	5.419429	5.419429	5.419429	5.419429	
2286000	0.529975	2	5.823270	17.900987	5.823270	5.823270	5.823270	5.823270	5.823270	
2287000	0.529975	2	5.919136	17.597533	5.919136	5.919136	5.919136	5.919136	5.919136	
2288000	0.529975	2	5.785038	18.455758	5.785038	5.785038	5.785038	5.785038	5.785038	
2289000	0.529975	2	5.384834	16.131308	5.384834	5.384834	5.384834	5.384834	5.384834	
2290000	0.529975	2	4.825796	17.756716	4.825796	4.825796	4.825796	4.825796	4.825796	
2291000	0.529975	2	5.195646	19.978388	5.195646	5.195646	5.195646	5.195646	5.195646	
2292000	0.529975	2	5.366196	18.758050	5.366196	5.366196	5.366196	5.366196	5.366196	
2293000	0.529975	2	5.507938	17.024321	5.507938	5.507938	5.507938	5.507938	5.507938	
2294000	0.529975	2	6.413106	19.235898	6.413106	6.413106	6.413106	6.413106	6.413106	
2295000	0.529975	2	5.747855	17.174928	5.747855	5.747855	5.747855	5.747855	5.747855	
2296000	0.529975	2	5.629436	18.872597	5.629436	5.629436	5.629436	5.629436	5.629436	
2297000	0.529975	2	5.294476	18.508922	5.294476	5.294476	5.294476	5.294476	5.294476	
2298000	0.529975	2	5.145836	18.766896	5.145836	5.145836	5.145836	5.145836	5.145836	
2299000	0.529975	2	5.517029	17.755717	5.517029	5.517029	5.517029	5.517029	5.517029	
2300000	0.529975	2	5.493782	16.258431	5.493782	5.493782	5.493782	5.493782	5.493782	
2301000	0.529975	2	5.341556	17.958678	5.341556	5.341556	5.341556	5.341556	5.341556	
2302000	0.529975	2	5.548153	18.085099	5.548153	5.548153	5.548153	5.548153	5.548153	
2303000	0.529975	2	5.515384	18.210669	5.515384	5.515384	5.515384	5.515384	5.515384	
2304000	0.529975	2	5.342586	16.507487	5.342586	5.342586	5.342586	5.342586	5.342586	
2305000	0.529975	2	5.414007	19.801017	5.414007	5.414007	5.414007	5.414007	5.414007	
