Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	5	0.206504	0.048819	0.779505	0.630378	0.048819	0.255146	
2000	71.353907	4	0.207024	0.052123	0.747629	0.747629	0.052123	0.214042	
3000	71.353907	3	0.186164	0.056032	0.725260	0.725260	0.056032	0.186164	
4000	71.353907	3	0.218264	0.054353	0.751955	0.751955	0.054353	0.218264	
5000	71.353907	5	0.213794	0.055461	0.828077	0.758444	0.050537	0.213794	
6000	71.353907	4	0.203416	0.055802	0.715953	0.715953	0.057733	0.203416	
7000	71.353907	4	0.213418	0.052577	0.810483	0.811369	0.052577	0.213418	
8000	71.353907	4	0.220032	0.052832	0.676242	0.758608	0.052832	0.220032	
9000	71.353907	4	0.192510	0.052781	0.753010	0.716241	0.052781	0.192510	
10000	71.353907	3	0.206100	0.049878	0.739655	0.739655	0.049878	0.206100	
11000	71.353907	4	0.201690	0.049868	0.734792	0.734792	0.049419	0.201690	
12000	71.353907	3	0.201054	0.051178	0.716666	0.716666	0.051178	0.201054	
13000	71.353907	3	0.192109	0.052843	0.733720	0.733720	0.052843	0.192109	
14000	71.353907	4	0.219471	0.057305	0.772287	0.772287	0.061999	0.219471	
15000	71.353907	3	0.199598	0.051300	0.748042	0.748042	0.051300	0.199598	
16000	71.353907	3	0.193685	0.057983	0.695509	0.695509	0.057983	0.193685	
17000	71.353907	3	0.203483	0.054920	0.776719	0.776719	0.054920	0.203483	
18000	71.353907	5	0.210545	0.056225	0.793410	0.668784	0.056225	0.211321	
19000	71.353907	3	0.209343	0.065621	0.711022	0.711022	0.065621	0.209343	
20000	71.353907	3	0.204706	0.060340	0.776673	0.776673	0.060340	0.204706	
21000	71.353907	4	0.204548	0.059705	0.747410	0.747410	0.059705	0.204825	
22000	71.353907	3	0.207159	0.058852	0.750599	0.750599	0.058852	0.207159	
23000	71.353907	4	0.198203	0.060013	0.737604	0.723590	0.060013	0.198203	
24000	71.353907	4	0.208384	0.054794	0.699111	0.746420	0.054794	0.208384	
25000	71.353907	3	0.199453	0.058731	0.741077	0.741077	0.058731	0.199453	
26000	71.353907	4	0.201214	0.057829	0.732001	0.859035	0.057829	0.201214	
