Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	5	0.185284	0.055657	0.672033	0.494758	0.055657	0.179393	
2000	71.353907	5	0.178930	0.055748	0.705158	0.705158	0.055432	0.177337	
3000	71.353907	3	0.190374	0.054310	0.660224	0.660224	0.054310	0.190374	
4000	71.353907	4	0.181928	0.055916	0.695124	0.695124	0.055916	0.181943	
5000	71.353907	4	0.198892	0.059371	0.723902	0.656157	0.059371	0.198892	
6000	71.353907	4	0.187531	0.057707	0.673148	0.652261	0.057707	0.187531	
7000	71.353907	4	0.196186	0.060569	0.759828	0.782644	0.060569	0.196186	
8000	71.353907	4	0.181814	0.061546	0.755253	0.529139	0.061546	0.181814	
9000	71.353907	3	0.194619	0.063156	0.599944	0.599944	0.063156	0.194619	
10000	71.353907	3	0.177271	0.061172	0.731373	0.731373	0.061172	0.177271	
11000	71.353907	3	0.193187	0.060920	0.713060	0.713060	0.060920	0.193187	
12000	71.353907	4	0.185629	0.062204	0.875160	0.875160	0.062256	0.185629	
13000	71.353907	3	0.188060	0.066074	0.719280	0.719280	0.066074	0.188060	
14000	71.353907	4	0.174892	0.062646	0.732644	0.620668	0.062646	0.174892	
15000	71.353907	4	0.190032	0.064902	0.672783	0.622666	0.064902	0.190032	
16000	71.353907	3	0.202091	0.062032	0.705607	0.705607	0.062032	0.202091	
17000	71.353907	4	0.184381	0.061359	0.739072	0.696156	0.061359	0.184381	
18000	71.353907	3	0.197731	0.065765	0.776244	0.776244	0.065765	0.197731	
19000	71.353907	3	0.206872	0.057058	0.758050	0.758050	0.057058	0.206872	
20000	71.353907	4	0.190682	0.061292	0.635407	0.635407	0.061292	0.208880	
21000	71.353907	3	0.198095	0.056415	0.734454	0.734454	0.056415	0.198095	
22000	71.353907	3	0.207597	0.065614	0.802454	0.802454	0.065614	0.207597	
23000	71.353907	3	0.199219	0.062093	0.733037	0.733037	0.062093	0.199219	
24000	71.353907	4	0.199724	0.061564	1.011789	0.669971	0.061564	0.199724	
25000	71.353907	4	0.196245	0.062641	0.740711	0.727121	0.062641	0.196245	
26000	71.353907	3	0.192759	0.063249	0.681756	0.681756	0.063249	0.192759	
27000	71.353907	4	0.193235	0.064490	0.809054	0.811043	0.064490	0.193235	
28000	71.353907	5	0.199348	0.060194	0.870353	0.596680	0.060194	0.203815	
29000	71.353907	4	0.194284	0.067294	0.658112	0.658112	0.062957	0.194284	
30000	71.353907	5	0.193801	0.066548	0.972471	0.674381	0.066548	0.203414	
31000	71.353907	3	0.195796	0.060326	0.786831	0.786831	0.060326	0.195796	
32000	71.353907	4	0.185836	0.060662	0.723659	0.717129	0.060662	0.185836	
33000	71.353907	4	0.193971	0.066368	0.799639	0.709377	0.066368	0.193971	
34000	71.353907	4	0.205211	0.064080	0.720889	0.720889	0.064080	0.191076	
35000	71.353907	3	0.202855	0.061156	0.834103	0.834103	0.061156	0.202855	
36000	71.353907	4	0.198920	0.063997	0.884442	0.723851	0.063997	0.198920	
37000	71.353907	3	0.183104	0.066849	0.796018	0.796018	0.066849	0.183104	
38000	71.353907	4	0.202086	0.065406	0.790758	0.662419	0.065406	0.202086	
39000	71.353907	3	0.199285	0.063397	0.755724	0.755724	0.063397	0.199285	
40000	71.353907	5	0.198514	0.059820	0.824429	0.743210	0.059820	0.194121	
41000	71.353907	3	0.185145	0.066336	0.685820	0.685820	0.066336	0.185145	
42000	71.353907	5	0.197435	0.066940	0.811640	0.630575	0.066940	0.189591	
43000	71.353907	4	0.204235	0.062828	0.819207	0.658245	0.062828	0.204235	
44000	71.353907	5	0.190893	0.063553	0.886115	0.671861	0.063553	0.212528	
45000	71.353907	3	0.203245	0.064011	0.837596	0.837596	0.064011	0.203245	
46000	71.353907	4	0.197694	0.060839	0.904544	0.904544	0.060839	0.188090	
47000	71.353907	3	0.193973	0.059561	0.755479	0.755479	0.059561	0.193973	
48000	71.353907	3	0.204409	0.061757	0.705824	0.705824	0.061757	0.204409	
49000	71.353907	5	0.199664	0.066635	0.704106	0.747721	0.058016	0.199664	
50000	71.353907	4	0.202977	0.061028	0.844028	0.834383	0.061028	0.202977	
51000	71.353907	4	0.200904	0.063920	0.729143	0.636832	0.063920	0.200904	
52000	71.353907	4	0.199406	0.057578	0.797639	0.620103	0.057578	0.199406	
53000	71.353907	3	0.203229	0.065058	0.831897	0.831897	0.065058	0.203229	
54000	71.353907	4	0.206252	0.063281	0.857851	0.857851	0.059940	0.206252	
55000	71.353907	5	0.201844	0.061431	0.857631	0.766536	0.061761	0.201844	
56000	71.353907	3	0.199549	0.063667	0.742231	0.742231	0.063667	0.199549	
57000	71.353907	4	0.195945	0.063611	0.842488	0.842488	0.063611	0.198230	
58000	71.353907	3	0.198311	0.065840	0.823651	0.823651	0.065840	0.198311	
59000	71.353907	4	0.195222	0.058335	0.757198	0.784271	0.058335	0.195222	
60000	71.353907	5	0.189835	0.064867	0.892046	0.548678	0.058691	0.189835	
61000	71.353907	3	0.200901	0.065062	0.761883	0.761883	0.065062	0.200901	
62000	71.353907	5	0.195134	0.064645	1.038649	0.589779	0.064645	0.200209	
63000	71.353907	4	0.192382	0.063774	0.665885	0.665885	0.063774	0.199571	
64000	71.353907	4	0.208889	0.065954	0.826278	0.578570	0.065954	0.208889	
65000	71.353907	4	0.191363	0.063931	0.949114	0.681060	0.063931	0.191363	
66000	71.353907	4	0.197923	0.062852	0.855435	0.636154	0.062852	0.197923	
67000	71.353907	4	0.192700	0.063985	0.816085	0.816085	0.063985	0.203708	
68000	71.353907	3	0.199948	0.068088	0.801213	0.801213	0.068088	0.199948	
69000	71.353907	3	0.199541	0.070141	0.672830	0.672830	0.070141	0.199541	
70000	71.353907	3	0.203006	0.065276	0.881355	0.881355	0.065276	0.203006	
71000	71.353907	4	0.185280	0.064443	0.775129	0.775129	0.064443	0.208888	
72000	71.353907	3	0.196043	0.062387	0.535519	0.535519	0.062387	0.196043	
73000	71.353907	3	0.195428	0.060176	0.799120	0.799120	0.060176	0.195428	
74000	71.353907	4	0.199838	0.062185	0.798309	0.734916	0.062185	0.199838	
75000	71.353907	3	0.197305	0.062447	0.840806	0.840806	0.062447	0.197305	
