Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	3	0.202270	0.049468	0.669554	0.669554	0.049468	0.202270	
2000	71.353907	4	0.186407	0.062515	0.618315	0.661248	0.062515	0.186407	
3000	71.353907	3	0.213210	0.059987	0.712594	0.712594	0.059987	0.213210	
4000	71.353907	4	0.227166	0.057865	0.766986	0.766986	0.057865	0.212242	
5000	71.353907	3	0.201770	0.060982	0.732267	0.732267	0.060982	0.201770	
6000	71.353907	3	0.204620	0.061134	0.738778	0.738778	0.061134	0.204620	
7000	71.353907	4	0.212305	0.060902	0.710215	0.710215	0.062700	0.212305	
8000	71.353907	4	0.205553	0.057969	0.747690	0.683617	0.057969	0.205553	
9000	71.353907	4	0.217204	0.061985	0.898193	0.898193	0.061985	0.224406	
10000	71.353907	4	0.193036	0.060866	0.872984	0.724319	0.060866	0.193036	
11000	71.353907	4	0.204444	0.060930	0.835151	0.777676	0.060930	0.204444	
12000	71.353907	3	0.200923	0.060505	0.750095	0.750095	0.060505	0.200923	
13000	71.353907	4	0.211266	0.063278	0.746267	0.746267	0.062456	0.211266	
14000	71.353907	4	0.215524	0.062430	0.730699	0.730699	0.062430	0.214770	
15000	71.353907	4	0.212118	0.060087	0.824032	0.672774	0.060087	0.212118	
16000	71.353907	4	0.213824	0.062536	0.807217	0.766510	0.062536	0.213824	
17000	71.353907	4	0.171000	0.061910	0.731957	0.731957	0.061910	0.216142	
18000	71.353907	3	0.226130	0.064136	0.739229	0.739229	0.064136	0.226130	
19000	71.353907	4	0.209945	0.060373	0.825293	0.734736	0.060373	0.209945	
20000	71.353907	4	0.205509	0.063171	0.723861	0.696834	0.063171	0.205509	
21000	71.353907	3	0.201888	0.063543	0.811750	0.811750	0.063543	0.201888	
22000	71.353907	4	0.179857	0.060398	0.816197	0.816197	0.060398	0.225759	
23000	71.353907	4	0.196978	0.060648	0.745965	0.722124	0.060648	0.196978	
24000	71.353907	5	0.198077	0.063871	0.739066	0.690743	0.064922	0.198077	
25000	71.353907	4	0.222892	0.062044	0.795331	0.753132	0.062044	0.222892	
26000	71.353907	4	0.202323	0.063092	0.826367	0.767627	0.063092	0.202323	
27000	71.353907	5	0.218678	0.066092	0.777695	0.765488	0.066092	0.215702	
28000	71.353907	4	0.216398	0.062532	0.788668	0.790993	0.062532	0.216398	
29000	71.353907	4	0.193198	0.067027	0.792434	0.792434	0.071614	0.193198	
30000	71.353907	3	0.210174	0.064469	0.781284	0.781284	0.064469	0.210174	
31000	71.353907	4	0.205363	0.064418	0.810104	0.753588	0.064418	0.205363	
32000	71.353907	4	0.181788	0.063153	0.780484	0.780484	0.063153	0.248815	
33000	71.353907	4	0.189099	0.061501	0.830303	0.830303	0.061501	0.215588	
34000	71.353907	3	0.206618	0.062571	0.785955	0.785955	0.062571	0.206618	
35000	71.353907	3	0.196297	0.065369	0.751573	0.751573	0.065369	0.196297	
36000	71.353907	3	0.198757	0.061381	0.757719	0.757719	0.061381	0.198757	
37000	71.353907	3	0.231346	0.068020	0.755879	0.755879	0.068020	0.231346	
38000	71.353907	3	0.202884	0.064568	0.784076	0.784076	0.064568	0.202884	
39000	71.353907	4	0.218191	0.062733	0.747174	0.747174	0.062733	0.222771	
40000	71.353907	5	0.185847	0.058384	0.820179	0.704223	0.058384	0.218847	
41000	71.353907	3	0.212083	0.069832	0.786305	0.786305	0.069832	0.212083	
42000	71.353907	4	0.171948	0.066205	0.809976	0.809976	0.066205	0.215679	
43000	71.353907	4	0.136939	0.061309	0.829955	0.829955	0.061309	0.214710	
44000	71.353907	4	0.187318	0.062893	0.823910	0.823910	0.062893	0.216032	
45000	71.353907	5	0.198828	0.057568	0.721992	0.712059	0.057568	0.229698	
46000	71.353907	4	0.205052	0.057480	0.706535	0.706535	0.057480	0.216608	
