Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	5	0.192550	0.059658	0.738890	0.740975	0.062432	0.192550	
2000	71.353907	5	0.195498	0.057870	0.782485	0.842354	0.057870	0.191059	
3000	71.353907	3	0.216995	0.065485	0.687984	0.687984	0.065485	0.216995	
4000	71.353907	3	0.204399	0.060473	0.722190	0.722190	0.060473	0.204399	
5000	71.353907	3	0.206717	0.058589	0.774625	0.774625	0.058589	0.206717	
6000	71.353907	4	0.198105	0.062047	0.797013	0.918502	0.062047	0.198105	
7000	71.353907	4	0.212542	0.062790	0.775793	0.775793	0.062790	0.207463	
8000	71.353907	4	0.203817	0.062286	0.754961	0.782097	0.062286	0.203817	
9000	71.353907	3	0.202904	0.069429	0.749199	0.749199	0.069429	0.202904	
10000	71.353907	4	0.211760	0.064138	0.760227	0.815675	0.064138	0.211760	
11000	71.353907	3	0.206380	0.064512	0.793642	0.793642	0.064512	0.206380	
12000	71.353907	3	0.202808	0.065497	0.797937	0.797937	0.065497	0.202808	
13000	71.353907	3	0.206667	0.062556	0.795741	0.795741	0.062556	0.206667	
14000	71.353907	3	0.202269	0.066124	0.793720	0.793720	0.066124	0.202269	
15000	71.353907	3	0.200856	0.061517	0.821286	0.821286	0.061517	0.200856	
16000	71.353907	3	0.205097	0.060923	0.811018	0.811018	0.060923	0.205097	
17000	71.353907	3	0.199812	0.064475	0.766584	0.766584	0.064475	0.199812	
18000	71.353907	5	0.199350	0.062291	0.729448	0.719007	0.062291	0.194866	
19000	71.353907	3	0.196849	0.061875	0.840707	0.840707	0.061875	0.196849	
20000	71.353907	6	0.205806	0.063757	0.752439	0.794063	0.063602	0.199025	
21000	71.353907	4	0.217109	0.059066	0.856299	0.856299	0.059066	0.197611	
22000	71.353907	3	0.202455	0.066254	0.804159	0.804159	0.066254	0.202455	
23000	71.353907	3	0.211565	0.061362	0.843864	0.843864	0.061362	0.211565	
24000	71.353907	4	0.194335	0.062999	0.795298	0.788033	0.062999	0.194335	
25000	71.353907	4	0.196695	0.063578	0.750066	0.750066	0.063578	0.210064	
26000	71.353907	4	0.199879	0.058343	0.901845	0.895429	0.058343	0.199879	
27000	71.353907	3	0.199937	0.064453	0.831276	0.831276	0.064453	0.199937	
28000	71.353907	3	0.201757	0.063443	0.811777	0.811777	0.063443	0.201757	
29000	71.353907	3	0.199634	0.060845	0.770862	0.770862	0.060845	0.199634	
30000	71.353907	3	0.208569	0.061010	0.764934	0.764934	0.061010	0.208569	
31000	71.353907	3	0.203827	0.064125	0.802588	0.802588	0.064125	0.203827	
32000	71.353907	5	0.201450	0.063700	0.743919	1.009971	0.063700	0.215426	
33000	71.353907	3	0.201606	0.062847	0.784915	0.784915	0.062847	0.201606	
34000	71.353907	4	0.201064	0.063750	0.788202	0.788202	0.063750	0.206327	
35000	71.353907	4	0.190966	0.063871	0.676580	0.786389	0.063871	0.190966	
36000	71.353907	5	0.195707	0.065516	0.860378	0.860378	0.060699	0.200861	
37000	71.353907	4	0.200049	0.063260	0.837996	0.837996	0.063260	0.213420	
38000	71.353907	4	0.202712	0.068214	0.722548	0.775064	0.068214	0.202712	
39000	71.353907	3	0.219804	0.066237	0.730388	0.730388	0.066237	0.219804	
40000	71.353907	4	0.196741	0.064684	0.791516	0.932327	0.064684	0.196741	
41000	71.353907	3	0.203672	0.064974	0.761514	0.761514	0.064974	0.203672	
42000	71.353907	4	0.199172	0.072169	0.759401	0.819430	0.072169	0.199172	
43000	71.353907	5	0.189971	0.063910	0.717876	0.787304	0.063910	0.201171	
44000	71.353907	4	0.199437	0.067623	0.804636	0.804636	0.067623	0.214669	
45000	71.353907	3	0.195299	0.068443	0.819861	0.819861	0.068443	0.195299	
46000	71.353907	3	0.202603	0.074419	0.822340	0.822340	0.074419	0.202603	
47000	71.353907	3	0.202340	0.063106	0.812757	0.812757	0.063106	0.202340	
48000	71.353907	4	0.212975	0.069133	0.722261	0.808356	0.069133	0.212975	
49000	71.353907	4	0.189340	0.065673	0.804587	0.804587	0.065673	0.209702	
50000	71.353907	5	0.208816	0.064262	0.723948	0.845297	0.064262	0.220974	
51000	71.353907	3	0.207244	0.063258	0.811001	0.811001	0.063258	0.207244	
52000	71.353907	4	0.200399	0.065071	0.807046	0.863395	0.065071	0.200399	
53000	71.353907	4	0.192056	0.071897	0.809911	0.809911	0.071897	0.201574	
54000	71.353907	4	0.204798	0.068625	0.782279	0.883696	0.068625	0.204798	
55000	71.353907	4	0.206168	0.066032	0.806754	0.806754	0.067495	0.206168	
56000	71.353907	4	0.209226	0.068153	0.800920	0.800920	0.064274	0.209226	
57000	71.353907	3	0.195666	0.067319	0.768975	0.768975	0.067319	0.195666	
58000	71.353907	3	0.205304	0.063713	0.814828	0.814828	0.063713	0.205304	
59000	71.353907	5	0.205106	0.064025	0.904973	0.752769	0.064025	0.211180	
60000	71.353907	4	0.201373	0.068229	0.815449	0.815449	0.068229	0.216493	
61000	71.353907	4	0.203000	0.063809	0.869213	0.834004	0.063809	0.203000	
62000	71.353907	4	0.204741	0.064792	0.855012	0.903180	0.064792	0.204741	
63000	71.353907	4	0.198016	0.067986	0.792195	0.792195	0.066296	0.198016	
64000	71.353907	4	0.195827	0.068285	0.831211	0.831211	0.068285	0.211231	
65000	71.353907	4	0.203179	0.068088	0.788854	0.788854	0.068088	0.214363	
66000	71.353907	4	0.195851	0.065207	0.749918	0.919702	0.065207	0.195851	
