Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	4	0.187977	0.054819	0.655215	0.645335	0.054819	0.187977	
2000	71.353907	3	0.210423	0.058392	0.679925	0.679925	0.058392	0.210423	
3000	71.353907	3	0.203634	0.058084	0.716541	0.716541	0.058084	0.203634	
4000	71.353907	4	0.195767	0.060333	0.669421	0.669421	0.055354	0.195767	
5000	71.353907	5	0.196767	0.056945	0.678955	0.678955	0.062162	0.190715	
6000	71.353907	4	0.199392	0.054800	0.687507	0.695841	0.054800	0.199392	
7000	71.353907	4	0.185827	0.059007	0.685326	0.777601	0.059007	0.185827	
8000	71.353907	5	0.197572	0.062266	0.711528	0.806667	0.054665	0.197572	
9000	71.353907	3	0.194053	0.056987	0.794720	0.794720	0.056987	0.194053	
10000	71.353907	5	0.192074	0.061278	0.704259	0.690450	0.061278	0.178339	
11000	71.353907	3	0.187402	0.059819	0.765489	0.765489	0.059819	0.187402	
12000	71.353907	3	0.216181	0.059023	0.762090	0.762090	0.059023	0.216181	
13000	71.353907	3	0.193054	0.056828	0.759404	0.759404	0.056828	0.193054	
14000	71.353907	3	0.185020	0.053846	0.823684	0.823684	0.053846	0.185020	
15000	71.353907	3	0.165976	0.056568	0.719634	0.719634	0.056568	0.165976	
16000	71.353907	5	0.183953	0.059194	0.727606	0.791787	0.055854	0.183953	
17000	71.353907	3	0.188500	0.058148	0.706081	0.706081	0.058148	0.188500	
18000	71.353907	4	0.192286	0.060249	0.732347	0.732347	0.060249	0.187798	
19000	71.353907	3	0.186580	0.059126	0.780751	0.780751	0.059126	0.186580	
20000	71.353907	5	0.210248	0.058299	0.716744	0.884657	0.058299	0.182147	
21000	71.353907	3	0.203762	0.070189	0.744346	0.744346	0.070189	0.203762	
22000	71.353907	3	0.184801	0.060496	0.798877	0.798877	0.060496	0.184801	
23000	71.353907	3	0.188208	0.059837	0.728949	0.728949	0.059837	0.188208	
24000	71.353907	3	0.189380	0.059638	0.740203	0.740203	0.059638	0.189380	
25000	71.353907	4	0.188477	0.055588	0.840350	0.747251	0.055588	0.188477	
26000	71.353907	3	0.196430	0.058540	0.760624	0.760624	0.058540	0.196430	
27000	71.353907	4	0.195754	0.059279	0.711691	0.711691	0.059279	0.187423	
28000	71.353907	4	0.188105	0.060208	0.745584	0.813364	0.060208	0.188105	
29000	71.353907	4	0.200526	0.060168	0.709910	0.709910	0.058375	0.200526	
30000	71.353907	4	0.190796	0.068268	0.912063	0.892946	0.068268	0.190796	
31000	71.353907	5	0.216037	0.056535	0.768495	0.747541	0.056535	0.175873	
32000	71.353907	4	0.209181	0.059977	0.726548	0.726548	0.059977	0.189802	
33000	71.353907	3	0.182028	0.058774	0.681215	0.681215	0.058774	0.182028	
34000	71.353907	3	0.199774	0.058008	0.821813	0.821813	0.058008	0.199774	
35000	71.353907	4	0.186716	0.054702	0.694477	0.753132	0.054702	0.186716	
36000	71.353907	4	0.193766	0.062204	0.795292	0.795292	0.062204	0.177980	
37000	71.353907	3	0.186628	0.059278	0.814384	0.814384	0.059278	0.186628	
38000	71.353907	3	0.187631	0.060961	0.801746	0.801746	0.060961	0.187631	
39000	71.353907	3	0.204174	0.053219	0.771960	0.771960	0.053219	0.204174	
40000	71.353907	3	0.197005	0.056297	0.795782	0.795782	0.056297	0.197005	
41000	71.353907	5	0.193699	0.059525	0.714309	0.758784	0.059525	0.184853	
42000	71.353907	4	0.181369	0.055677	0.804603	0.804603	0.055677	0.172744	
43000	71.353907	4	0.189941	0.058838	0.752767	0.764120	0.058838	0.189941	
44000	71.353907	3	0.184470	0.057137	0.745135	0.745135	0.057137	0.184470	
45000	71.353907	3	0.179696	0.059001	0.814949	0.814949	0.059001	0.179696	
46000	71.353907	4	0.189686	0.059608	0.724100	0.760033	0.059608	0.189686	
47000	71.353907	5	0.205392	0.066334	0.763335	0.763335	0.055226	0.201424	
48000	71.353907	3	0.196257	0.063271	0.722897	0.722897	0.063271	0.196257	
49000	71.353907	3	0.196706	0.061178	0.745262	0.745262	0.061178	0.196706	
50000	71.353907	4	0.183881	0.056384	0.753686	0.753686	0.056384	0.180638	
51000	71.353907	5	0.222684	0.052568	0.737086	0.737086	0.053987	0.224288	
52000	71.353907	3	0.188873	0.060436	0.766625	0.766625	0.060436	0.188873	
53000	71.353907	5	0.200277	0.067948	0.737805	0.759000	0.058286	0.200277	
54000	71.353907	4	0.189944	0.064195	0.761645	0.855702	0.064195	0.189944	
55000	71.353907	3	0.200762	0.066769	0.799679	0.799679	0.066769	0.200762	
56000	71.353907	4	0.194662	0.057411	0.784146	0.747601	0.057411	0.194662	
57000	71.353907	5	0.195450	0.061493	0.743638	0.720343	0.061493	0.190320	
58000	71.353907	3	0.198399	0.069887	0.790598	0.790598	0.069887	0.198399	
59000	71.353907	3	0.187304	0.059208	0.738892	0.738892	0.059208	0.187304	
60000	71.353907	3	0.181313	0.059552	0.782712	0.782712	0.059552	0.181313	
61000	71.353907	3	0.190852	0.058208	0.780901	0.780901	0.058208	0.190852	
62000	71.353907	4	0.188846	0.056040	0.703838	0.806754	0.056040	0.188846	
63000	71.353907	4	0.208900	0.057026	0.803637	0.803637	0.057026	0.189688	
64000	71.353907	3	0.198693	0.052750	0.776114	0.776114	0.052750	0.198693	
65000	71.353907	3	0.190631	0.059474	0.739072	0.739072	0.059474	0.190631	
66000	71.353907	4	0.204753	0.057162	0.809243	0.809243	0.057162	0.189600	
67000	71.353907	4	0.204096	0.060096	0.791668	0.791668	0.060096	0.171081	
68000	71.353907	3	0.199070	0.061179	0.857771	0.857771	0.061179	0.199070	
69000	71.353907	3	0.221147	0.057942	0.752715	0.752715	0.057942	0.221147	
70000	71.353907	5	0.195725	0.059199	0.799211	0.770128	0.059199	0.188217	
71000	71.353907	3	0.215350	0.061426	0.749483	0.749483	0.061426	0.215350	
72000	71.353907	4	0.226288	0.057098	0.765123	0.765123	0.057098	0.211724	
73000	71.353907	3	0.185630	0.058703	0.769558	0.769558	0.058703	0.185630	
74000	71.353907	3	0.208936	0.056331	0.736644	0.736644	0.056331	0.208936	
75000	71.353907	4	0.201560	0.056959	0.745031	0.745031	0.056959	0.188500	
76000	71.353907	3	0.191699	0.056122	0.816756	0.816756	0.056122	0.191699	
77000	71.353907	4	0.185719	0.056972	0.760913	0.927902	0.056972	0.185719	
78000	71.353907	4	0.184087	0.059255	0.734349	0.899487	0.059255	0.184087	
79000	71.353907	4	0.206864	0.061233	0.719550	0.719550	0.061233	0.169454	
80000	71.353907	4	0.198511	0.056994	0.772496	0.772496	0.056994	0.177812	
81000	71.353907	5	0.203826	0.062784	0.730091	0.714757	0.062784	0.182100	
82000	71.353907	4	0.178197	0.060358	0.764938	0.760625	0.060358	0.178197	
83000	71.353907	3	0.189194	0.059612	0.781861	0.781861	0.059612	0.189194	
84000	71.353907	4	0.190928	0.059695	0.729443	0.803838	0.059695	0.190928	
85000	71.353907	4	0.199105	0.061196	0.801638	0.801638	0.061196	0.183881	
86000	71.353907	3	0.193465	0.059949	0.787330	0.787330	0.059949	0.193465	
87000	71.353907	5	0.201515	0.059410	0.708577	0.733053	0.059410	0.194614	
88000	71.353907	3	0.192359	0.057978	0.747852	0.747852	0.057978	0.192359	
89000	71.353907	6	0.190999	0.065393	0.714977	0.782398	0.062404	0.181175	
90000	71.353907	3	0.189155	0.064064	0.823902	0.823902	0.064064	0.189155	
91000	71.353907	4	0.175581	0.061904	0.771911	0.771911	0.061904	0.171371	
92000	71.353907	3	0.191522	0.059772	0.750188	0.750188	0.059772	0.191522	
93000	71.353907	5	0.200796	0.062231	0.770505	0.713822	0.062231	0.183680	
94000	71.353907	4	0.192614	0.062117	0.780368	0.735125	0.062117	0.192614	
95000	71.353907	3	0.206447	0.060826	0.720846	0.720846	0.060826	0.206447	
96000	71.353907	4	0.180122	0.062125	0.758658	0.758658	0.055327	0.180122	
97000	71.353907	4	0.203185	0.062394	0.775200	0.775200	0.062394	0.187758	
98000	71.353907	4	0.190110	0.055750	0.756628	0.786547	0.055750	0.190110	
99000	71.353907	3	0.189068	0.057872	0.787554	0.787554	0.057872	0.189068	
100000	71.353907	4	0.211895	0.063045	0.775121	0.775121	0.063045	0.178030	
101000	71.353907	4	0.179256	0.060758	0.785250	0.771510	0.060758	0.179256	
102000	71.353907	5	0.195318	0.059245	0.750919	0.753527	0.059245	0.199731	
103000	71.353907	5	0.210876	0.059870	0.753722	0.735834	0.059870	0.180440	
104000	71.353907	4	0.177759	0.067944	0.774333	0.774333	0.054593	0.177759	
105000	71.353907	4	0.188653	0.059230	0.792387	0.776525	0.059230	0.188653	
106000	71.353907	4	0.182531	0.061675	0.772573	0.772573	0.061675	0.179481	
107000	71.353907	3	0.191073	0.066356	0.748681	0.748681	0.066356	0.191073	
108000	71.353907	3	0.214922	0.061816	0.752737	0.752737	0.061816	0.214922	
109000	71.353907	4	0.200548	0.058533	0.804520	0.804520	0.058533	0.173916	
110000	71.353907	3	0.197283	0.064613	0.802960	0.802960	0.064613	0.197283	
111000	71.353907	4	0.195502	0.057445	0.785920	0.785920	0.057445	0.178319	
112000	71.353907	4	0.191845	0.058764	0.765098	0.731563	0.058764	0.191845	
113000	71.353907	3	0.195323	0.058978	0.887966	0.887966	0.058978	0.195323	
114000	71.353907	5	0.195698	0.058490	0.714668	0.802592	0.058490	0.181995	
115000	71.353907	4	0.189948	0.059994	0.826251	0.839404	0.059994	0.189948	
116000	71.353907	4	0.200008	0.059785	0.768795	0.748530	0.059785	0.200008	
117000	71.353907	3	0.192276	0.060181	0.750377	0.750377	0.060181	0.192276	
118000	71.353907	4	0.195545	0.062133	0.797570	0.763182	0.062133	0.195545	
119000	71.353907	4	0.205225	0.058520	0.800413	0.814964	0.058520	0.205225	
120000	71.353907	3	0.175313	0.058934	0.785699	0.785699	0.058934	0.175313	
121000	71.353907	3	0.199207	0.058465	0.760402	0.760402	0.058465	0.199207	
122000	71.353907	5	0.207628	0.061090	0.717522	0.826183	0.061090	0.182014	
123000	71.353907	4	0.187059	0.064853	0.732035	0.680516	0.064853	0.187059	
124000	71.353907	4	0.188170	0.061465	0.754284	0.754284	0.061465	0.187845	
125000	71.353907	3	0.197620	0.060673	0.822411	0.822411	0.060673	0.197620	
126000	71.353907	5	0.191894	0.059641	0.753359	0.714319	0.059641	0.182556	
127000	71.353907	5	0.189277	0.058552	0.747110	0.746341	0.058552	0.202505	
128000	71.353907	3	0.199519	0.063801	0.759683	0.759683	0.063801	0.199519	
129000	71.353907	4	0.191568	0.061319	0.718138	0.718138	0.061319	0.181589	
130000	71.353907	3	0.190486	0.065305	0.737911	0.737911	0.065305	0.190486	
131000	71.353907	3	0.187809	0.063450	0.703689	0.703689	0.063450	0.187809	
132000	71.353907	4	0.194166	0.062502	0.768411	0.778611	0.062502	0.194166	
133000	71.353907	3	0.194059	0.061566	0.770739	0.770739	0.061566	0.194059	
134000	71.353907	6	0.206872	0.063741	0.699070	0.817543	0.060676	0.164823	
135000	71.353907	5	0.203755	0.062664	0.753397	0.753397	0.058214	0.197995	
136000	71.353907	3	0.193069	0.059528	0.710590	0.710590	0.059528	0.193069	
137000	71.353907	3	0.196858	0.061049	0.769883	0.769883	0.061049	0.196858	
138000	71.353907	3	0.193653	0.061169	0.746355	0.746355	0.061169	0.193653	
139000	71.353907	3	0.177966	0.061792	0.861198	0.861198	0.061792	0.177966	
