Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	3	0.198716	0.054606	0.645604	0.645604	0.054606	0.198716	
2000	71.353907	3	0.193255	0.054083	0.713916	0.713916	0.054083	0.193255	
3000	71.353907	3	0.191483	0.056192	0.810871	0.810871	0.056192	0.191483	
4000	71.353907	3	0.193282	0.048148	0.713364	0.713364	0.048148	0.193282	
5000	71.353907	3	0.183728	0.058435	0.671352	0.671352	0.058435	0.183728	
6000	71.353907	4	0.185515	0.054435	0.673252	0.673252	0.054435	0.185708	
7000	71.353907	4	0.190953	0.054719	0.691824	0.624424	0.054719	0.190953	
8000	71.353907	3	0.186005	0.055302	0.692372	0.692372	0.055302	0.186005	
9000	71.353907	4	0.191753	0.053288	0.707680	0.654205	0.053288	0.191753	
10000	71.353907	3	0.192151	0.056642	0.774346	0.774346	0.056642	0.192151	
11000	71.353907	5	0.188133	0.054931	0.690938	0.659499	0.054931	0.184399	
12000	71.353907	3	0.189328	0.058055	0.667209	0.667209	0.058055	0.189328	
13000	71.353907	3	0.181389	0.058771	0.626760	0.626760	0.058771	0.181389	
14000	71.353907	3	0.185208	0.057174	0.736655	0.736655	0.057174	0.185208	
15000	71.353907	3	0.184559	0.056704	0.709849	0.709849	0.056704	0.184559	
16000	71.353907	4	0.189693	0.059971	0.674706	0.735678	0.059971	0.189693	
17000	71.353907	3	0.193988	0.057737	0.793597	0.793597	0.057737	0.193988	
18000	71.353907	5	0.196234	0.056876	0.750292	0.728767	0.056876	0.185429	
19000	71.353907	3	0.194124	0.057418	0.705521	0.705521	0.057418	0.194124	
20000	71.353907	4	0.195663	0.058431	0.730771	0.730771	0.063876	0.195663	
21000	71.353907	4	0.182869	0.054260	0.737379	0.732168	0.054260	0.182869	
22000	71.353907	3	0.187102	0.061966	0.725076	0.725076	0.061966	0.187102	
23000	71.353907	3	0.196287	0.059023	0.671603	0.671603	0.059023	0.196287	
24000	71.353907	4	0.185889	0.059245	0.767049	0.741279	0.059245	0.185889	
25000	71.353907	3	0.184358	0.060263	0.731737	0.731737	0.060263	0.184358	
26000	71.353907	4	0.188552	0.058957	0.759844	0.759844	0.062913	0.188552	
27000	71.353907	3	0.184138	0.058326	0.758063	0.758063	0.058326	0.184138	
28000	71.353907	3	0.187376	0.061670	0.768241	0.768241	0.061670	0.187376	
29000	71.353907	3	0.185328	0.057838	0.766648	0.766648	0.057838	0.185328	
30000	71.353907	3	0.183159	0.060247	0.766256	0.766256	0.060247	0.183159	
31000	71.353907	4	0.190772	0.062132	0.755144	0.755144	0.063415	0.190772	
32000	71.353907	4	0.188878	0.059720	0.954885	0.695411	0.059720	0.188878	
33000	71.353907	5	0.189432	0.059143	0.736257	0.736257	0.061552	0.191273	
34000	71.353907	4	0.190894	0.062193	0.775197	0.654311	0.062193	0.190894	
35000	71.353907	3	0.194309	0.060908	0.737659	0.737659	0.060908	0.194309	
36000	71.353907	3	0.188219	0.059162	0.801583	0.801583	0.059162	0.188219	
37000	71.353907	4	0.202218	0.063432	0.789359	0.648822	0.063432	0.202218	
38000	71.353907	4	0.195552	0.061645	0.900537	0.776450	0.061645	0.195552	
39000	71.353907	3	0.182343	0.060539	0.776971	0.776971	0.060539	0.182343	
40000	71.353907	3	0.198078	0.061592	0.732199	0.732199	0.061592	0.198078	
41000	71.353907	3	0.190962	0.059824	0.891364	0.891364	0.059824	0.190962	
42000	71.353907	3	0.190190	0.058252	0.832104	0.832104	0.058252	0.190190	
43000	71.353907	3	0.192550	0.064269	0.781998	0.781998	0.064269	0.192550	
44000	71.353907	4	0.179433	0.060714	0.833270	0.692242	0.060714	0.179433	
45000	71.353907	4	0.195311	0.060237	0.775755	0.699055	0.060237	0.195311	
46000	71.353907	5	0.198736	0.063259	0.798069	0.700612	0.060755	0.198736	
47000	71.353907	4	0.192619	0.060001	0.859264	0.859264	0.060001	0.199620	
