Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	3	0.215596	0.052053	0.838705	0.838705	0.052053	0.215596	
2000	71.353907	3	0.189668	0.050646	0.808362	0.808362	0.050646	0.189668	
3000	71.353907	3	0.196722	0.050681	0.759057	0.759057	0.050681	0.196722	
4000	71.353907	4	0.186916	0.053325	0.761377	0.701694	0.053325	0.186916	
5000	71.353907	3	0.187217	0.056348	0.720589	0.720589	0.056348	0.187217	
6000	71.353907	3	0.196060	0.057797	0.755256	0.755256	0.057797	0.196060	
7000	71.353907	3	0.197263	0.053036	0.787218	0.787218	0.053036	0.197263	
8000	71.353907	3	0.187440	0.052530	0.841885	0.841885	0.052530	0.187440	
9000	71.353907	3	0.182050	0.063256	0.854851	0.854851	0.063256	0.182050	
10000	71.353907	4	0.194505	0.055165	0.951398	0.951398	0.059043	0.194505	
11000	71.353907	4	0.190889	0.055850	0.827691	0.892142	0.055850	0.190889	
12000	71.353907	4	0.191766	0.053479	0.813567	0.813567	0.053479	0.198666	
13000	71.353907	4	0.199280	0.057566	0.767322	0.838566	0.057566	0.199280	
14000	71.353907	3	0.187960	0.055889	0.878543	0.878543	0.055889	0.187960	
15000	71.353907	3	0.197423	0.058013	0.867386	0.867386	0.058013	0.197423	
16000	71.353907	3	0.210446	0.060138	0.833851	0.833851	0.060138	0.210446	
17000	71.353907	3	0.202725	0.061067	0.840012	0.840012	0.061067	0.202725	
18000	71.353907	4	0.191474	0.055089	0.883768	0.833105	0.055089	0.191474	
19000	71.353907	3	0.205928	0.057825	0.858046	0.858046	0.057825	0.205928	
20000	71.353907	3	0.203575	0.057306	0.878166	0.878166	0.057306	0.203575	
21000	71.353907	4	0.193624	0.060411	0.844930	0.851655	0.060411	0.193624	
22000	71.353907	4	0.181255	0.057797	0.851835	0.851835	0.059305	0.181255	
23000	71.353907	3	0.203880	0.055649	0.811866	0.811866	0.055649	0.203880	
24000	71.353907	3	0.196104	0.061388	0.828405	0.828405	0.061388	0.196104	
25000	71.353907	3	0.196882	0.060712	0.798514	0.798514	0.060712	0.196882	
26000	71.353907	3	0.172882	0.054332	0.776537	0.776537	0.054332	0.172882	
27000	71.353907	3	0.192733	0.054528	0.828179	0.828179	0.054528	0.192733	
28000	71.353907	3	0.198927	0.055288	0.804538	0.804538	0.055288	0.198927	
29000	71.353907	3	0.196493	0.060015	0.852785	0.852785	0.060015	0.196493	
30000	71.353907	3	0.203986	0.056960	0.870416	0.870416	0.056960	0.203986	
31000	71.353907	3	0.202571	0.057230	0.819740	0.819740	0.057230	0.202571	
32000	71.353907	5	0.189475	0.059639	0.834784	0.919482	0.059639	0.204649	
33000	71.353907	4	0.207551	0.061973	0.865598	0.865598	0.050064	0.207551	
34000	71.353907	4	0.194790	0.059054	0.846851	0.822312	0.059054	0.194790	
35000	71.353907	4	0.213753	0.057504	0.859733	1.077574	0.057504	0.213753	
36000	71.353907	4	0.200091	0.057058	0.872712	0.785076	0.057058	0.200091	
37000	71.353907	3	0.197692	0.058210	0.774221	0.774221	0.058210	0.197692	
38000	71.353907	3	0.199282	0.054597	0.856076	0.856076	0.054597	0.199282	
39000	71.353907	4	0.194044	0.057630	0.882879	0.905321	0.057630	0.194044	
40000	71.353907	3	0.219343	0.057314	0.841274	0.841274	0.057314	0.219343	
41000	71.353907	4	0.186925	0.054781	0.822800	0.822800	0.054781	0.215851	
42000	71.353907	4	0.204185	0.059408	0.863768	0.863768	0.060048	0.204185	
43000	71.353907	4	0.207128	0.056689	0.837768	0.837768	0.056689	0.217564	
