Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	3	0.178249	0.051864	0.684011	0.684011	0.051864	0.178249	
2000	71.353907	3	0.184124	0.050848	0.704843	0.704843	0.050848	0.184124	
3000	71.353907	3	0.185980	0.040514	0.694874	0.694874	0.040514	0.185980	
4000	71.353907	3	0.182177	0.054625	0.705912	0.705912	0.054625	0.182177	
5000	71.353907	4	0.188114	0.059062	0.634753	0.666875	0.059062	0.188114	
6000	71.353907	3	0.184829	0.053974	0.699994	0.699994	0.053974	0.184829	
7000	71.353907	3	0.193386	0.052268	0.729361	0.729361	0.052268	0.193386	
8000	71.353907	3	0.189697	0.056481	0.751032	0.751032	0.056481	0.189697	
9000	71.353907	3	0.182817	0.058326	0.780301	0.780301	0.058326	0.182817	
10000	71.353907	5	0.179070	0.057539	0.886069	0.886069	0.056074	0.194995	
11000	71.353907	4	0.179612	0.060624	0.820168	0.820168	0.052439	0.179612	
12000	71.353907	3	0.175627	0.060205	0.738021	0.738021	0.060205	0.175627	
13000	71.353907	4	0.184703	0.064536	0.755800	0.755800	0.059128	0.184703	
14000	71.353907	5	0.189762	0.063988	0.778179	0.778179	0.053366	0.191861	
15000	71.353907	4	0.188220	0.055766	0.753343	0.780566	0.055766	0.188220	
16000	71.353907	5	0.190540	0.058976	0.743596	0.857903	0.058976	0.184224	
17000	71.353907	5	0.179091	0.057995	0.773745	0.852335	0.057995	0.185296	
18000	71.353907	3	0.178641	0.062275	0.804949	0.804949	0.062275	0.178641	
19000	71.353907	4	0.187138	0.056881	0.800957	0.764577	0.056881	0.187138	
20000	71.353907	3	0.184483	0.059334	0.810723	0.810723	0.059334	0.184483	
21000	71.353907	3	0.188077	0.057604	0.794166	0.794166	0.057604	0.188077	
22000	71.353907	6	0.192755	0.064012	0.788304	0.828382	0.053559	0.204603	
23000	71.353907	5	0.191452	0.058818	0.758361	0.885498	0.058818	0.185167	
24000	71.353907	5	0.189855	0.059424	0.807171	0.715510	0.049880	0.189855	
25000	71.353907	3	0.189325	0.058361	0.755851	0.755851	0.058361	0.189325	
26000	71.353907	3	0.180906	0.062206	0.831311	0.831311	0.062206	0.180906	
27000	71.353907	3	0.180150	0.057681	0.777707	0.777707	0.057681	0.180150	
28000	71.353907	4	0.183403	0.058344	0.806781	0.769788	0.058344	0.183403	
29000	71.353907	4	0.184912	0.070065	0.766670	0.842472	0.070065	0.184912	
30000	71.353907	3	0.184486	0.061762	0.812678	0.812678	0.061762	0.184486	
31000	71.353907	4	0.183272	0.061113	0.759542	0.765879	0.061113	0.183272	
32000	71.353907	4	0.186626	0.058626	0.759214	0.836736	0.058626	0.186626	
33000	71.353907	3	0.180210	0.058763	0.760768	0.760768	0.058763	0.180210	
34000	71.353907	4	0.183441	0.044215	0.772503	0.772503	0.047761	0.183441	
35000	71.353907	4	0.189763	0.058191	0.806264	0.952578	0.058191	0.189763	
36000	71.353907	3	0.186763	0.063582	0.822426	0.822426	0.063582	0.186763	
37000	71.353907	3	0.197893	0.056900	0.774121	0.774121	0.056900	0.197893	
38000	71.353907	4	0.189915	0.059773	0.789928	0.763428	0.059773	0.189915	
39000	71.353907	4	0.189351	0.062793	0.841386	0.841386	0.049976	0.189351	
40000	71.353907	3	0.195046	0.059070	0.801786	0.801786	0.059070	0.195046	
41000	71.353907	3	0.185488	0.059752	0.792787	0.792787	0.059752	0.185488	
