Generation	ConcentrationParm	Degree	Alpha[1]	Alpha[2]	Alpha[3]	Alpha[4]	Alpha[5]	Alpha[6]	
1000	71.353907	4	0.213923	0.050246	0.733523	0.697105	0.050246	0.213923	
2000	71.353907	5	0.220194	0.051778	0.780913	0.686685	0.052686	0.220194	
3000	71.353907	3	0.212215	0.051592	0.767441	0.767441	0.051592	0.212215	
4000	71.353907	3	0.220816	0.050426	0.820559	0.820559	0.050426	0.220816	
5000	71.353907	3	0.234123	0.052211	0.800721	0.800721	0.052211	0.234123	
6000	71.353907	3	0.219407	0.056119	0.778702	0.778702	0.056119	0.219407	
7000	71.353907	3	0.217217	0.051241	0.761777	0.761777	0.051241	0.217217	
8000	71.353907	3	0.219754	0.052902	0.745826	0.745826	0.052902	0.219754	
9000	71.353907	3	0.219068	0.048105	0.841737	0.841737	0.048105	0.219068	
10000	71.353907	4	0.210603	0.047979	0.724533	0.742148	0.047979	0.210603	
11000	71.353907	3	0.208535	0.052660	0.710302	0.710302	0.052660	0.208535	
12000	71.353907	3	0.203051	0.050515	0.725993	0.725993	0.050515	0.203051	
13000	71.353907	3	0.211783	0.052498	0.745111	0.745111	0.052498	0.211783	
14000	71.353907	4	0.202080	0.052368	0.694734	0.682768	0.052368	0.202080	
15000	71.353907	3	0.205263	0.053428	0.747725	0.747725	0.053428	0.205263	
16000	71.353907	5	0.197720	0.051490	0.806787	0.673084	0.051490	0.211422	
17000	71.353907	3	0.203938	0.054045	0.740777	0.740777	0.054045	0.203938	
18000	71.353907	5	0.197641	0.055585	0.729877	0.704343	0.055585	0.209204	
19000	71.353907	3	0.207448	0.051316	0.754386	0.754386	0.051316	0.207448	
20000	71.353907	4	0.207515	0.050397	0.607289	0.819596	0.050397	0.207515	
21000	71.353907	3	0.194345	0.053999	0.744641	0.744641	0.053999	0.194345	
22000	71.353907	4	0.198760	0.052230	0.755355	0.755355	0.052230	0.215775	
23000	71.353907	4	0.217397	0.051346	0.727250	0.727250	0.051346	0.212026	
24000	71.353907	4	0.203983	0.055492	0.735700	0.735700	0.055492	0.221713	
25000	71.353907	4	0.212628	0.053738	0.762574	0.762574	0.053738	0.215986	
26000	71.353907	5	0.194484	0.055113	0.766081	0.736411	0.055113	0.214507	
27000	71.353907	5	0.205291	0.051394	0.807629	0.766427	0.057725	0.205291	
28000	71.353907	4	0.211505	0.052450	0.814328	0.715834	0.052450	0.211505	
29000	71.353907	4	0.214283	0.052525	0.796720	0.720336	0.052525	0.214283	
30000	71.353907	3	0.213559	0.055284	0.718647	0.718647	0.055284	0.213559	
31000	71.353907	3	0.213732	0.052790	0.608804	0.608804	0.052790	0.213732	
32000	71.353907	3	0.218889	0.053340	0.704910	0.704910	0.053340	0.218889	
33000	71.353907	4	0.216464	0.053985	0.811481	0.811481	0.053985	0.219602	
